115
15,76,38,21,31,61,58,52,78,45,78,60,21,90,49,34,13,37,37,25,65,86,15,85,14,92,19,24,31,95,44,59,97,39,98,25,16,88,78,23,47,84,47,67,96,17,71,62,19,21,98,41,70,16,65,27,39,77,0,17,72,19,50,13,11,31,10,31,10,37,71,65,57,12,20,72,20,21,41,38,78,83,31,48,76,36,14,71,52,80,90,49,84,20,94,35,83,17,44,15,69,65,100,29,78,96,16,15,11,63,84,58,19,22,61,85,15
82,93,81,32,66,73,80,27,60,100,45,71,92,10,13,49,42,49,91,23,75,45,45,44,61,76,61,78,49,80,77,24,46,11,81,35,52,63,24,54,27,19,81,50,72,98,15,60,24,71,41,92,65,14,22,17,53,18,17,0,77,31,96,71,76,10,36,99,81,71,91,99,71,11,79,39,61,30,29,82,100,19,90,47,31,99,30,14,37,53,43,97,45,75,60,52,40,92,88,25,13,80,92,41,53,63,69,97,95,62,82,28,70,56,53,28,82
92,39,26,33,88,65,44,55,22,55,48,92,91,91,72,38,52,61,17,31,48,10,42,11,69,42,68,32,45,56,68,67,24,66,51,54,49,22,13,73,32,38,80,78,38,16,43,69,43,25,47,19,89,11,23,98,85,57,72,77,0,14,48,31,64,60,53,52,45,21,38,57,19,46,43,82,84,52,14,56,58,94,75,37,83,50,16,68,60,10,49,15,85,96,39,49,100,88,95,24,51,64,40,16,23,41,82,49,23,80,91,36,64,92,72,100,92
64,87,99,42,20,89,14,94,22,56,89,50,98,75,86,82,75,80,10,98,78,60,25,33,59,84,11,68,47,90,59,77,27,13,99,76,66,84,29,29,56,11,70,13,97,32,16,90,50,19,92,99,46,84,22,45,63,77,19,31,14,0,13,63,34,83,13,22,83,97,43,99,55,12,83,95,47,10,43,87,83,96,43,29,27,60,67,62,77,74,87,41,50,51,47,30,25,78,50,57,99,43,73,69,70,42,21,61,50,82,100,61,24,89,71,67,64
64,74,58,49,27,46,14,82,62,11,31,22,11,57,76,25,92,92,57,62,20,14,88,15,62,36,73,95,39,28,95,48,41,45,86,10,59,91,45,34,67,19,52,37,65,31,24,53,89,71,92,11,87,81,55,89,55,79,50,96,48,13,0,42,92,98,26,18,11,91,17,27,10,45,45,17,10,78,51,76,99,28,20,55,93,44,21,16,54,85,75,61,44,35,32,76,13,11,56,26,39,81,72,28,87,52,27,73,30,93,29,29,26,36,65,17,64
36,33,57,100,92,100,21,88,23,39,82,60,83,26,83,72,56,80,75,91,77,97,62,67,50,35,27,25,57,66,88,91,67,96,85,50,99,21,61,26,76,65,14,98,17,51,24,56,75,92,99,34,55,16,38,26,32,91,13,71,31,63,42,0,12,15,47,49,89,66,99,98,52,15,34,25,85,31,33,38,35,23,68,28,28,61,37,85,14,59,87,59,85,10,45,43,59,75,44,67,14,31,30,45,76,81,12,68,94,13,57,28,86,15,73,72,36
52,46,34,98,14,30,87,13,91,37,64,50,34,88,90,53,63,27,65,67,88,34,70,65,32,42,29,79,51,18,13,46,71,70,44,69,34,82,26,88,77,27,74,99,19,96,10,65,11,75,74,20,78,74,71,42,95,88,11,76,64,34,92,12,0,83,87,41,14,61,56,85,69,17,59,91,21,63,15,56,49,95,34,66,82,53,75,61,63,73,24,74,80,20,95,78,18,78,71,17,65,60,35,52,91,88,28,68,15,48,40,10,95,73,53,26,52
91,46,33,22,13,98,98,41,63,35,100,75,70,85,12,83,60,97,45,89,30,45,100,42,51,70,89,39,45,91,59,78,17,38,47,52,67,86,18,48,12,85,55,44,28,83,27,48,15,66,75,27,74,38,55,21,31,81,31,10,60,83,98,15,83,0,79,23,48,68,76,43,23,23,21,14,80,48,86,42,24,61,87,22,98,24,13,32,10,92,24,92,79,48,86,70,97,70,45,71,50,10,15,86,97,68,77,50,28,64,36,89,51,91,89,52,91
72,16,54,62,47,12,53,50,88,98,24,27,60,88,13,37,35,68,89,88,33,17,35,57,24,15,19,76,82,37,56,73,23,39,64,82,66,47,98,62,60,40,83,23,29,34,76,89,55,38,39,47,52,17,94,35,57,53,10,36,53,13,26,47,87,79,0,37,43,16,41,41,15,94,41,16,66,72,19,59,67,94,88,77,55,28,19,28,34,11,69,73,37,19,62,23,35,55,35,47,47,36,57,45,59,92,83,47,94,63,33,32,22,35,76,89,72
96,33,17,49,13,33,78,60,64,100,65,92,23,11,15,26,19,76,64,73,19,29,78,73,11,56,77,62,67,92,57,36,59,39,59,64,45,19,48,32,91,56,85,36,31,23,67,30,49,47,66,14,30,88,71,70,79,84,31,99,52,22,18,49,41,23,37,0,76,74,56,24,85,85,89,38,35,66,40,69,76,59,84,33,91,94,36,43,15,83,33,35,42,54,50,29,30,71,40,15,40,56,67,21,89,39,36,33,26,60,48,68,74,53,39,33,96
67,25,39,12,19,80,93,71,24,65,22,95,75,90,27,65,57,59,23,97,82,50,70,69,36,94,85,21,54,91,79,89,63,83,89,42,82,29,16,38,86,95,32,39,13,89,18,51,25,65,80,56,71,96,93,52,58,12,10,81,45,83,11,89,14,48,43,76,0,22,40,91,37,91,71,48,16,88,82,41,70,16,29,85,79,47,13,93,77,53,95,97,30,87,62,69,45,21,40,33,16,22,16,55,84,44,42,58,72,42,27,73,75,50,89,97,67
25,82,14,91,64,11,81,11,34,92,56,29,42,31,46,29,27,15,21,19,51,73,56,61,33,43,29,50,92,63,55,60,12,24,85,69,42,45,93,59,72,18,74,32,60,90,75,42,93,74,74,12,75,81,77,11,73,13,37,71,21,97,91,66,61,68,16,74,22,0,40,28,53,24,97,61,90,84,98,50,51,88,59,45,36,68,41,86,17,52,11,91,91,55,75,57,31,12,52,77,12,85,77,45,21,85,25,100,25,19,71,15,81,58,10,74,25
94,49,63,14,18,59,10,95,52,32,26,56,88,15,40,24,82,18,20,54,95,69,53,76,80,57,39,93,48,25,66,73,88,87,40,40,56,18,42,11,70,81,66,69,69,56,79,98,46,82,75,92,57,84,30,86,51,76,71,91,38,43,17,99,56,76,41,56,40,40,0,51,46,96,15,76,16,13,99,90,82,48,54,27,89,13,49,61,100,58,22,18,35,32,14,69,75,59,85,14,20,38,23,57,16,19,58,84,11,22,21,76,78,75,57,54,94
24,84,54,49,97,86,21,99,98,17,84,27,80,89,68,13,70,43,11,88,99,75,19,53,92,33,97,72,65,38,98,61,43,24,66,75,80,96,12,85,29,74,30,49,40,22,16,99,87,24,59,10,63,65,11,36,36,71,65,99,57,99,27,98,85,43,41,24,91,28,51,0,94,71,95,78,48,63,75,10,26,81,36,49,32,34,17,25,94,83,13,33,36,56,99,22,17,19,47,40,43,68,64,93,10,90,44,90,24,78,59,43,10,100,64,96,24
61,84,45,11,46,92,14,46,16,63,84,27,61,42,93,41,87,27,25,97,41,54,25,71,97,76,71,32,44,10,78,47,36,45,57,49,91,76,15,35,10,49,37,86,55,86,61,10,35,100,22,28,91,57,94,74,11,27,57,71,19,55,10,52,69,23,15,85,37,53,46,94,0,38,32,46,59,35,40,30,98,96,37,24,34,88,53,68,99,27,20,21,72,48,59,33,16,30,99,43,42,67,42,39,51,88,100,96,97,98,50,36,25,41,11,64,61
49,92,68,19,29,96,48,19,88,20,57,18,19,71,79,74,53,98,99,90,58,12,38,70,60,85,83,92,22,83,44,43,67,73,23,21,28,19,44,61,63,34,36,72,48,19,46,98,86,30,75,21,100,72,71,64,37,43,12,11,46,12,45,15,17,23,94,85,91,24,96,71,38,0,13,26,10,75,60,19,93,11,20,46,49,19,67,75,95,99,52,77,42,34,46,25,70,77,34,58,28,62,95,98,16,80,60,15,50,88,28,54,96,57,70,45,49
86,74,51,37,88,95,86,88,95,77,10,49,49,91,97,90,85,22,85,79,53,32,88,88,55,37,62,20,57,72,80,38,93,89,87,61,38,54,89,25,61,17,84,61,76,97,51,52,24,92,32,94,86,90,24,48,13,52,20,79,43,83,45,34,59,21,41,89,71,97,15,95,32,13,0,43,47,11,35,18,83,95,15,84,42,43,79,34,73,33,37,93,69,98,11,24,65,26,42,44,12,93,13,94,40,42,14,52,60,97,40,34,13,72,77,31,86
30,51,97,23,79,19,72,40,98,42,13,34,26,43,11,84,70,80,52,71,36,40,12,93,20,69,72,34,44,60,34,18,76,73,87,59,66,75,38,21,75,46,40,100,39,42,45,54,23,65,93,13,29,44,92,35,96,26,72,39,82,95,17,25,91,14,16,38,48,61,76,78,46,26,43,0,45,80,72,54,41,33,39,51,19,62,56,98,70,23,17,14,45,94,15,92,94,15,31,88,76,14,62,27,81,64,67,67,40,14,23,44,94,79,28,64,30
82,58,54,94,52,13,91,98,35,27,15,29,11,100,77,69,97,86,54,72,98,19,17,45,48,78,85,30,89,42,38,43,60,33,16,83,82,66,68,30,25,66,61,65,22,24,62,66,14,42,42,82,46,68,90,54,81,77,20,61,84,47,10,85,21,80,66,35,16,90,16,48,59,10,47,45,0,75,97,82,14,15,34,90,68,91,12,71,43,29,48,22,79,69,41,30,74,22,70,68,71,27,38,19,11,47,51,94,10,45,61,49,78,100,84,80,82
75,64,32,50,69,30,10,89,88,66,100,26,73,77,98,84,44,32,67,30,12,93,84,51,60,77,32,51,40,90,18,71,53,61,57,53,97,72,26,57,42,48,84,28,74,58,11,98,79,33,21,26,75,72,30,84,38,41,21,30,52,10,78,31,63,48,72,66,88,84,13,63,35,75,11,80,75,0,81,19,74,30,51,77,98,80,13,31,54,97,37,15,65,49,86,55,70,75,48,24,61,55,38,43,53,59,15,65,83,85,42,25,29,46,96,50,75
32,55,23,73,77,13,29,21,22,66,50,11,20,14,41,60,38,61,80,56,60,12,86,35,80,60,95,24,27,52,10,24,95,77,99,10,76,88,78,49,78,32,55,85,12,83,39,79,51,18,73,81,76,19,56,87,48,39,41,29,14,43,51,33,15,86,19,40,82,98,99,75,40,60,35,72,97,81,0,83,47,60,41,54,100,74,31,59,82,76,48,67,12,27,27,72,97,86,79,91,97,49,56,44,75,38,58,91,21,69,64,65,95,96,65,50,32
11,92,22,25,40,45,76,30,42,19,62,98,46,15,42,38,95,22,53,24,81,98,98,86,28,34,57,61,41,15,43,53,48,65,70,70,74,19,41,97,19,34,28,65,10,29,89,45,100,78,58,43,28,73,33,84,21,35,38,82,56,87,76,38,56,42,59,69,41,50,90,10,30,19,18,54,82,19,83,0,63,61,19,91,97,81,19,61,81,26,56,59,80,41,92,55,31,28,85,51,16,62,23,48,59,30,42,86,19,56,87,26,54,94,35,42,11
85,18,57,37,26,30,44,62,29,70,81,12,35,16,90,65,76,78,16,76,48,29,71,39,41,63,73,51,18,52,20,60,50,43,86,67,71,71,62,40,71,48,10,96,27,64,73,70,62,94,17,49,59,11,36,65,18,54,78,100,58,83,99,35,49,24,67,76,70,51,82,26,98,93,83,41,14,74,47,63,0,18,51,44,40,28,10,47,64,74,31,68,21,55,44,65,41,12,18,82,32,99,49,13,81,60,15,33,78,35,86,47,83,52,48,35,85
91,18,14,14,27,52,47,98,63,66,38,74,17,63,61,55,21,93,59,62,81,45,98,30,11,31,89,33,10,35,52,16,56,28,60,10,70,55,79,22,70,28,78,43,65,75,53,61,91,74,38,24,48,54,94,35,52,100,83,19,94,96,28,23,95,61,94,59,16,88,48,81,96,11,95,33,15,30,60,61,18,0,61,89,34,56,96,46,48,97,83,81,74,86,31,37,78,26,87,78,98,52,56,39,20,62,95,81,21,36,93,90,90,84,91,90,91
99,34,27,46,41,69,80,34,89,65,18,67,83,69,61,54,49,57,49,87,25,10,25,58,94,73,49,35,56,33,93,49,91,74,90,83,50,38,69,57,84,74,54,12,40,38,85,93,80,12,41,88,47,48,83,61,36,83,31,90,75,43,20,68,34,87,88,84,29,59,54,36,37,20,15,39,34,51,41,19,51,61,0,54,80,24,62,76,54,85,56,90,88,13,97,81,22,56,26,28,93,81,24,59,42,92,68,71,66,36,89,13,41,28,14,85,99
57,62,98,78,98,86,19,79,96,88,49,91,83,33,23,42,35,93,61,62,82,74,19,91,94,28,39,29,24,65,57,30,51,40,80,43,58,17,68,16,78,55,89,80,74,13,34,85,80,45,28,66,61,72,46,63,70,74,48,47,37,29,55,28,66,22,77,33,85,45,27,49,24,46,84,51,90,77,54,91,44,89,54,0,51,96,79,36,38,13,77,42,92,38,58,31,55,13,12,18,43,84,70,27,12,80,42,18,52,46,80,36,12,41,75,71,57
64,43,66,26,67,72,22,59,41,64,19,18,20,34,85,22,60,28,95,45,79,68,88,42,99,72,79,48,100,39,35,48,55,17,98,45,38,87,86,24,67,43,27,93,43,70,84,93,83,79,62,96,47,26,96,77,53,33,76,31,83,27,93,28,82,98,55,91,79,36,89,32,34,49,42,19,68,98,100,97,40,34,80,51,0,13,43,45,44,14,36,90,71,38,41,50,37,86,52,64,32,63,57,40,90,37,61,23,89,30,43,63,56,17,80,69,64
52,57,33,67,37,60,49,17,31,51,17,39,89,41,88,40,29,45,91,86,79,63,48,41,64,43,79,15,47,56,59,84,83,73,81,71,36,34,72,34,78,26,70,59,65,80,37,25,62,73,79,16,35,73,50,82,87,35,36,99,50,60,44,61,53,24,28,94,47,68,13,34,88,19,43,62,91,80,74,81,28,56,24,96,13,0,15,26,96,31,45,84,20,97,12,46,61,86,64,24,61,53,59,51,49,67,28,69,54,63,72,78,47,96,38,56,52
83,76,80,24,45,66,67,90,75,15,39,36,46,30,68,25,85,38,62,32,36,35,56,82,38,64,83,51,50,100,87,94,35,43,79,17,22,88,51,63,87,65,98,39,98,57,85,36,99,75,14,19,48,42,11,50,36,87,14,30,16,67,21,37,75,13,19,36,13,41,49,17,53,67,79,56,12,13,31,19,10,96,62,79,43,15,0,45,92,15,28,73,94,65,22,15,83,95,100,34,92,91,25,52,91,95,13,23,100,73,28,62,66,91,20,14,83
72,48,18,77,87,91,18,70,91,83,25,92,31,37,67,12,22,38,15,55,69,50,95,76,24,39,100,35,70,47,86,65,13,66,15,94,31,28,35,74,34,42,54,75,89,28,82,58,37,14,68,13,78,73,38,21,99,54,71,14,68,62,16,85,61,32,28,43,93,86,61,25,68,75,34,98,71,31,59,61,47,46,76,36,45,26,45,0,82,15,83,45,94,53,81,79,98,21,43,83,77,73,47,18,96,38,56,71,66,46,27,25,22,94,46,82,72
50,13,15,56,13,79,97,32,27,98,88,79,93,85,19,81,50,33,58,11,93,39,35,57,12,30,29,46,50,79,48,85,65,42,54,22,16,74,15,28,68,46,11,64,41,33,30,28,65,81,36,64,13,30,73,62,20,10,52,37,60,77,54,14,63,10,34,15,77,17,100,94,99,95,73,70,43,54,82,81,64,48,54,38,44,96,92,82,0,93,18,62,38,92,45,49,80,21,19,41,54,59,16,23,94,67,42,77,29,68,19,83,14,19,89,64,50
68,60,15,52,87,34,73,74,10,58,30,92,14,77,55,18,70,22,86,89,57,54,36,21,16,84,97,31,52,85,39,41,65,31,13,17,66,55,31,80,77,54,52,34,59,65,81,40,85,87,16,57,45,27,44,53,58,23,80,53,10,74,85,59,73,92,11,83,53,52,58,83,27,99,33,23,29,97,76,26,74,97,85,13,14,31,15,15,93,0,69,23,47,38,78,99,57,13,76,51,36,22,78,25,87,31,96,72,75,58,68,54,20,33,65,49,68
63,93,42,37,99,33,10,80,14,65,94,56,18,100,39,79,97,48,90,78,76,64,90,75,70,14,36,45,66,93,95,63,27,68,55,73,97,21,74,21,12,13,40,52,11,61,23,34,59,21,80,87,48,40,20,41,15,90,90,43,49,87,75,87,24,24,69,33,95,11,22,13,20,52,37,17,48,37,48,56,31,83,56,77,36,45,28,83,18,69,0,87,58,38,26,11,23,20,72,62,65,86,52,70,82,99,89,87,46,79,52,61,57,48,61,60,63
17,95,94,73,53,79,40,13,52,17,94,62,91,11,22,79,76,70,78,58,87,72,13,72,20,38,30,56,60,24,90,87,31,37,38,33,15,22,62,29,17,100,26,94,41,66,26,26,95,16,59,30,74,40,12,36,87,36,49,97,15,41,61,59,74,92,73,35,97,91,18,33,21,77,93,14,22,15,67,59,68,81,90,42,90,84,73,45,62,23,87,0,36,89,69,91,66,39,42,46,59,66,81,10,24,35,16,74,48,12,98,46,42,12,59,35,17
66,65,16,86,81,97,11,91,73,56,50,70,55,54,97,13,63,19,98,76,36,89,88,24,84,70,85,64,71,92,46,24,99,73,65,27,44,39,29,74,68,47,97,84,54,19,54,60,43,33,27,71,77,12,61,77,56,98,84,45,85,50,44,85,80,79,37,42,30,91,35,36,72,42,69,45,79,65,12,80,21,74,88,92,71,20,94,94,38,47,58,36,0,31,62,38,56,16,22,69,26,85,61,99,34,100,38,80,61,60,49,26,69,33,60,72,66
65,59,71,55,81,95,17,78,41,76,59,20,58,20,81,82,65,11,54,74,47,52,89,18,87,98,79,97,41,70,48,94,94,58,82,45,80,29,86,68,62,11,54,98,82,16,85,10,23,61,75,74,36,16,89,98,76,68,20,75,96,51,35,10,20,48,19,54,87,55,32,56,48,34,98,94,69,49,27,41,55,86,13,38,38,97,65,53,92,38,38,89,31,0,98,88,86,22,87,69,45,69,51,19,21,30,100,41,91,63,84,93,14,99,83,54,65
46,86,70,76,16,82,25,10,16,12,61,26,32,24,16,76,47,49,28,48,20,78,97,23,83,48,99,35,65,21,57,61,24,90,56,92,59,95,70,89,95,35,67,74,11,90,53,47,98,78,49,59,21,82,84,31,78,80,94,60,39,47,32,45,95,86,62,50,62,75,14,99,59,46,11,15,41,86,27,92,44,31,97,58,41,12,22,81,45,78,26,69,62,98,0,34,94,91,16,78,85,59,61,60,41,32,56,17,49,94,83,31,11,97,10,84,46
46,76,25,57,85,92,41,56,89,58,40,36,83,96,31,94,19,31,55,21,58,49,80,55,81,49,61,60,97,36,43,61,56,80,76,68,73,72,67,40,33,66,77,90,35,47,17,27,59,73,41,67,77,47,56,41,54,49,35,52,49,30,76,43,78,70,23,29,69,57,69,22,33,25,24,92,30,55,72,55,65,37,81,31,50,46,15,79,49,99,11,91,38,88,34,0,59,52,58,79,17,63,72,48,20,92,78,37,30,14,78,40,33,11,60,51,46
63,89,76,80,72,76,61,69,17,25,67,75,57,69,63,35,48,13,24,86,10,16,46,47,68,60,68,73,74,50,50,46,90,89,31,25,88,36,96,30,77,22,90,46,23,14,67,49,72,85,96,83,11,17,63,32,35,96,83,40,100,25,13,59,18,97,35,30,45,31,75,17,16,70,65,94,74,70,97,31,41,78,22,55,37,61,83,98,80,57,23,66,56,86,94,59,0,16,19,55,80,81,86,66,99,57,16,55,70,57,77,83,38,36,71,81,63
34,73,46,67,67,67,71,53,93,69,55,13,41,74,93,33,83,73,40,34,83,36,84,69,30,23,60,86,28,89,75,86,53,84,61,13,71,50,87,38,37,99,78,22,18,10,40,83,52,45,18,13,30,43,54,40,82,40,17,92,88,78,11,75,78,70,55,71,21,12,59,19,30,77,26,15,22,75,86,28,12,26,56,13,86,86,95,21,21,13,20,39,16,22,91,52,16,0,31,29,62,50,48,37,55,67,47,23,69,79,53,29,32,83,17,40,34
30,11,29,45,70,65,47,69,81,44,25,18,34,29,33,19,48,39,43,81,84,68,79,78,37,89,37,98,95,93,25,84,35,39,19,21,98,12,28,15,44,54,10,61,64,29,55,49,94,83,46,27,90,47,92,61,16,43,44,88,95,50,56,44,71,45,35,40,40,52,85,47,99,34,42,31,70,48,79,85,18,87,26,12,52,64,100,43,19,76,72,42,22,87,16,58,19,31,0,26,40,65,52,27,12,36,83,88,83,71,34,77,59,66,88,28,30
20,94,37,92,66,66,41,53,47,63,28,72,59,41,70,92,59,74,68,74,50,95,57,44,16,13,55,42,38,28,46,41,82,57,66,13,83,94,46,37,80,12,64,100,83,97,74,73,31,49,40,29,87,65,24,68,91,89,15,25,24,57,26,67,17,71,47,15,33,77,14,40,43,58,44,88,68,24,91,51,82,78,28,18,64,24,34,83,41,51,62,46,69,69,78,79,55,29,26,0,49,20,36,93,64,71,68,33,71,85,80,68,70,44,71,89,20
39,49,57,37,50,80,33,22,72,26,32,85,87,53,72,96,100,14,70,66,76,84,88,55,45,64,48,54,94,33,46,30,51,75,10,42,51,82,54,87,73,61,56,79,32,37,100,86,76,59,95,29,69,15,77,43,84,100,69,13,51,99,39,14,65,50,47,40,16,12,20,43,42,28,12,76,71,61,97,16,32,98,93,43,32,61,92,77,54,36,65,59,26,45,85,17,80,62,40,49,0,53,98,64,91,64,29,84,63,86,21,82,47,81,69,25,39
31,67,100,92,72,53,49,86,53,60,29,19,35,47,54,71,26,34,53,30,46,98,19,87,41,78,100,31,88,42,57,29,83,42,43,34,79,77,82,33,97,65,55,34,15,74,86,13,22,17,48,80,82,21,90,73,84,50,65,80,64,43,81,31,60,10,36,56,22,85,38,68,67,62,93,14,27,55,49,62,99,52,81,84,63,53,91,73,59,22,86,66,85,69,59,63,81,50,65,20,53,0,62,26,37,61,53,58,86,54,97,69,89,33,13,53,31
19,98,86,53,18,24,60,38,20,69,68,60,66,57,39,73,78,13,26,81,83,90,89,61,13,30,65,49,32,62,30,88,83,77,59,20,37,94,82,25,50,34,15,38,28,29,20,76,95,63,70,13,49,41,28,97,53,65,100,92,40,73,72,30,35,15,57,67,16,77,23,64,42,95,13,62,38,38,56,23,49,56,24,70,57,59,25,47,16,78,52,81,61,51,61,72,86,48,52,36,98,62,0,81,63,50,64,68,23,89,25,10,26,67,23,83,19
23,73,60,50,66,53,18,100,31,49,52,49,43,36,46,68,29,46,64,61,33,49,89,100,94,91,85,74,57,64,57,34,16,24,27,55,13,31,55,21,30,25,39,87,50,12,94,24,73,35,78,16,89,77,88,30,53,46,29,41,16,69,28,45,52,86,45,21,55,45,57,93,39,98,94,27,19,43,44,48,13,39,59,27,40,51,52,18,23,25,70,10,99,19,60,48,66,37,27,93,64,26,81,0,56,97,53,18,34,71,24,58,48,80,13,71,23
32,42,23,39,43,41,71,11,92,56,67,32,99,64,76,60,16,63,60,49,37,54,88,58,29,43,92,74,59,79,28,72,53,84,82,45,28,16,44,55,27,35,92,74,73,72,94,49,68,15,44,13,25,77,88,20,99,16,78,53,23,70,87,76,91,97,59,89,84,21,16,10,51,16,40,81,11,53,75,59,81,20,42,12,90,49,91,96,94,87,82,24,34,21,41,20,99,55,12,64,91,37,63,56,0,71,43,76,90,94,51,57,30,69,16,56,32
92,71,75,14,50,80,78,58,47,49,31,92,82,85,81,63,23,43,59,59,75,59,37,38,97,83,70,74,32,83,78,26,40,21,38,93,80,14,79,87,48,12,44,54,51,92,41,39,46,29,50,86,44,80,50,80,75,37,96,63,41,42,52,81,88,68,92,39,44,85,19,90,88,80,42,64,47,59,38,30,60,62,92,80,37,67,95,38,67,31,99,35,100,30,32,92,57,67,36,71,64,61,50,97,71,0,11,69,82,65,69,10,42,72,21,85,92
63,36,81,72,13,21,20,50,60,95,22,49,95,35,54,34,71,48,70,17,28,65,86,51,84,42,12,19,30,55,50,52,61,90,20,79,10,82,95,81,44,75,11,61,59,24,41,26,36,90,22,95,35,41,66,90,75,15,16,69,82,21,27,12,28,77,83,36,42,25,58,44,100,60,14,67,51,15,58,42,15,95,68,42,61,28,13,56,42,96,89,16,38,100,56,78,16,47,83,68,29,53,64,53,43,11,0,34,39,44,93,63,97,69,88,57,63
73,100,52,41,63,59,12,37,31,61,70,60,22,75,67,15,65,45,62,20,15,67,47,10,56,71,81,12,66,65,53,66,18,80,72,60,10,32,34,28,97,76,33,57,21,53,98,33,26,92,33,83,99,61,49,40,93,67,15,97,49,61,73,68,68,50,47,33,58,100,84,90,96,15,52,67,94,65,91,86,33,81,71,18,23,69,23,71,77,72,87,74,80,41,17,37,55,23,88,33,84,58,68,18,76,69,34,0,83,41,76,56,65,22,42,35,73
32,74,63,72,84,26,41,30,89,23,74,18,54,41,80,16,77,20,51,91,63,37,89,59,96,38,84,25,22,98,27,37,67,42,30,27,60,66,26,42,86,31,56,13,82,25,23,13,22,47,58,13,90,47,47,36,24,65,11,95,23,50,30,94,15,28,94,26,72,25,11,24,97,50,60,40,10,83,21,19,78,21,66,52,89,54,100,66,29,75,46,48,61,91,49,30,70,69,83,71,63,86,23,34,90,82,39,83,0,37,37,18,60,91,62,71,32
94,91,21,74,10,22,26,51,40,50,99,84,89,89,76,66,57,92,55,93,23,70,63,88,57,47,29,79,38,37,27,96,44,68,30,12,40,61,68,60,24,13,21,54,15,51,10,86,99,88,95,17,65,89,45,65,69,61,63,62,80,82,93,13,48,64,63,60,42,19,22,78,98,88,97,14,45,85,69,56,35,36,36,46,30,63,73,46,68,58,79,12,60,63,94,14,57,79,71,85,86,54,89,71,94,65,44,41,37,0,81,69,14,29,74,44,94
68,58,62,52,47,91,98,65,21,85,76,88,80,27,15,43,28,38,23,62,11,57,12,39,62,70,50,18,25,76,12,21,79,85,62,12,18,97,42,73,47,25,73,57,75,45,57,63,22,30,19,30,41,60,93,60,14,24,84,82,91,100,29,57,40,36,33,48,27,71,21,59,50,28,40,23,61,42,64,87,86,93,89,80,43,72,28,27,19,68,52,98,49,84,83,78,77,53,34,80,21,97,25,24,51,69,93,76,37,81,0,29,53,23,74,69,68
77,93,20,99,26,49,52,41,72,89,79,28,52,98,77,96,43,77,21,50,35,46,64,72,99,76,57,96,85,11,39,27,12,18,46,24,11,97,34,73,96,56,43,75,78,57,37,66,84,68,68,84,53,97,95,12,98,68,58,28,36,61,29,28,10,89,32,68,73,15,76,43,36,54,34,44,49,25,65,26,47,90,13,36,63,78,62,25,83,54,61,46,26,93,31,40,83,29,77,68,82,69,10,58,57,10,63,56,18,69,29,0,46,17,84,33,77
90,17,22,31,62,20,60,50,59,15,48,87,38,19,22,35,81,30,39,19,68,14,79,96,72,41,12,31,72,34,61,60,49,88,52,29,83,10,78,49,60,54,52,62,52,11,34,78,43,10,88,93,68,67,49,51,57,87,19,70,64,24,26,86,95,51,22,74,75,81,78,10,25,96,13,94,78,29,95,54,83,90,41,12,56,47,66,22,14,20,57,42,69,14,11,33,38,32,59,70,47,89,26,48,30,42,97,65,60,14,53,46,0,32,10,99,90
89,56,84,70,54,27,89,19,44,58,28,78,78,34,22,83,61,48,79,37,15,58,46,19,75,93,22,53,87,73,30,54,48,72,62,92,68,35,37,73,50,23,81,86,74,85,79,77,26,58,85,57,24,10,15,70,12,61,22,56,92,89,36,15,73,91,35,53,50,58,75,100,41,57,72,79,100,46,96,94,52,84,28,41,17,96,91,94,19,33,48,12,33,99,97,11,36,83,66,44,81,33,67,80,69,72,69,22,91,29,23,17,32,0,52,22,89
14,45,41,50,73,63,18,63,63,35,38,99,17,93,15,48,55,97,42,31,59,80,32,53,28,52,50,89,98,56,71,78,22,36,50,32,14,21,10,51,67,36,45,14,51,33,97,64,70,90,94,83,76,30,64,53,90,17,61,53,72,71,65,73,53,89,76,39,89,10,57,64,11,70,77,28,84,96,65,35,48,91,14,75,80,38,20,46,89,65,61,59,60,83,10,60,71,17,88,71,69,13,23,13,16,21,88,42,62,74,74,84,10,52,0,19,14
43,76,56,38,90,54,14,29,19,71,93,27,72,19,30,72,12,62,48,44,98,95,99,86,51,34,76,10,27,68,98,36,100,99,51,96,15,93,84,68,18,16,65,91,19,89,34,60,81,32,60,34,40,33,31,37,23,33,85,28,100,67,17,72,26,52,89,33,97,74,54,96,64,45,31,64,80,50,50,42,35,90,85,71,69,56,14,82,64,49,60,35,72,54,84,51,81,40,28,89,25,53,83,71,56,85,57,35,71,44,69,33,99,22,19,0,43
0,86,35,51,10,50,52,57,12,96,21,38,98,64,45,61,34,55,72,65,93,25,36,84,83,10,59,92,46,24,91,50,93,13,10,43,65,55,94,98,68,43,76,92,38,46,59,24,83,97,99,52,75,86,63,43,23,51,15,82,92,64,64,36,52,91,72,96,67,25,94,24,61,49,86,30,82,75,32,11,85,91,99,57,64,52,83,72,50,68,63,17,66,65,46,46,63,34,30,20,39,31,19,23,32,92,63,73,32,94,68,77,90,89,14,43,0
