103
69,32,96,43,78,22,72,96,79,45,38,46,67,39,42,100,80,30,33,59,85,98,26,71,17,47,69,94,27,33,64,44,18,11,66,98,23,71,94,60,78,93,73,86,23,37,88,97,34,48,88,17,51,63,70,38,99,39,74,92,95,19,21,61,65,0,10,39,22,30,64,41,41,21,23,48,57,27,70,47,66,48,29,79,65,29,59,58,56,50,18,41,57,23,86,50,72,15,56,72,72,90,72,34,69
20,11,45,52,91,14,19,38,24,73,14,73,47,41,48,27,44,19,27,79,11,24,24,25,85,15,33,23,22,100,31,79,70,80,50,61,28,71,38,27,56,35,35,40,77,20,98,82,22,71,29,54,90,71,23,42,50,93,44,49,61,65,53,47,22,10,0,57,12,66,87,54,52,99,52,41,52,75,87,25,73,75,100,94,59,47,36,29,33,47,35,93,81,40,35,70,45,82,10,43,75,30,47,100,20
93,73,71,26,43,12,44,26,78,37,19,87,26,30,30,98,43,68,18,82,17,68,99,20,10,94,65,43,10,11,38,29,31,50,93,43,63,94,60,31,32,86,83,42,66,67,37,71,57,28,34,64,56,30,66,81,69,55,25,80,85,18,84,22,16,39,57,0,18,85,43,31,52,55,11,29,36,84,57,71,46,64,58,76,29,32,36,13,12,91,49,37,33,92,28,74,31,14,50,35,80,37,34,97,93
88,96,42,42,50,27,80,70,22,78,79,57,79,63,90,49,90,57,86,47,23,99,34,81,17,56,93,16,97,84,31,32,93,66,48,86,58,95,11,60,38,52,90,64,68,63,50,75,30,54,20,90,72,93,37,93,92,89,55,22,28,27,84,10,70,22,12,18,0,66,42,92,72,47,41,54,85,48,27,43,34,84,99,80,12,29,88,57,100,84,35,53,70,64,10,58,26,43,89,86,31,52,91,47,88
72,33,29,92,66,97,88,48,62,16,25,55,77,18,33,79,81,18,23,88,64,15,15,43,26,22,76,100,91,74,36,28,64,29,38,80,75,69,90,32,94,42,85,63,26,75,100,49,29,13,78,46,17,21,94,68,43,14,24,87,90,50,14,88,98,30,66,85,66,0,13,46,39,25,64,54,54,10,77,49,68,89,99,79,92,60,53,43,79,67,87,92,78,11,74,59,14,42,79,83,53,65,55,88,72
68,34,23,82,13,39,28,89,94,44,85,43,77,94,24,74,42,70,42,57,59,80,87,52,30,26,39,57,57,75,27,39,64,59,49,47,16,29,83,13,40,45,45,33,15,24,47,40,98,32,70,49,49,25,21,59,75,13,35,95,68,88,100,41,55,64,87,43,42,13,0,21,17,12,15,37,74,66,68,50,90,83,99,42,96,91,58,10,84,12,44,30,41,62,37,92,83,48,15,96,80,70,72,12,68
12,19,36,44,91,82,49,64,21,50,14,13,95,58,47,15,96,15,22,74,94,50,36,89,81,73,94,42,63,90,62,39,59,39,45,10,20,22,67,39,92,35,16,70,58,83,84,78,74,39,72,42,33,63,55,96,25,19,40,40,66,49,27,59,89,41,54,31,92,46,21,0,44,62,20,13,56,52,82,57,27,46,40,21,54,55,16,93,18,70,46,61,94,89,23,18,86,50,26,79,35,50,93,34,12
32,64,28,77,46,11,48,76,26,71,32,86,30,59,74,78,55,99,71,14,72,75,53,40,85,18,19,44,25,32,75,73,60,83,22,70,70,29,17,55,91,28,28,21,96,16,20,86,25,80,92,49,26,94,47,20,44,53,50,24,36,79,25,51,42,41,52,52,72,39,17,44,0,67,34,51,20,11,91,85,32,90,18,27,14,91,64,19,82,28,35,47,65,42,13,28,32,97,46,27,18,15,96,44,32
34,34,100,42,82,55,31,12,30,100,27,93,91,35,21,28,95,24,42,51,83,80,37,20,90,10,37,93,87,35,17,29,36,94,14,35,55,99,41,100,53,42,68,27,86,69,41,13,73,32,11,74,20,20,56,33,35,13,34,70,89,23,97,89,36,21,99,55,47,25,12,62,67,0,86,85,48,33,69,89,20,27,10,51,58,91,60,34,22,16,54,93,97,37,22,93,36,24,36,96,24,91,82,81,34
30,21,99,23,38,81,44,67,50,94,58,44,62,34,49,96,70,84,67,10,92,87,77,52,80,56,89,33,68,57,53,89,91,73,69,55,55,30,83,13,40,38,90,64,92,70,34,73,74,21,52,94,77,72,72,98,32,32,38,40,31,83,26,47,94,23,52,11,41,64,15,20,34,86,0,95,31,51,94,92,11,19,34,29,41,31,55,90,66,27,29,10,74,21,41,66,20,80,92,74,22,36,54,33,30
40,80,30,22,77,72,58,53,14,70,53,96,44,28,31,41,45,96,25,16,65,73,21,21,88,100,65,96,61,70,70,36,14,33,63,11,58,38,36,30,28,43,64,11,39,11,69,60,42,15,94,94,49,61,28,70,29,11,66,33,88,97,76,70,10,48,41,29,54,54,37,13,51,85,95,0,98,26,85,67,48,29,69,46,97,22,81,44,35,41,92,90,72,50,66,57,80,61,11,62,91,64,75,56,40
38,91,29,89,71,76,81,62,35,13,81,88,81,50,43,98,16,23,68,36,28,34,18,81,61,19,30,20,39,82,34,48,88,79,10,64,26,31,22,94,31,82,27,31,38,96,100,80,57,19,100,88,61,94,60,53,33,81,55,61,85,91,78,16,15,57,52,36,85,54,74,56,20,48,31,98,0,73,90,50,29,91,39,72,73,12,87,42,77,21,14,37,38,93,12,26,64,61,87,64,39,68,14,74,38
92,76,15,33,60,89,33,58,41,88,54,54,52,10,78,81,43,61,55,89,94,77,49,71,26,47,35,45,49,24,77,25,30,49,87,100,87,40,78,57,100,92,48,12,83,73,10,44,51,76,67,99,47,76,41,92,26,41,71,85,71,51,82,90,51,27,75,84,48,10,66,52,11,33,51,26,73,0,74,54,95,63,40,10,51,98,46,65,29,32,73,44,30,23,58,38,97,74,73,12,65,20,61,86,92
15,30,94,26,24,16,90,54,62,86,75,74,24,83,78,60,56,67,81,79,53,40,45,26,85,19,92,30,86,92,22,64,19,67,84,18,33,94,26,71,57,55,65,31,32,32,87,79,99,23,81,31,53,38,83,34,89,11,55,38,71,100,18,73,20,70,87,57,27,77,68,82,91,69,94,85,90,74,0,20,89,22,87,75,73,38,82,66,96,89,41,43,23,64,32,100,98,51,39,55,91,84,51,100,15
100,63,10,54,54,35,52,70,37,61,24,45,71,33,78,77,11,15,17,42,29,21,91,23,43,97,24,17,68,13,30,70,27,21,17,28,37,28,73,47,78,27,98,64,64,78,25,75,89,71,46,10,22,60,61,50,48,44,87,90,38,50,19,97,37,47,25,71,43,49,50,57,85,89,92,67,50,54,20,0,12,58,68,93,43,32,40,43,41,61,68,46,64,18,92,57,23,32,40,64,23,37,49,84,100
90,38,17,96,16,18,40,91,96,66,86,72,33,91,38,35,88,40,65,80,23,97,97,11,38,94,42,94,96,14,36,76,10,55,18,29,15,55,20,70,58,29,40,72,66,31,14,99,20,80,23,87,85,21,68,37,82,44,38,91,53,24,79,12,86,66,73,46,34,68,90,27,32,20,11,48,29,95,89,12,0,95,46,34,14,73,88,67,97,89,77,76,28,54,47,91,75,31,65,67,41,57,57,20,90
66,87,40,62,11,76,54,18,96,50,39,89,70,56,57,95,70,52,93,13,59,66,76,46,65,39,97,42,80,31,55,79,10,42,74,70,98,77,56,98,59,84,93,51,49,57,14,69,86,83,59,13,29,68,26,45,90,81,58,54,48,45,61,35,73,48,75,64,84,89,83,46,90,27,19,29,91,63,22,58,95,0,95,56,37,85,17,15,57,83,21,38,54,93,84,78,19,16,64,22,22,93,49,26,66
69,20,55,26,39,51,51,73,59,100,96,89,74,34,81,99,81,82,17,97,76,23,51,27,47,51,21,62,37,70,71,68,68,68,95,46,33,47,46,10,46,81,32,11,69,38,94,69,39,34,26,11,80,54,48,92,33,23,65,19,72,40,72,62,94,29,100,58,99,99,99,40,18,10,34,69,39,40,87,68,46,95,0,71,62,95,20,98,74,42,60,90,20,98,73,100,82,46,57,13,51,42,17,52,69
61,38,25,75,74,74,78,43,24,22,67,100,32,45,70,40,33,27,26,26,53,53,23,36,29,20,69,93,42,89,77,39,91,23,50,60,66,54,89,91,69,58,64,88,39,46,92,31,28,95,16,52,45,93,84,76,89,34,63,26,80,11,97,16,94,79,94,76,80,79,42,21,27,51,29,46,72,10,75,93,34,56,71,0,83,85,94,95,62,75,11,65,86,87,27,38,18,64,43,34,88,51,37,44,61
96,74,49,25,89,26,87,22,41,43,65,27,77,89,100,39,95,19,39,50,81,31,84,50,23,44,63,81,80,13,82,59,53,26,56,59,45,49,30,25,34,25,70,13,29,14,19,21,70,81,38,12,28,41,23,25,63,95,56,44,71,71,45,54,73,65,59,29,12,92,96,54,14,58,41,97,73,51,73,43,14,37,62,83,0,79,20,58,60,11,22,80,84,49,86,13,98,37,21,12,61,57,72,45,96
49,33,35,93,43,53,11,70,81,46,64,88,99,59,69,69,25,44,15,29,45,86,33,47,52,66,49,54,50,18,66,38,51,19,60,94,68,36,58,55,100,52,76,48,15,65,95,40,49,62,82,57,98,11,83,87,26,12,14,66,45,94,58,68,88,29,47,32,29,60,91,55,91,91,31,22,12,98,38,32,73,85,95,85,79,0,18,40,33,65,55,11,92,35,60,92,69,80,62,73,24,95,80,34,49
50,65,94,29,84,78,57,53,38,93,87,37,94,30,11,94,90,98,69,74,67,37,75,26,75,18,92,95,88,100,48,44,14,44,10,13,19,82,41,64,14,76,28,56,11,24,85,60,53,27,61,73,83,28,42,78,32,22,83,88,35,94,59,19,28,59,36,36,88,53,58,16,64,60,55,81,87,46,82,40,88,17,20,94,20,18,0,81,73,66,82,81,64,40,79,76,66,38,90,19,15,72,91,46,50
13,12,18,74,68,78,67,75,38,19,49,59,28,99,100,95,97,58,91,50,28,64,20,74,39,45,65,54,90,98,93,93,25,96,65,97,34,65,71,10,89,16,22,91,36,61,21,60,32,48,35,86,83,16,60,79,13,10,31,13,67,31,56,97,48,58,29,13,57,43,10,93,19,34,90,44,42,65,66,43,67,15,98,95,58,40,81,0,14,82,40,31,61,30,18,43,100,69,85,89,76,21,77,16,13
98,64,75,59,46,44,39,54,89,19,58,28,84,87,40,54,23,42,51,42,62,50,45,67,91,47,17,79,50,37,93,25,47,16,51,60,18,55,59,38,44,59,15,50,59,68,98,86,94,40,29,67,41,59,90,88,74,13,34,69,21,60,42,19,71,56,33,12,100,79,84,18,82,22,66,35,77,29,96,41,97,57,74,62,60,33,73,14,0,94,16,30,80,60,99,30,70,87,80,50,47,74,16,86,98
64,76,64,99,66,50,91,16,50,46,33,27,54,63,47,29,29,16,17,85,96,24,79,38,32,33,85,53,76,22,79,74,54,96,46,67,43,12,38,73,18,42,59,81,88,29,82,24,12,22,35,72,53,41,22,38,83,76,38,37,67,47,64,11,59,50,47,91,84,67,12,70,28,16,27,41,21,32,89,61,89,83,42,75,11,65,66,82,94,0,47,14,30,18,12,74,94,69,84,80,70,57,45,75,64
55,79,89,54,33,79,77,38,56,67,40,80,51,76,84,72,65,39,82,40,10,46,32,85,35,60,74,82,79,66,62,100,15,80,31,62,60,16,94,55,68,98,75,79,30,91,86,38,72,92,96,10,97,38,21,39,62,51,20,86,50,93,57,26,45,18,35,49,35,87,44,46,35,54,29,92,14,73,41,68,77,21,60,11,22,55,82,40,16,47,0,22,19,38,11,57,85,59,100,19,96,72,84,91,55
90,49,77,95,76,68,52,67,48,44,96,18,56,63,37,19,68,23,25,19,23,76,37,65,62,82,78,89,18,64,100,10,77,23,79,18,88,41,20,44,55,69,87,29,11,55,15,94,88,27,85,17,73,65,52,57,91,69,73,44,99,41,75,49,44,41,93,37,53,92,30,61,47,93,10,90,37,44,43,46,76,38,90,65,80,11,81,31,30,14,22,0,84,12,42,42,47,49,18,63,10,25,36,92,90
23,23,83,65,97,42,90,63,40,90,53,93,12,61,51,58,20,21,61,33,100,38,19,90,11,80,98,95,88,11,64,76,60,12,84,33,54,71,25,16,86,100,52,16,34,54,62,50,47,23,64,69,39,56,12,98,43,38,87,88,59,91,80,95,32,57,81,33,70,78,41,94,65,97,74,72,38,30,23,64,28,54,20,86,84,92,64,61,80,30,19,84,0,84,99,24,73,22,28,76,37,54,96,53,23
31,91,58,80,13,23,71,23,91,45,86,40,45,23,97,58,19,34,27,24,85,41,34,48,64,52,72,17,48,33,73,97,36,74,61,18,64,66,77,90,52,80,84,14,31,43,64,87,46,86,78,25,97,67,14,84,98,11,19,93,90,40,70,98,85,23,40,92,64,11,62,89,42,37,21,50,93,23,64,18,54,93,98,87,49,35,40,30,60,18,38,12,84,0,100,38,82,100,41,65,19,88,92,31,31
20,51,61,12,95,66,84,77,70,90,28,23,18,13,25,37,93,93,95,11,30,82,65,14,71,74,63,28,90,32,98,72,64,42,66,56,43,14,71,41,80,44,93,47,68,69,20,56,76,40,100,55,41,72,34,12,29,79,57,67,94,99,11,54,29,86,35,28,10,74,37,23,13,22,41,66,12,58,32,92,47,84,73,27,86,60,79,18,99,12,11,42,99,100,0,97,55,53,61,22,59,10,44,88,20
11,46,21,48,50,46,62,93,51,15,57,40,100,45,44,15,59,34,92,28,56,35,87,71,43,52,15,82,60,35,20,78,40,65,68,77,26,65,96,81,77,27,45,97,82,43,35,44,37,98,89,89,63,27,66,62,100,77,66,51,73,27,44,65,51,50,70,74,58,59,92,18,28,93,66,57,26,38,100,57,91,78,100,38,13,92,76,43,30,74,57,42,24,38,97,0,55,44,18,44,35,97,27,59,11
48,16,35,21,96,24,39,22,21,59,44,50,48,47,51,55,79,76,36,47,82,70,85,46,80,55,80,94,93,40,36,58,22,57,64,80,30,97,97,44,10,68,52,39,13,31,67,95,16,31,98,64,47,34,76,63,84,52,86,16,31,52,85,53,90,72,45,31,26,14,83,86,32,36,20,80,64,97,98,23,75,19,82,18,98,69,66,100,70,94,85,47,73,82,55,55,0,93,91,95,22,44,87,82,48
90,100,33,59,69,15,26,20,14,36,37,83,63,80,10,76,35,42,39,43,93,93,20,76,32,64,46,60,99,75,70,53,88,100,16,85,65,26,47,48,45,32,32,57,28,69,43,46,32,30,31,66,54,23,71,62,66,54,93,39,12,42,87,15,24,15,82,14,43,42,48,50,97,24,80,61,61,74,51,32,31,16,46,64,37,80,38,69,87,69,59,49,22,100,53,44,93,0,98,44,25,93,10,95,90
94,72,56,59,61,14,39,25,18,77,48,52,21,99,82,46,94,92,11,66,12,33,66,65,14,11,36,20,47,27,98,74,66,24,30,27,72,46,35,100,67,35,71,70,73,95,21,83,90,47,66,44,19,84,93,53,52,98,88,86,43,23,59,75,100,56,10,50,89,79,15,26,46,36,92,11,87,73,39,40,65,64,57,43,21,62,90,85,80,84,100,18,28,41,61,18,91,98,0,24,41,47,53,10,94
34,56,37,89,86,35,55,89,62,34,35,64,22,22,12,36,26,99,13,97,84,64,63,91,89,22,19,71,47,71,26,51,27,59,26,14,97,20,17,85,34,34,32,75,32,34,42,61,33,44,67,14,70,21,84,14,77,34,71,84,67,53,90,79,21,72,43,35,86,83,96,79,27,96,74,62,64,12,55,64,67,22,13,34,12,73,19,89,50,80,19,63,76,65,22,44,95,44,24,0,97,54,22,66,34
30,51,99,75,80,100,42,37,66,35,53,83,35,26,15,89,55,71,76,46,60,13,73,56,61,57,87,54,17,13,29,21,99,57,18,49,80,33,70,51,16,61,42,27,58,24,31,12,56,63,86,58,47,34,54,46,66,55,32,62,16,53,81,19,64,72,75,80,31,53,80,35,18,24,22,91,39,65,91,23,41,22,51,88,61,24,15,76,47,70,96,10,37,19,59,35,22,25,41,97,0,16,97,88,30
97,13,77,68,84,45,36,70,20,95,27,55,20,71,22,64,80,61,75,86,89,30,75,36,73,50,13,91,45,69,97,94,35,62,15,99,12,15,45,78,90,84,82,73,59,65,86,53,40,30,21,35,73,73,35,97,69,52,87,70,20,63,60,31,28,90,30,37,52,65,70,50,15,91,36,64,68,20,84,37,57,93,42,51,57,95,72,21,74,57,72,25,54,88,10,97,44,93,47,54,16,0,61,18,97
35,56,94,13,14,45,28,60,91,14,92,31,64,89,55,31,96,33,16,27,19,86,63,43,99,72,18,82,83,44,85,99,18,62,57,14,22,46,52,61,41,18,30,90,18,58,20,24,51,74,55,91,49,72,50,45,72,77,67,98,83,40,59,36,24,72,47,34,91,55,72,93,96,82,54,75,14,61,51,49,57,49,17,37,72,80,91,77,16,45,84,36,96,92,44,27,87,10,53,22,97,61,0,19,35
23,84,17,23,40,20,96,98,91,98,50,86,51,63,46,85,79,16,73,92,20,25,97,34,25,71,59,100,41,19,76,50,87,18,54,32,88,78,33,58,17,58,58,62,87,45,100,97,91,55,82,59,60,39,11,90,47,19,98,49,72,88,90,54,52,34,100,97,47,88,12,34,44,81,33,56,74,86,100,84,20,26,52,44,45,34,46,16,86,75,91,92,53,31,88,59,82,95,10,66,88,18,19,0,23
0,79,50,61,55,38,49,66,84,58,91,58,28,89,45,40,59,100,20,68,98,10,53,20,45,72,77,86,59,27,14,74,84,58,35,91,66,24,95,41,48,16,72,37,55,78,52,45,84,23,97,96,29,74,85,95,92,15,92,81,73,47,12,29,28,69,20,93,88,72,68,12,32,34,30,40,38,92,15,100,90,66,69,61,96,49,50,13,98,64,55,90,23,31,20,11,48,90,94,34,30,97,35,23,0
