110
32,24,95,81,67,85,75,49,45,15,22,73,20,63,23,24,48,100,22,64,47,62,12,69,34,87,64,71,83,96,44,82,95,96,26,95,26,52,46,72,26,79,42,17,80,37,57,83,80,66,80,72,70,22,69,44,71,100,19,17,43,0,82,66,76,36,92,71,58,52,98,87,56,88,95,64,65,50,85,86,20,40,66,83,77,26,32,56,69,12,28,79,44,64,75,72,61,13,20,20,77,90,68,93,67,62,83,14,28,46,52,32
44,71,36,12,23,56,16,74,35,26,57,53,84,73,56,72,52,17,47,78,66,72,46,84,54,46,21,25,46,93,64,51,31,85,46,53,25,15,27,50,31,44,19,37,14,12,99,35,82,17,25,77,51,85,81,53,12,19,84,81,30,82,0,71,65,26,59,98,11,28,15,73,35,48,83,34,76,58,52,99,86,29,70,42,60,38,30,54,42,33,96,49,74,54,59,44,41,51,85,33,97,89,85,66,91,37,80,100,87,72,93,44
68,53,42,84,83,87,19,81,38,69,48,42,21,31,26,37,48,21,43,47,77,78,23,40,90,79,10,42,60,71,85,64,95,60,84,63,36,72,55,87,20,78,40,85,82,93,50,66,52,31,36,71,16,64,35,79,93,85,25,51,78,66,71,0,54,18,12,86,11,14,41,93,36,29,32,75,43,11,36,47,91,98,16,19,15,15,73,95,89,34,11,20,42,83,44,24,18,88,97,19,87,85,26,10,26,46,53,38,31,25,89,68
28,37,100,89,52,71,58,61,67,75,84,32,15,70,77,34,89,71,60,64,97,28,78,26,90,76,35,57,70,95,87,89,26,25,44,24,16,36,53,41,43,59,48,83,66,79,94,91,57,87,33,10,24,33,62,85,33,27,48,63,39,76,65,54,0,77,40,17,35,12,47,32,17,55,92,98,80,79,55,73,27,87,23,47,56,57,87,94,48,31,51,66,51,84,71,58,95,54,99,13,35,50,85,79,71,52,50,49,40,88,42,28
90,76,23,36,51,86,29,47,100,84,57,28,11,24,18,10,51,71,37,31,13,85,59,10,61,39,41,70,87,55,73,52,10,57,80,69,27,94,13,27,66,88,40,31,68,97,14,76,51,39,13,19,56,24,47,56,75,48,52,93,25,36,26,18,77,0,42,36,95,83,66,40,38,88,82,41,89,28,71,38,91,82,63,48,41,75,85,17,11,38,17,11,52,40,35,26,59,19,53,21,38,47,47,23,93,20,91,54,27,79,55,90
80,61,55,22,32,34,69,99,98,99,46,13,60,27,41,46,71,41,73,20,26,41,60,41,39,68,97,67,35,55,19,68,63,86,97,26,84,82,90,73,22,65,74,59,87,39,59,29,41,42,27,92,34,19,28,58,23,95,37,66,81,92,59,12,40,42,0,30,35,30,96,43,14,79,84,87,38,56,98,99,68,53,30,85,72,49,19,29,92,34,30,10,62,26,52,45,36,75,30,98,44,95,82,73,97,28,27,87,67,14,81,80
80,65,55,59,41,55,98,80,72,62,18,22,91,64,88,93,57,24,21,85,25,72,68,24,97,80,38,68,25,19,24,80,31,93,41,79,75,13,90,56,90,36,60,47,90,100,60,71,86,22,15,27,88,48,58,59,52,92,48,38,34,71,98,86,17,36,30,0,12,38,81,47,89,42,26,55,84,60,18,80,19,33,49,10,18,28,80,52,86,25,70,95,77,27,32,18,11,30,27,73,39,71,13,24,58,86,84,69,16,30,46,80
99,62,84,21,56,93,14,49,68,90,21,59,42,35,75,41,54,67,96,24,34,55,92,59,96,13,51,90,75,81,100,45,13,38,93,92,31,33,16,82,94,41,76,70,33,92,74,23,32,37,62,65,68,79,39,32,96,45,55,60,99,58,11,11,35,95,35,12,0,18,53,60,46,81,10,41,28,99,32,71,94,97,66,81,80,38,52,97,71,83,41,30,42,60,60,37,18,47,82,30,77,10,12,26,81,29,33,52,21,75,34,99
95,71,24,92,75,35,100,63,62,42,62,81,42,24,49,27,91,76,91,82,91,44,67,49,49,50,56,46,90,84,61,76,28,27,45,54,28,25,83,88,88,76,30,81,87,82,75,48,60,43,70,22,85,32,43,56,41,79,41,92,84,52,28,14,12,83,30,38,18,0,75,38,68,71,92,99,12,69,89,59,46,54,64,75,51,81,44,48,48,52,38,89,11,99,32,27,50,93,13,52,80,84,38,30,10,49,93,69,70,97,87,95
76,65,74,80,75,76,79,56,19,69,65,70,77,64,57,77,48,54,24,66,94,58,19,35,26,94,21,100,29,65,16,87,92,45,14,32,64,77,81,43,73,100,72,98,63,21,47,45,50,74,14,83,90,85,64,68,51,68,51,51,66,98,15,41,47,66,96,81,53,75,0,64,34,39,81,37,77,89,23,41,51,81,24,73,14,53,49,48,65,34,34,56,92,93,34,78,62,66,79,77,34,55,57,80,48,100,47,15,46,73,62,76
36,91,64,63,14,16,47,10,19,40,30,96,65,79,19,63,59,12,21,65,21,45,71,71,39,29,91,97,14,35,24,31,83,35,10,43,96,30,90,70,22,95,30,86,27,84,77,43,98,57,33,13,75,68,64,60,65,20,58,88,38,87,73,93,32,40,43,47,60,38,64,0,63,12,80,49,38,86,96,10,90,16,23,11,65,66,19,70,64,96,33,75,39,46,70,83,95,43,53,10,12,66,11,43,39,62,42,60,66,76,37,36
72,20,25,84,39,78,18,66,97,32,19,27,26,49,79,37,100,31,25,57,92,29,19,19,30,92,100,41,17,97,12,93,63,38,97,56,93,99,17,75,24,57,10,49,72,73,33,98,13,85,83,49,31,82,40,74,44,94,85,100,91,56,35,36,17,38,14,89,46,68,34,63,0,13,80,95,97,89,77,93,96,50,93,88,46,94,50,75,69,50,33,55,31,68,38,79,60,95,85,90,21,56,20,58,66,35,77,65,73,34,90,72
68,77,55,35,24,66,63,68,84,86,23,99,60,33,63,19,27,71,50,48,74,99,47,92,20,83,56,23,68,18,72,72,32,33,57,13,62,61,27,21,48,20,57,34,73,90,21,62,55,14,96,21,62,66,83,37,84,24,100,73,24,88,48,29,55,88,79,42,81,71,39,12,13,0,87,52,53,16,15,84,54,37,14,43,46,37,47,16,58,65,94,83,82,72,63,31,10,20,44,26,52,27,97,57,39,97,42,54,91,18,86,68
20,32,69,31,94,19,81,50,76,41,75,21,34,65,68,55,63,98,48,27,83,81,15,26,83,33,11,74,73,61,66,86,90,30,23,60,81,95,18,61,92,68,26,55,30,38,96,88,52,32,68,65,97,62,68,31,97,33,91,75,80,95,83,32,92,82,84,26,10,92,81,80,80,87,0,35,43,19,75,70,52,60,28,91,93,32,53,58,56,74,41,61,40,24,98,81,58,61,71,97,94,64,10,85,55,60,96,28,56,45,68,20
13,100,66,34,17,52,22,65,55,25,28,15,34,75,35,68,33,99,12,94,11,27,96,49,22,26,54,27,52,20,98,19,61,68,51,31,89,80,91,40,34,31,22,86,77,35,12,47,39,84,67,56,65,24,11,99,41,77,38,88,73,64,34,75,98,41,87,55,41,99,37,49,95,52,35,0,95,99,100,91,25,26,90,75,24,82,100,86,82,96,16,92,26,59,96,23,96,45,48,20,32,23,31,37,83,81,24,86,10,50,21,13
77,53,59,61,71,11,13,78,53,36,100,78,89,90,41,72,56,55,81,63,42,23,36,70,59,20,69,61,100,96,80,18,60,27,62,85,38,59,87,75,27,18,20,29,12,29,46,31,57,77,51,51,21,97,61,82,59,29,74,76,35,65,76,43,80,89,38,84,28,12,77,38,97,53,43,95,0,17,30,36,26,30,76,10,69,48,85,16,30,39,50,15,97,56,76,37,63,59,56,46,84,40,18,52,69,79,97,98,88,48,20,77
82,25,64,53,77,93,52,42,43,100,80,62,10,41,37,98,93,87,73,47,45,45,23,58,70,21,92,32,27,29,84,53,24,71,60,98,20,90,92,73,71,14,70,14,15,69,100,60,93,58,82,54,90,74,67,43,19,80,31,55,35,50,58,11,79,28,56,60,99,69,89,86,89,16,19,99,17,0,65,31,20,33,10,44,22,84,26,61,71,21,18,68,55,15,76,28,15,44,25,97,92,35,97,57,28,43,98,22,24,95,14,82
97,70,49,56,71,11,82,60,72,100,61,44,45,23,66,92,43,28,43,98,39,92,74,33,74,63,99,64,23,99,12,94,55,75,53,94,10,33,49,15,61,59,39,68,53,52,59,82,59,98,37,71,36,27,45,68,89,78,59,11,36,85,52,36,55,71,98,18,32,89,23,96,77,15,75,100,30,65,0,39,98,99,79,33,80,80,64,46,98,10,99,20,82,80,43,18,32,88,68,27,59,87,55,78,64,81,93,82,76,64,72,97
77,51,98,98,77,22,35,93,20,100,47,12,81,77,41,50,58,21,70,20,92,33,93,79,19,98,30,34,66,47,21,82,27,15,51,82,21,99,89,97,64,12,25,33,10,89,22,39,89,59,53,11,54,95,36,90,85,44,42,83,41,86,99,47,73,38,99,80,71,59,41,10,93,84,70,91,36,31,39,0,31,29,10,33,37,34,66,58,58,15,85,80,53,12,38,86,45,92,85,81,91,38,61,90,14,81,57,73,20,14,15,77
48,80,91,70,38,83,66,92,79,94,42,40,83,23,88,27,26,44,54,99,82,43,94,72,47,81,20,44,30,24,95,39,20,20,92,25,27,39,76,43,90,51,33,21,47,98,17,43,20,93,53,69,24,54,50,10,60,79,68,68,90,20,86,91,27,91,68,19,94,46,51,90,96,54,52,25,26,20,98,31,0,80,74,48,60,76,73,47,71,81,52,44,71,86,40,54,26,64,37,95,82,33,76,10,78,91,48,53,35,76,57,48
16,51,82,84,70,28,49,13,61,37,78,53,77,45,59,35,45,21,50,32,95,65,70,82,86,34,98,68,82,23,97,57,53,19,81,68,64,88,26,32,78,62,34,29,78,10,90,60,71,25,24,34,20,38,92,14,76,88,100,56,16,40,29,98,87,82,53,33,97,54,81,16,50,37,60,26,30,33,99,29,80,0,52,23,84,53,22,73,53,42,20,23,14,60,32,74,81,55,100,70,72,95,12,30,70,68,76,42,48,46,63,16
86,17,59,62,66,92,92,16,95,15,35,22,38,75,78,85,88,86,91,46,23,18,53,97,23,29,76,98,74,54,48,81,56,63,60,56,31,76,11,28,87,98,85,64,40,28,23,30,97,100,13,36,24,64,19,42,17,96,26,79,99,66,70,16,23,63,30,49,66,64,24,23,93,14,28,90,76,10,79,10,74,52,0,16,11,53,23,80,87,63,27,12,57,51,89,73,63,31,46,21,51,58,37,62,41,95,59,93,64,69,33,86
78,21,96,18,100,84,11,43,40,69,30,88,94,19,97,71,55,94,10,69,29,39,30,95,12,68,96,50,52,67,31,100,75,98,33,89,61,12,57,85,11,71,25,25,98,59,100,84,95,49,100,91,24,28,92,17,25,37,59,22,84,83,42,19,47,48,85,10,81,75,73,11,88,43,91,75,10,44,33,33,48,23,16,0,95,32,71,30,42,40,73,88,39,78,88,47,42,12,88,65,18,30,62,77,98,33,13,79,76,74,64,78
31,79,91,16,75,18,21,12,61,38,78,88,67,18,32,90,98,92,67,72,60,23,91,11,22,93,18,11,56,67,86,67,70,94,79,10,43,62,96,16,16,15,97,55,57,52,60,29,34,71,84,21,29,80,97,100,67,93,38,96,28,77,60,15,56,41,72,18,80,51,14,65,46,46,93,24,69,22,80,37,60,84,11,95,0,30,88,87,53,84,82,83,42,15,77,100,76,85,33,34,72,58,98,88,89,37,68,79,21,82,69,31
22,92,89,19,11,59,26,69,22,72,30,19,43,36,77,72,60,44,75,46,12,43,36,62,21,99,40,67,70,91,11,54,13,28,95,44,27,43,82,18,73,39,19,45,48,77,18,91,78,21,90,69,24,56,41,23,92,19,20,10,84,26,38,15,57,75,49,28,38,81,53,66,94,37,32,82,48,84,80,34,76,53,53,32,30,0,83,87,11,26,44,28,82,81,14,22,34,99,82,90,67,70,55,13,47,96,61,35,80,64,83,22
82,66,38,63,12,65,27,66,74,53,42,30,33,11,81,50,36,90,47,72,76,62,52,93,36,13,90,63,53,48,81,47,79,80,10,59,85,53,74,23,94,39,58,74,54,69,55,73,89,20,80,66,100,82,74,92,51,58,66,13,98,32,30,73,87,85,19,80,52,44,49,19,50,47,53,100,85,26,64,66,73,22,23,71,88,83,0,64,11,40,27,64,82,38,85,93,37,41,62,18,10,61,78,76,41,47,93,35,75,87,57,82
90,42,40,48,20,84,36,88,100,78,43,72,20,20,72,49,48,74,61,81,62,31,70,13,39,86,25,44,12,74,57,40,35,95,41,37,84,19,53,31,34,69,61,28,12,61,20,27,79,97,31,34,57,31,35,59,88,69,15,25,82,56,54,95,94,17,29,52,97,48,48,70,75,16,58,86,16,61,46,58,47,73,80,30,87,87,64,0,87,59,24,50,70,24,41,80,71,95,81,74,18,55,18,59,40,46,20,13,23,24,39,90
19,34,90,76,14,18,47,59,93,25,38,93,55,86,26,15,24,68,100,100,85,18,59,33,84,63,30,11,11,35,82,12,31,84,12,98,68,92,32,88,69,99,73,22,95,31,34,90,58,94,96,94,100,68,32,98,56,16,59,82,67,69,42,89,48,11,92,86,71,48,65,64,69,58,56,82,30,71,98,58,71,53,87,42,53,11,11,87,0,98,34,91,18,80,66,15,72,76,45,74,57,19,63,95,67,23,29,14,93,12,93,19
100,59,52,24,37,98,21,35,29,82,63,32,39,10,25,95,96,77,68,22,27,80,75,14,75,30,64,50,14,70,53,88,42,24,15,69,29,91,54,10,85,39,14,75,75,15,100,13,45,32,47,15,84,29,84,99,86,24,99,63,28,12,33,34,31,38,34,25,83,52,34,96,50,65,74,96,39,21,10,15,81,42,63,40,84,26,40,59,98,0,78,58,15,41,74,67,82,44,53,11,47,97,46,49,85,64,41,64,78,88,19,100
15,13,18,53,76,94,73,90,83,67,44,41,75,92,83,99,17,28,16,40,14,14,32,63,16,98,10,21,46,42,54,71,59,94,30,86,67,63,69,15,80,38,95,75,22,99,90,37,63,51,20,44,43,19,94,56,65,12,45,48,32,28,96,11,51,17,30,70,41,38,34,33,33,94,41,16,50,18,99,85,52,20,27,73,82,44,27,24,34,78,0,51,80,53,28,47,31,93,50,81,86,67,32,72,91,19,13,33,49,98,75,15
22,55,73,53,73,94,34,69,68,89,92,21,56,86,11,100,74,69,97,86,100,48,94,82,60,31,41,95,90,41,99,10,17,32,93,65,75,79,35,24,45,12,57,85,24,58,15,42,76,16,36,68,93,98,41,76,88,55,94,61,54,79,49,20,66,11,10,95,30,89,56,75,55,83,61,92,15,68,20,80,44,23,12,88,83,28,64,50,91,58,51,0,86,41,41,24,46,69,39,59,74,66,57,29,89,62,77,13,84,41,52,22
74,45,40,66,16,92,46,86,44,84,84,96,58,74,54,22,25,40,49,30,36,56,86,72,88,44,32,77,82,79,34,14,48,16,54,19,12,14,37,60,92,89,18,87,89,36,58,45,48,77,43,17,71,68,64,12,55,51,31,64,55,44,74,42,51,52,62,77,42,11,92,39,31,82,40,26,97,55,82,53,71,14,57,39,42,82,82,70,18,15,80,86,0,76,29,42,100,23,38,52,97,73,84,90,32,27,97,18,82,86,85,74
78,43,16,81,42,49,91,29,48,26,58,18,83,94,65,64,68,85,78,50,10,34,60,47,72,54,18,80,44,12,59,85,28,58,48,96,15,20,31,44,42,95,14,45,13,21,69,15,63,21,58,24,10,29,29,60,57,37,33,98,56,64,54,83,84,40,26,27,60,99,93,46,68,72,24,59,56,15,80,12,86,60,51,78,15,81,38,24,80,41,53,41,76,0,26,81,95,43,29,61,63,44,63,58,74,53,28,55,89,19,11,78
22,48,54,11,46,37,80,70,32,77,47,81,60,18,63,67,68,35,54,92,92,59,37,51,24,11,99,28,50,55,84,40,39,93,97,40,22,16,82,98,80,67,53,60,91,99,68,36,98,75,79,24,23,20,15,52,63,65,36,89,53,75,59,44,71,35,52,32,60,32,34,70,38,63,98,96,76,76,43,38,40,32,89,88,77,14,85,41,66,74,28,41,29,26,0,38,26,17,83,11,30,30,57,67,99,82,99,31,75,25,36,22
53,74,10,49,44,97,17,50,20,49,74,17,13,55,82,70,45,77,28,36,16,93,53,22,31,26,92,71,100,23,44,78,75,11,75,62,81,66,65,64,20,75,18,16,77,82,55,51,42,78,88,89,70,91,12,54,56,28,42,73,63,72,44,24,58,26,45,18,37,27,78,83,79,31,81,23,37,28,18,86,54,74,73,47,100,22,93,80,15,67,47,24,42,81,38,0,17,87,95,62,69,97,94,43,40,54,88,14,26,43,96,53
92,87,41,10,71,52,24,98,73,43,71,84,26,25,27,60,14,41,91,31,32,70,58,55,40,37,78,27,31,53,53,35,77,54,60,88,48,59,65,47,15,74,68,67,71,72,19,95,100,86,93,93,67,53,64,45,45,58,23,63,86,61,41,18,95,59,36,11,18,50,62,95,60,10,58,96,63,15,32,45,26,81,63,42,76,34,37,71,72,82,31,46,100,95,26,17,0,45,28,99,60,47,34,34,74,58,95,34,83,20,13,92
94,12,14,13,91,55,47,53,20,29,93,51,84,76,99,74,35,99,13,31,69,30,16,42,100,78,66,62,73,57,85,90,26,52,58,70,67,97,29,67,11,36,42,80,35,57,50,17,25,18,48,98,32,90,72,29,98,59,41,76,33,13,51,88,54,19,75,30,47,93,66,43,95,20,61,45,59,44,88,92,64,55,31,12,85,99,41,95,76,44,93,69,23,43,17,87,45,0,67,28,30,88,10,72,49,44,57,33,53,61,68,94
29,77,24,18,53,58,36,95,23,31,59,76,18,12,23,79,87,12,15,56,24,88,91,85,29,29,25,49,85,48,92,57,62,72,66,34,65,99,50,64,77,49,31,19,80,69,38,71,92,12,90,28,67,57,49,89,98,73,39,56,82,20,85,97,99,53,30,27,82,13,79,53,85,44,71,48,56,25,68,85,37,100,46,88,33,82,62,81,45,53,50,39,38,29,83,95,28,67,0,17,52,64,61,67,67,29,70,88,58,35,18,29
40,61,25,89,37,43,36,90,61,78,92,97,25,55,88,96,89,62,74,60,31,36,78,77,76,20,81,36,35,17,99,13,31,74,17,24,13,30,97,68,68,100,11,37,29,11,11,75,46,22,99,72,76,27,72,92,33,69,77,98,42,20,33,19,13,21,98,73,30,52,77,10,90,26,97,20,46,97,27,81,95,70,21,65,34,90,18,74,74,11,81,59,52,61,11,62,99,28,17,0,76,77,72,49,94,55,25,48,38,39,17,40
94,24,42,26,55,90,28,19,15,59,22,34,79,39,88,11,84,15,70,48,93,15,31,59,96,42,29,75,70,47,32,47,64,69,78,58,82,83,90,10,34,52,50,53,15,54,62,57,91,20,48,73,98,42,61,38,60,82,88,98,45,77,97,87,35,38,44,39,77,80,34,12,21,52,94,32,84,92,59,91,82,72,51,18,72,67,10,18,57,47,86,74,97,63,30,69,60,30,52,76,0,21,33,31,91,100,47,84,95,44,36,94
93,38,20,82,84,33,48,64,44,64,88,88,23,64,20,35,97,23,11,58,29,61,86,69,25,74,31,41,68,75,91,10,91,27,100,30,30,19,17,89,81,23,80,67,81,39,37,18,79,94,33,12,17,30,30,70,91,85,38,80,98,90,89,85,50,47,95,71,10,84,55,66,56,27,64,23,40,35,87,38,33,95,58,30,58,70,61,55,19,97,67,66,73,44,30,97,47,88,64,77,21,0,74,58,90,51,77,69,81,62,81,93
28,65,98,59,83,93,85,50,71,100,70,48,36,57,80,66,25,16,50,14,94,63,89,38,55,41,76,65,34,72,33,65,55,22,90,91,72,88,25,51,42,42,67,99,96,88,55,26,67,39,28,77,20,17,84,19,29,19,23,100,36,68,85,26,85,47,82,13,12,38,57,11,20,97,10,31,18,97,55,61,76,12,37,62,98,55,78,18,63,46,32,57,84,63,57,94,34,10,61,72,33,74,0,37,62,51,58,92,62,12,97,28
54,13,95,71,10,55,100,28,91,67,39,99,57,90,40,60,64,54,93,61,75,39,68,31,89,51,87,29,64,83,65,25,58,12,72,63,18,21,56,59,79,63,98,31,82,14,57,64,85,87,90,59,28,20,91,54,65,60,77,40,34,93,66,10,79,23,73,24,26,30,80,43,58,57,85,37,52,57,78,90,10,30,62,77,88,13,76,59,95,49,72,29,90,58,67,43,34,72,67,49,31,58,37,0,54,56,89,96,98,75,45,54
91,82,22,76,75,98,66,75,46,23,91,74,98,46,32,93,69,51,41,74,92,46,24,28,43,79,26,12,28,100,60,77,23,66,80,55,52,11,98,93,50,62,95,67,59,65,85,34,33,67,83,25,42,52,89,42,31,63,46,100,93,67,91,26,71,93,97,58,81,10,48,39,66,39,55,83,69,28,64,14,78,70,41,98,89,47,41,40,67,85,91,89,32,74,99,40,74,49,67,94,91,90,62,54,0,23,37,15,67,43,74,91
11,21,26,45,59,28,18,67,99,25,70,77,59,96,33,63,54,16,56,62,38,29,36,37,33,74,73,50,87,75,22,31,60,60,56,68,13,77,63,38,61,96,94,83,84,91,57,49,51,62,29,21,57,65,72,90,68,26,33,40,67,62,37,46,52,20,28,86,29,49,100,62,35,97,60,81,79,43,81,81,91,68,95,33,37,96,47,46,23,64,19,62,27,53,82,54,58,44,29,55,100,51,51,56,23,0,81,38,80,38,17,11
78,32,22,91,23,96,52,28,73,60,88,53,47,28,90,65,26,55,82,53,51,60,29,90,94,66,82,51,60,50,52,32,62,94,63,95,89,38,63,22,28,55,11,77,15,36,82,89,11,24,45,81,91,15,99,23,67,79,61,82,76,83,80,53,50,91,27,84,33,93,47,42,77,42,96,24,97,98,93,57,48,76,59,13,68,61,93,20,29,41,13,77,97,28,99,88,95,57,70,25,47,77,58,89,37,81,0,50,10,75,53,78
64,46,88,36,13,89,56,42,96,54,39,15,19,75,35,91,23,40,20,52,82,25,46,39,79,78,73,90,81,40,29,94,91,16,95,77,78,58,36,97,16,77,11,15,19,53,30,49,88,28,39,39,25,59,71,18,89,44,73,84,49,14,100,38,49,54,87,69,52,69,15,60,65,54,28,86,98,22,82,73,53,42,93,79,79,35,35,13,14,64,33,13,18,55,31,14,34,33,88,48,84,69,92,96,15,38,50,0,48,61,60,64
45,19,98,32,13,18,81,28,97,66,41,66,74,92,81,74,62,29,84,43,21,75,72,75,52,45,88,57,99,21,17,44,70,93,91,15,74,45,39,29,40,99,76,78,22,55,81,41,71,51,94,85,31,78,27,71,25,61,31,66,19,28,87,31,40,27,67,16,21,70,46,66,73,91,56,10,88,24,76,20,35,48,64,76,21,80,75,23,93,78,49,84,82,89,75,26,83,53,58,38,95,81,62,98,67,80,10,48,0,28,67,45
15,90,61,45,64,74,14,32,67,81,82,53,17,91,36,87,16,18,89,98,86,25,49,53,61,34,25,23,83,45,98,51,52,67,86,38,90,69,73,16,18,34,19,43,52,95,20,82,80,93,84,58,89,86,87,25,65,79,21,91,18,46,72,25,88,79,14,30,75,97,73,76,34,18,45,50,48,95,64,14,76,46,69,74,82,64,87,24,12,88,98,41,86,19,25,43,20,61,35,39,44,62,12,75,43,38,75,61,28,0,60,15
16,13,55,20,72,99,75,48,91,29,37,77,43,11,23,69,25,42,56,72,23,15,99,74,68,18,60,52,24,70,54,70,92,16,61,78,36,87,26,37,65,33,50,48,19,40,40,93,11,12,58,54,30,69,57,43,100,77,84,47,58,52,93,89,42,55,81,46,34,87,62,37,90,86,68,21,20,14,72,15,57,63,33,64,69,83,57,39,93,19,75,52,85,11,36,96,13,68,18,17,36,81,97,45,74,17,53,60,67,60,0,16
0,90,35,38,66,55,19,14,61,58,36,30,55,76,87,94,98,96,99,100,88,81,60,19,17,19,42,45,11,64,77,26,34,50,45,10,15,42,17,94,30,73,57,42,81,63,84,43,25,83,39,54,61,83,52,50,30,65,83,37,31,32,44,68,28,90,80,80,99,95,76,36,72,68,20,13,77,82,97,77,48,16,86,78,31,22,82,90,19,100,15,22,74,78,22,53,92,94,29,40,94,93,28,54,91,11,78,64,45,15,16,0
