106
78,84,68,21,96,95,64,22,65,54,50,43,85,25,13,59,45,56,61,40,56,47,45,78,99,88,78,49,73,65,31,39,59,67,60,52,67,20,69,19,80,81,82,36,91,70,52,20,84,89,31,34,41,19,37,69,26,18,54,45,64,63,45,0,49,66,89,89,62,61,66,41,58,57,12,90,78,10,49,39,84,56,29,65,25,17,71,39,12,50,90,40,17,45,99,98,87,35,25,93,52,73,45,90,12,35,86,78
26,31,34,77,78,95,73,56,13,50,49,20,95,80,30,28,60,95,51,36,78,20,15,61,60,64,55,16,57,11,71,75,29,16,46,93,38,67,21,34,90,82,15,54,11,87,26,43,12,71,69,23,30,61,89,74,35,27,62,38,34,60,28,49,0,77,36,18,26,90,57,28,74,82,80,31,60,51,64,35,70,68,71,25,98,64,13,73,31,44,13,78,78,21,51,73,50,59,20,57,33,16,12,16,58,48,74,26
97,48,98,82,46,86,36,38,98,75,24,54,42,74,35,37,43,78,67,10,93,77,80,65,48,66,16,28,74,94,19,19,19,82,28,48,84,17,74,26,26,32,43,19,10,87,92,75,78,84,83,83,55,39,40,70,40,31,97,68,44,22,15,66,77,0,15,11,69,90,70,14,32,75,68,51,96,26,27,26,79,32,73,55,39,93,19,69,62,13,79,15,39,36,22,49,11,78,70,56,96,58,22,14,22,22,26,97
98,98,50,92,100,87,65,77,23,58,62,78,81,13,64,17,62,25,90,66,61,65,75,55,96,56,66,29,73,44,56,62,90,98,18,21,69,81,22,50,28,41,73,64,57,42,27,94,67,44,84,96,13,85,94,90,51,55,53,27,29,20,55,89,36,15,0,13,72,77,91,78,10,78,18,82,51,90,81,78,83,37,62,36,28,43,92,17,59,83,38,65,72,73,44,50,14,60,85,80,60,34,91,50,16,24,36,98
37,54,95,37,41,14,79,43,29,99,35,18,89,17,95,71,68,46,18,71,54,16,19,18,12,40,22,71,16,76,97,95,52,65,100,54,82,50,72,43,32,85,80,53,55,16,35,12,15,11,44,27,21,76,70,42,94,21,34,13,14,69,74,89,18,11,13,0,88,79,10,44,64,56,78,57,70,57,91,36,63,30,37,75,64,74,59,23,92,66,63,74,90,13,93,70,29,68,54,99,76,10,70,14,28,88,30,37
27,38,63,39,10,75,15,59,61,79,81,95,24,87,30,12,41,100,33,40,58,17,25,64,23,15,27,67,91,80,94,84,51,99,87,69,30,58,23,87,51,36,94,49,18,45,99,78,97,70,29,19,52,90,34,24,42,59,76,92,26,68,43,62,26,69,72,88,0,10,29,91,40,64,15,24,20,48,61,39,47,19,83,13,29,20,10,99,60,11,89,97,20,40,99,54,23,94,55,49,98,68,12,61,44,13,82,27
31,77,27,100,68,11,38,63,36,65,60,48,30,74,28,23,60,16,99,72,37,90,13,71,76,23,54,55,99,66,49,52,76,88,49,30,68,17,29,62,73,81,22,26,49,13,40,80,68,88,47,44,10,78,34,51,14,47,61,86,41,86,12,61,90,90,77,79,10,0,86,88,49,60,50,70,69,59,67,21,92,26,62,66,68,89,94,60,86,47,28,18,59,19,56,31,38,84,20,50,89,22,78,41,66,27,64,31
70,15,61,97,58,94,26,33,35,22,100,30,68,47,45,13,20,99,22,26,37,84,100,61,46,68,86,15,16,87,41,65,70,56,77,76,34,56,33,12,18,86,96,57,94,81,98,19,60,45,33,32,84,79,70,97,31,27,58,54,99,10,85,66,57,70,91,10,29,86,0,87,39,31,96,72,40,68,100,28,72,64,50,67,15,28,78,78,84,42,85,71,52,96,30,94,39,34,44,92,43,48,67,29,48,33,53,70
82,45,67,58,25,94,49,93,25,30,42,15,48,35,57,19,56,20,58,78,75,80,23,40,34,17,11,52,97,79,85,35,62,57,41,93,68,33,24,16,40,79,57,75,60,67,41,96,75,13,77,69,64,52,86,91,61,43,60,78,18,43,11,41,28,14,78,44,91,88,87,0,92,64,84,60,16,51,58,73,66,50,24,28,47,42,66,22,56,18,30,74,88,62,76,25,97,74,73,30,23,92,64,49,54,16,86,82
92,97,81,20,10,51,87,50,56,22,44,18,51,45,66,96,81,90,19,18,60,41,99,82,73,52,28,90,79,90,33,74,21,25,25,44,40,18,38,40,64,67,32,38,38,87,38,16,67,81,77,84,74,31,51,17,79,57,89,51,25,15,66,58,74,32,10,64,40,49,39,92,0,24,55,18,49,86,24,89,61,84,40,43,10,50,62,76,32,60,69,33,27,81,75,87,17,46,99,11,75,60,79,66,84,17,62,92
22,63,40,34,85,26,95,61,21,32,55,56,13,20,80,68,45,94,83,23,32,29,48,47,90,19,17,46,66,12,33,73,30,51,18,26,84,16,47,77,85,64,71,31,75,20,11,23,98,37,31,30,29,50,57,21,39,47,72,54,21,33,78,57,82,75,78,56,64,60,31,64,24,0,72,10,36,32,43,12,32,20,91,41,17,80,77,54,40,86,10,30,49,45,21,47,21,29,23,92,11,70,73,52,41,24,89,22
42,15,11,91,26,59,94,63,63,90,92,67,26,32,69,39,18,46,14,36,94,73,64,27,71,28,94,94,92,31,71,99,44,96,97,10,57,77,82,64,35,82,32,16,92,56,93,39,53,29,35,63,41,13,86,81,75,41,59,16,88,25,21,12,80,68,18,78,15,50,96,84,55,72,0,78,65,90,12,29,74,94,22,24,82,77,81,23,70,38,72,41,90,10,55,66,23,72,84,94,56,13,49,11,31,18,49,42
12,28,15,21,68,70,73,77,49,22,15,78,92,56,79,48,56,16,84,56,52,13,24,59,83,16,38,70,83,83,47,22,35,43,22,94,76,74,35,87,95,56,99,74,64,77,29,94,80,19,10,68,51,35,13,83,51,49,38,59,25,23,85,90,31,51,82,57,24,70,72,60,18,10,78,0,57,20,89,11,50,15,80,45,31,12,44,19,82,59,35,51,49,64,34,16,31,26,34,66,66,83,58,70,59,34,56,12
95,88,68,26,44,84,99,74,60,93,55,56,85,53,55,46,57,20,14,47,86,86,84,28,88,72,94,44,55,42,56,25,71,32,17,32,64,19,80,97,26,18,36,67,74,100,72,44,41,93,78,23,40,30,67,11,33,55,83,29,72,96,47,78,60,96,51,70,20,69,40,16,49,36,65,57,0,86,64,41,65,88,65,57,51,14,97,57,18,90,66,71,74,16,11,68,90,66,66,74,12,68,18,21,81,52,90,95
63,57,86,75,68,60,10,50,90,20,21,69,86,71,15,73,77,61,30,67,69,35,22,69,81,23,46,93,50,100,27,44,84,28,31,25,19,99,21,49,56,62,55,11,84,85,39,18,34,38,38,35,98,100,91,20,55,30,36,82,29,99,76,10,51,26,90,57,48,59,68,51,86,32,90,20,86,0,92,97,73,26,99,66,27,81,20,63,97,77,92,64,98,36,47,69,91,51,53,84,80,28,80,24,93,33,50,63
92,57,62,72,21,76,100,37,27,30,26,64,49,16,56,95,96,91,75,53,98,34,12,90,80,28,96,40,32,65,90,83,97,13,14,45,42,25,96,39,58,78,12,15,36,79,68,68,22,31,89,41,82,13,12,74,26,96,17,53,48,77,23,49,64,27,81,91,61,67,100,58,24,43,12,89,64,92,0,95,28,55,35,41,15,89,34,40,77,48,45,62,59,50,11,92,69,60,10,78,79,36,97,93,64,46,27,92
42,20,63,20,20,28,23,16,44,23,32,91,91,10,35,41,19,61,79,53,60,53,68,10,16,25,32,78,77,20,13,63,11,17,35,61,64,52,62,62,58,69,84,74,44,29,18,28,21,38,16,69,34,81,56,57,79,28,51,38,61,94,95,39,35,26,78,36,39,21,28,73,89,12,29,11,41,97,95,0,75,81,26,48,74,37,70,16,33,96,78,36,71,52,68,73,43,13,97,17,90,16,68,82,36,98,72,42
86,77,33,47,84,18,79,26,74,90,22,36,33,69,23,20,54,80,38,70,53,92,83,88,48,59,66,29,19,28,50,46,11,41,46,23,14,60,75,34,10,93,86,83,39,87,60,47,65,23,50,56,93,39,34,29,72,95,23,75,53,56,81,84,70,79,83,63,47,92,72,66,61,32,74,50,65,73,28,75,0,11,15,74,25,61,78,78,13,68,64,22,35,71,59,30,66,58,42,94,87,92,53,84,77,84,76,86
10,51,64,58,35,56,57,43,43,47,62,34,19,19,95,63,31,32,22,46,37,81,64,68,89,20,76,79,82,58,48,29,83,58,43,98,58,86,87,73,54,84,28,23,76,17,94,59,82,19,42,98,17,19,73,82,28,84,10,75,56,18,36,56,68,32,37,30,19,26,64,50,84,20,94,15,88,26,55,81,11,0,15,77,60,65,30,22,32,67,80,51,12,45,36,74,62,27,40,86,65,65,78,56,34,62,51,10
99,18,90,82,29,29,36,62,46,70,13,12,62,79,17,32,62,16,82,69,80,39,68,97,72,20,97,98,46,53,53,53,45,75,25,11,18,10,66,96,62,54,55,81,76,77,17,36,31,59,76,87,80,44,55,55,34,13,26,18,73,43,82,29,71,73,62,37,83,62,50,24,40,91,22,80,65,99,35,26,15,15,0,49,34,24,14,30,21,97,42,66,19,64,56,28,42,28,21,70,51,72,34,17,74,53,68,99
10,11,18,71,24,93,32,71,15,30,89,41,15,55,19,94,78,14,37,73,12,59,87,74,33,66,19,66,37,25,78,37,57,94,39,92,67,28,61,86,22,21,51,33,11,59,81,41,19,18,49,76,30,32,48,46,26,12,97,72,48,32,58,65,25,55,36,75,13,66,67,28,43,41,24,45,57,66,41,48,74,77,49,0,50,98,93,75,71,72,100,50,39,80,16,87,56,68,85,39,16,74,54,23,88,95,75,10
63,27,66,59,42,15,33,65,65,46,35,37,19,54,34,65,85,45,33,81,93,99,56,73,98,35,86,50,50,10,75,49,52,10,63,50,37,77,67,62,33,92,10,13,13,47,79,62,17,85,56,83,10,71,18,28,62,63,54,52,97,79,70,25,98,39,28,64,29,68,15,47,10,17,82,31,51,27,15,74,25,60,34,50,0,65,58,76,22,28,31,84,36,73,40,15,31,89,51,78,61,48,43,23,42,50,90,63
38,43,69,41,32,26,83,90,85,10,25,47,40,60,43,87,100,19,43,23,87,23,46,55,96,82,25,66,42,18,15,30,30,71,95,84,94,51,42,84,28,81,40,99,40,83,71,44,60,36,87,10,57,64,88,54,99,35,54,80,43,58,51,17,64,93,43,74,20,89,28,42,50,80,77,12,14,81,89,37,61,65,24,98,65,0,17,69,93,87,32,80,51,71,28,53,90,91,36,24,49,21,57,95,40,54,81,38
59,62,19,26,92,78,52,88,86,94,17,32,91,90,65,87,96,100,68,44,30,69,41,75,37,40,63,83,73,69,32,68,58,15,61,30,31,55,50,55,17,31,89,40,83,18,11,76,40,12,79,29,57,53,100,21,66,77,67,64,72,83,11,71,13,19,92,59,10,94,78,66,62,77,81,44,97,20,34,70,78,30,14,93,58,17,0,48,43,81,69,35,23,84,27,83,85,82,42,72,77,61,45,73,51,44,41,59
48,64,97,90,17,25,44,16,90,17,77,65,71,94,68,17,13,89,98,100,14,22,83,59,36,16,25,45,94,43,56,58,65,97,49,12,50,56,94,98,69,61,72,52,37,80,42,24,33,34,45,56,84,48,17,81,69,29,68,58,53,62,79,39,73,69,17,23,99,60,78,22,76,54,23,19,57,63,40,16,78,22,30,75,76,69,48,0,83,88,29,75,85,59,16,17,94,64,53,53,62,81,46,27,68,49,34,48
99,40,48,93,13,13,12,89,60,80,64,58,95,42,80,37,58,44,91,95,37,62,69,79,52,17,92,95,55,15,34,82,61,55,20,97,75,32,47,20,66,76,40,30,87,56,19,60,56,85,81,42,22,73,19,92,33,55,86,15,38,15,91,12,31,62,59,92,60,86,84,56,32,40,70,82,18,97,77,33,13,32,21,71,22,93,43,83,0,34,61,49,57,16,28,98,23,26,86,82,75,55,52,81,10,99,19,99
70,40,55,20,55,47,60,26,73,89,25,36,16,52,53,14,100,73,94,11,75,41,14,33,17,62,80,73,21,83,27,74,17,50,86,27,84,18,88,76,61,60,38,29,28,79,29,61,37,84,75,98,69,35,36,41,32,78,98,22,49,30,38,50,44,13,83,66,11,47,42,18,60,86,38,59,90,77,48,96,68,67,97,72,28,87,81,88,34,0,64,47,16,44,44,73,13,69,87,67,73,33,17,50,57,69,61,70
32,74,61,68,57,47,40,47,27,50,76,79,35,63,86,70,17,44,35,61,48,87,87,36,24,93,22,22,23,28,79,25,13,70,29,51,67,72,33,92,50,69,15,38,36,82,62,16,99,95,89,82,42,75,67,97,77,19,38,97,41,82,31,90,13,79,38,63,89,28,85,30,69,10,72,35,66,92,45,78,64,80,42,100,31,32,69,29,61,64,0,11,17,94,27,32,43,39,76,71,11,71,15,75,100,48,21,32
49,63,30,91,26,25,53,67,43,64,10,95,77,50,57,28,45,42,72,43,86,88,48,19,49,80,92,60,35,43,35,37,97,60,40,61,61,28,28,65,47,27,90,41,70,61,39,61,49,61,20,16,38,23,68,91,14,95,86,22,25,38,68,40,78,15,65,74,97,18,71,74,33,30,41,51,71,64,62,36,22,51,66,50,84,80,35,75,49,47,11,0,32,28,90,56,31,35,61,39,82,74,85,95,72,52,46,49
89,98,72,87,74,91,42,30,41,96,90,32,65,81,40,96,82,53,23,28,69,61,25,31,69,12,24,46,29,68,15,61,30,14,88,25,95,63,96,69,90,82,28,88,55,93,87,40,88,91,21,15,40,44,17,97,60,68,29,42,49,72,92,17,78,39,72,90,20,59,52,88,27,49,90,49,74,98,59,71,35,12,19,39,36,51,23,85,57,16,17,32,0,55,40,86,54,48,69,58,36,94,76,21,89,26,72,89
43,26,54,99,91,56,58,49,36,46,86,73,62,27,34,90,10,43,17,98,96,44,53,43,62,57,45,65,96,15,52,66,24,70,81,36,14,86,82,23,62,98,28,35,15,39,68,38,16,36,42,31,39,14,61,58,33,93,18,87,45,72,97,45,21,36,73,13,40,19,96,62,81,45,10,64,16,36,50,52,71,45,64,80,73,71,84,59,16,44,94,28,55,0,28,92,24,71,99,56,19,37,92,29,78,47,91,43
98,51,29,61,39,40,89,28,21,47,33,97,46,53,53,20,95,64,35,53,10,44,62,99,86,21,23,65,75,23,13,12,11,57,49,31,21,39,63,25,19,60,85,67,77,50,90,97,64,42,55,17,39,20,88,26,86,64,33,70,35,19,45,99,51,22,44,93,99,56,30,76,75,21,55,34,11,47,11,68,59,36,56,16,40,28,27,16,28,44,27,90,40,28,0,59,90,55,39,23,43,57,28,42,16,12,67,98
31,87,30,83,34,22,25,89,81,93,91,68,48,54,38,38,54,66,44,15,26,25,62,81,29,12,88,47,60,29,78,96,70,11,17,40,51,61,57,85,47,42,39,97,76,42,64,43,73,22,44,85,70,33,29,56,54,85,35,38,73,68,50,98,73,49,50,70,54,31,94,25,87,47,66,16,68,69,92,73,30,74,28,87,15,53,83,17,98,73,32,56,86,92,59,0,14,50,36,36,45,19,69,24,60,44,14,31
14,72,59,85,55,74,21,43,92,40,11,14,98,42,27,58,97,54,81,11,88,65,93,28,74,50,71,96,56,10,17,92,39,72,42,86,68,10,27,64,98,67,23,79,33,59,36,48,73,45,29,34,31,77,87,18,16,84,90,100,25,52,33,87,50,11,14,29,23,38,39,97,17,21,23,31,90,91,69,43,66,62,42,56,31,90,85,94,23,13,43,31,54,24,90,14,0,61,70,62,88,58,93,84,45,32,88,14
29,85,89,45,19,11,48,91,42,14,68,68,15,76,29,41,35,94,24,88,47,94,72,46,49,84,95,87,29,90,56,65,76,43,90,16,51,50,28,56,56,49,13,24,80,87,40,57,94,95,29,31,91,32,95,100,85,19,61,77,67,57,87,35,59,78,60,68,94,84,34,74,46,29,72,26,66,51,60,13,58,27,28,68,89,91,82,64,26,69,39,35,48,71,55,50,61,0,90,17,62,96,86,15,18,51,48,29
68,95,56,71,70,11,26,80,76,43,98,41,98,96,69,52,65,71,59,35,76,36,96,34,50,68,78,18,98,69,78,38,61,50,19,85,100,68,92,45,23,99,47,18,52,47,51,91,75,13,54,36,68,10,10,43,30,95,84,87,23,75,14,25,20,70,85,54,55,20,44,73,99,23,84,34,66,53,10,97,42,40,21,85,51,36,42,53,86,87,76,61,69,99,39,36,70,90,0,78,36,38,56,64,78,40,100,68
53,98,23,59,85,79,31,63,68,49,67,50,25,95,58,78,35,48,13,73,66,10,41,61,76,64,99,79,10,99,72,99,30,36,71,97,89,42,24,75,86,54,34,45,79,15,87,73,55,65,55,83,36,10,18,12,34,94,49,71,47,80,10,93,57,56,80,99,49,50,92,30,11,92,94,66,74,84,78,17,94,86,70,39,78,24,72,53,82,67,71,39,58,56,23,36,62,17,78,0,18,79,22,40,58,90,19,53
100,83,17,18,19,19,78,41,56,87,18,87,17,52,74,50,25,47,47,55,21,48,14,70,83,73,37,30,85,13,47,70,52,49,23,88,22,41,51,62,84,32,64,32,52,25,71,76,55,99,85,21,50,97,56,81,27,85,69,37,33,29,58,52,33,96,60,76,98,89,43,23,75,11,56,66,12,80,79,90,87,65,51,16,61,49,77,62,75,73,11,82,36,19,43,45,88,62,36,18,0,92,55,18,51,95,15,100
70,55,86,66,23,10,64,27,84,56,64,82,57,99,56,54,99,47,32,58,94,98,40,15,85,11,49,14,99,42,58,11,47,15,58,61,66,66,24,60,46,80,51,29,13,91,93,79,46,86,73,96,39,88,33,73,54,81,13,34,58,19,55,73,16,58,34,10,68,22,48,92,60,70,13,83,68,28,36,16,92,65,72,74,48,21,61,81,55,33,71,74,94,37,57,19,58,96,38,79,92,0,79,53,41,66,76,70
17,20,40,78,95,58,45,24,99,46,32,78,81,57,53,85,13,22,95,45,67,52,95,57,78,84,32,37,37,19,47,36,23,54,31,95,37,85,85,86,72,60,62,24,52,83,75,83,97,96,72,47,73,84,96,17,66,35,77,66,99,62,92,45,12,22,91,70,12,78,67,64,79,73,49,58,18,80,97,68,53,78,34,54,43,57,45,46,52,17,15,85,76,92,28,69,93,86,56,22,55,79,0,82,25,18,80,17
57,12,46,50,73,76,96,82,26,47,95,71,35,32,91,14,18,55,77,31,15,44,27,16,24,33,68,73,40,23,98,97,24,16,39,63,74,43,76,66,23,82,96,29,49,90,94,88,87,54,17,80,90,73,75,98,27,34,49,28,14,55,82,90,16,14,50,14,61,41,29,49,66,52,11,70,21,24,93,82,84,56,17,23,23,95,73,27,81,50,75,95,21,29,42,24,84,15,64,40,18,53,82,0,72,11,80,57
41,16,55,17,78,65,98,10,55,75,49,54,38,89,55,99,58,36,32,72,62,48,81,53,40,76,63,72,91,28,54,72,91,22,92,42,38,52,49,11,67,29,38,83,40,31,28,28,64,48,80,82,54,64,25,86,18,45,48,78,44,56,59,12,58,22,16,28,44,66,48,54,84,41,31,59,81,93,64,36,77,34,74,88,42,40,51,68,10,57,100,72,89,78,16,60,45,18,78,58,51,41,25,72,0,92,41,41
47,63,64,87,97,63,74,75,54,71,80,36,54,12,72,49,83,96,58,33,51,98,18,28,86,72,29,58,74,19,25,99,74,90,12,91,72,18,20,97,37,30,93,42,56,26,54,81,21,67,74,96,23,46,94,21,86,28,13,33,99,99,90,35,48,22,24,88,13,27,33,16,17,24,18,34,52,33,46,98,84,62,53,95,50,54,44,49,99,69,48,52,26,47,12,44,32,51,40,90,95,66,18,11,92,0,77,47
50,65,27,69,24,43,99,27,15,75,91,20,55,75,64,92,10,18,67,99,97,25,26,46,83,55,79,74,44,85,82,45,17,29,19,82,95,52,44,61,92,82,49,29,61,43,47,90,92,44,56,56,45,75,17,80,57,61,62,84,69,22,88,86,74,26,36,30,82,64,53,86,62,89,49,56,90,50,27,72,76,51,68,75,90,81,41,34,19,61,21,46,72,91,67,14,88,48,100,19,15,76,80,80,41,77,0,50
0,51,50,34,37,45,98,97,87,27,66,23,83,53,18,79,51,82,48,17,31,13,88,85,87,95,30,27,41,64,83,22,55,81,100,51,96,100,61,20,40,63,14,39,17,45,52,34,38,57,50,74,18,93,11,72,73,76,55,87,18,29,38,78,26,97,98,37,27,31,70,82,92,22,42,12,95,63,92,42,86,10,99,10,63,38,59,48,99,70,32,49,89,43,98,31,14,29,68,53,100,70,17,57,41,47,50,0
