107
63,85,13,19,72,51,66,51,34,33,66,43,85,97,51,35,31,33,80,57,50,91,20,28,57,65,95,88,63,93,89,19,58,48,50,10,30,60,30,21,72,48,58,79,93,41,16,94,43,36,59,78,32,93,86,65,24,39,55,33,16,11,68,0,26,23,61,86,18,68,52,40,89,34,27,23,88,63,66,57,98,28,56,69,79,74,28,31,31,76,57,27,19,60,25,83,78,36,15,27,55,49,58,97,17,100,61,86,63
85,78,39,19,25,97,50,90,19,56,10,11,69,61,56,37,81,42,16,29,85,69,41,55,62,25,95,25,63,10,90,20,61,32,20,86,41,39,13,12,16,52,15,48,21,60,97,45,20,98,52,53,75,27,51,53,49,88,22,80,72,55,63,26,0,94,36,39,90,42,10,97,17,94,66,76,62,48,64,24,68,17,24,91,84,10,14,47,51,12,67,37,24,88,45,89,73,36,45,10,22,48,69,98,11,100,38,72,85
13,17,49,80,52,36,68,15,82,26,79,88,88,98,16,64,46,32,23,43,61,78,73,26,15,61,21,95,93,33,25,99,37,15,31,26,74,54,65,22,21,57,39,73,57,97,39,74,81,88,39,44,33,57,74,52,71,96,44,64,85,14,84,23,94,0,57,23,39,95,51,68,13,20,91,68,26,96,82,66,62,17,96,57,21,69,84,18,85,28,75,42,40,79,31,65,22,10,10,73,72,61,58,17,80,70,97,62,13
50,72,51,92,19,34,93,86,40,39,25,47,75,51,33,80,74,59,77,47,59,25,27,89,36,82,52,61,39,27,43,86,18,11,41,86,50,58,55,42,70,15,35,81,72,100,36,89,73,91,18,21,14,89,29,85,29,39,49,48,79,19,46,61,36,57,0,40,76,16,66,50,92,73,94,74,81,95,25,59,51,12,61,68,66,61,19,25,14,61,57,48,75,75,43,77,61,28,68,16,28,40,93,92,21,75,99,95,50
86,38,76,28,86,25,52,95,70,63,27,25,63,31,14,98,58,73,97,36,28,67,59,91,59,45,16,65,83,91,18,40,74,27,25,97,79,65,62,23,45,65,61,95,63,38,13,19,62,38,87,25,31,95,77,34,29,44,63,76,93,77,41,86,39,23,40,0,38,66,50,63,89,77,95,19,81,13,62,98,59,68,16,85,85,57,87,26,78,100,100,52,41,63,18,70,40,71,14,62,21,79,79,71,65,53,17,18,86
15,20,93,41,59,74,41,63,25,70,28,21,74,37,12,34,47,53,22,92,92,58,64,39,64,50,10,16,37,81,14,78,76,73,24,60,24,44,45,55,65,87,40,82,75,96,49,96,26,30,80,38,69,49,67,26,95,25,58,98,12,60,83,18,90,39,76,38,0,30,61,79,81,40,73,71,50,75,48,92,91,53,32,17,73,49,54,99,13,91,48,27,14,26,69,28,43,62,95,83,12,22,73,90,49,64,49,26,15
90,33,73,78,88,57,55,59,78,26,79,93,78,95,34,33,64,21,64,58,43,61,34,34,71,74,40,66,13,66,31,86,50,85,63,61,25,48,97,39,82,30,50,47,14,53,31,90,25,31,31,65,78,64,30,75,12,50,14,23,62,82,80,68,42,95,16,66,30,0,58,51,45,98,61,95,51,40,92,77,16,58,23,26,20,96,38,47,92,14,36,54,82,44,66,30,19,54,77,52,75,13,80,90,26,52,44,96,90
95,27,89,55,63,62,97,59,100,23,75,60,49,30,82,83,94,84,90,41,94,22,42,52,56,57,51,20,50,41,85,30,59,64,35,39,71,21,58,47,91,99,44,85,71,89,54,35,92,22,81,67,99,57,14,52,82,44,46,98,80,81,23,52,10,51,66,50,61,58,0,48,87,21,25,28,32,84,82,66,24,20,78,53,29,35,92,19,89,73,70,94,69,52,67,37,81,61,37,69,30,57,31,93,89,37,25,33,95
19,77,53,35,97,33,32,20,23,13,26,96,98,68,86,84,51,94,62,60,46,96,11,52,29,10,67,72,80,47,13,26,14,16,94,64,92,23,64,21,24,26,96,25,48,61,72,71,32,31,40,72,84,46,86,81,41,38,58,32,39,64,89,40,97,68,50,63,79,51,48,0,20,57,10,42,43,21,73,60,28,52,40,95,92,58,85,65,19,66,40,24,89,64,51,41,77,94,41,51,11,62,17,52,73,47,32,86,19
47,46,27,37,100,27,41,84,83,45,42,38,49,36,18,67,38,27,42,44,94,46,34,29,62,94,43,76,67,89,18,34,91,89,97,27,50,28,67,51,75,80,78,37,19,95,87,71,89,12,20,58,53,76,92,62,71,96,14,46,86,23,11,89,17,13,92,89,81,45,87,20,0,11,52,50,98,43,60,96,16,74,13,89,74,98,51,91,64,46,35,85,57,84,14,72,43,75,89,19,38,23,32,11,26,10,58,29,47
17,62,49,100,69,97,34,83,90,85,71,28,85,12,59,94,99,44,52,34,68,13,63,58,11,42,86,66,26,23,63,90,72,96,24,61,81,48,74,99,87,34,68,64,79,83,18,63,19,86,11,37,54,38,25,67,43,47,67,79,17,18,24,34,94,20,73,77,40,98,21,57,11,0,70,23,92,25,29,87,55,91,43,81,36,68,10,46,31,58,31,31,100,48,56,61,19,55,78,79,100,96,60,48,78,90,73,41,17
36,26,18,88,22,57,98,11,13,57,54,29,56,24,79,100,50,96,25,74,20,65,48,31,88,30,84,15,68,51,69,31,62,95,87,76,46,15,36,67,80,13,72,94,43,78,17,87,81,84,17,75,97,67,38,33,31,60,15,25,24,47,10,27,66,91,94,95,73,61,25,10,52,70,0,54,92,12,71,30,88,73,45,36,80,30,27,91,10,51,95,64,82,49,89,62,37,23,18,43,62,57,88,17,71,36,43,52,36
50,64,66,35,25,20,82,92,50,76,11,30,69,51,95,92,41,14,44,16,95,50,94,94,14,97,93,100,86,70,26,46,39,22,10,47,55,41,54,15,41,79,65,29,85,60,19,80,84,94,94,57,65,98,43,45,57,70,72,54,29,68,73,23,76,68,74,19,71,95,28,42,50,23,54,0,77,77,14,16,97,19,10,47,90,57,42,20,13,18,64,29,70,28,78,40,87,68,22,22,27,21,10,27,82,51,46,63,50
38,42,26,25,96,88,26,11,70,55,57,76,63,81,43,91,84,87,49,10,23,41,96,86,49,83,94,56,39,49,13,27,85,53,59,93,52,83,83,80,57,38,10,60,41,81,35,60,60,32,19,32,58,15,73,58,42,87,51,46,88,75,90,88,62,26,81,81,50,51,32,43,98,92,92,77,0,26,29,93,22,86,61,24,81,83,99,72,86,76,78,34,42,45,66,54,52,53,13,69,29,47,25,55,63,86,98,54,38
92,55,28,28,32,18,78,47,31,54,75,97,57,29,66,92,84,17,78,12,22,87,83,84,94,66,38,15,32,33,32,53,64,75,84,60,58,36,58,62,58,53,76,100,13,92,20,71,100,38,86,73,65,86,27,61,26,47,30,92,23,54,10,63,48,96,95,13,75,40,84,21,43,25,12,77,26,0,92,75,92,86,75,15,31,90,33,18,66,27,76,15,75,46,81,16,24,78,60,38,35,82,76,71,97,71,43,47,92
34,92,14,73,54,10,33,93,62,54,53,26,82,81,15,79,15,85,100,72,12,40,87,30,77,88,28,87,76,65,66,57,57,88,86,82,27,43,56,63,31,41,91,100,59,48,24,61,75,17,94,71,26,13,95,74,59,47,38,67,72,95,79,66,64,82,25,62,48,92,82,73,60,29,71,14,29,92,0,68,95,55,78,24,16,100,80,52,61,90,94,10,22,61,54,25,93,92,26,15,55,74,40,98,79,77,64,51,34
87,32,86,15,58,61,44,45,21,13,76,30,69,100,20,26,100,23,18,92,86,82,92,16,77,72,68,51,41,39,51,32,39,94,84,36,94,40,94,17,42,62,28,68,79,100,31,75,39,75,47,73,38,68,88,62,51,54,40,50,58,74,99,57,24,66,59,98,92,77,66,60,96,87,30,16,93,75,68,0,85,29,81,99,81,87,75,12,33,28,54,49,76,72,15,64,73,52,93,97,45,34,100,26,79,46,30,73,87
67,87,39,26,94,50,60,71,93,90,73,40,86,44,94,65,67,86,75,21,57,23,79,89,39,12,45,45,70,21,45,45,20,91,85,61,95,84,36,95,44,59,53,21,19,48,77,61,35,78,82,85,51,40,99,81,78,45,27,26,47,87,69,98,68,62,51,59,91,16,24,28,16,55,88,97,22,92,95,85,0,76,47,46,17,71,72,47,54,100,24,64,93,36,36,22,56,14,92,59,68,14,59,42,73,51,86,14,67
28,29,97,36,10,55,89,39,64,25,95,15,63,18,32,59,96,78,81,80,46,36,53,12,61,35,55,42,34,35,24,88,99,63,50,89,67,24,85,34,39,22,33,20,75,58,57,17,97,54,17,25,65,94,16,42,62,77,97,24,36,94,33,28,17,17,12,68,53,58,20,52,74,91,73,19,86,86,55,29,76,0,14,25,72,38,96,61,63,52,63,12,69,51,25,16,27,94,46,40,41,13,31,20,94,28,59,96,28
51,15,59,10,34,52,86,24,95,54,62,59,58,67,19,18,29,38,58,68,79,20,27,43,69,93,23,97,34,15,14,79,52,15,14,19,94,83,39,29,65,23,22,55,51,36,92,33,68,55,96,63,49,29,56,45,16,26,73,30,95,43,47,56,24,96,61,16,32,23,78,40,13,43,45,10,61,75,78,81,47,14,0,38,63,92,88,59,91,73,73,90,66,42,53,96,52,68,30,51,45,58,37,43,68,45,99,77,51
89,47,79,76,16,88,80,14,87,44,33,92,74,53,18,34,78,90,29,98,21,27,56,85,29,64,11,26,63,64,75,43,14,58,27,68,81,44,78,54,90,55,66,10,57,47,53,60,97,56,95,86,54,59,38,32,89,10,21,16,73,67,65,69,91,57,68,85,17,26,53,95,89,81,36,47,24,15,24,99,46,25,38,0,48,76,99,99,60,18,55,52,98,56,23,58,29,43,43,48,70,23,22,79,57,69,14,46,89
12,13,33,50,25,63,75,83,95,46,32,57,12,55,22,98,66,22,54,66,79,55,39,18,55,41,51,91,55,63,14,16,85,76,56,51,51,73,82,31,24,16,36,11,32,58,32,25,94,65,100,16,51,41,55,87,37,35,57,63,71,77,65,79,84,21,66,85,73,20,29,92,74,36,80,90,81,31,16,81,17,72,63,48,0,97,98,54,28,87,41,20,77,15,44,17,86,72,70,40,15,28,51,90,90,33,51,63,12
42,81,27,56,84,79,43,27,68,97,16,43,13,83,41,83,90,48,50,97,31,92,24,20,28,68,67,40,45,33,83,63,77,12,88,75,66,26,88,85,65,21,85,48,43,33,52,32,61,36,37,86,28,26,89,32,83,29,16,18,48,52,65,74,10,69,61,57,49,96,35,58,98,68,30,57,83,90,100,87,71,38,92,76,97,0,29,81,50,43,20,34,97,65,25,66,59,54,68,62,42,20,23,48,15,81,18,26,42
43,89,36,20,59,46,82,32,18,36,24,61,59,53,45,85,25,46,85,20,37,41,46,11,26,98,78,68,81,92,49,85,44,84,17,68,35,35,82,79,20,58,100,43,86,94,27,97,25,90,35,89,38,77,83,27,82,29,33,33,15,61,52,28,14,84,19,87,54,38,92,85,51,10,27,42,99,33,80,75,72,96,88,99,98,29,0,98,41,97,60,64,69,49,40,34,86,29,15,27,59,97,24,26,93,61,34,57,43
13,78,92,84,80,95,13,38,69,10,24,37,41,38,42,40,75,46,92,44,91,50,69,80,71,27,82,11,70,19,50,90,97,72,60,11,98,36,62,13,26,58,45,75,98,26,21,29,13,88,49,37,68,47,75,35,44,69,49,39,53,47,13,31,47,18,25,26,99,47,19,65,91,46,91,20,72,18,52,12,47,61,59,99,54,81,98,0,97,20,21,47,12,72,70,39,36,60,79,46,46,27,91,69,39,87,33,45,13
37,78,27,88,19,53,35,47,72,33,70,25,76,17,72,61,32,60,56,91,43,49,78,33,35,39,48,49,98,21,25,42,93,35,44,35,41,97,97,57,71,33,61,38,43,52,69,74,47,33,34,88,98,28,22,83,27,56,43,66,85,12,23,31,51,85,14,78,13,92,89,19,64,31,10,13,86,66,61,33,54,63,91,60,28,50,41,97,0,82,45,21,77,98,73,53,79,12,80,40,31,74,55,10,74,64,78,87,37
68,21,61,64,87,61,10,74,71,87,49,16,90,21,55,24,30,15,36,54,21,96,96,83,28,85,17,51,55,53,75,58,41,44,60,35,26,47,76,93,38,12,10,17,27,27,61,14,27,88,30,43,81,28,27,92,38,56,96,17,54,51,89,76,12,28,61,100,91,14,73,66,46,58,51,18,76,27,90,28,100,52,73,18,87,43,97,20,82,0,16,82,49,91,79,84,78,59,42,75,36,27,27,99,62,39,35,90,68
85,98,44,40,79,99,54,40,37,47,77,39,95,100,93,56,23,51,47,24,13,32,52,51,69,47,99,65,75,47,55,14,82,38,49,85,30,77,62,15,21,74,52,97,22,57,99,40,82,31,71,10,89,43,50,65,24,74,33,80,58,69,67,57,67,75,57,100,48,36,70,40,35,31,95,64,78,76,94,54,24,63,73,55,41,20,60,21,45,16,0,41,49,77,54,54,32,11,100,19,29,42,48,94,56,18,97,78,85
66,12,67,36,22,82,74,29,52,89,14,92,21,100,90,19,35,72,97,25,20,69,87,64,44,27,62,67,42,75,54,39,36,23,42,34,81,94,90,26,97,46,85,22,35,43,12,88,25,68,14,91,95,38,48,99,77,28,86,69,43,87,34,27,37,42,48,52,27,54,94,24,85,31,64,29,34,15,10,49,64,12,90,52,20,34,64,47,21,82,41,0,18,72,42,92,41,46,72,41,97,95,31,29,28,66,57,66,66
84,52,57,75,24,32,11,92,79,97,90,13,88,97,68,82,55,30,17,48,64,13,49,78,49,37,58,31,72,26,41,86,80,68,81,26,41,23,62,79,48,29,37,71,86,100,33,57,46,92,24,85,26,68,68,18,45,13,44,90,78,14,12,19,24,40,75,41,14,82,69,89,57,100,82,70,42,75,22,76,93,69,66,98,77,97,69,12,77,49,49,18,0,99,67,12,68,95,93,74,99,60,96,33,80,98,76,30,84
56,94,39,26,88,37,90,96,99,52,87,52,81,14,39,47,14,33,69,19,69,97,29,38,42,57,73,51,17,22,20,32,80,58,22,81,52,19,66,65,56,83,61,64,89,42,41,69,30,74,50,76,41,40,80,31,35,11,64,17,24,57,34,60,88,79,75,63,26,44,52,64,84,48,49,28,45,46,61,72,36,51,42,56,15,65,49,72,98,91,77,72,99,0,86,87,21,57,51,77,99,58,22,63,60,78,67,85,56
91,80,48,18,23,74,46,97,60,38,53,38,97,53,18,100,68,76,27,82,17,15,32,26,31,17,91,18,85,39,28,61,28,29,15,30,44,74,75,70,18,80,53,16,87,48,20,44,68,42,53,20,19,62,86,20,60,37,14,61,25,81,64,25,45,31,43,18,69,66,67,51,14,56,89,78,66,81,54,15,36,25,53,23,44,25,40,70,73,79,54,42,67,86,0,37,87,48,92,80,57,10,75,84,71,84,41,65,91
100,31,68,25,96,39,100,100,82,96,93,70,25,33,20,46,87,74,89,63,54,60,56,60,17,56,79,44,84,76,99,17,11,29,46,99,43,80,73,70,90,98,75,47,36,91,21,15,76,50,16,70,80,82,70,49,97,62,94,30,26,94,17,83,89,65,77,70,28,30,37,41,72,61,62,40,54,16,25,64,22,16,96,58,17,66,34,39,53,84,54,92,12,87,37,0,94,15,60,16,18,84,46,79,40,87,13,26,100
44,49,92,72,87,93,67,72,10,25,30,23,89,75,85,97,51,68,25,49,18,53,32,79,78,51,41,73,34,51,47,46,37,16,90,71,89,85,85,81,38,93,50,20,55,22,40,53,61,33,71,36,17,13,23,10,56,67,31,21,39,81,41,78,73,22,61,40,43,19,81,77,43,19,37,87,52,24,93,73,56,27,52,29,86,59,86,36,79,78,32,41,68,21,87,94,0,59,77,83,17,45,88,40,98,11,78,59,44
69,79,32,42,94,83,64,21,89,21,93,82,62,12,64,58,53,82,73,42,14,74,15,86,30,15,74,97,29,48,95,74,42,17,56,50,62,46,35,48,71,83,80,57,11,97,34,86,57,40,54,59,52,64,80,87,72,97,94,55,17,47,37,36,36,10,28,71,62,54,61,94,75,55,23,68,53,78,92,52,14,94,68,43,72,54,29,60,12,59,11,46,95,57,48,15,59,0,84,48,85,88,36,35,59,53,94,44,69
94,75,70,70,72,81,77,92,25,79,58,16,46,10,10,79,32,31,75,87,26,33,76,65,52,23,31,67,54,44,32,10,76,80,30,30,32,24,99,96,100,35,34,72,56,18,66,29,25,70,47,66,31,69,100,45,16,78,63,88,18,71,14,15,45,10,68,14,95,77,37,41,89,78,18,22,13,60,26,93,92,46,30,43,70,68,15,79,80,42,100,72,93,51,92,60,77,84,0,18,67,36,89,57,90,45,75,16,94
95,34,25,63,23,83,83,42,20,66,74,39,42,50,52,87,35,49,83,70,37,33,43,40,10,39,51,18,67,61,52,51,67,65,61,73,40,88,95,23,44,46,71,19,95,40,81,31,87,43,12,12,59,56,46,12,98,37,11,60,32,91,81,27,10,73,16,62,83,52,69,51,19,79,43,22,69,38,15,97,59,40,51,48,40,62,27,46,40,75,19,41,74,77,80,16,83,48,18,0,28,79,55,23,43,80,50,80,95
50,95,33,100,52,42,89,63,32,67,46,41,57,50,48,16,19,65,18,83,90,75,84,40,25,100,50,69,55,41,85,88,56,53,26,65,64,71,55,46,57,66,63,74,56,39,78,33,96,56,55,37,80,18,70,19,42,80,76,14,82,59,54,55,22,72,28,21,12,75,30,11,38,100,62,27,29,35,55,45,68,41,45,70,15,42,59,46,31,36,29,97,99,99,57,18,17,85,67,28,0,51,36,16,69,54,17,19,50
50,46,100,63,42,97,75,51,23,49,68,22,97,75,57,46,27,72,10,17,29,31,69,42,26,97,86,69,58,41,21,28,19,87,71,33,28,69,38,84,27,46,40,25,31,43,97,16,48,90,52,91,89,13,58,37,73,43,61,38,30,50,68,49,48,61,40,79,22,13,57,62,23,96,57,21,47,82,74,34,14,13,58,23,28,20,97,27,74,27,42,95,60,58,10,84,45,88,36,79,51,0,92,65,28,88,48,66,50
59,10,60,13,54,70,83,83,31,78,43,21,71,99,69,60,15,75,38,27,83,58,47,61,86,46,22,49,90,89,56,43,31,52,21,41,11,50,57,51,54,57,48,95,16,12,23,45,81,95,54,29,89,88,52,79,73,35,26,76,75,31,43,58,69,58,93,79,73,80,31,17,32,60,88,10,25,76,40,100,59,31,37,22,51,23,24,91,55,27,48,31,96,22,75,46,88,36,89,55,36,92,0,65,76,59,97,50,59
24,64,11,25,38,56,29,66,14,82,75,38,52,54,31,92,100,55,82,11,35,42,51,30,29,97,45,72,45,24,64,85,32,49,98,27,73,45,48,24,44,70,82,41,32,43,72,58,36,70,76,10,97,35,80,14,18,84,41,98,89,39,50,97,98,17,92,71,90,90,93,52,11,48,17,27,55,71,98,26,42,20,43,79,90,48,26,69,10,99,94,29,33,63,84,79,40,35,57,23,16,65,65,0,66,30,86,88,24
17,18,76,31,17,58,26,25,54,95,32,50,83,77,27,24,62,10,59,14,95,100,78,73,81,38,66,16,34,48,99,39,27,45,91,52,51,76,90,82,10,81,23,55,40,98,96,20,54,36,94,33,43,66,81,71,44,35,63,25,55,38,29,17,11,80,21,65,49,26,89,73,26,78,71,82,63,97,79,79,73,94,68,57,90,15,93,39,74,62,56,28,80,60,71,40,98,59,90,43,69,28,76,66,0,14,41,59,17
78,16,10,22,85,13,97,21,79,17,59,64,28,30,85,17,64,85,94,91,38,79,21,16,100,59,60,99,42,95,45,92,47,35,79,32,55,20,64,73,93,68,90,30,84,30,38,57,42,24,72,52,97,24,25,96,35,36,12,54,66,65,25,100,100,70,75,53,64,52,37,47,10,90,36,51,86,71,77,46,51,28,45,69,33,81,61,87,64,39,18,66,98,78,84,87,11,53,45,80,54,88,59,30,14,0,36,66,78
74,60,68,79,54,53,99,71,74,22,16,80,71,39,94,80,30,14,71,96,55,88,80,45,35,15,46,57,86,21,95,18,80,64,48,91,80,91,16,51,100,48,85,82,93,54,24,87,17,65,18,100,26,49,54,62,30,25,78,79,75,81,36,61,38,97,99,17,49,44,25,32,58,73,43,46,98,43,64,30,86,59,99,14,51,18,34,33,78,35,97,57,76,67,41,13,78,94,75,50,17,48,97,86,41,36,0,95,74
71,84,55,84,94,98,90,66,96,17,85,75,25,99,53,18,59,26,51,81,72,63,63,75,32,25,64,59,87,26,98,17,47,14,49,25,99,20,29,45,91,95,89,85,73,29,75,33,99,69,16,55,35,23,31,100,17,11,42,16,19,33,65,86,72,62,95,18,26,96,33,86,29,41,52,63,54,47,51,73,14,96,77,46,63,26,57,45,87,90,78,66,30,85,65,26,59,44,16,80,19,66,50,88,59,66,95,0,71
0,51,44,13,14,33,14,91,59,13,44,23,45,29,22,91,12,72,51,84,45,28,44,41,78,97,67,58,50,35,11,81,77,75,18,78,92,49,90,40,87,50,28,64,34,69,55,75,41,41,74,15,34,49,49,50,89,54,89,28,88,100,14,63,85,13,50,86,15,90,95,19,47,17,36,50,38,92,34,87,67,28,51,89,12,42,43,13,37,68,85,66,84,56,91,100,44,69,94,95,50,50,59,24,17,78,74,71,0
