102
62,65,14,19,71,48,41,53,93,15,28,16,41,11,99,46,18,49,49,88,47,71,18,89,64,65,49,30,38,33,43,19,68,44,40,96,42,33,52,78,31,86,12,17,12,54,99,78,90,72,37,82,16,66,12,76,33,56,66,83,73,41,35,65,55,77,0,23,58,36,39,32,71,59,53,61,41,71,89,26,50,15,65,69,72,26,56,81,42,26,71,97,77,71,62,16,94,73,88,95,17,98,56,62
44,76,14,39,31,88,82,35,88,15,75,81,84,67,72,21,91,94,28,72,86,42,90,66,44,57,68,48,88,64,45,92,95,34,65,90,36,72,24,20,24,89,89,99,100,100,73,40,42,57,34,95,62,94,67,38,93,70,11,37,56,36,94,36,80,18,23,0,88,100,66,58,78,82,94,57,53,61,94,22,84,86,11,57,40,83,15,38,22,76,32,80,52,64,75,41,33,94,79,26,15,46,56,44
50,49,30,35,75,35,13,69,87,26,94,80,72,99,34,44,96,17,66,68,21,84,77,98,43,50,47,71,80,30,73,69,23,36,40,19,30,58,17,78,72,10,22,28,13,20,39,87,51,87,85,28,18,56,75,14,50,38,13,80,94,50,88,31,86,41,58,88,0,81,41,77,48,58,38,90,21,56,67,59,82,25,49,85,95,24,47,29,34,97,46,62,89,46,53,75,63,63,65,28,38,79,59,50
35,50,67,90,13,69,58,25,74,15,66,50,46,10,35,95,74,73,59,58,84,40,24,71,50,59,76,20,51,78,52,33,47,90,46,88,71,47,47,16,66,30,94,32,79,43,53,42,81,71,77,88,23,56,71,10,66,70,25,54,14,78,98,47,35,11,36,100,81,0,49,58,57,66,86,77,54,62,10,71,14,75,22,14,13,68,61,51,69,87,16,58,21,52,35,27,41,50,86,31,60,13,50,35
50,22,37,78,95,25,33,71,29,48,94,26,66,97,54,35,61,63,49,26,56,97,72,76,76,25,77,43,48,33,18,87,85,97,91,60,31,34,31,16,29,11,66,15,85,14,88,42,29,65,49,42,51,20,97,16,19,44,40,73,13,96,70,37,47,10,39,66,41,49,0,54,35,25,54,96,14,94,74,23,78,81,87,85,85,86,70,60,97,59,10,12,86,43,11,70,26,48,62,38,32,72,71,50
21,59,32,45,83,68,22,12,46,28,63,61,32,100,51,96,88,38,30,56,63,66,47,94,73,95,17,39,87,31,14,15,100,81,39,72,89,90,86,95,79,16,55,90,13,85,18,51,69,84,29,26,14,32,95,35,14,63,14,52,50,17,44,98,79,95,32,58,77,58,54,0,91,30,88,93,23,38,59,39,11,48,21,81,68,79,46,68,16,48,35,29,28,57,29,74,35,64,54,71,88,41,10,21
76,99,49,46,77,59,70,47,85,34,67,23,29,62,40,13,21,81,14,58,68,44,87,88,54,88,70,27,18,24,77,94,58,33,28,21,61,73,27,86,70,43,28,85,22,55,42,100,10,92,81,21,74,56,16,83,14,38,43,93,87,78,16,18,79,16,71,78,48,57,35,91,0,69,78,16,29,28,16,59,100,92,41,87,71,40,83,67,81,84,79,51,63,13,27,22,72,89,42,73,29,64,94,76
26,75,68,67,100,32,83,40,100,56,27,99,33,64,63,70,96,96,17,62,36,98,93,48,78,51,29,56,50,36,43,99,11,43,35,51,24,26,56,49,82,20,95,10,75,42,65,22,92,12,44,78,23,64,96,30,49,25,66,47,48,19,59,53,75,48,59,82,58,66,25,30,69,0,93,16,84,76,90,58,92,40,90,19,67,19,82,39,29,10,90,24,74,39,89,81,28,15,19,30,45,10,30,26
30,86,49,24,55,48,42,29,53,53,48,95,15,37,72,40,87,30,51,64,38,85,36,60,75,63,94,16,15,60,15,33,42,55,30,72,55,29,15,44,24,72,72,100,98,47,67,55,80,46,18,19,93,51,77,64,18,21,10,74,28,97,44,81,62,39,53,94,38,86,54,88,78,93,0,86,99,91,78,32,63,51,70,60,13,57,22,88,55,72,67,10,36,37,58,36,18,61,17,35,58,24,14,30
47,99,28,33,87,63,97,55,99,53,45,35,12,26,67,31,76,85,90,72,22,11,81,69,97,75,74,79,12,21,97,56,71,92,45,53,29,78,23,25,82,75,85,91,33,77,96,23,13,57,44,69,12,23,31,77,21,21,50,59,35,23,39,71,39,29,61,57,90,77,96,93,16,16,86,0,67,77,10,100,18,92,53,41,58,12,30,52,88,55,12,25,54,64,69,53,51,82,91,57,66,20,61,47
75,73,56,25,39,22,20,68,16,26,90,71,17,68,59,59,59,79,59,75,41,35,41,93,85,80,26,97,41,63,81,56,42,12,62,46,57,49,37,28,39,88,58,72,10,90,72,52,16,45,66,66,64,54,25,31,27,41,65,33,41,70,25,71,75,45,41,53,21,54,14,23,29,84,99,67,0,79,76,100,20,41,64,22,54,73,84,39,52,94,87,33,97,45,95,95,75,66,27,10,27,28,18,75
94,80,15,40,40,57,53,76,45,84,11,64,79,59,21,45,98,97,35,70,92,96,47,26,52,31,14,66,45,88,28,22,17,23,43,14,30,11,37,69,53,48,57,25,86,89,83,22,29,15,33,46,60,84,81,89,10,23,61,54,57,81,66,98,37,16,71,61,56,62,94,38,28,76,91,77,79,0,41,40,82,53,34,91,57,39,98,49,20,30,16,92,63,42,71,55,84,32,54,75,53,71,100,94
44,30,80,83,10,10,49,31,92,60,96,25,57,87,20,62,34,62,19,68,48,97,58,85,70,13,53,39,99,23,16,12,69,74,77,43,19,52,22,80,60,29,33,17,91,70,40,84,92,55,53,46,82,75,14,94,98,59,66,36,82,14,77,89,81,19,89,94,67,10,74,59,16,90,78,10,76,41,0,12,43,82,91,83,22,61,100,34,44,81,99,22,36,76,54,81,51,48,92,34,88,27,89,44
82,89,84,62,58,97,70,43,56,27,64,21,51,27,83,83,77,59,53,86,58,14,75,24,77,51,95,48,34,61,66,62,33,91,78,82,37,84,89,81,56,58,99,16,64,82,88,95,99,28,15,80,56,40,61,95,54,47,35,11,38,99,100,76,66,95,26,22,59,71,23,39,59,58,32,100,100,40,12,0,45,37,94,90,83,65,88,45,30,44,54,84,99,52,31,35,69,81,62,17,52,95,70,82
71,15,31,59,94,36,68,81,16,42,81,20,76,41,10,86,51,77,62,17,71,66,93,43,36,38,26,35,12,40,37,63,95,52,12,59,43,49,90,91,52,10,95,14,71,10,92,67,39,55,25,59,73,33,30,90,55,17,51,56,62,37,79,29,25,84,50,84,82,14,78,11,100,92,63,18,20,82,43,45,0,95,76,88,92,96,98,41,85,42,61,39,91,11,88,58,15,69,89,75,89,41,44,71
21,44,29,70,45,92,33,98,93,53,48,19,20,48,63,67,81,37,70,34,21,100,98,95,47,63,96,18,65,61,25,14,66,99,89,42,56,84,42,42,43,94,16,44,23,54,78,73,94,25,28,38,11,90,40,82,100,73,47,27,95,61,34,20,71,37,15,86,25,75,81,48,92,40,51,92,41,53,82,37,95,0,97,17,96,28,91,93,12,58,18,79,65,70,92,23,16,85,47,63,75,90,19,21
100,86,65,33,45,30,51,18,31,49,19,52,87,62,100,11,58,68,47,91,77,58,57,79,91,51,19,55,94,89,89,46,92,69,92,51,42,53,44,87,50,37,46,19,59,28,61,77,78,100,21,93,72,53,43,69,21,91,18,48,49,50,24,88,68,41,65,11,49,22,87,21,41,90,70,53,64,34,91,94,76,97,0,25,73,39,20,75,87,76,54,79,13,12,24,90,33,26,31,83,75,11,15,100
91,33,70,19,60,32,34,71,10,25,88,46,84,44,70,55,80,79,10,77,81,27,90,21,91,12,55,15,76,93,63,20,10,31,86,73,17,69,75,34,64,41,67,96,91,77,58,31,18,31,48,50,64,21,22,75,64,41,81,57,75,89,80,40,24,71,69,57,85,14,85,81,87,19,60,41,22,91,83,90,88,17,25,0,34,26,78,98,88,80,26,67,95,58,84,93,83,16,98,43,78,72,60,91
43,62,90,38,60,45,80,82,56,32,48,67,26,27,56,24,20,78,83,24,29,85,38,51,20,98,15,35,28,94,84,16,82,19,70,11,48,63,37,33,77,86,19,98,21,66,14,33,85,90,40,80,48,80,66,95,85,12,91,79,49,90,91,54,49,34,72,40,95,13,85,68,71,67,13,58,54,57,22,83,92,96,73,34,0,82,70,97,87,57,81,24,36,55,18,74,67,45,26,69,98,12,59,43
63,17,16,34,65,90,46,33,92,16,20,72,100,37,94,70,100,57,94,84,44,57,67,12,77,62,86,96,82,91,76,74,37,13,40,71,91,38,95,14,64,25,12,95,73,70,74,93,29,11,55,36,97,71,30,23,63,35,28,33,92,82,46,55,59,66,26,83,24,68,86,79,40,19,57,12,73,39,61,65,96,28,39,26,82,0,34,59,11,42,95,81,84,51,32,36,94,30,17,26,20,39,26,63
62,21,48,56,48,79,43,29,22,34,72,28,47,10,81,97,100,66,97,77,85,34,76,63,70,79,32,38,60,30,94,89,57,11,99,89,69,61,77,81,75,68,72,91,17,26,86,33,56,51,22,35,14,86,56,86,83,88,57,30,75,79,62,17,92,14,56,15,47,61,70,46,83,82,22,30,84,98,100,88,98,91,20,78,70,34,0,78,50,66,51,17,59,49,58,77,91,62,74,62,37,83,35,62
96,66,72,55,53,83,80,68,82,43,11,72,67,76,46,74,48,53,56,51,14,33,70,42,30,31,27,62,51,70,23,21,33,79,95,56,19,54,20,65,87,37,19,66,49,88,57,21,48,53,100,72,64,70,11,56,83,83,46,100,54,13,24,39,22,100,81,38,29,51,60,68,67,39,88,52,39,49,34,45,41,93,75,98,97,59,78,0,69,93,92,94,19,40,93,92,60,61,46,78,24,64,66,96
100,83,84,37,73,95,66,42,76,54,11,68,10,59,46,27,34,15,39,55,66,66,43,81,87,80,36,88,45,40,83,49,73,24,38,52,32,86,41,50,99,78,22,26,58,19,34,40,14,97,32,72,87,15,47,36,48,62,30,77,25,31,64,88,91,15,42,22,34,69,97,16,81,29,55,88,52,20,44,30,85,12,87,88,87,11,50,69,0,28,33,65,33,38,36,66,29,73,89,66,75,75,12,100
55,42,47,65,54,14,53,43,55,47,30,99,67,97,51,47,23,66,39,77,46,76,15,100,37,65,72,38,51,77,12,71,49,13,85,40,37,57,54,40,100,10,52,80,74,67,30,59,42,87,92,87,84,92,13,84,27,43,85,88,89,89,61,61,89,48,26,76,97,87,59,48,84,10,72,55,94,30,81,44,42,58,76,80,57,42,66,93,28,0,81,57,84,54,14,21,65,71,70,53,84,86,63,55
98,48,33,61,94,85,30,83,77,16,55,33,14,25,67,60,69,76,36,89,52,79,39,21,23,46,86,39,30,23,30,54,43,90,68,14,92,98,31,67,52,12,53,16,34,50,68,38,74,82,27,62,16,77,39,24,82,73,54,56,34,20,82,69,47,22,71,32,46,16,10,35,79,90,67,12,87,16,99,54,61,18,54,26,81,95,51,92,33,81,0,13,82,51,45,16,96,20,75,90,23,44,75,98
75,97,48,86,40,13,77,24,10,59,79,69,42,96,40,18,68,82,35,44,46,19,38,21,22,10,60,14,19,63,11,71,55,85,41,49,78,65,42,18,96,98,19,19,48,42,18,91,10,51,36,72,79,17,87,13,59,80,60,22,32,92,10,63,36,36,97,80,62,58,12,29,51,24,10,25,33,92,22,84,39,79,79,67,24,81,17,94,65,57,13,0,77,64,65,70,31,56,33,52,32,97,43,75
62,14,45,11,63,79,60,70,61,34,46,20,35,95,42,13,13,73,76,78,52,68,82,79,47,66,58,35,78,56,25,94,62,78,10,69,84,86,56,71,60,34,39,81,33,80,50,14,97,22,20,46,51,82,17,71,48,29,86,77,83,68,55,21,24,75,77,52,89,21,86,28,63,74,36,54,97,63,36,99,91,65,13,95,36,84,59,19,33,84,82,77,0,89,41,38,15,77,26,93,70,40,98,62
20,42,16,50,99,83,38,95,22,46,82,20,76,74,98,67,14,85,100,63,49,90,45,50,48,51,29,20,32,57,19,50,11,82,29,27,67,61,30,74,55,83,48,70,56,66,21,96,63,53,77,42,79,55,99,57,65,28,72,80,48,41,82,32,54,81,71,64,46,52,43,57,13,39,37,64,45,42,76,52,11,70,12,58,55,51,49,40,38,54,51,64,89,0,82,79,97,14,10,14,35,47,29,20
22,26,13,24,59,73,21,41,86,58,81,69,80,47,64,68,30,31,32,40,36,36,25,39,66,92,42,34,41,67,19,29,29,38,43,13,74,51,54,36,31,85,63,57,61,59,49,60,84,92,70,70,27,64,53,18,84,29,94,99,42,62,43,79,83,89,62,75,53,35,11,29,27,89,58,69,95,71,54,31,88,92,24,84,18,32,58,93,36,14,45,65,41,82,0,63,17,90,64,44,67,76,79,22
34,52,36,57,34,35,98,80,25,38,22,94,100,79,91,68,85,72,12,79,48,85,100,11,58,85,48,14,65,47,76,88,48,99,91,69,90,55,44,40,38,40,23,71,43,57,65,32,90,30,12,86,47,16,90,52,86,82,11,80,90,56,46,81,79,24,16,41,75,27,70,74,22,81,36,53,95,55,81,35,58,23,90,93,74,36,77,92,66,21,16,70,38,79,63,0,34,12,80,40,30,69,52,34
86,12,81,23,93,10,78,33,37,12,41,24,54,89,69,56,83,22,59,68,52,87,97,70,22,100,51,12,26,51,69,89,22,73,63,70,68,39,96,66,43,64,91,85,40,13,15,22,48,33,91,45,44,64,99,73,39,86,34,29,68,18,54,17,24,49,94,33,63,41,26,35,72,28,18,51,75,84,51,69,15,16,33,83,67,94,91,60,29,65,96,31,15,97,17,34,0,48,65,18,58,66,93,86
41,87,40,66,90,61,36,48,22,57,26,38,19,58,70,12,89,72,89,24,74,45,81,30,75,16,68,24,87,40,98,77,26,10,70,84,53,68,67,45,58,74,95,83,53,62,40,98,91,86,37,51,79,43,47,28,10,76,93,100,44,12,74,18,10,25,73,94,63,50,48,64,89,15,61,82,66,32,48,81,69,85,26,16,45,30,62,61,73,71,20,56,77,14,90,12,48,0,98,19,71,93,87,41
48,65,32,21,49,21,29,59,89,50,27,65,59,22,28,35,90,81,88,82,74,85,53,56,42,78,83,13,99,79,29,14,64,76,31,86,83,93,29,41,87,82,27,56,23,31,24,41,27,85,23,88,67,12,25,76,15,39,45,33,32,60,35,71,71,61,88,79,65,86,62,54,42,19,17,91,27,54,92,62,89,47,31,98,26,17,74,46,89,70,75,33,26,10,64,80,65,98,0,82,33,12,46,48
99,39,44,40,94,10,71,84,22,95,21,96,81,87,91,83,35,13,19,74,50,95,25,17,25,98,41,100,16,82,72,100,43,58,17,25,70,50,86,82,68,35,61,95,17,95,24,40,49,38,64,37,19,56,87,32,81,40,89,94,62,66,56,63,43,27,95,26,28,31,38,71,73,30,35,57,10,75,34,17,75,63,83,43,69,26,62,78,66,53,90,52,93,14,44,40,18,19,82,0,79,49,23,99
25,15,56,33,56,54,51,28,11,93,26,13,44,88,21,97,70,46,32,19,67,75,95,35,67,59,93,17,24,65,44,53,39,43,41,78,11,95,84,53,46,20,21,70,86,59,47,32,41,91,45,60,45,71,57,46,82,57,49,31,71,35,77,18,90,66,17,15,38,60,32,88,29,45,58,66,27,53,88,52,89,75,75,78,98,20,37,24,75,84,23,32,70,35,67,30,58,71,33,79,0,87,25,25
45,35,55,86,62,70,61,53,44,86,78,71,65,12,12,25,83,22,100,82,74,45,51,57,81,69,22,37,26,24,81,98,47,10,51,86,29,45,11,23,42,51,85,57,40,79,25,23,98,46,72,55,21,59,54,65,72,51,35,54,67,53,21,20,94,63,98,46,79,13,72,41,64,10,24,20,28,71,27,95,41,90,11,72,12,39,83,64,75,86,44,97,40,47,76,69,66,93,12,49,87,0,66,45
25,94,97,84,17,63,89,15,22,79,60,57,91,18,57,89,57,88,11,62,16,84,96,28,16,36,11,55,81,50,25,75,34,23,40,39,18,80,76,72,81,62,15,85,71,17,89,47,53,20,51,32,80,36,73,81,41,12,57,61,86,17,78,62,11,29,56,56,59,50,71,10,94,30,14,61,18,100,89,70,44,19,15,60,59,26,35,66,12,63,75,43,98,29,79,52,93,87,46,23,25,66,0,25
0,24,93,90,58,71,89,19,16,76,40,83,18,78,51,67,30,22,34,13,91,47,55,46,66,44,27,10,74,86,40,81,74,73,19,60,42,24,68,88,67,41,35,48,82,45,67,12,96,37,52,82,22,50,96,34,64,62,98,12,29,56,34,44,86,67,62,44,50,35,50,21,76,26,30,47,75,94,44,82,71,21,100,91,43,63,62,96,100,55,98,75,62,20,22,34,86,41,48,99,25,45,25,0
