118
66,86,100,36,72,92,83,77,63,59,80,13,73,70,10,51,80,15,80,100,50,81,71,52,96,85,95,59,55,56,46,39,16,64,41,41,34,17,35,42,86,85,41,89,99,48,65,87,22,99,66,48,78,94,53,54,70,0,39,53,13,100,38,32,68,56,50,55,51,25,33,34,10,49,45,54,42,80,26,40,61,54,88,53,50,84,30,41,43,63,68,55,21,37,38,24,47,82,58,65,42,87,92,28,68,69,19,77,14,77,29,96,49,44,10,86,92,31,51,66
22,91,55,35,12,92,70,41,88,80,15,65,73,48,30,81,40,58,41,21,19,48,88,99,41,57,89,96,80,14,13,74,92,71,95,44,56,96,55,20,13,86,22,78,42,22,52,77,54,66,37,32,62,66,94,82,69,39,0,100,74,87,90,60,31,54,59,71,50,35,47,77,94,100,61,49,94,45,40,32,68,64,38,21,40,80,82,70,92,65,43,60,91,46,19,58,87,49,80,48,12,15,30,93,91,72,13,52,40,18,44,43,39,79,16,17,37,95,20,22
74,23,55,74,28,34,93,17,57,78,51,100,84,61,25,54,76,19,71,68,31,100,66,94,26,67,67,100,80,73,35,21,88,54,92,41,66,77,29,39,34,26,36,31,69,45,37,55,37,43,44,42,46,64,47,62,29,53,100,0,47,86,82,81,46,73,59,51,78,30,50,59,96,69,64,62,31,37,32,75,15,76,41,38,31,67,43,72,53,46,75,24,90,89,66,24,13,60,20,77,93,33,22,100,28,29,67,85,10,19,30,27,97,21,35,97,65,86,47,74
83,42,46,78,50,33,59,69,17,66,91,11,38,18,29,62,31,54,24,40,78,26,32,46,93,69,50,35,25,87,76,61,87,92,13,38,50,96,47,33,60,38,40,53,98,12,68,34,47,24,21,76,71,34,47,13,57,13,74,47,0,35,13,57,95,74,53,46,38,83,25,20,68,65,17,49,37,27,64,81,55,43,52,44,30,75,28,21,31,13,32,90,45,20,92,35,10,41,98,24,70,26,69,60,89,40,69,19,59,36,46,47,78,12,56,45,71,100,36,83
85,53,44,39,46,18,89,68,69,72,62,44,25,58,52,47,74,23,77,25,98,39,92,23,23,18,21,98,32,98,27,76,44,23,58,66,31,45,83,85,33,85,97,98,23,58,60,99,52,55,76,63,88,34,92,44,11,100,87,86,35,0,22,48,66,45,58,34,20,57,42,14,41,30,67,55,40,71,58,49,56,58,88,72,13,96,45,75,32,87,94,78,96,99,20,97,66,98,92,46,98,97,16,57,16,91,51,75,96,39,64,43,47,12,13,37,96,71,28,85
24,45,59,16,72,37,58,62,56,74,69,25,14,78,10,82,28,98,34,81,51,51,58,48,47,68,30,46,74,13,78,58,98,36,43,30,97,42,37,42,70,87,49,35,100,64,91,99,68,67,43,54,34,65,56,78,82,38,90,82,13,22,0,57,36,82,76,65,30,53,91,85,23,35,70,96,57,38,44,20,43,34,41,58,47,41,29,54,71,50,66,29,76,28,28,59,10,49,84,39,60,61,63,53,46,14,27,69,90,61,42,30,39,96,17,47,24,92,45,24
25,91,17,44,55,74,90,17,63,96,68,50,94,35,68,79,100,79,27,30,21,11,64,74,50,68,77,31,32,39,80,33,65,10,51,87,40,100,38,51,39,77,32,95,16,10,51,58,89,58,18,39,84,18,11,33,41,32,60,81,57,48,57,0,49,72,76,82,51,64,79,25,39,36,28,52,97,35,76,62,15,24,51,31,38,63,31,59,17,95,87,46,66,11,80,44,11,42,27,70,100,37,40,28,89,45,49,13,66,17,11,77,11,90,81,55,93,89,48,25
75,96,20,41,95,49,20,67,74,57,27,55,99,94,22,64,95,70,87,17,41,13,92,46,76,65,33,13,48,37,10,50,69,70,31,50,25,29,47,48,82,50,29,15,50,17,15,71,13,96,86,86,77,28,24,37,95,68,31,46,95,66,36,49,0,65,17,35,27,67,51,48,67,11,33,25,78,82,94,19,19,48,94,73,68,44,92,37,28,71,50,88,91,80,69,82,100,60,44,78,55,100,32,95,30,88,49,89,56,78,86,90,33,19,89,27,22,76,37,75
45,86,56,78,21,45,85,58,64,67,97,98,92,96,50,25,90,22,39,69,54,75,42,22,83,47,81,58,66,44,58,41,87,73,27,72,77,12,81,88,41,53,66,42,98,81,93,92,69,87,95,27,58,16,35,36,63,56,54,73,74,45,82,72,65,0,33,12,77,84,81,38,52,92,85,27,54,19,84,95,59,66,22,71,52,100,55,75,26,90,30,58,70,65,69,100,19,50,48,80,92,38,28,13,48,50,15,48,52,95,32,16,67,21,63,34,65,37,98,45
28,65,30,65,22,78,40,77,84,15,38,99,59,93,74,62,74,76,89,54,58,60,99,34,61,91,81,74,46,19,11,94,100,54,51,52,92,43,50,57,43,83,22,47,13,16,38,76,66,27,26,36,40,15,93,15,58,50,59,59,53,58,76,76,17,33,0,88,29,13,78,41,37,90,29,41,68,63,70,39,22,83,81,33,83,64,86,65,39,55,78,34,97,18,23,89,83,76,24,21,75,22,85,97,20,100,99,16,41,82,61,71,22,43,73,68,75,15,56,28
60,60,37,93,86,78,75,81,81,19,83,47,84,16,55,44,55,12,20,64,97,67,66,75,85,100,86,29,17,76,72,81,50,71,16,35,10,16,33,44,61,69,33,75,78,74,10,60,68,97,35,42,76,43,29,96,54,55,71,51,46,34,65,82,35,12,88,0,14,46,64,32,57,41,31,54,68,11,29,13,98,47,81,39,42,81,16,77,14,52,67,51,46,89,70,85,33,95,59,47,60,87,65,66,95,97,78,14,44,84,76,85,51,47,82,19,63,28,62,60
39,79,26,33,61,87,72,11,23,38,15,88,30,65,69,44,90,28,59,49,50,52,51,44,64,79,54,83,13,14,11,88,63,21,36,73,79,96,57,52,26,97,81,18,34,47,95,27,23,15,77,39,37,48,94,41,44,51,50,78,38,20,30,51,27,77,29,14,0,65,77,21,22,31,10,98,15,71,43,79,55,98,44,94,11,94,35,85,19,76,86,71,99,26,25,33,91,28,74,79,72,18,37,24,53,11,12,48,15,53,60,97,53,84,58,19,14,45,33,39
25,72,62,27,47,87,93,42,58,66,87,92,61,33,36,15,39,74,84,63,76,27,40,56,94,44,95,12,60,97,33,78,22,39,36,97,39,40,81,98,42,41,85,89,67,47,91,17,75,40,74,93,75,94,72,46,58,25,35,30,83,57,53,64,67,84,13,46,65,0,99,68,37,93,97,28,28,19,18,69,18,20,59,20,32,65,94,34,10,38,92,85,39,12,63,99,71,88,91,39,60,70,22,91,64,61,58,76,84,42,68,93,57,59,41,31,73,28,70,25
18,26,22,21,57,21,93,75,61,79,24,34,24,82,85,27,93,10,87,67,78,77,21,49,32,11,94,60,88,67,48,22,38,26,21,51,66,27,11,37,28,33,11,22,55,14,71,72,28,37,15,45,97,44,56,35,67,33,47,50,25,42,91,79,51,81,78,64,77,99,0,58,47,22,70,42,78,60,53,26,94,84,84,69,14,93,80,91,43,72,61,39,11,96,88,38,54,73,70,25,46,80,98,31,39,27,29,82,88,85,36,50,73,95,44,53,74,53,89,18
52,72,59,45,76,36,73,13,92,46,54,50,56,73,76,99,10,51,71,76,24,93,75,16,31,14,95,79,61,25,84,97,79,11,32,19,75,54,50,53,14,74,13,12,17,39,84,15,94,50,63,53,64,32,36,71,68,34,77,59,20,14,85,25,48,38,41,32,21,68,58,0,45,16,22,72,65,58,87,75,67,43,68,74,35,35,22,38,27,47,56,20,17,54,55,96,65,89,100,68,96,42,73,18,67,43,56,17,26,42,47,60,58,33,23,55,35,60,62,52
100,28,47,47,96,76,59,70,93,84,77,23,96,32,51,81,91,95,99,15,65,13,64,84,97,53,82,99,67,59,51,94,62,73,59,94,38,79,64,93,31,73,31,30,30,65,17,89,10,67,59,13,28,20,65,81,43,10,94,96,68,41,23,39,67,52,37,57,22,37,47,45,0,51,57,98,50,91,91,36,95,88,56,72,39,38,16,100,20,15,16,84,17,16,44,40,65,86,46,21,89,89,57,85,100,15,21,100,34,18,46,31,64,54,15,51,13,94,57,100
36,34,31,57,14,36,60,80,38,23,28,93,39,45,69,39,14,39,84,87,14,35,46,91,70,27,25,33,61,85,44,83,37,94,73,91,92,94,82,94,81,10,16,63,98,89,60,10,21,96,73,58,75,65,26,27,78,49,100,69,65,30,35,36,11,92,90,41,31,93,22,16,51,0,99,100,73,49,29,52,86,35,79,75,64,51,74,58,26,42,58,67,39,57,53,30,37,97,31,83,40,78,59,89,40,85,65,42,83,43,54,25,64,47,17,15,35,41,98,36
85,92,75,99,16,90,78,72,24,16,95,87,10,88,24,100,79,23,15,15,48,79,39,91,60,17,43,87,33,89,80,65,49,83,49,14,29,38,70,94,76,82,71,65,41,16,66,53,45,45,28,82,12,26,66,92,10,45,61,64,17,67,70,28,33,85,29,31,10,97,70,22,57,99,0,48,82,85,53,76,68,40,100,47,27,64,10,15,57,42,20,89,29,98,35,49,59,24,63,62,80,26,74,95,51,74,52,41,60,20,12,84,52,30,99,13,39,32,11,85
76,47,71,35,36,55,62,17,41,86,14,82,59,96,85,80,38,53,54,79,67,75,79,35,68,38,18,44,43,70,62,73,28,31,49,92,53,33,58,47,56,91,83,42,91,80,85,16,62,29,11,35,88,82,24,72,56,54,49,62,49,55,96,52,25,27,41,54,98,28,42,72,98,100,48,0,73,70,17,10,25,80,15,80,86,49,21,55,77,30,16,92,35,97,62,38,45,50,83,96,13,40,84,55,23,47,10,44,41,44,69,26,71,74,40,85,99,47,39,76
57,20,75,66,90,70,73,21,66,21,61,84,91,40,16,27,23,84,28,15,14,79,49,60,57,69,58,81,27,51,79,65,80,55,88,40,80,39,15,22,99,21,78,95,36,88,16,27,69,81,29,52,81,11,83,73,62,42,94,31,37,40,57,97,78,54,68,68,15,28,78,65,50,73,82,73,0,26,20,86,30,43,35,57,15,74,52,20,77,66,11,93,79,95,94,84,28,26,18,41,62,66,94,29,44,43,24,26,47,86,89,84,90,63,47,91,23,91,59,57
66,39,79,37,32,25,43,81,52,54,37,75,73,40,59,94,72,94,44,68,41,73,57,82,12,49,55,70,98,63,52,24,50,46,30,85,26,14,59,26,23,22,67,79,47,12,67,89,87,34,65,24,36,69,81,39,74,80,45,37,27,71,38,35,82,19,63,11,71,19,60,58,91,49,85,70,26,0,35,54,75,28,94,89,65,60,42,30,51,70,59,28,88,49,74,30,34,18,23,30,88,38,22,48,38,59,96,38,15,43,53,35,70,16,13,62,47,52,11,66
56,86,28,66,30,62,66,70,66,86,68,36,14,60,51,91,14,32,17,80,65,22,49,51,67,28,71,18,30,44,43,48,58,96,54,29,19,77,71,67,91,21,63,19,86,87,83,48,16,95,79,95,94,44,18,92,11,26,40,32,64,58,44,76,94,84,70,29,43,18,53,87,91,29,53,17,20,35,0,16,11,43,18,36,19,95,33,65,72,70,42,31,20,78,64,84,94,86,94,89,43,38,70,84,99,74,27,26,77,90,26,53,93,71,92,59,38,64,91,56
14,62,70,72,85,12,20,71,84,93,24,85,80,70,33,20,50,40,82,96,33,29,55,100,54,81,47,22,56,13,77,42,46,45,88,24,90,24,78,16,62,25,17,40,77,65,42,99,61,31,58,67,41,27,11,97,41,40,32,75,81,49,20,62,19,95,39,13,79,69,26,75,36,52,76,10,86,54,16,0,58,10,27,26,79,26,47,75,52,75,13,62,21,68,19,39,82,38,43,58,73,14,39,70,51,30,42,27,10,61,78,22,71,12,17,49,43,64,58,14
37,25,74,58,11,48,16,50,31,58,15,23,28,52,50,46,33,62,32,81,41,38,19,50,96,87,45,18,46,99,71,78,78,16,78,93,49,30,98,56,45,16,52,70,96,89,93,60,82,25,59,53,84,13,42,27,70,61,68,15,55,56,43,15,19,59,22,98,55,18,94,67,95,86,68,25,30,75,11,58,0,36,35,18,87,47,17,67,54,85,95,22,33,47,93,51,73,35,77,84,64,31,59,77,92,45,12,50,37,84,32,60,31,29,36,68,26,80,27,37
32,18,78,31,93,93,91,31,21,18,34,96,83,91,76,92,79,92,95,75,74,55,45,67,26,16,92,25,72,25,42,67,76,31,17,28,28,33,40,60,73,22,23,52,85,13,82,40,42,95,77,85,27,94,10,83,53,54,64,76,43,58,34,24,48,66,83,47,98,20,84,43,88,35,40,80,43,28,43,10,36,0,12,94,83,46,10,97,32,36,20,77,58,14,91,48,63,42,42,94,100,79,18,30,74,29,74,58,56,87,11,14,72,68,25,48,76,22,90,32
46,19,96,78,15,55,98,69,51,72,69,62,83,17,28,31,96,48,67,43,15,92,47,47,43,16,68,69,20,58,42,88,79,98,40,15,86,78,71,16,40,65,34,45,40,31,66,84,57,42,22,10,59,83,51,29,66,88,38,41,52,88,41,51,94,22,81,81,44,59,84,68,56,79,100,15,35,94,18,27,35,12,0,49,30,21,97,41,64,90,74,31,63,86,47,12,43,99,86,32,41,85,15,84,45,79,42,62,26,66,46,61,74,94,21,55,68,73,91,46
97,84,31,44,60,17,66,81,13,72,41,41,14,45,76,10,57,12,67,82,99,72,86,27,89,58,89,64,44,79,63,27,41,15,59,52,79,91,74,50,48,83,27,80,51,95,72,63,50,14,44,97,85,45,27,19,71,53,21,38,44,72,58,31,73,71,33,39,94,20,69,74,72,75,47,80,57,89,36,26,18,94,49,0,12,48,20,72,72,98,89,24,48,46,34,35,60,32,16,46,19,61,71,11,80,98,95,49,88,27,29,55,10,22,55,34,88,50,83,97
30,93,31,29,12,13,44,20,34,82,59,12,24,36,100,84,54,35,65,70,24,41,56,75,61,41,18,99,80,10,39,53,68,36,74,77,62,87,43,78,25,53,15,87,96,59,21,64,51,25,97,20,41,12,89,19,30,50,40,31,30,13,47,38,68,52,83,42,11,32,14,35,39,64,27,86,15,65,19,79,87,83,30,12,0,56,15,33,34,70,59,43,22,31,65,46,27,68,49,43,17,68,34,43,81,85,13,24,30,29,26,38,98,62,62,45,64,46,86,30
64,22,76,72,47,75,48,13,73,16,53,30,90,46,41,34,37,60,64,35,48,55,70,59,37,10,49,54,96,26,39,49,10,86,69,99,24,13,92,56,35,47,44,25,88,78,68,84,44,88,37,33,74,71,60,32,74,84,80,67,75,96,41,63,44,100,64,81,94,65,93,35,38,51,64,49,74,60,95,26,47,46,21,48,56,0,88,61,70,10,18,60,24,74,62,25,85,47,91,74,26,21,29,80,76,65,52,21,16,51,24,68,29,33,93,69,66,97,91,64
91,18,49,88,42,39,64,35,99,56,82,10,56,69,71,56,10,66,26,96,88,24,76,57,31,28,12,17,21,90,17,31,35,37,29,49,86,30,48,22,81,78,97,11,15,25,21,72,11,42,56,22,37,77,47,65,28,30,82,43,28,45,29,31,92,55,86,16,35,94,80,22,16,74,10,21,52,42,33,47,17,10,97,20,15,88,0,70,92,56,47,32,79,28,42,56,10,73,84,57,52,78,48,49,90,39,94,30,65,49,65,23,59,54,46,61,20,15,100,91
21,89,35,90,70,40,54,21,80,77,79,88,64,22,66,91,13,53,19,82,97,44,19,73,94,93,92,94,67,35,34,11,22,21,66,22,85,60,11,93,69,68,73,97,97,16,75,88,17,84,73,61,39,19,70,48,22,41,70,72,21,75,54,59,37,75,65,77,85,34,91,38,100,58,15,55,20,30,65,75,67,97,41,72,33,61,70,0,13,29,88,54,56,76,61,77,20,93,25,15,83,38,36,68,61,57,42,100,34,69,81,12,65,27,49,91,16,36,26,21
37,93,39,39,17,64,68,82,64,55,68,15,33,29,81,66,78,77,18,78,23,29,77,25,23,39,39,10,99,84,63,39,94,59,85,48,71,65,56,62,49,30,60,76,18,81,13,100,36,19,35,85,44,15,21,74,24,43,92,53,31,32,71,17,28,26,39,14,19,10,43,27,20,26,57,77,77,51,72,52,54,32,64,72,34,70,92,13,0,99,14,30,84,63,59,44,36,60,41,17,67,37,21,19,28,67,33,87,60,22,82,89,44,97,91,90,63,72,95,37
25,50,32,83,23,61,20,10,11,66,98,25,46,15,44,72,69,53,70,51,15,29,48,32,40,72,21,58,37,74,37,10,91,97,48,87,73,32,12,31,20,92,78,79,38,41,11,75,33,35,70,55,52,38,48,46,31,63,65,46,13,87,50,95,71,90,55,52,76,38,72,47,15,42,42,30,66,70,70,75,85,36,90,98,70,10,56,29,99,0,58,14,79,22,91,75,40,76,59,71,41,58,42,98,94,32,67,45,48,85,38,23,43,28,65,16,69,78,20,25
66,54,17,48,69,34,74,15,14,37,90,17,50,27,16,77,16,92,96,48,83,80,50,29,100,10,92,22,10,15,70,57,66,73,14,20,17,70,53,30,54,57,67,92,85,77,38,70,58,21,13,75,82,23,68,78,73,68,43,75,32,94,66,87,50,30,78,67,86,92,61,56,16,58,20,16,11,59,42,13,95,20,74,89,59,18,47,88,14,58,0,26,92,31,44,90,40,50,16,43,52,79,37,66,41,76,10,31,79,12,17,21,41,73,12,35,74,47,66,66
20,97,54,34,55,81,19,43,88,79,21,70,52,75,92,13,79,74,62,55,81,20,52,85,72,14,92,53,46,38,33,70,33,85,41,58,56,40,96,47,23,57,51,55,54,40,96,43,91,17,75,64,54,45,70,37,33,55,60,24,90,78,29,46,88,58,34,51,71,85,39,20,84,67,89,92,93,28,31,62,22,77,31,24,43,60,32,54,30,14,26,0,74,32,67,36,70,76,33,25,49,36,34,76,83,46,57,80,96,31,11,81,35,74,12,60,71,44,51,20
69,63,99,91,10,96,23,77,31,51,72,26,66,83,35,100,12,49,50,100,79,61,61,61,100,80,59,16,83,31,86,99,52,100,67,62,64,69,48,34,10,15,61,33,41,37,42,47,45,29,81,60,96,82,29,87,88,21,91,90,45,96,76,66,91,70,97,46,99,39,11,17,17,39,29,35,79,88,20,21,33,58,63,48,22,24,79,56,84,79,92,74,0,93,94,49,37,28,59,37,68,99,71,51,75,22,69,68,61,18,30,53,58,77,55,97,71,16,72,69
78,59,89,62,43,85,71,40,43,84,76,19,82,58,13,81,60,23,78,59,16,18,91,81,41,26,55,44,99,18,25,72,96,59,97,39,21,35,94,16,14,53,86,89,84,18,83,100,55,27,60,84,44,91,89,43,58,37,46,89,20,99,28,11,80,65,18,89,26,12,96,54,16,57,98,97,95,49,78,68,47,14,86,46,31,74,28,76,63,22,31,32,93,0,50,21,59,34,80,78,87,11,36,31,77,27,24,60,37,85,19,48,19,97,76,90,43,94,66,78
78,23,16,91,29,18,40,26,69,87,67,40,48,79,28,98,61,45,47,51,33,85,14,80,83,97,45,52,80,86,28,63,55,47,90,77,85,76,83,16,86,35,94,44,25,11,15,28,87,59,49,52,49,22,59,38,88,38,19,66,92,20,28,80,69,69,23,70,25,63,88,55,44,53,35,62,94,74,64,19,93,91,47,34,65,62,42,61,59,91,44,67,94,50,0,78,72,68,100,51,99,31,12,10,53,62,71,22,100,91,81,41,45,60,45,17,100,11,81,78
59,65,91,10,17,24,53,31,23,42,73,69,57,30,57,22,48,47,98,97,54,66,67,49,44,57,51,95,61,94,51,99,76,53,25,22,20,26,25,59,40,21,42,34,85,56,52,59,65,14,13,44,98,51,14,92,35,24,58,24,35,97,59,44,82,100,89,85,33,99,38,96,40,30,49,38,84,30,84,39,51,48,12,35,46,25,56,77,44,75,90,36,49,21,78,0,68,33,47,45,42,31,45,59,38,38,63,38,20,81,28,54,90,64,24,85,48,16,70,59
48,49,98,80,50,96,68,53,51,31,81,100,36,47,28,95,37,20,43,29,70,79,50,12,20,59,92,41,36,70,40,13,11,16,58,38,20,69,75,27,67,27,36,67,92,16,30,96,84,27,28,44,80,33,41,72,46,47,87,13,10,66,10,11,100,19,83,33,91,71,54,65,65,37,59,45,28,34,94,82,73,63,43,60,27,85,10,20,36,40,40,70,37,59,72,68,0,98,94,71,39,81,94,80,79,94,56,69,50,70,82,76,29,42,16,80,33,99,29,48
64,19,17,31,19,26,35,82,76,11,16,62,73,25,54,87,36,49,61,87,96,92,78,89,71,21,76,93,61,94,47,48,21,34,30,87,37,95,20,90,45,32,64,99,36,73,37,19,40,62,80,37,52,17,85,49,67,82,49,60,41,98,49,42,60,50,76,95,28,88,73,89,86,97,24,50,26,18,86,38,35,42,99,32,68,47,73,93,60,76,50,76,28,34,68,33,98,0,53,32,75,99,85,80,46,96,18,55,15,100,32,51,27,57,42,93,97,86,46,64
93,87,71,10,96,16,24,41,77,49,11,73,94,47,99,52,55,13,61,22,35,34,90,45,72,15,65,64,55,45,56,31,30,10,12,69,26,49,11,59,47,44,42,71,70,68,84,47,98,90,36,18,21,49,64,82,86,58,80,20,98,92,84,27,44,48,24,59,74,91,70,100,46,31,63,83,18,23,94,43,77,42,86,16,49,91,84,25,41,59,16,33,59,80,100,47,94,53,0,29,16,29,31,79,25,18,36,49,19,73,61,99,41,29,43,25,51,72,45,93
32,12,20,71,60,32,99,54,94,97,68,17,68,50,50,58,68,73,31,73,12,69,83,77,11,15,24,15,79,52,27,85,77,62,73,67,14,85,89,36,63,11,65,11,28,68,96,51,37,58,73,62,47,18,90,24,91,65,48,77,24,46,39,70,78,80,21,47,79,39,25,68,21,83,62,96,41,30,89,58,84,94,32,46,43,74,57,15,17,71,43,25,37,78,51,45,71,32,29,0,71,72,77,50,43,62,64,64,47,27,59,98,52,96,61,39,37,40,40,32
16,76,87,82,81,72,93,48,14,34,80,45,48,88,21,69,90,99,41,39,99,35,30,55,13,34,92,92,93,84,51,74,26,33,89,82,53,47,89,51,39,45,35,19,17,33,60,64,99,12,82,11,55,23,15,37,30,42,12,93,70,98,60,100,55,92,75,60,72,60,46,96,89,40,80,13,62,88,43,73,64,100,41,19,17,26,52,83,67,41,52,49,68,87,99,42,39,75,16,71,0,19,100,81,68,36,54,46,14,46,11,45,11,51,80,74,70,26,70,16
16,87,13,74,37,98,64,56,58,56,63,91,99,18,56,90,73,11,93,51,17,46,13,83,51,20,31,20,21,20,20,69,85,85,31,85,69,83,22,88,91,83,35,40,87,36,87,57,64,48,22,30,75,52,24,68,84,87,15,33,26,97,61,37,100,38,22,87,18,70,80,42,89,78,26,40,66,38,38,14,31,79,85,61,68,21,78,38,37,58,79,36,99,11,31,31,81,99,29,72,19,0,85,57,52,45,91,69,100,96,35,27,17,53,87,33,59,56,43,16
67,79,92,58,32,86,46,73,42,76,69,40,25,82,89,81,19,35,93,31,10,19,70,13,60,75,48,69,78,55,35,50,58,89,24,34,22,82,33,65,56,74,96,54,60,78,95,45,54,70,18,60,64,42,30,89,49,92,30,22,69,16,63,40,32,28,85,65,37,22,98,73,57,59,74,84,94,22,70,39,59,18,15,71,34,29,48,36,21,42,37,34,71,36,12,45,94,85,31,77,100,85,0,90,84,92,23,23,35,47,51,50,25,72,69,40,63,57,11,67
40,62,63,51,88,19,77,49,92,87,52,70,31,79,84,84,87,70,15,53,79,16,88,65,51,27,71,68,37,62,54,16,39,63,73,23,43,61,54,91,78,73,54,58,11,96,51,69,18,58,26,77,83,72,54,56,74,28,93,100,60,57,53,28,95,13,97,66,24,91,31,18,85,89,95,55,29,48,84,70,77,30,84,11,43,80,49,68,19,98,66,76,51,31,10,59,80,80,79,50,81,57,90,0,57,37,64,57,66,56,10,38,71,97,26,100,64,13,59,40
23,54,70,84,17,95,63,50,56,57,65,68,60,14,47,28,33,71,60,20,48,67,57,39,27,94,100,95,47,61,78,25,87,71,67,10,54,63,69,46,33,47,83,60,95,53,64,90,79,67,32,49,50,36,27,64,94,68,91,28,89,16,46,89,30,48,20,95,53,64,39,67,100,40,51,23,44,38,99,51,92,74,45,80,81,76,90,61,28,94,41,83,75,77,53,38,79,46,25,43,68,52,84,57,0,36,97,10,45,30,81,43,85,70,57,28,34,22,46,23
33,24,48,92,59,91,43,72,15,97,45,80,69,53,28,70,91,84,79,96,65,33,37,52,62,82,15,56,33,14,73,33,62,48,85,79,73,83,89,34,83,16,98,19,90,59,35,36,45,53,75,96,100,54,92,18,43,69,72,29,40,91,14,45,88,50,100,97,11,61,27,43,15,85,74,47,43,59,74,30,45,29,79,98,85,65,39,57,67,32,76,46,22,27,62,38,94,96,18,62,36,45,92,37,36,0,29,47,62,12,26,89,22,89,63,85,94,13,70,33
37,75,93,53,90,63,24,69,83,99,84,86,30,14,56,15,16,32,88,96,36,54,47,80,91,100,59,29,97,90,86,95,50,61,41,74,39,42,35,36,69,49,35,31,86,88,74,78,44,66,26,65,65,31,71,27,69,19,13,67,69,51,27,49,49,15,99,78,12,58,29,56,21,65,52,10,24,96,27,42,12,74,42,95,13,52,94,42,33,67,10,57,69,24,71,63,56,18,36,64,54,91,23,64,97,29,0,81,36,98,93,92,47,58,52,27,93,41,68,37
38,79,93,90,13,58,70,81,30,17,37,50,45,29,25,17,28,27,47,68,17,44,22,21,64,21,41,77,99,59,83,54,27,57,26,51,83,54,68,72,11,35,55,58,26,50,96,30,75,94,27,99,56,68,28,67,16,77,52,85,19,75,69,13,89,48,16,14,48,76,82,17,100,42,41,44,26,38,26,27,50,58,62,49,24,21,30,100,87,45,31,80,68,60,22,38,69,55,49,64,46,69,23,57,10,47,81,0,10,41,23,85,39,83,18,71,42,11,90,38
20,13,81,60,49,49,12,10,18,29,85,12,13,96,42,86,77,59,41,10,60,17,25,99,27,81,83,61,38,81,22,94,72,61,15,51,90,89,69,45,62,63,15,82,20,59,67,71,58,23,93,65,59,43,62,10,37,14,40,10,59,96,90,66,56,52,41,44,15,84,88,26,34,83,60,41,47,15,77,10,37,56,26,88,30,16,65,34,60,48,79,96,61,37,100,20,50,15,19,47,14,100,35,66,45,62,36,10,0,84,100,29,44,74,47,17,93,61,100,20
28,35,22,89,23,56,91,29,97,80,44,63,19,40,87,52,44,62,57,48,87,92,79,30,43,28,33,91,27,16,13,98,73,25,52,54,82,49,70,41,67,76,34,92,49,43,44,27,55,41,33,49,33,93,46,18,20,77,18,19,36,39,61,17,78,95,82,84,53,42,85,42,18,43,20,44,86,43,90,61,84,87,66,27,29,51,49,69,22,85,12,31,18,85,91,81,70,100,73,27,46,96,47,56,30,12,98,41,84,0,54,50,33,45,22,17,97,15,13,28
60,64,86,10,24,65,39,40,88,15,66,19,51,18,99,40,53,35,49,91,10,58,36,11,49,39,10,92,35,52,28,96,57,93,57,11,26,42,98,93,59,75,48,21,10,94,45,14,17,96,94,14,72,90,73,29,65,29,44,30,46,64,42,11,86,32,61,76,60,68,36,47,46,54,12,69,89,53,26,78,32,11,46,29,26,24,65,81,82,38,17,11,30,19,81,28,82,32,61,59,11,35,51,10,81,26,93,23,100,54,0,74,43,84,38,30,58,60,73,60
21,67,100,14,32,69,32,82,84,46,85,21,61,31,98,18,31,87,41,32,60,26,79,14,69,73,38,79,76,15,66,44,20,81,91,63,61,58,81,95,91,22,20,54,27,61,50,45,40,45,32,29,64,29,13,23,82,96,43,27,47,43,30,77,90,16,71,85,97,93,50,60,31,25,84,26,84,35,53,22,60,14,61,55,38,68,23,12,89,23,21,81,53,48,41,54,76,51,99,98,45,27,50,38,43,89,92,85,29,50,74,0,36,92,48,93,98,91,89,21
12,90,69,19,60,70,75,72,72,62,76,11,49,50,28,78,12,74,25,81,65,29,36,67,64,61,50,79,92,23,89,94,20,13,88,53,93,47,82,43,63,94,10,98,70,56,80,79,51,55,44,14,69,53,43,42,24,49,39,97,78,47,39,11,33,67,22,51,53,57,73,58,64,64,52,71,90,70,93,71,31,72,74,10,98,29,59,65,44,43,41,35,58,19,45,90,29,27,41,52,11,17,25,71,85,22,47,39,44,33,43,36,0,60,51,57,42,71,53,12
44,84,93,66,65,71,95,60,15,64,62,99,57,48,62,71,57,69,90,91,27,36,88,52,71,83,64,42,11,95,69,81,73,92,76,43,81,96,72,22,87,94,81,83,57,70,46,61,89,93,62,15,26,52,67,99,13,44,79,21,12,12,96,90,19,21,43,47,84,59,95,33,54,47,30,74,63,16,71,12,29,68,94,22,62,33,54,27,97,28,73,74,77,97,60,64,42,57,29,96,51,53,72,97,70,89,58,83,74,45,84,92,60,0,83,40,96,24,79,44
25,14,72,32,49,90,44,62,75,71,31,77,70,61,91,99,78,40,61,69,91,41,62,37,63,86,78,87,84,77,34,70,19,82,63,68,45,72,46,31,15,55,40,74,67,68,50,19,96,26,27,56,16,60,54,90,20,10,16,35,56,13,17,81,89,63,73,82,58,41,44,23,15,17,99,40,47,13,92,17,36,25,21,55,62,93,46,49,91,65,12,12,55,76,45,24,16,42,43,61,80,87,69,26,57,63,52,18,47,22,38,48,51,83,0,38,74,94,45,25
