112
20,88,11,57,44,51,10,74,25,56,29,13,25,87,56,54,36,92,53,100,16,34,87,27,82,41,70,74,97,38,71,60,85,46,59,42,61,72,23,18,79,82,50,54,68,100,44,75,19,58,14,74,61,93,74,57,39,66,21,30,0,51,46,26,36,19,35,50,76,78,66,14,59,10,62,65,24,13,62,44,24,55,46,90,96,64,15,85,83,13,23,88,44,48,76,37,41,22,19,90,89,42,80,63,40,40,82,56,53,42,10,53,94,20
59,99,43,34,50,61,29,24,41,21,24,27,18,85,29,29,39,87,65,63,40,42,30,11,57,97,64,98,90,18,87,22,25,87,56,82,73,20,25,82,96,16,74,59,20,19,90,59,27,43,11,87,80,15,54,21,58,77,54,47,51,0,52,43,73,65,83,50,82,25,99,91,19,72,43,81,30,97,60,73,81,77,13,44,68,59,31,86,36,52,76,47,100,14,89,94,67,73,81,98,67,32,72,37,41,99,27,48,80,22,17,82,77,59
55,42,19,95,81,36,38,96,46,43,65,90,31,89,88,11,19,28,35,32,94,59,64,72,48,32,62,63,10,61,59,96,85,21,67,35,79,19,50,34,84,81,16,51,15,75,26,97,52,25,21,60,81,51,77,12,86,38,73,30,46,52,0,14,71,34,45,13,57,27,64,73,28,20,13,100,64,22,70,94,72,79,31,100,59,27,92,100,38,10,41,35,19,52,15,100,73,54,90,27,68,64,28,58,10,73,24,92,92,51,24,64,80,55
88,46,17,73,28,86,94,62,53,51,14,58,15,17,49,80,10,61,55,50,89,79,47,43,81,71,100,27,69,34,61,54,66,84,15,16,14,21,42,73,91,86,33,34,29,59,50,28,12,96,75,12,46,28,72,89,11,24,72,36,26,43,14,0,74,87,99,47,99,65,14,51,84,56,60,71,57,78,54,86,78,71,43,57,83,20,96,99,65,86,94,47,20,44,64,10,62,84,49,20,85,93,65,11,61,57,15,65,90,14,22,31,90,88
28,61,21,77,24,83,49,98,65,58,53,34,29,53,10,86,51,78,90,61,81,45,100,23,84,100,11,36,81,24,71,80,20,28,49,43,68,93,10,20,10,27,32,91,30,88,29,57,65,14,50,21,10,72,19,70,97,56,33,60,36,73,71,74,0,86,77,37,87,72,25,11,84,86,83,64,49,65,87,82,21,44,96,56,63,88,37,16,89,39,100,73,68,100,31,57,55,67,90,100,86,23,73,37,32,68,12,50,21,85,18,24,89,28
12,80,40,35,49,58,78,78,98,72,30,28,87,52,93,60,15,96,75,72,78,27,61,18,19,37,98,47,50,39,33,38,41,24,61,82,90,65,40,11,24,10,91,28,81,46,11,55,77,62,70,99,61,83,72,28,100,65,55,32,19,65,34,87,86,0,25,71,39,98,67,57,94,89,14,17,40,33,39,48,34,14,75,63,99,64,15,67,85,67,11,95,84,97,68,50,31,38,40,60,16,32,69,92,71,39,79,78,19,33,81,60,20,12
100,21,62,57,23,59,20,72,24,67,81,30,75,11,31,76,25,25,78,50,26,39,31,81,47,95,26,65,86,76,92,97,89,75,41,29,90,62,84,88,38,19,95,65,98,75,29,75,33,85,12,44,15,19,38,72,80,14,96,78,35,83,45,99,77,25,0,65,87,96,93,64,50,76,46,48,62,11,19,61,69,52,44,66,12,12,51,36,57,29,54,35,43,75,15,52,84,29,75,93,25,47,72,20,81,61,80,81,41,97,90,32,47,100
86,86,14,60,74,97,49,55,100,100,44,31,82,95,28,68,100,43,90,66,32,18,52,83,59,27,97,71,59,45,50,79,48,52,10,85,71,98,33,48,56,63,63,71,73,23,21,61,37,28,14,75,29,61,93,42,42,65,64,70,50,50,13,47,37,71,65,0,65,13,87,85,20,71,76,77,87,69,84,11,69,72,34,30,19,16,53,47,23,43,57,76,76,84,22,100,50,21,62,39,95,61,35,15,82,65,95,29,17,47,39,35,93,86
23,76,72,37,24,20,19,23,26,64,18,24,34,89,32,21,69,59,19,77,91,53,90,56,58,28,19,14,66,99,68,83,87,73,40,10,55,43,12,54,88,18,24,83,69,12,46,31,36,70,19,85,65,40,91,61,43,26,41,17,76,82,57,99,87,39,87,65,0,74,18,75,99,61,97,15,87,24,59,34,59,24,69,98,43,14,90,30,39,70,66,31,37,49,82,91,75,23,86,83,58,17,62,56,23,48,40,34,46,52,60,52,45,23
11,100,18,19,69,16,36,83,47,34,38,58,39,45,77,93,19,61,37,30,88,16,17,79,20,40,53,34,13,26,65,35,33,82,58,15,68,30,34,90,58,46,90,85,53,41,97,89,43,65,61,98,48,87,48,72,35,60,39,39,78,25,27,65,72,98,96,13,74,0,31,75,91,91,11,69,82,79,10,43,27,53,40,17,10,42,57,26,43,11,89,47,17,43,91,56,55,86,69,90,37,96,100,36,68,77,37,62,32,17,45,72,92,11
37,28,27,41,67,21,28,48,60,64,63,73,62,60,73,100,93,86,84,32,40,75,10,96,26,99,57,58,69,26,99,26,15,61,19,37,93,27,43,98,82,62,37,29,81,100,31,99,33,97,55,30,31,48,15,79,65,51,97,88,66,99,64,14,25,67,93,87,18,31,0,16,100,96,100,70,36,89,67,22,27,77,30,99,32,30,59,63,88,42,35,91,50,71,15,100,17,59,31,20,54,78,19,30,91,87,84,20,27,51,14,11,57,37
29,32,20,48,13,56,48,55,41,100,62,18,24,86,49,79,54,40,83,96,14,88,71,86,69,62,16,51,46,76,52,77,13,36,29,19,78,57,85,72,73,25,32,15,74,79,45,90,14,51,87,30,54,66,61,73,53,62,14,61,14,91,73,51,11,57,64,85,75,75,16,0,20,63,36,31,32,94,49,85,39,75,92,97,72,59,99,50,21,71,87,28,66,10,19,90,70,71,58,59,41,52,24,49,44,17,69,46,21,18,78,35,52,29
49,66,14,39,34,45,77,35,13,89,70,100,23,13,34,85,24,22,66,60,63,86,50,63,95,78,34,53,92,58,79,78,23,43,21,23,75,36,92,31,70,82,34,47,43,41,85,90,17,65,72,26,70,20,94,72,11,18,11,72,59,19,28,84,84,94,50,20,99,91,100,20,0,74,86,76,15,40,72,13,84,62,38,17,40,18,88,33,44,47,18,11,17,24,64,31,15,35,41,31,15,71,45,33,92,54,13,32,90,85,30,12,21,49
11,18,100,67,22,42,83,100,18,78,96,75,65,76,87,19,84,98,63,27,52,22,98,28,36,61,25,75,65,59,18,75,97,81,85,46,41,65,25,74,34,34,25,99,35,26,74,35,73,19,31,80,42,36,64,63,94,77,46,21,10,72,20,56,86,89,76,71,61,91,96,63,74,0,75,33,69,98,66,58,41,21,10,25,99,61,21,22,46,17,38,25,59,63,44,37,57,78,98,32,64,84,81,53,99,25,99,51,51,30,99,78,91,11
92,83,50,34,32,20,29,56,82,60,40,80,73,16,90,69,72,70,98,78,99,96,73,48,81,19,39,59,63,86,66,51,87,44,21,31,28,81,95,70,25,96,81,40,18,90,28,35,86,89,28,96,83,59,84,77,84,35,61,29,62,43,13,60,83,14,46,76,97,11,100,36,86,75,0,11,64,91,34,11,35,85,52,52,81,23,34,52,82,71,58,30,29,72,41,40,88,44,90,87,13,21,55,26,37,90,24,100,32,32,73,55,80,92
18,33,12,81,100,87,36,38,14,48,91,10,34,19,69,92,66,12,34,39,21,54,55,43,19,71,30,77,89,96,50,76,46,13,23,60,30,33,32,93,44,88,30,30,70,12,81,92,15,74,72,80,56,44,19,17,61,23,78,77,65,81,100,71,64,17,48,77,15,69,70,31,76,33,11,0,30,23,19,24,25,23,19,57,78,98,38,65,30,38,14,83,20,63,31,33,87,23,36,20,91,38,21,96,96,87,75,38,28,85,18,40,68,18
64,61,82,92,84,100,18,75,26,21,51,64,78,28,55,62,66,16,60,97,83,24,55,74,23,43,62,79,92,99,43,47,38,51,14,46,68,51,57,78,54,32,30,25,40,70,37,48,71,72,43,73,51,36,16,52,56,24,22,53,24,30,64,57,49,40,62,87,87,82,36,32,15,69,64,30,0,68,56,37,28,30,53,86,60,41,35,60,26,85,77,65,15,56,31,89,23,52,47,37,55,27,43,69,73,93,11,26,63,77,93,48,17,64
29,64,24,42,53,65,84,26,65,64,60,62,75,60,47,31,30,44,81,62,61,25,19,13,93,98,46,73,69,81,60,94,95,63,54,10,93,92,19,81,22,31,55,65,33,47,52,41,46,17,85,73,56,47,97,68,82,63,77,17,13,97,22,78,65,33,11,69,24,79,89,94,40,98,91,23,68,0,90,73,90,90,82,22,12,34,63,53,91,73,43,55,69,65,68,74,70,40,91,91,53,96,46,53,93,52,26,67,21,61,29,38,10,29
38,37,39,34,57,28,29,40,41,90,71,13,100,86,61,97,18,41,47,32,52,38,30,92,51,49,90,42,86,60,80,98,81,63,88,89,78,12,27,86,91,70,12,87,86,10,81,93,64,87,97,63,99,80,48,10,100,52,20,50,62,60,70,54,87,39,19,84,59,10,67,49,72,66,34,19,56,90,0,27,89,35,27,26,24,82,93,79,100,37,20,75,56,99,83,11,81,50,13,45,55,93,61,56,65,78,41,60,98,69,49,70,89,38
18,92,38,56,66,18,69,13,13,22,32,50,88,53,52,53,48,87,93,100,40,93,100,37,52,43,12,20,35,91,43,52,82,50,87,17,87,59,19,42,53,10,26,23,15,60,43,81,72,67,83,56,76,57,42,33,45,94,86,59,44,73,94,86,82,48,61,11,34,43,22,85,13,58,11,24,37,73,27,0,22,49,59,14,80,20,50,48,25,64,83,79,72,88,88,31,30,32,39,72,52,57,68,52,19,57,72,39,47,68,22,29,54,18
59,60,10,59,56,45,87,89,84,15,26,75,69,48,85,51,16,80,12,83,19,68,77,65,84,47,45,47,92,44,56,36,83,48,56,48,52,14,79,65,18,50,76,85,83,45,98,70,66,90,20,17,46,38,14,82,22,75,82,43,24,81,72,78,21,34,69,69,59,27,27,39,84,41,35,25,28,90,89,22,0,33,81,40,81,88,38,24,39,100,70,19,98,57,37,95,78,33,22,83,10,52,55,17,85,96,67,100,48,86,92,16,11,59
73,85,14,100,94,38,53,34,25,81,37,13,58,32,87,61,35,29,42,11,48,75,67,61,64,11,30,27,19,46,20,80,60,22,83,97,21,36,30,31,65,13,74,68,34,81,48,24,20,58,10,33,66,31,93,92,54,58,78,68,55,77,79,71,44,14,52,72,24,53,77,75,62,21,85,23,30,90,35,49,33,0,41,16,94,53,37,17,94,95,17,69,33,94,36,90,16,58,73,68,49,91,91,70,19,57,98,74,13,29,78,23,88,73
23,15,68,50,35,96,87,79,50,23,17,67,91,40,47,56,72,64,27,64,97,72,65,42,78,79,59,100,62,58,88,81,28,23,11,60,90,17,76,10,92,76,32,45,39,92,92,50,47,35,69,100,63,70,26,90,76,61,58,95,46,13,31,43,96,75,44,34,69,40,30,92,38,10,52,19,53,82,27,59,81,41,0,84,63,31,25,48,75,83,30,22,27,27,62,36,52,77,38,76,58,17,91,83,77,96,12,11,21,36,67,23,84,23
93,30,98,30,96,85,26,30,33,51,74,32,89,95,42,83,32,88,20,56,37,67,27,37,55,39,81,35,90,99,95,58,31,63,50,86,93,87,96,40,58,69,66,89,29,75,69,71,81,79,46,10,80,18,26,25,73,84,68,99,90,44,100,57,56,63,66,30,98,17,99,97,17,25,52,57,86,22,26,14,40,16,84,0,37,57,79,52,69,99,15,65,80,24,43,58,54,99,54,46,88,11,61,95,54,17,61,28,62,100,17,49,24,93
79,77,19,74,26,66,62,34,71,75,55,34,30,50,50,60,93,89,65,38,53,43,69,63,10,27,18,25,21,24,32,98,30,40,61,80,80,93,65,96,73,51,68,33,100,60,72,40,65,38,88,17,86,99,87,65,11,18,10,81,96,68,59,83,63,99,12,19,43,10,32,72,40,99,81,78,60,12,24,80,81,94,63,37,0,23,91,70,95,19,29,77,21,21,60,92,51,44,10,84,37,34,91,28,23,13,88,73,79,28,74,34,54,79
47,39,32,47,33,100,96,80,49,42,45,64,49,73,91,84,78,58,75,25,25,80,31,44,26,83,96,30,18,64,53,17,54,94,42,38,85,93,81,11,20,36,67,94,66,35,56,100,13,16,49,63,85,11,65,16,59,44,92,29,64,59,27,20,88,64,12,16,14,42,30,59,18,61,23,98,41,34,82,20,88,53,31,57,23,0,15,42,39,46,56,71,27,65,86,12,68,87,24,94,40,92,67,59,93,90,96,91,57,56,88,59,21,47
55,89,68,53,65,85,36,13,94,63,87,80,57,64,38,80,26,18,25,37,18,24,21,85,43,40,12,10,10,11,23,22,12,62,47,100,16,44,18,70,26,19,97,34,60,100,96,18,78,37,13,97,92,39,75,10,96,19,26,82,15,31,92,96,37,15,51,53,90,57,59,99,88,21,34,38,35,63,93,50,38,37,25,79,91,15,0,100,69,41,62,40,58,15,64,28,22,85,62,40,76,62,19,17,61,20,58,65,51,39,72,98,15,55
74,32,88,26,47,21,52,75,90,66,94,14,43,50,95,12,28,18,23,91,25,82,31,19,26,85,93,13,93,18,95,66,85,74,50,59,66,98,44,79,50,12,39,91,87,26,74,80,52,37,60,44,100,50,80,15,56,61,70,22,85,86,100,99,16,67,36,47,30,26,63,50,33,22,52,65,60,53,79,48,24,17,48,52,70,42,100,0,45,35,82,85,44,60,76,30,62,78,30,28,56,59,30,56,26,49,79,34,95,77,18,11,65,74
73,94,72,88,84,61,16,81,60,72,51,76,54,29,46,64,65,65,88,42,47,35,76,70,77,53,60,88,13,80,30,41,54,84,25,58,40,20,20,36,43,38,100,35,22,98,59,54,65,35,67,82,39,23,31,64,26,21,16,60,83,36,38,65,89,85,57,23,39,43,88,21,44,46,82,30,26,91,100,25,39,94,75,69,95,39,69,45,0,74,47,11,99,93,70,37,63,45,76,70,50,17,71,33,98,73,90,48,100,86,35,10,87,73
48,76,15,16,61,90,17,42,83,28,60,68,56,92,75,53,13,80,94,39,44,50,18,68,57,89,32,56,10,67,57,64,62,86,51,62,17,78,26,65,58,53,58,65,41,54,36,76,92,28,59,85,77,15,60,95,79,64,94,46,13,52,10,86,39,67,29,43,70,11,42,71,47,17,71,38,85,73,37,64,100,95,83,99,19,46,41,35,74,0,72,84,60,12,93,94,21,98,21,38,87,63,42,34,96,22,67,39,85,66,80,17,73,48
87,61,62,29,79,95,33,89,72,92,46,82,16,88,88,92,64,19,14,66,58,85,50,34,68,19,34,59,72,83,57,34,41,45,36,88,30,46,31,11,42,55,43,48,70,76,49,63,68,99,79,47,72,47,50,94,63,11,24,96,23,76,41,94,100,11,54,57,66,89,35,87,18,38,58,14,77,43,20,83,70,17,30,15,29,56,62,82,47,72,0,67,20,45,100,22,97,82,12,93,68,47,24,10,16,91,70,12,83,68,60,28,23,87
55,48,11,72,50,53,29,61,82,92,33,50,53,100,95,18,95,29,48,91,47,100,97,49,33,72,72,53,81,49,27,12,61,56,64,44,82,33,93,58,54,69,76,47,11,37,18,69,27,33,34,12,96,85,93,14,65,16,72,20,88,47,35,47,73,95,35,76,31,47,91,28,11,25,30,83,65,55,75,79,19,69,22,65,77,71,40,85,11,84,67,0,74,65,29,46,100,19,85,88,77,100,42,60,65,93,24,26,32,51,17,79,87,55
74,72,96,12,21,54,10,74,45,54,64,13,69,31,52,63,57,81,27,98,89,77,52,87,10,92,23,31,83,48,64,42,73,79,76,56,31,15,20,91,78,88,54,54,40,10,71,23,100,72,99,88,33,83,75,16,59,96,98,82,44,100,19,20,68,84,43,76,37,17,50,66,17,59,29,20,15,69,56,72,98,33,27,80,21,27,58,44,99,60,20,74,0,51,66,69,72,94,88,100,68,18,63,25,23,77,16,11,31,91,19,94,71,74
90,83,16,89,98,71,60,65,58,89,91,84,18,74,32,60,12,80,43,93,88,45,69,45,99,25,83,45,30,59,46,32,64,46,39,88,32,98,54,65,33,15,100,16,29,69,12,65,99,84,35,89,64,42,88,13,46,87,18,52,48,14,52,44,100,97,75,84,49,43,71,10,24,63,72,63,56,65,99,88,57,94,27,24,21,65,15,60,93,12,45,65,51,0,54,57,86,74,74,22,95,52,96,62,97,89,49,75,31,68,17,33,49,90
77,19,86,96,19,27,38,17,33,61,99,92,19,29,27,82,82,89,71,39,59,16,80,83,18,17,97,19,72,58,15,91,36,22,95,76,26,72,17,92,29,42,14,72,81,16,30,83,28,21,49,25,75,25,90,28,38,53,25,55,76,89,15,64,31,68,15,22,82,91,15,19,64,44,41,31,31,68,83,88,37,36,62,43,60,86,64,76,70,93,100,29,66,54,0,63,33,97,17,13,90,77,76,82,10,49,66,79,93,87,79,62,57,77
63,78,96,48,80,27,17,83,72,73,38,35,56,71,53,26,75,27,64,92,96,27,94,76,67,97,82,32,79,94,90,63,29,29,70,87,69,75,78,56,10,28,99,98,88,90,34,76,82,87,39,21,76,38,13,13,35,55,100,31,37,94,100,10,57,50,52,100,91,56,100,90,31,37,40,33,89,74,11,31,95,90,36,58,92,12,28,30,37,94,22,46,69,57,63,0,10,21,54,73,87,32,90,78,10,79,81,37,60,54,12,28,77,63
70,35,78,49,10,13,10,41,48,65,74,17,82,75,89,41,15,73,57,98,28,31,38,65,99,33,30,78,63,44,44,100,62,37,34,39,81,42,32,46,42,60,45,32,80,65,88,42,49,22,64,48,67,73,64,62,22,81,44,96,41,67,73,62,55,31,84,50,75,55,17,70,15,57,88,87,23,70,81,30,78,16,52,54,51,68,22,62,63,21,97,100,72,86,33,10,0,100,36,39,18,88,19,44,58,88,80,21,91,92,10,24,28,70
26,48,28,77,68,13,82,48,99,21,93,49,43,42,30,72,92,83,27,47,73,98,22,26,100,49,24,93,84,13,70,59,63,35,21,55,27,72,49,35,86,61,20,51,85,98,54,42,13,60,99,16,100,39,51,69,58,27,32,60,22,73,54,84,67,38,29,21,23,86,59,71,35,78,44,23,52,40,50,32,33,58,77,99,44,87,85,78,45,98,82,19,94,74,97,21,100,0,67,85,60,78,10,72,77,49,76,37,47,95,61,45,89,26
13,64,67,74,100,87,86,13,23,90,38,67,86,28,49,32,19,79,93,86,69,66,92,83,81,34,79,82,99,53,77,51,69,76,49,31,79,80,80,75,71,47,97,94,96,72,41,18,58,52,79,82,78,83,35,21,20,56,37,67,19,81,90,49,90,40,75,62,86,69,31,58,41,98,90,36,47,91,13,39,22,73,38,54,10,24,62,30,76,21,12,85,88,74,17,54,36,67,0,32,69,81,92,36,76,69,91,78,49,59,46,36,93,13
78,40,84,79,25,72,64,41,94,67,71,78,47,21,76,96,12,74,64,85,77,92,29,37,98,52,43,81,76,23,97,90,75,23,34,69,63,60,88,32,53,58,24,52,18,75,57,40,29,53,96,40,67,98,25,53,67,58,86,34,90,98,27,20,100,60,93,39,83,90,20,59,31,32,87,20,37,91,45,72,83,68,76,46,84,94,40,28,70,38,93,88,100,22,13,73,39,85,32,0,78,19,68,40,10,11,62,13,85,24,24,82,36,78
96,64,97,81,68,25,19,70,48,96,69,70,68,65,70,60,15,84,22,37,95,72,21,12,48,67,91,83,69,91,51,57,17,68,95,45,41,64,96,16,32,46,55,66,31,84,58,69,11,21,79,19,98,78,28,87,75,82,22,92,89,67,68,85,86,16,25,95,58,37,54,41,15,64,13,91,55,53,55,52,10,49,58,88,37,40,76,56,50,87,68,77,68,95,90,87,18,60,69,78,0,98,35,69,90,56,43,97,25,43,76,96,43,96
72,84,38,55,25,48,41,25,61,57,65,14,85,29,100,76,78,14,42,57,47,61,27,20,46,80,77,78,37,96,53,27,74,72,69,46,17,82,63,82,92,89,72,60,65,37,64,12,28,47,59,46,31,16,23,10,17,86,41,96,42,32,64,93,23,32,47,61,17,96,78,52,71,84,21,38,27,96,93,57,52,91,17,11,34,92,62,59,17,63,47,100,18,52,77,32,88,78,81,19,98,0,95,100,40,29,86,98,89,81,38,19,48,72
33,62,73,42,53,26,25,62,27,27,67,57,44,33,46,54,81,82,86,66,95,54,56,25,55,52,89,38,31,28,75,35,90,57,53,44,94,55,85,10,22,57,19,65,74,11,100,85,93,98,65,30,60,33,68,69,94,31,67,75,80,72,28,65,73,69,72,35,62,100,19,24,45,81,55,21,43,46,61,68,55,91,91,61,91,67,19,30,71,42,24,42,63,96,76,90,19,10,92,68,35,95,0,20,85,29,30,86,17,79,24,31,96,33
70,99,81,78,35,19,24,86,94,14,15,60,62,16,75,100,53,18,77,58,50,79,12,77,17,27,90,71,65,85,42,77,31,77,84,20,35,52,34,11,46,99,20,61,39,62,30,98,80,29,71,36,69,52,23,44,72,73,47,71,63,37,58,11,37,92,20,15,56,36,30,49,33,53,26,96,69,53,56,52,17,70,83,95,28,59,17,56,33,34,10,60,25,62,82,78,44,72,36,40,69,100,20,0,70,85,29,24,61,17,93,33,100,70
56,24,88,59,60,61,89,55,99,11,51,81,57,44,56,36,96,77,82,32,35,49,22,93,76,100,54,68,69,50,28,14,39,47,11,31,51,28,61,55,19,63,17,70,22,65,73,66,60,48,33,37,38,85,43,51,74,63,17,23,40,41,10,61,32,71,81,82,23,68,91,44,92,99,37,96,73,93,65,19,85,19,77,54,23,93,61,26,98,96,16,65,23,97,10,10,58,77,76,10,90,40,85,70,0,28,51,13,70,46,75,13,93,56
13,95,58,69,73,40,32,65,86,13,91,40,49,63,95,19,15,31,90,42,17,13,35,90,22,35,22,44,28,90,39,91,52,99,70,89,81,18,82,47,50,95,74,99,53,88,46,89,52,33,12,52,42,98,91,41,38,13,66,25,40,99,73,57,68,39,61,65,48,77,87,17,54,25,90,87,93,52,78,57,96,57,96,17,13,90,20,49,73,22,91,93,77,89,49,79,88,49,69,11,56,29,29,85,28,0,98,53,25,90,31,44,10,13
39,88,17,32,65,96,86,79,31,62,51,45,100,44,65,64,39,36,31,82,76,100,28,24,93,36,85,27,14,82,93,28,20,96,18,47,11,23,65,35,12,21,37,75,62,70,43,69,30,99,29,17,15,62,51,91,98,76,93,47,82,27,24,15,12,79,80,95,40,37,84,69,13,99,24,75,11,26,41,72,67,98,12,61,88,96,58,79,90,67,70,24,16,49,66,81,80,76,91,62,43,86,30,29,51,98,0,45,63,37,92,34,61,39
74,59,73,13,75,82,10,72,76,33,62,37,36,97,11,14,66,77,83,60,88,67,23,55,87,37,93,57,34,96,95,10,14,16,66,93,65,35,71,75,68,22,11,98,37,58,45,18,23,63,12,95,63,75,40,94,85,89,69,83,56,48,92,65,50,78,81,29,34,62,20,46,32,51,100,38,26,67,60,39,100,74,11,28,73,91,65,34,48,39,12,26,11,75,79,37,21,37,78,13,97,98,86,24,13,53,45,0,97,36,38,34,44,74
89,90,85,55,36,18,84,32,73,54,15,47,59,37,42,61,73,43,94,38,79,78,92,71,84,41,66,21,49,49,83,26,20,87,17,91,82,98,27,43,62,90,91,30,22,37,17,43,24,19,70,66,77,87,54,87,89,10,98,99,53,80,92,90,21,19,41,17,46,32,27,21,90,51,32,28,63,21,98,47,48,13,21,62,79,57,51,95,100,85,83,32,31,31,93,60,91,47,49,85,25,89,17,61,70,25,63,97,0,94,71,27,43,89
39,71,30,60,90,31,69,95,41,54,40,35,25,25,96,41,100,45,42,92,38,38,56,90,20,81,65,55,81,77,61,46,19,74,66,48,49,20,56,94,35,69,70,47,80,56,93,58,70,56,97,84,84,81,80,85,39,26,44,58,42,22,51,14,85,33,97,47,52,17,51,18,85,30,32,85,77,61,69,68,86,29,36,100,28,56,39,77,86,66,68,51,91,68,87,54,92,95,59,24,43,81,79,17,46,90,37,36,94,0,37,48,75,39
30,45,85,22,82,93,93,50,75,59,40,15,46,30,73,98,90,83,34,71,97,11,99,100,24,84,76,54,40,64,29,30,97,32,10,96,96,32,71,43,24,12,19,91,24,23,34,11,51,76,14,57,94,45,67,26,13,33,43,84,10,17,24,22,18,81,90,39,60,45,14,78,30,99,73,18,93,29,49,22,92,78,67,17,74,88,72,18,35,80,60,17,19,17,79,12,10,61,46,24,76,38,24,93,75,31,92,38,71,37,0,18,23,30
40,14,35,41,99,75,18,30,72,21,65,67,51,42,72,15,45,13,53,87,51,24,23,80,48,34,76,50,59,68,71,54,97,98,15,32,33,36,59,97,98,68,41,69,26,36,34,35,58,71,50,68,15,18,44,80,96,87,61,11,53,82,64,31,24,60,32,35,52,72,11,35,12,78,55,40,48,38,70,29,16,23,23,49,34,59,98,11,10,17,28,79,94,33,62,28,24,45,36,82,96,19,31,33,13,44,34,34,27,48,18,0,16,40
64,49,71,34,91,89,22,35,82,74,17,12,88,85,99,64,67,68,76,94,50,27,16,24,38,59,60,13,64,62,19,28,44,41,51,82,72,43,29,65,54,20,31,78,38,57,37,16,62,45,10,56,87,16,35,48,56,46,40,31,94,77,80,90,89,20,47,93,45,92,57,52,21,91,80,68,17,10,89,54,11,88,84,24,54,21,15,65,87,73,23,87,71,49,57,77,28,89,93,36,43,48,96,100,93,10,61,44,43,75,23,16,0,64
0,29,11,32,97,72,59,22,41,91,90,18,56,11,31,15,84,58,97,79,22,83,28,13,98,26,22,18,42,34,45,30,93,23,27,29,100,62,19,33,98,33,65,64,50,69,33,18,11,50,36,36,78,76,76,41,41,81,28,77,20,59,55,88,28,12,100,86,23,11,37,29,49,11,92,18,64,29,38,18,59,73,23,93,79,47,55,74,73,48,87,55,74,90,77,63,70,26,13,78,96,72,33,70,56,13,39,74,89,39,30,40,64,0
