91
32,79,100,88,46,100,35,87,82,97,89,81,36,27,82,89,16,84,78,90,26,25,55,67,94,51,88,23,54,83,85,80,72,35,45,84,81,88,61,22,79,34,78,28,66,65,15,76,40,24,58,78,20,86,77,73,74,66,53,85,40,28,21,11,83,74,14,75,92,79,67,65,94,76,0,17,58,11,63,95,43,12,80,98,43,86,20,25,18,84,93,38,32
57,76,17,69,14,53,39,96,93,31,70,38,13,30,20,10,59,68,44,95,15,33,50,63,21,47,37,75,89,64,14,31,34,83,96,97,85,10,73,61,73,77,43,44,78,56,67,59,48,68,15,45,96,95,50,35,75,93,33,76,40,67,33,93,52,35,41,76,62,37,26,87,16,63,17,0,43,23,62,52,15,43,85,94,61,50,57,76,27,79,49,96,57
68,16,72,40,88,43,16,14,28,70,72,24,87,91,94,70,52,68,87,56,16,24,69,36,81,64,37,37,89,14,37,72,72,70,55,48,82,20,22,93,92,85,96,11,52,29,97,49,88,81,74,51,85,49,38,56,10,83,15,44,61,30,26,58,61,100,15,29,46,35,29,84,31,44,58,43,0,40,23,60,22,82,97,15,89,38,68,44,83,46,97,29,68
48,69,49,38,64,10,20,18,55,46,58,16,67,62,38,11,68,74,90,75,73,24,82,88,40,69,96,61,54,95,79,75,50,81,68,14,80,93,35,51,17,12,94,65,54,31,40,82,26,25,13,73,67,76,75,41,61,29,42,51,16,62,77,37,76,12,91,33,56,64,22,25,17,46,11,23,40,0,99,84,76,89,23,96,27,22,43,13,20,85,86,92,48
38,36,93,87,86,10,63,32,66,88,58,58,36,23,40,93,71,44,91,87,95,51,34,19,18,42,83,10,87,66,57,19,97,34,83,63,59,40,23,65,42,33,31,31,94,80,32,43,10,76,72,93,96,41,70,92,96,82,30,26,51,34,42,82,29,21,44,63,47,60,24,97,97,70,63,62,23,99,0,89,75,86,31,95,88,91,58,42,80,16,84,61,38
71,99,50,50,96,19,87,80,64,41,53,82,87,23,29,24,67,41,20,17,93,37,95,35,36,14,69,95,30,50,96,13,76,69,77,100,29,81,68,75,53,28,34,28,29,31,95,19,90,40,72,63,60,71,64,84,54,96,77,51,55,41,86,45,77,79,70,11,36,93,13,53,22,37,95,52,60,84,89,0,94,86,44,49,47,60,10,58,59,96,21,77,71
18,66,58,62,27,20,27,100,30,13,34,31,57,21,69,31,30,49,15,27,93,58,57,27,56,59,69,98,97,14,32,66,54,69,44,94,96,86,88,66,32,44,10,52,91,99,97,65,47,38,31,30,21,83,67,67,26,35,89,49,79,13,36,100,25,31,71,22,76,74,42,58,82,74,43,15,22,76,75,94,0,62,24,46,51,30,68,28,19,93,49,49,18
78,11,43,75,64,76,38,99,11,31,66,37,25,27,87,76,33,16,40,77,93,95,92,60,82,34,57,18,90,43,19,53,35,12,23,19,72,26,93,63,45,32,19,48,30,23,70,33,11,65,72,15,48,93,38,41,60,17,44,14,77,16,55,64,85,58,74,16,89,27,92,52,58,12,12,43,82,89,86,86,62,0,75,92,21,30,22,99,14,11,93,63,78
72,63,35,38,17,11,14,98,39,85,79,70,84,40,78,30,70,74,62,79,51,45,44,21,35,90,67,56,67,62,80,78,53,41,99,93,65,71,70,61,24,48,51,87,78,46,41,16,97,62,53,44,71,70,66,85,23,93,55,98,76,57,81,96,96,47,78,33,86,97,33,85,100,84,80,85,97,23,31,44,24,75,0,60,41,43,45,52,47,68,48,24,72
34,45,81,30,50,29,81,58,78,56,77,67,71,63,36,15,12,83,50,45,61,80,66,98,92,91,98,100,11,33,78,32,35,86,65,73,93,31,63,61,25,47,86,63,66,10,51,95,25,44,69,45,90,15,10,71,56,56,12,90,88,24,76,12,11,56,76,23,32,63,99,65,27,45,98,94,15,96,95,49,46,92,60,0,57,14,38,98,29,16,43,41,34
34,45,43,75,12,59,95,12,64,32,14,55,46,85,37,82,13,72,82,62,80,79,42,37,49,13,42,39,59,83,18,72,86,72,77,61,73,85,57,95,97,97,75,53,77,20,26,39,73,62,71,92,31,91,91,22,78,66,60,82,68,99,96,48,60,87,22,56,50,71,47,93,69,96,43,61,89,27,88,47,51,21,41,57,0,46,35,87,79,41,75,26,34
99,47,96,20,89,41,55,28,77,65,92,64,13,49,80,27,48,99,99,100,55,17,55,53,99,93,51,22,77,78,68,44,59,19,52,83,77,52,69,97,91,39,25,58,64,67,43,97,13,49,32,97,70,30,69,55,57,78,61,25,87,34,37,20,89,10,39,34,28,48,87,20,15,35,86,50,38,22,91,60,30,30,43,14,46,0,60,63,61,44,79,32,99
71,76,38,76,66,27,63,76,73,60,56,58,23,94,40,67,42,49,26,49,34,24,69,40,86,60,31,56,73,30,31,53,81,87,53,72,43,90,12,70,59,30,91,41,71,44,45,66,27,68,16,23,25,93,80,77,90,67,81,40,12,44,26,69,79,59,25,63,75,18,74,10,86,77,20,57,68,43,58,10,68,22,45,38,35,60,0,18,69,57,47,44,71
50,85,98,50,90,46,56,11,21,73,11,51,59,74,83,30,99,69,58,54,65,86,60,70,47,22,37,44,81,98,67,74,42,59,91,77,87,63,21,84,22,14,71,18,79,66,36,87,67,41,66,53,41,58,48,95,28,27,37,91,92,87,77,58,45,67,51,55,44,98,36,49,38,29,25,76,44,13,42,58,28,99,52,98,87,63,18,0,16,66,55,90,50
35,80,59,98,99,91,24,63,12,30,15,93,29,83,30,58,83,67,84,28,27,42,75,34,75,80,13,93,64,51,100,47,56,53,70,20,43,11,94,29,12,69,39,89,65,55,59,66,94,82,59,92,33,72,60,37,81,84,17,50,65,13,79,79,52,23,58,85,42,34,14,87,12,35,18,27,83,20,80,59,19,14,47,29,79,61,69,16,0,37,22,29,35
18,54,96,87,45,67,44,73,79,37,73,24,32,11,80,78,40,57,56,63,88,74,22,80,30,21,27,73,27,63,72,86,95,76,25,42,49,17,45,46,76,94,78,48,100,92,20,39,98,92,72,46,45,57,71,20,23,44,55,45,51,52,78,14,74,75,28,46,34,25,43,75,36,27,84,79,46,85,16,96,93,11,68,16,41,44,57,66,37,0,38,12,18
56,20,18,76,59,47,84,72,69,45,49,57,13,88,94,22,23,86,54,29,78,78,51,18,48,53,55,97,68,97,75,30,31,64,82,83,18,24,27,26,40,25,52,12,12,57,100,37,27,52,64,85,10,90,60,38,69,58,96,14,38,89,51,89,45,59,79,36,21,75,76,39,80,39,93,49,97,86,84,21,49,93,48,43,75,79,47,55,22,38,0,64,56
39,85,21,80,99,14,98,65,72,80,37,78,22,59,17,18,90,38,40,70,41,83,72,38,58,68,98,34,46,65,47,35,19,35,92,13,67,76,93,27,40,64,83,47,49,33,34,79,49,46,31,27,67,29,55,94,50,39,94,96,47,94,14,89,37,27,75,39,78,86,46,80,66,53,38,96,29,92,61,77,49,63,24,41,26,32,44,90,29,12,64,0,39
0,10,40,63,64,95,100,79,63,43,27,35,28,15,71,46,92,92,86,50,27,54,13,12,50,90,28,65,72,90,44,73,87,51,29,78,60,95,47,89,13,33,36,96,51,51,100,29,12,96,29,82,48,94,35,55,78,41,34,21,41,92,88,95,11,45,20,79,22,12,23,56,87,48,32,57,68,48,38,71,18,78,72,34,34,99,71,50,35,18,56,39,0
