101
58,83,20,83,15,88,34,94,92,97,69,95,15,73,92,70,13,53,24,81,12,86,72,64,33,84,10,18,69,87,54,38,45,43,34,23,81,80,91,56,56,42,31,89,90,33,69,92,37,12,80,95,52,44,13,39,62,27,75,31,36,21,63,40,49,78,0,70,80,54,98,31,49,15,41,30,45,76,18,56,74,56,87,48,53,19,63,90,44,52,83,38,77,82,63,82,68,49,34,35,32,87,58
29,57,19,38,87,34,41,81,53,90,62,20,61,95,99,93,76,26,25,75,59,31,55,32,55,76,26,19,26,97,56,35,89,96,62,90,42,34,84,30,57,55,57,97,27,27,68,85,56,51,22,44,99,24,75,21,15,38,77,18,75,59,38,83,20,21,70,0,62,38,66,86,25,27,51,73,96,41,19,69,16,51,54,98,22,69,86,78,48,65,75,11,11,45,89,69,45,59,57,14,75,17,29
70,11,23,40,14,38,54,90,52,85,48,55,61,52,50,87,80,17,56,22,86,43,33,25,48,13,81,69,56,22,50,46,23,79,73,92,15,38,63,45,33,23,60,25,33,16,10,39,39,66,81,18,41,36,99,24,41,65,98,12,87,72,95,24,80,55,80,62,0,77,17,42,68,75,32,87,35,12,85,73,66,71,32,19,42,56,32,34,74,13,57,97,19,97,87,41,84,65,64,41,28,42,70
58,59,82,74,95,77,43,31,42,12,21,21,21,81,38,23,74,56,17,25,65,74,80,76,61,36,36,53,31,12,34,79,73,93,84,16,25,60,46,41,85,30,100,97,51,33,92,24,68,75,47,46,16,60,32,33,73,16,93,10,95,44,97,79,66,40,54,38,77,0,44,74,79,71,38,49,39,99,49,96,31,31,79,33,76,60,35,73,47,68,73,30,82,57,60,66,100,98,15,78,68,93,58
43,100,44,44,40,21,39,50,99,16,80,45,30,21,69,52,90,12,56,57,53,19,61,91,25,71,71,55,21,78,33,54,54,84,31,99,34,83,17,24,43,73,92,13,53,41,74,43,59,82,96,61,53,41,20,60,41,64,88,30,72,87,93,21,20,75,98,66,17,44,0,50,96,79,42,78,58,45,18,58,71,71,45,50,58,56,41,69,49,70,72,26,100,39,44,44,59,17,71,26,93,98,43
24,11,64,25,87,100,38,61,88,49,33,87,46,32,33,39,90,56,21,11,64,78,32,63,83,44,65,10,15,90,60,89,31,51,72,88,29,50,67,25,21,84,77,72,85,11,46,19,95,30,40,90,40,23,83,21,95,62,55,55,29,40,66,46,42,42,31,86,42,74,50,0,18,70,66,39,83,46,22,63,36,53,80,99,78,36,21,16,77,32,93,67,97,38,55,33,41,14,50,99,43,18,24
23,73,90,97,99,40,24,34,59,28,64,73,34,65,100,41,78,58,87,47,47,10,59,61,94,79,69,51,11,97,81,73,88,70,63,18,30,51,86,86,30,33,21,65,71,68,61,55,48,55,22,25,97,98,40,40,84,65,22,91,74,80,99,17,43,25,49,25,68,79,96,18,0,35,54,32,75,73,92,39,55,57,62,34,33,99,72,31,36,62,96,64,18,72,36,26,34,60,48,55,32,46,23
76,82,11,49,21,62,93,49,67,18,67,43,61,12,69,48,56,16,89,54,83,20,39,74,75,49,84,97,54,29,78,75,14,46,58,50,50,63,16,46,79,13,60,84,26,51,98,20,35,44,39,96,76,24,89,83,39,13,29,95,99,70,24,46,71,49,15,27,75,71,79,70,35,0,24,60,50,31,37,38,57,88,31,44,18,11,81,27,90,16,20,19,38,49,66,83,46,85,96,59,14,100,76
67,14,57,25,35,79,41,35,37,68,25,25,20,36,47,39,64,80,16,29,40,62,94,21,59,67,54,62,65,33,61,77,65,75,44,92,98,66,72,44,61,18,84,72,90,28,54,74,19,80,31,31,44,80,16,26,35,19,39,79,62,80,38,77,45,66,41,51,32,38,42,66,54,24,0,39,43,78,29,42,66,81,77,90,91,38,66,63,28,83,95,37,72,52,76,47,91,88,27,90,39,79,67
70,24,81,37,81,29,83,86,35,14,32,88,14,32,89,42,49,78,79,32,79,40,23,52,56,68,52,78,71,61,100,99,71,47,73,20,80,45,93,21,22,58,40,22,68,23,23,73,75,10,52,72,95,14,25,93,22,89,61,85,27,83,68,18,68,46,30,73,87,49,78,39,32,60,39,0,28,32,37,36,100,88,100,87,67,88,69,93,70,18,93,72,100,60,46,52,58,73,86,43,80,52,70
45,21,84,42,16,69,70,58,57,85,90,81,79,77,66,52,16,30,54,19,99,84,18,100,40,15,74,76,49,48,42,81,46,19,28,36,24,80,42,64,72,49,88,79,26,43,11,39,25,68,63,37,58,18,97,84,83,16,84,57,51,94,14,99,51,89,45,96,35,39,58,83,75,50,43,28,0,44,90,47,38,64,75,90,67,27,99,41,84,99,39,69,48,38,58,85,46,67,78,53,19,28,45
65,33,87,12,36,45,62,54,43,30,26,74,91,96,12,78,30,94,38,27,62,67,25,75,37,64,19,11,54,68,24,55,28,16,65,98,26,41,99,88,72,16,62,11,32,44,14,75,81,30,80,67,31,99,37,20,71,29,23,66,14,72,29,98,82,40,76,41,12,99,45,46,73,31,78,32,44,0,71,43,97,41,83,67,83,75,55,32,71,81,96,24,68,53,68,67,41,81,68,48,44,84,65
79,47,61,60,31,15,26,79,93,91,27,34,67,97,69,69,95,93,69,89,76,93,27,59,68,71,48,34,40,35,82,31,59,83,83,28,36,34,78,28,28,75,36,36,29,17,52,83,49,47,50,75,24,18,75,50,72,60,77,16,96,86,79,75,86,47,18,19,85,49,18,22,92,37,29,37,90,71,0,74,19,54,47,30,23,75,86,32,73,84,57,79,58,90,83,90,39,65,16,52,25,21,79
13,16,11,48,21,89,36,17,13,14,32,44,61,70,69,62,22,55,95,40,99,24,19,90,42,14,53,89,86,95,37,43,61,25,95,88,61,30,77,24,14,89,83,52,100,15,19,37,69,48,79,52,98,94,74,48,73,43,71,84,40,75,77,85,74,92,56,69,73,96,58,63,39,38,42,36,47,43,74,0,42,19,26,37,95,49,19,59,88,82,24,48,45,90,65,51,91,82,56,37,22,18,13
13,28,12,53,30,75,100,63,88,48,86,19,52,37,98,39,97,23,57,23,97,94,67,83,20,22,14,32,85,10,19,25,33,22,11,44,75,72,79,83,93,69,93,77,93,41,86,36,35,41,98,81,85,75,24,26,86,42,84,72,45,44,92,64,15,20,74,16,66,31,71,36,55,57,66,100,38,97,19,42,0,10,33,79,56,89,44,21,67,50,24,92,68,52,56,13,39,73,57,18,27,16,13
91,64,81,79,54,64,46,94,55,49,78,64,88,40,35,86,53,30,62,39,66,54,66,92,84,72,61,24,65,99,47,30,80,22,68,57,58,56,60,42,90,93,83,91,38,94,36,98,14,94,43,35,10,42,31,36,36,13,26,62,59,51,57,75,86,78,56,51,71,31,71,53,57,88,81,88,64,41,54,19,10,0,86,61,87,39,82,54,80,70,40,92,23,10,90,96,11,60,86,29,35,13,91
35,91,71,56,18,38,81,59,31,54,15,42,56,28,59,50,96,14,30,83,31,91,62,31,19,28,77,31,86,60,40,12,32,60,41,23,35,12,87,17,71,77,72,84,77,31,70,57,60,52,20,13,59,25,38,16,70,11,90,63,96,87,50,48,24,86,87,54,32,79,45,80,62,31,77,100,75,83,47,26,33,86,0,69,69,93,68,96,15,57,13,43,39,88,45,42,17,79,80,46,91,44,35
50,64,17,81,99,94,91,89,30,83,98,78,87,100,98,16,70,59,44,55,12,35,25,99,54,68,34,69,37,15,43,57,53,52,22,83,61,12,60,78,12,34,78,37,51,47,38,96,84,76,34,44,83,85,48,34,92,44,84,92,97,35,87,77,34,42,48,98,19,33,50,99,34,44,90,87,90,67,30,37,79,61,69,0,78,61,37,78,54,96,13,56,27,31,36,20,29,15,17,70,50,20,50
99,57,99,58,40,10,39,32,50,38,58,13,85,50,89,61,48,41,78,19,69,74,79,82,57,66,79,81,86,26,96,18,52,93,83,72,72,20,60,91,42,54,43,34,57,48,14,91,18,100,15,83,85,69,26,24,87,49,87,49,20,51,18,97,86,68,53,22,42,76,58,78,33,18,91,67,67,83,23,95,56,87,69,78,0,20,11,30,11,52,20,27,57,80,65,16,28,79,65,80,85,67,99
25,25,95,39,22,46,91,23,26,90,19,96,29,28,65,42,65,17,41,53,54,88,45,49,42,64,38,97,22,80,52,29,62,88,51,79,51,36,61,73,70,71,88,67,49,13,86,53,56,71,15,90,61,38,33,58,50,24,96,47,25,27,36,82,79,21,19,69,56,60,56,36,99,11,38,88,27,75,75,49,89,39,93,61,20,0,47,52,65,94,100,92,75,62,90,16,37,63,72,21,21,24,25
67,49,68,61,28,32,64,99,98,100,25,51,45,61,21,67,80,68,50,38,89,71,83,93,23,15,80,18,64,25,43,55,36,23,58,11,71,84,25,18,50,14,19,95,77,96,93,21,24,71,64,78,97,47,38,34,76,23,67,99,76,35,64,76,25,70,63,86,32,35,41,21,72,81,66,69,99,55,86,19,44,82,68,37,11,47,0,68,57,83,94,82,13,87,64,34,81,16,13,47,96,30,67
24,26,83,60,14,23,23,38,65,85,65,15,93,56,33,11,44,85,21,67,71,35,81,54,36,39,24,74,58,88,34,46,58,21,82,69,31,43,16,27,15,63,90,96,63,20,79,75,40,41,59,39,73,20,30,55,35,93,92,94,49,20,19,100,81,28,90,78,34,73,69,16,31,27,63,93,41,32,32,59,21,54,96,78,30,52,68,0,15,18,85,96,23,89,40,75,44,100,41,64,59,60,24
50,67,80,97,20,65,89,100,66,48,72,89,13,19,43,29,67,55,11,11,100,62,28,83,97,36,49,56,20,87,29,33,30,66,81,53,63,20,47,59,93,45,26,32,67,52,70,44,60,83,12,97,90,100,95,84,49,28,63,98,16,44,72,16,73,32,44,48,74,47,49,77,36,90,28,70,84,71,73,88,67,80,15,54,11,65,57,15,0,97,30,85,43,28,69,52,88,50,18,57,28,48,50
12,70,45,40,81,76,90,80,16,71,99,91,79,76,82,38,61,34,24,55,19,69,73,68,93,30,87,67,31,49,14,20,26,59,64,75,56,96,54,21,14,39,60,44,44,18,23,10,38,85,35,20,81,29,45,96,98,97,46,14,89,85,65,51,50,50,52,65,13,68,70,32,62,16,83,18,99,81,84,82,50,70,57,96,52,94,83,18,97,0,31,98,39,74,43,60,29,69,39,77,16,44,12
14,41,57,70,82,26,10,76,61,13,56,16,71,84,52,27,25,96,62,61,73,77,24,63,77,50,11,45,37,16,89,18,12,15,24,45,24,91,100,89,71,97,68,56,87,70,35,28,82,72,91,21,11,60,73,72,28,40,51,52,91,79,97,96,15,70,83,75,57,73,72,93,96,20,95,93,39,96,57,24,24,40,13,13,20,100,94,85,30,31,0,17,22,92,78,87,37,44,99,64,38,67,14
36,34,38,29,41,93,61,47,100,65,26,74,54,18,95,36,22,93,30,73,22,85,52,22,68,23,50,20,98,78,13,49,75,73,65,60,49,91,54,74,60,71,76,29,52,33,19,69,98,53,77,55,33,36,53,45,96,51,45,29,17,61,44,100,89,45,38,11,97,30,26,67,64,19,37,72,69,24,79,48,92,92,43,56,27,92,82,96,85,98,17,0,34,55,75,97,58,34,10,71,56,32,36
75,88,65,29,40,73,66,33,95,74,47,47,28,66,98,15,46,58,58,30,55,48,71,67,85,70,23,53,61,85,68,78,75,92,48,12,61,52,95,44,79,35,50,56,49,78,28,53,50,40,57,42,99,75,62,28,13,37,62,34,46,72,50,81,16,11,77,11,19,82,100,97,18,38,72,100,48,68,58,45,68,23,39,27,57,75,13,23,43,39,22,34,0,20,22,23,74,83,67,23,100,84,75
49,92,77,15,93,78,40,51,56,37,89,31,92,59,93,72,84,52,98,87,47,64,41,32,12,88,34,74,99,72,61,90,33,60,53,65,69,53,29,100,61,57,89,91,39,85,41,70,31,87,12,88,11,85,24,77,71,79,77,98,58,87,35,42,19,50,82,45,97,57,39,38,72,49,52,60,38,53,90,90,52,10,88,31,80,62,87,89,28,74,92,55,20,0,66,11,71,61,38,80,82,96,49
42,50,68,27,99,36,69,50,14,100,40,15,70,72,36,59,96,95,16,84,90,56,88,40,10,60,82,38,29,12,82,28,14,20,77,93,65,83,97,79,29,95,68,25,87,41,75,19,30,67,74,50,52,64,99,34,62,100,47,72,34,16,51,40,13,18,63,89,87,60,44,55,36,66,76,46,58,68,83,65,56,90,45,36,65,90,64,40,69,43,78,75,22,66,0,51,42,75,56,44,45,96,42
55,69,66,46,28,89,100,93,65,26,18,68,47,15,63,48,47,26,78,92,48,21,75,49,74,58,61,59,100,48,73,94,97,25,80,43,87,78,65,15,65,44,61,89,59,99,15,84,91,23,50,75,82,85,72,91,20,52,99,59,98,49,95,38,87,12,82,69,41,66,44,33,26,83,47,52,85,67,90,51,13,96,42,20,16,16,34,75,52,60,87,97,23,11,51,0,91,27,23,87,39,90,55
65,39,99,43,60,62,99,43,77,14,28,91,31,93,32,78,50,35,66,82,11,91,32,99,38,37,44,27,10,59,78,51,70,18,59,22,97,37,56,94,10,16,62,65,97,86,76,61,47,54,62,12,62,31,53,64,97,100,85,27,63,48,74,83,18,30,68,45,84,100,59,41,34,46,91,58,46,41,39,91,39,11,17,29,28,37,81,44,88,29,37,58,74,71,42,91,0,85,35,46,51,34,65
75,56,10,63,93,28,78,12,88,62,82,73,50,43,58,71,11,59,24,57,82,45,52,91,77,12,74,93,94,100,71,85,56,68,94,41,92,13,72,47,11,17,15,83,45,82,47,28,50,59,90,82,93,24,72,78,78,22,63,71,72,94,73,95,94,28,49,59,65,98,17,14,60,85,88,73,67,81,65,82,73,60,79,15,79,63,16,100,50,69,44,34,83,61,75,27,85,0,78,48,81,22,75
45,71,42,54,59,99,71,46,69,48,18,72,45,33,100,64,100,33,13,83,24,39,58,48,33,93,45,88,48,55,19,25,21,90,19,26,19,81,57,18,64,68,93,74,11,61,23,55,76,23,89,14,64,89,84,26,55,58,30,13,77,92,32,57,15,80,34,57,64,15,71,50,48,96,27,86,78,68,16,56,57,86,80,17,65,72,13,41,18,39,99,10,67,38,56,23,35,78,0,22,89,49,45
31,26,15,12,32,76,37,28,38,66,57,31,14,44,69,76,32,18,61,80,54,41,39,21,97,100,98,40,82,54,77,39,40,25,64,75,38,76,12,28,54,42,17,45,54,19,84,31,73,96,84,69,85,62,55,48,94,90,32,39,50,65,18,20,71,93,35,14,41,78,26,99,55,59,90,43,53,48,52,37,18,29,46,70,80,21,47,64,57,77,64,71,23,80,44,87,46,48,22,0,41,76,31
48,96,45,50,63,37,28,72,80,25,86,71,85,27,75,19,59,100,59,26,81,51,18,63,29,79,82,97,60,54,67,21,15,92,87,57,24,100,34,32,22,60,68,45,93,59,77,98,64,50,92,61,28,65,44,97,74,52,78,77,26,42,24,21,36,37,32,75,28,68,93,43,32,14,39,80,19,44,25,22,27,35,91,50,85,21,96,59,28,16,38,56,100,82,45,39,51,81,89,41,0,31,48
92,17,42,42,24,55,70,76,56,31,63,30,59,26,12,80,96,75,99,14,100,59,79,70,12,88,34,20,66,90,92,25,35,66,50,91,43,63,12,47,23,27,86,26,79,11,50,57,42,60,92,64,18,42,91,11,25,73,13,52,65,77,47,27,85,50,87,17,42,93,98,18,46,100,79,52,28,84,21,18,16,13,44,20,67,24,30,60,48,44,67,32,84,96,96,90,34,22,49,76,31,0,92
0,78,99,98,24,44,68,50,67,31,94,51,64,90,93,97,73,23,65,76,63,91,30,100,26,33,97,13,80,64,75,64,77,31,88,19,75,69,53,77,58,89,48,23,10,60,42,80,96,61,55,52,96,61,74,91,47,94,18,44,60,11,20,24,85,42,58,29,70,58,43,24,23,76,67,70,45,65,79,13,13,91,35,50,99,25,67,24,50,12,14,36,75,49,42,55,65,75,45,31,48,92,0
