104
90,22,67,37,10,71,89,39,86,97,42,92,81,41,62,64,51,23,28,96,57,67,93,88,100,21,63,52,43,63,86,55,12,56,51,16,30,95,50,75,58,74,91,32,78,25,20,25,19,26,25,15,64,99,71,24,75,30,51,44,55,53,67,60,66,0,20,61,36,43,89,81,88,87,22,78,47,94,65,17,42,60,43,61,52,29,98,10,60,50,84,80,93,82,84,54,15,76,100,82,17,74,88,11,73,90
95,33,33,96,28,21,30,24,12,69,78,91,48,65,84,54,45,40,60,25,84,16,53,51,39,66,52,61,46,100,40,63,69,92,44,11,56,84,67,95,29,51,75,42,66,25,78,98,51,79,54,98,83,67,99,78,59,30,59,82,28,36,15,27,54,20,0,69,68,90,71,34,85,52,24,83,58,69,10,81,12,54,31,43,34,33,60,27,98,35,35,57,62,10,17,99,27,72,70,14,90,66,48,69,54,95
81,97,24,100,47,19,83,58,83,95,44,12,59,57,36,20,40,40,14,99,69,28,84,57,76,25,85,10,45,75,21,12,40,94,62,79,46,80,35,26,74,64,99,26,46,60,76,95,35,13,79,12,71,45,71,92,82,15,47,56,88,49,59,53,61,61,69,0,49,19,43,34,12,84,41,25,50,13,18,25,74,80,81,39,33,89,80,13,65,72,97,11,30,95,22,58,67,87,90,34,87,29,73,86,86,81
63,35,93,37,46,98,31,55,61,70,61,60,50,58,98,84,79,67,100,60,83,79,95,52,16,17,88,72,34,36,45,56,61,77,44,48,54,97,74,29,47,10,45,52,32,93,61,35,94,11,90,25,88,31,91,18,50,70,47,96,26,64,73,23,31,36,68,49,0,39,29,25,49,94,67,61,60,88,74,86,20,73,38,97,10,49,81,55,41,53,33,13,32,71,87,28,34,97,11,82,62,39,86,24,66,63
50,37,100,49,34,85,93,67,65,73,57,96,93,83,55,81,28,37,84,55,99,91,21,64,19,36,58,50,48,75,24,43,92,73,39,20,71,91,20,56,30,24,27,74,66,99,97,92,75,98,34,91,94,47,53,35,61,93,99,49,92,94,54,42,39,43,90,19,39,0,28,24,66,19,68,31,27,77,57,10,44,70,35,71,83,78,69,58,62,35,60,56,68,66,83,43,92,37,99,20,80,51,25,14,40,50
53,24,57,17,40,36,34,73,49,38,21,32,77,49,51,75,62,79,88,27,12,49,33,100,29,27,71,55,64,61,96,38,88,50,100,33,97,12,90,88,62,28,84,16,19,70,13,49,82,44,37,73,31,100,12,52,44,27,57,29,76,16,12,23,30,89,71,43,29,28,0,42,56,96,53,26,85,91,66,92,40,80,34,89,60,72,10,36,82,11,41,41,86,40,82,29,77,89,40,10,48,33,30,74,64,53
69,70,99,87,46,15,35,27,29,31,34,16,81,76,43,76,68,98,28,97,22,95,45,19,50,82,55,41,91,83,93,99,51,36,25,34,92,69,99,89,95,65,44,10,36,38,64,61,29,51,35,15,36,10,82,97,42,93,17,31,67,92,88,90,17,81,34,34,25,24,42,0,60,31,78,75,83,70,69,79,26,60,62,45,88,43,28,90,13,57,85,76,68,73,70,14,87,99,24,21,73,62,76,30,31,69
72,71,29,60,17,23,92,29,84,63,12,76,71,66,44,19,82,17,66,84,28,67,55,46,41,43,74,67,73,29,98,86,89,31,65,33,88,34,82,78,96,68,42,92,40,87,27,22,73,46,84,24,59,97,10,19,27,94,91,71,29,72,74,77,42,88,85,12,49,66,56,60,0,81,75,98,12,31,16,90,100,97,27,31,54,50,24,73,97,68,71,88,70,95,71,72,98,86,89,72,43,65,91,51,71,72
36,79,40,13,63,68,85,89,56,59,25,71,52,40,90,14,13,20,61,69,18,17,94,89,67,18,39,38,49,17,60,13,75,52,73,78,68,92,97,89,63,24,47,90,87,62,89,32,30,36,56,22,83,24,70,85,72,36,87,57,46,63,83,74,44,87,52,84,94,19,96,31,81,0,68,41,17,26,92,99,15,92,38,77,81,91,35,21,63,11,92,94,85,94,33,48,41,63,76,38,51,14,20,75,18,36
90,97,74,78,61,66,41,64,86,59,47,81,56,70,53,56,35,78,47,88,80,68,74,39,73,55,75,57,41,30,51,49,44,21,25,92,35,88,67,20,15,86,51,46,25,22,94,32,31,37,59,67,67,97,31,48,63,95,41,12,70,37,99,52,18,22,24,41,67,68,53,78,75,68,0,51,44,25,27,30,11,81,97,55,71,81,91,38,83,43,45,100,100,98,76,44,77,59,71,17,46,83,51,24,48,90
27,79,21,70,83,95,55,13,66,29,26,23,28,88,50,99,81,88,81,96,16,84,74,56,61,44,27,19,15,18,17,50,92,45,58,55,34,69,43,66,96,31,12,88,76,96,95,17,42,46,43,45,42,42,83,78,27,24,56,47,12,97,17,44,94,78,83,25,61,31,26,75,98,41,51,0,97,98,71,14,41,16,76,60,70,66,66,22,37,63,67,34,23,70,47,13,19,69,38,35,75,60,86,23,69,27
99,79,58,95,10,82,75,35,84,73,77,54,84,65,30,32,31,62,48,30,89,91,41,84,35,89,100,93,18,52,23,56,23,31,36,10,35,28,85,32,86,82,77,82,89,85,29,82,67,62,93,12,87,62,41,56,83,84,44,46,28,77,20,11,46,47,58,50,60,27,85,83,12,17,44,97,0,50,15,78,72,87,48,99,11,17,47,20,24,16,94,58,30,27,11,31,76,20,83,30,76,13,66,42,68,99
100,85,92,18,63,86,33,85,22,11,35,65,89,36,23,53,84,12,94,90,84,81,71,55,64,95,37,37,95,66,71,73,46,41,24,23,14,16,45,80,91,29,76,15,46,63,48,52,19,39,19,89,31,57,59,79,79,65,24,28,24,13,29,19,10,94,69,13,88,77,91,70,31,26,25,98,50,0,75,25,84,77,48,72,98,86,19,49,52,81,23,43,76,27,94,44,63,46,33,100,44,91,73,81,63,100
54,78,66,16,58,30,84,99,38,65,12,27,81,39,55,79,66,56,41,48,88,87,39,96,52,88,64,28,28,16,10,100,27,75,92,70,29,84,61,61,37,88,30,96,41,33,51,100,80,93,56,89,77,56,67,32,68,85,80,76,59,71,23,65,96,65,10,18,74,57,66,69,16,92,27,71,15,75,0,90,90,96,67,62,25,49,32,18,32,64,29,22,78,11,55,11,70,88,89,64,76,64,84,19,72,54
21,59,56,53,47,33,21,23,71,77,85,56,13,76,34,51,75,82,58,13,79,34,17,96,43,49,63,12,25,90,59,82,36,67,10,96,54,59,60,67,87,95,47,33,28,33,61,24,62,18,53,43,44,85,88,18,17,13,37,76,35,85,33,60,95,17,81,25,86,10,92,79,90,99,30,14,78,25,90,0,31,65,71,47,100,20,70,39,73,36,32,12,80,51,58,20,31,25,50,35,53,23,56,70,72,21
90,16,34,40,29,16,84,78,41,88,44,48,45,48,76,31,98,51,53,26,70,38,55,64,37,71,56,27,29,98,47,31,24,25,28,46,47,24,61,73,10,88,65,30,88,42,89,48,22,91,43,44,74,20,100,91,90,49,55,77,57,37,64,23,24,42,12,74,20,44,40,26,100,15,11,41,72,84,90,31,0,44,96,23,44,13,93,80,23,20,63,63,22,62,36,58,46,18,25,21,28,34,47,90,69,90
51,57,75,58,75,96,60,67,93,21,34,82,13,91,78,88,56,59,23,90,41,74,78,28,41,17,46,21,57,21,71,12,22,66,76,71,17,81,71,49,41,12,26,69,85,76,46,63,30,27,71,34,43,13,97,24,83,72,60,16,64,11,13,64,27,60,54,80,73,70,80,60,97,92,81,16,87,77,96,65,44,0,15,41,98,50,64,56,15,82,42,54,62,92,43,86,80,10,63,68,70,19,32,21,74,51
88,26,70,31,18,67,42,59,88,23,58,68,97,46,39,94,89,41,79,11,60,36,45,45,15,11,18,74,12,39,59,64,80,53,93,55,76,91,39,74,31,48,53,76,21,14,17,93,100,82,82,26,99,75,63,78,93,41,17,92,62,16,68,74,52,43,31,81,38,35,34,62,27,38,97,76,48,48,67,71,96,15,0,58,82,57,43,74,77,80,62,90,56,98,74,14,64,33,13,33,38,84,69,17,37,88
44,99,74,61,37,88,67,43,71,37,36,45,53,45,62,55,27,67,57,84,96,67,22,29,89,93,69,29,32,40,25,88,58,80,20,30,58,11,82,17,24,100,57,75,92,95,87,20,36,95,58,39,20,52,44,11,16,86,24,85,72,89,10,32,87,61,43,39,97,71,89,45,31,77,55,60,99,72,62,47,23,41,58,0,79,90,38,55,14,39,39,42,10,34,15,54,75,46,49,81,76,15,50,65,42,44
71,41,32,64,45,42,96,87,59,53,40,38,23,73,56,61,37,94,64,98,71,90,13,79,22,67,49,39,55,53,18,73,47,87,62,60,93,17,25,30,32,50,70,30,90,79,35,65,53,76,43,71,85,59,12,35,71,90,95,95,65,36,93,59,70,52,34,33,10,83,60,88,54,81,71,70,11,98,25,100,44,98,82,79,0,34,44,39,15,17,17,40,56,88,64,86,54,48,16,58,88,10,49,20,33,71
84,31,26,36,60,11,53,37,52,11,11,52,88,92,100,95,28,37,57,59,52,100,26,41,90,85,32,98,13,21,51,55,10,34,62,70,95,93,81,25,55,63,87,93,29,17,85,29,66,49,97,94,43,12,93,76,96,86,20,39,40,83,43,38,33,29,33,89,49,78,72,43,50,91,81,66,17,86,49,20,13,50,57,90,34,0,33,21,72,82,41,74,31,56,70,17,39,51,27,61,33,48,100,42,75,84
73,19,19,33,78,97,86,22,32,91,95,96,20,30,90,55,91,18,42,93,49,95,90,88,78,72,51,66,10,76,48,48,40,10,91,31,68,23,46,82,92,13,79,65,73,40,31,12,95,71,24,66,91,68,99,38,61,12,52,73,76,36,23,21,36,98,60,80,81,69,10,28,24,35,91,66,47,19,32,70,93,64,43,38,44,33,0,18,20,89,39,15,52,66,83,36,49,32,52,74,23,99,78,44,39,73
33,27,47,62,79,64,88,68,55,35,73,98,69,70,40,69,95,44,12,38,72,51,99,29,20,87,13,41,69,35,91,24,23,60,12,52,15,55,23,10,17,28,98,39,91,36,50,79,20,73,92,33,85,56,73,26,41,96,98,60,91,76,51,67,27,10,27,13,55,58,36,90,73,21,38,22,20,49,18,39,80,56,74,55,39,21,18,0,52,76,55,89,74,93,50,47,36,70,72,42,96,93,54,17,98,33
11,21,43,64,25,51,85,24,52,30,93,30,51,12,85,86,76,69,53,82,10,16,42,20,15,41,86,32,91,93,23,94,24,25,52,43,42,91,47,29,34,65,43,36,20,92,90,86,11,37,55,28,57,78,92,79,15,76,51,87,49,65,59,73,100,60,98,65,41,62,82,13,97,63,83,37,24,52,32,73,23,15,77,14,15,72,20,52,0,17,48,13,66,62,62,77,59,78,11,54,83,16,58,15,69,11
24,54,54,81,60,81,60,71,65,26,25,39,71,14,22,18,27,94,50,49,50,88,34,55,49,59,84,75,51,76,60,36,53,31,47,36,37,18,56,86,74,10,53,95,88,28,92,56,15,75,69,86,85,40,25,28,95,68,62,53,95,77,42,62,33,50,35,72,53,35,11,57,68,11,43,63,16,81,64,36,20,82,80,39,17,82,89,76,17,0,64,11,54,92,15,20,41,31,71,36,59,37,16,72,16,24
91,68,26,60,26,31,93,80,98,62,96,96,26,62,15,63,20,70,12,89,82,11,77,24,77,54,32,55,61,68,29,88,37,85,54,51,18,96,46,52,86,83,96,81,18,20,31,67,75,98,37,35,77,68,29,26,30,83,44,47,31,52,58,91,19,84,35,97,33,60,41,85,71,92,45,67,94,23,29,32,63,42,62,39,17,41,39,55,48,64,0,92,76,92,89,78,84,42,98,13,90,78,70,90,93,91
46,82,96,56,62,83,46,50,97,40,26,95,38,44,74,61,36,27,46,60,52,73,67,45,17,81,55,43,73,67,25,29,60,83,16,69,41,68,20,80,68,25,94,31,19,78,18,99,59,25,89,43,100,30,67,13,16,14,53,16,72,16,97,55,58,80,57,11,13,56,41,76,88,94,100,34,58,43,22,12,63,54,90,42,40,74,15,89,13,11,92,0,91,93,31,43,86,43,34,73,77,25,58,86,87,46
61,64,98,14,46,26,75,33,73,57,76,36,21,65,36,32,33,11,88,71,27,74,52,40,59,70,32,66,72,18,94,96,91,95,36,34,99,69,75,14,88,62,33,41,32,38,66,77,72,30,29,100,57,53,100,22,59,64,13,42,76,71,84,24,63,93,62,30,32,68,86,68,70,85,100,23,30,76,78,80,22,62,56,10,56,31,52,74,66,54,76,91,0,65,82,49,87,78,69,99,28,12,60,70,83,61
26,78,64,69,44,87,65,65,38,81,18,24,65,32,39,52,51,91,58,51,56,57,13,85,39,88,76,26,31,48,21,54,19,11,10,52,86,52,95,54,77,77,48,56,16,51,88,35,41,19,69,51,79,48,44,74,89,49,10,90,91,15,66,92,93,82,10,95,71,66,40,73,95,94,98,70,27,27,11,51,62,92,98,34,88,56,66,93,62,92,92,93,65,0,100,38,26,83,13,83,45,58,48,62,32,26
48,41,61,55,55,85,12,24,68,49,53,26,97,66,23,75,20,85,55,42,71,91,51,90,34,34,95,21,86,40,51,78,68,22,38,55,72,63,35,49,57,64,52,79,85,45,95,80,76,65,77,70,33,98,67,40,81,38,21,92,88,75,62,70,30,84,17,22,87,83,82,70,71,33,76,47,11,94,55,58,36,43,74,15,64,70,83,50,62,15,89,31,82,100,0,11,51,23,41,88,11,10,52,31,50,48
42,71,73,43,47,50,69,53,86,57,80,82,96,30,57,69,93,75,27,56,79,94,87,35,81,12,22,96,15,56,61,82,32,45,39,15,78,35,43,94,61,10,82,52,33,19,61,46,11,13,39,41,36,26,62,44,45,54,56,12,93,90,47,36,29,54,99,58,28,43,29,14,72,48,44,13,31,44,11,20,58,86,14,54,86,17,36,47,77,20,78,43,49,38,11,0,95,68,95,85,31,45,52,89,82,42
81,33,68,78,82,50,37,92,78,93,28,95,52,59,78,63,87,83,28,24,68,66,21,52,76,93,64,52,80,73,59,79,18,95,19,12,35,20,39,62,68,10,41,12,91,41,83,59,65,67,35,95,12,89,65,92,15,63,36,100,89,66,85,43,70,15,27,67,34,92,77,87,98,41,77,19,76,63,70,31,46,80,64,75,54,39,49,36,59,41,84,86,87,26,51,95,0,23,27,12,73,28,26,90,89,81
55,30,10,35,39,34,94,37,46,88,89,22,72,63,83,31,87,81,24,43,71,39,88,72,12,54,51,25,20,19,55,31,94,42,76,23,20,38,74,69,27,89,19,45,76,50,92,78,50,20,57,68,44,71,86,47,11,14,48,67,35,72,88,43,31,76,72,87,97,37,89,99,86,63,59,69,20,46,88,25,18,10,33,46,48,51,32,70,78,31,42,43,78,83,23,68,23,0,62,72,34,83,26,47,67,55
78,19,51,56,45,25,97,15,27,20,40,51,57,50,96,59,33,25,34,100,15,49,15,17,17,40,37,44,70,18,56,41,65,81,90,89,17,71,51,47,97,94,11,38,75,66,87,59,39,26,25,16,51,27,26,15,75,71,56,45,11,70,26,51,52,100,70,90,11,99,40,24,89,76,71,38,83,33,89,50,25,63,13,49,16,27,52,72,11,71,98,34,69,13,41,95,27,62,0,78,90,48,55,38,47,78
56,33,42,77,54,66,32,45,45,85,63,17,10,79,15,81,71,19,54,87,26,42,69,77,55,20,40,87,100,92,89,79,98,98,24,18,20,59,87,21,81,35,90,83,58,98,83,82,48,13,52,69,87,43,48,39,32,54,76,67,77,54,84,72,85,82,14,34,82,20,10,21,72,38,17,35,30,100,64,35,21,68,33,81,58,61,74,42,54,36,13,73,99,83,88,85,12,72,78,0,20,35,56,51,55,56
34,68,56,51,73,14,71,23,15,70,72,62,17,84,48,81,31,91,10,64,47,19,47,72,78,71,23,68,60,47,65,69,40,91,94,69,38,82,81,38,96,18,82,15,100,34,96,47,84,40,73,52,13,86,72,30,51,90,19,59,76,82,96,75,72,17,90,87,62,80,48,73,43,51,46,75,76,44,76,53,28,70,38,76,88,33,23,96,83,59,90,77,28,45,11,31,73,34,90,20,0,87,98,57,65,34
91,78,69,50,23,75,54,59,12,55,71,70,19,29,17,53,81,42,43,80,94,10,17,31,13,40,35,31,38,89,77,17,56,75,35,36,36,85,96,64,98,41,60,67,23,45,76,50,77,60,28,86,20,21,100,37,35,63,22,85,67,23,21,100,17,74,66,29,39,51,33,62,65,14,83,60,13,91,64,23,34,19,84,15,10,48,99,93,16,37,78,25,12,58,10,45,28,83,48,35,87,0,41,24,77,91
93,88,93,12,36,38,27,48,39,82,86,84,37,24,94,19,78,20,51,59,45,51,86,85,83,43,92,11,66,36,20,18,28,30,90,65,11,49,82,24,42,47,88,66,13,64,29,72,46,87,65,12,12,41,95,36,13,23,12,19,87,44,87,32,82,88,48,73,86,25,30,76,91,20,51,86,66,73,84,56,47,32,69,50,49,100,78,54,58,16,70,58,60,48,52,52,26,26,55,56,98,41,0,36,70,93
96,24,70,90,56,49,42,46,38,56,71,46,69,13,88,86,22,88,78,95,17,25,63,22,93,50,25,74,39,69,48,98,33,96,60,56,95,33,54,69,16,25,24,58,83,98,92,61,24,59,79,50,35,22,38,98,55,49,44,33,68,22,26,75,32,11,69,86,24,14,74,30,51,75,24,23,42,81,19,70,90,21,17,65,20,42,44,17,15,72,90,86,70,62,31,89,90,47,38,51,57,24,36,0,79,96
13,46,33,35,86,70,31,82,20,58,38,87,94,82,12,25,11,26,74,32,36,14,18,84,35,10,22,43,62,52,48,46,85,96,96,33,27,60,78,18,99,95,57,32,45,100,91,23,98,10,77,34,90,97,15,99,54,96,57,50,42,47,56,10,18,73,54,86,66,40,64,31,71,18,48,69,68,63,72,72,69,74,37,42,33,75,39,98,69,16,93,87,83,32,50,82,89,67,47,55,65,77,70,79,0,13
0,21,65,58,51,86,41,33,56,83,94,81,13,30,56,40,42,43,58,33,100,65,17,91,31,16,52,71,74,76,45,75,83,17,20,56,100,60,23,64,95,75,90,37,18,29,15,75,82,12,100,55,19,15,24,35,40,37,74,92,12,81,29,87,80,90,95,81,63,50,53,69,72,36,90,27,99,100,54,21,90,51,88,44,71,84,73,33,11,24,91,46,61,26,48,42,81,55,78,56,34,91,93,96,13,0
