117
77,43,30,83,85,38,85,14,33,26,37,91,96,69,49,72,42,87,45,39,98,62,26,29,86,38,56,44,23,14,78,49,17,69,60,12,12,58,23,59,18,99,82,81,68,16,71,38,67,77,42,74,46,65,89,71,78,0,82,82,54,62,42,46,43,38,79,51,12,88,43,76,38,76,40,21,24,94,48,26,57,27,67,66,32,96,10,49,98,50,25,82,98,22,20,28,63,38,28,78,70,43,46,67,65,29,85,35,10,67,77,76,30,98,37,65,72,56,77
95,32,25,94,68,32,68,69,43,45,53,10,15,11,89,18,32,14,40,67,67,53,52,90,16,32,91,68,44,40,86,42,11,93,35,74,82,80,50,57,22,38,82,53,86,14,96,54,20,91,83,49,64,70,16,93,21,82,0,38,78,79,57,15,51,60,39,71,34,90,23,94,42,90,61,83,11,13,53,86,96,33,20,80,46,20,79,66,78,87,24,65,91,54,25,17,29,52,23,49,48,39,79,52,38,24,90,29,15,79,50,19,33,75,45,45,99,40,95
74,82,79,95,75,16,18,17,69,80,13,54,49,97,66,11,46,37,67,80,41,58,84,43,10,50,72,45,42,62,72,83,47,22,94,14,52,43,61,43,89,11,31,28,82,59,16,50,59,32,81,13,26,75,20,92,95,82,38,0,86,85,41,23,63,20,13,27,39,57,91,97,74,39,21,39,44,74,25,67,58,71,91,77,10,72,26,20,85,83,57,58,35,14,18,95,17,14,100,69,66,41,96,30,49,57,16,41,54,33,50,68,78,81,100,95,24,21,74
71,34,63,17,90,22,74,92,39,53,94,84,56,31,86,65,16,56,13,34,84,64,73,35,61,46,21,65,65,13,65,79,95,39,13,33,61,40,62,91,43,31,67,96,89,15,96,82,23,93,52,32,93,11,66,46,11,54,78,86,0,40,81,11,72,59,16,80,74,60,65,52,46,26,73,90,39,50,41,51,41,61,73,12,26,21,36,29,34,90,63,85,27,31,95,24,30,24,88,36,80,66,11,90,96,82,34,83,27,33,95,84,32,54,47,82,84,85,71
92,84,34,53,77,12,76,51,42,75,33,51,51,58,52,55,61,69,51,34,48,62,76,48,60,23,88,63,12,33,57,28,75,92,96,84,37,46,53,83,33,32,30,11,44,69,66,75,44,13,37,82,79,23,38,53,23,62,79,85,40,0,28,51,77,57,35,65,84,94,54,34,39,62,32,60,55,28,68,33,61,27,61,98,47,14,48,14,32,62,12,55,58,72,78,97,18,45,14,68,54,76,89,48,54,47,89,47,67,36,34,92,21,59,43,65,66,11,92
45,41,87,51,60,59,17,88,85,56,69,79,34,85,11,95,16,79,10,81,52,96,37,100,24,63,93,68,99,12,52,51,51,10,38,58,25,89,67,54,64,58,18,10,37,61,61,46,76,55,76,65,43,61,34,25,14,42,57,41,81,28,0,71,100,20,48,98,74,31,26,23,59,50,83,50,24,46,45,48,53,49,78,65,99,14,80,12,79,44,10,22,46,81,99,22,32,64,25,45,59,50,87,73,67,65,93,84,55,20,33,77,89,47,30,47,31,31,45
44,95,78,33,22,97,41,40,49,83,96,16,96,14,84,94,66,19,72,57,33,83,65,36,15,62,88,61,77,24,31,79,41,17,19,20,47,67,66,73,80,55,60,43,13,90,41,77,64,92,40,22,29,47,72,30,53,46,15,23,11,51,71,0,85,95,12,67,28,89,26,50,64,98,60,33,64,65,98,54,91,73,96,43,97,23,100,48,38,41,45,70,78,89,14,71,69,52,88,63,45,93,23,97,47,71,25,84,40,87,41,51,66,68,22,90,100,100,44
37,99,100,19,59,12,50,19,36,38,28,52,67,44,31,12,76,66,15,98,92,16,13,67,39,30,44,23,84,75,62,16,66,57,71,39,93,37,15,35,76,40,96,59,37,69,15,80,73,19,36,57,17,19,51,33,67,43,51,63,72,77,100,85,0,76,29,65,96,19,63,49,91,18,69,38,18,58,61,55,95,64,12,83,79,51,40,29,85,66,37,15,94,100,80,70,40,69,22,94,79,95,57,36,11,90,30,25,37,39,69,18,39,42,37,95,52,93,37
73,51,61,11,77,41,89,75,36,41,100,71,69,50,92,40,51,62,19,39,64,36,78,49,96,23,81,42,14,44,61,21,26,25,90,82,99,88,45,68,30,50,46,34,86,58,51,99,69,83,44,64,52,93,64,63,80,38,60,20,59,57,20,95,76,0,95,29,99,67,78,54,46,38,40,68,85,82,19,34,12,18,30,90,93,92,73,21,85,79,13,87,68,46,90,50,66,33,86,17,47,66,24,53,43,60,37,79,65,48,40,67,53,45,68,70,67,97,73
32,42,31,85,27,26,81,80,73,74,77,65,73,68,70,48,27,94,45,33,36,94,90,68,87,94,70,54,23,15,14,50,66,100,37,31,84,10,83,35,10,75,97,36,92,66,97,27,27,94,77,79,85,14,12,64,96,79,39,13,16,35,48,12,29,95,0,74,64,83,14,87,84,28,77,79,26,38,64,43,26,38,23,39,26,40,55,18,51,20,100,46,49,60,97,37,10,74,95,50,16,56,83,28,57,21,11,26,23,54,61,73,51,83,20,14,78,85,32
14,97,24,49,18,87,26,62,81,56,66,26,83,45,76,34,99,41,50,35,88,77,73,83,37,31,13,99,17,80,44,69,21,67,37,99,58,17,38,41,39,45,89,41,59,25,52,15,73,49,12,26,21,54,20,34,13,51,71,27,80,65,98,67,65,29,74,0,62,46,30,34,91,42,95,81,73,77,77,80,63,59,47,27,64,97,97,10,50,10,54,63,38,58,45,70,11,70,26,75,99,45,74,54,35,57,79,42,94,62,42,53,73,10,88,56,82,99,14
90,81,22,85,14,70,91,65,39,30,19,82,89,51,52,71,93,54,95,39,90,52,30,21,87,30,16,71,66,98,93,23,20,16,37,58,10,41,64,90,64,79,18,68,59,62,75,81,60,43,80,33,64,71,29,42,20,12,34,39,74,84,74,28,96,99,64,62,0,34,73,71,35,71,49,73,66,21,87,94,28,52,46,30,87,50,59,46,27,79,67,96,51,56,90,26,36,90,84,71,27,52,85,99,96,76,16,29,88,25,60,96,16,24,16,27,70,33,90
77,57,45,81,85,62,13,86,23,61,57,75,86,14,78,27,73,93,55,58,97,95,65,20,24,95,22,60,55,10,85,11,64,14,43,43,43,91,97,32,59,34,69,23,42,99,55,62,61,68,75,48,98,82,75,25,58,88,90,57,60,94,31,89,19,67,83,46,34,0,47,66,47,87,36,42,76,87,96,19,61,91,27,57,85,92,80,97,20,32,49,95,75,99,33,28,85,20,41,27,91,15,17,23,61,12,26,81,20,87,42,58,17,18,77,25,59,36,77
79,65,73,24,21,77,54,17,47,85,100,79,30,66,30,29,29,50,75,100,77,42,18,65,33,13,100,58,42,30,58,84,61,43,24,48,15,35,40,48,17,68,96,71,16,56,24,40,100,47,17,35,60,58,41,44,90,43,23,91,65,54,26,26,63,78,14,30,73,47,0,59,44,21,22,97,61,43,39,66,79,14,72,98,44,100,33,53,37,34,50,95,35,76,19,80,59,33,60,91,64,74,72,43,71,50,92,31,52,33,96,11,90,27,77,50,100,89,79
71,93,92,79,94,84,93,97,69,32,98,68,14,90,92,17,10,67,68,69,78,11,55,87,41,14,93,13,25,42,68,58,76,62,30,51,90,32,95,26,70,10,75,74,88,98,32,11,30,18,80,25,92,30,35,32,56,76,94,97,52,34,23,50,49,54,87,34,71,66,59,0,72,93,100,82,60,64,85,72,100,76,26,64,19,79,19,70,65,64,76,47,98,98,45,45,51,31,32,20,46,19,30,48,92,51,93,12,11,78,61,48,97,66,60,30,31,38,71
67,63,94,91,35,90,33,24,57,60,97,64,43,50,50,24,50,20,88,81,55,80,78,37,84,44,32,53,77,29,79,42,50,74,59,91,26,24,61,96,18,19,55,27,81,24,19,55,19,35,15,29,32,100,23,18,82,38,42,74,46,39,59,64,91,46,84,91,35,47,44,72,0,81,58,92,93,88,45,97,73,77,82,54,48,26,47,96,13,52,56,53,90,48,86,38,42,80,13,12,22,27,93,14,16,39,51,12,83,79,48,78,49,37,79,12,85,37,67
60,63,51,61,27,100,93,25,67,29,91,64,68,72,73,61,24,39,50,76,89,90,17,95,36,29,94,38,62,76,92,20,54,37,95,55,70,65,54,74,73,35,49,30,84,58,89,29,80,53,39,12,88,52,98,95,57,76,90,39,26,62,50,98,18,38,28,42,71,87,21,93,81,0,84,13,35,93,86,73,13,84,28,69,51,80,28,38,83,42,63,61,48,40,16,58,79,65,27,19,43,58,43,69,22,31,98,92,63,11,38,20,63,63,54,11,15,58,60
69,59,85,75,62,41,83,38,37,41,55,42,71,41,74,40,49,30,98,50,94,25,63,83,66,68,89,50,41,33,87,97,50,56,77,85,96,18,65,10,45,91,22,92,21,16,57,68,46,96,57,42,83,97,17,34,25,40,61,21,73,32,83,60,69,40,77,95,49,36,22,100,58,84,0,87,64,74,43,64,90,95,35,37,68,41,87,91,92,36,86,94,68,90,41,31,13,81,79,76,84,37,49,89,71,55,45,52,32,35,63,28,73,26,31,44,19,58,69
63,11,42,41,14,87,95,96,98,51,45,57,93,96,28,63,49,88,81,91,16,29,42,67,70,44,33,85,58,57,47,62,64,72,46,37,59,16,34,58,60,14,50,75,21,46,20,35,28,100,38,51,29,68,92,63,18,21,83,39,90,60,50,33,38,68,79,81,73,42,97,82,92,13,87,0,75,23,21,52,70,82,69,40,93,15,41,97,43,87,64,87,23,46,25,41,32,60,63,77,34,43,21,63,68,33,57,57,62,54,99,90,21,81,29,89,55,64,63
19,69,48,18,34,86,20,57,95,81,35,97,32,29,70,100,71,40,59,57,65,88,98,11,100,98,57,38,37,65,98,73,53,52,52,85,54,100,78,52,81,57,22,77,10,48,73,10,94,61,30,95,22,72,67,12,79,24,11,44,39,55,24,64,18,85,26,73,66,76,61,60,93,35,64,75,0,17,19,30,58,83,10,36,89,51,52,15,53,94,79,83,31,24,35,74,46,44,29,29,83,53,76,60,75,31,29,28,44,83,10,98,30,36,20,100,57,84,19
33,82,35,45,79,12,94,30,35,12,85,39,45,68,26,21,74,94,28,69,79,45,56,20,46,66,34,42,30,34,97,15,49,72,19,54,13,17,48,36,74,40,32,99,36,81,10,84,95,55,44,68,37,26,82,40,40,94,13,74,50,28,46,65,58,82,38,77,21,87,43,64,88,93,74,23,17,0,44,13,53,20,46,11,44,16,24,95,69,76,91,11,19,39,72,57,60,47,56,62,63,49,49,10,63,18,63,98,28,56,34,23,28,89,75,26,50,54,33
93,95,88,77,29,45,90,71,27,62,67,65,66,36,28,13,59,40,40,49,19,97,96,76,29,66,15,53,37,48,46,23,40,41,63,63,55,38,56,99,18,59,35,75,70,13,68,63,86,62,100,76,35,23,65,46,63,48,53,25,41,68,45,98,61,19,64,77,87,96,39,85,45,86,43,21,19,44,0,18,25,58,92,71,61,96,37,59,26,11,18,55,32,58,19,95,51,88,65,47,63,51,68,78,84,43,51,67,99,63,43,33,56,25,58,63,28,78,93
19,25,53,42,17,95,73,26,64,23,95,85,24,41,69,94,21,90,70,28,71,38,58,50,72,39,94,75,93,92,87,13,62,32,95,86,86,13,22,24,69,17,83,30,93,21,20,27,55,49,40,26,80,18,89,32,92,26,86,67,51,33,48,54,55,34,43,80,94,19,66,72,97,73,64,52,30,13,18,0,19,63,86,41,71,71,30,36,24,46,96,72,93,58,28,29,30,44,34,60,12,32,22,66,15,56,38,99,99,76,37,59,27,51,54,42,15,51,19
60,71,95,54,12,84,88,30,15,21,48,68,34,69,10,87,62,80,94,34,49,65,22,68,85,70,42,85,74,69,57,51,34,85,34,19,16,29,98,39,64,32,65,84,88,94,14,30,30,25,92,10,59,63,96,85,91,57,96,58,41,61,53,91,95,12,26,63,28,61,79,100,73,13,90,70,58,53,25,19,0,74,43,42,100,89,18,18,79,85,10,53,26,78,90,79,93,39,75,48,19,26,74,88,45,83,34,100,37,48,77,50,50,29,84,14,77,32,60
71,57,86,80,67,11,20,63,58,48,52,72,96,15,19,55,94,79,99,31,89,30,65,91,67,53,57,54,15,88,72,69,86,12,22,93,99,70,64,38,64,51,46,62,66,85,27,100,44,31,91,77,14,30,89,85,69,27,33,71,61,27,49,73,64,18,38,59,52,91,14,76,77,84,95,82,83,20,58,63,74,0,22,12,16,48,35,17,72,48,44,73,99,11,68,57,18,82,92,23,17,77,10,84,62,93,67,43,64,48,68,92,73,46,91,84,51,53,71
40,16,40,95,86,15,11,43,47,24,86,96,84,30,52,26,33,52,82,11,97,36,28,16,28,94,66,38,91,57,31,37,34,73,72,32,34,11,53,47,89,97,49,44,32,35,64,52,100,66,16,50,88,93,62,16,45,67,20,91,73,61,78,96,12,30,23,47,46,27,72,26,82,28,35,69,10,46,92,86,43,22,0,26,77,32,13,24,85,47,67,52,96,16,100,62,71,95,85,38,84,39,38,14,73,31,96,79,68,43,10,79,18,53,82,48,60,14,40
75,64,74,38,87,19,11,80,81,87,82,68,23,53,43,72,32,29,90,53,59,31,91,78,84,64,18,15,58,22,33,50,38,85,57,86,60,40,34,85,56,64,33,56,84,94,71,44,29,59,50,48,37,39,32,89,32,66,80,77,12,98,65,43,83,90,39,27,30,57,98,64,54,69,37,40,36,11,71,41,42,12,26,0,99,10,62,87,77,97,66,94,58,27,69,99,100,38,51,40,20,37,12,61,94,57,85,25,98,100,88,74,91,39,24,89,54,89,75
58,27,69,57,30,64,82,60,49,41,11,84,30,70,31,36,28,74,27,97,40,47,57,96,80,100,28,17,76,74,24,71,14,11,94,100,62,67,31,21,47,33,24,93,66,52,82,44,80,24,92,77,87,91,10,35,48,32,46,10,26,47,99,97,79,93,26,64,87,85,44,19,48,51,68,93,89,44,61,71,100,16,77,99,0,79,53,66,36,41,10,58,51,44,62,80,85,21,27,73,87,93,90,23,82,96,62,72,30,44,15,97,25,59,19,14,36,96,58
19,15,37,62,33,42,75,20,59,24,43,58,49,88,94,35,45,83,84,59,15,81,31,16,68,34,94,62,69,80,32,11,54,81,53,28,84,18,76,36,70,66,31,24,69,39,10,58,12,69,34,18,69,44,89,19,90,96,20,72,21,14,14,23,51,92,40,97,50,92,100,79,26,80,41,15,51,16,96,71,89,48,32,10,79,0,52,60,48,28,26,74,19,30,39,85,79,13,69,68,93,77,21,62,15,56,48,58,31,53,63,48,45,64,94,43,37,95,19
35,63,33,18,96,84,26,32,57,70,45,87,68,90,71,78,70,36,91,63,67,78,46,33,85,20,40,70,89,77,92,98,80,67,37,25,51,15,12,59,90,36,53,62,89,66,18,42,81,97,50,63,86,53,76,39,33,10,79,26,36,48,80,100,40,73,55,97,59,80,33,19,47,28,87,41,52,24,37,30,18,35,13,62,53,52,0,12,38,41,40,77,27,41,65,60,46,65,10,69,31,90,14,88,74,16,57,49,41,22,19,97,26,27,98,83,25,93,35
48,62,51,52,93,66,52,14,52,87,42,23,73,22,51,36,66,20,100,98,96,100,69,27,23,47,59,59,95,29,17,12,92,77,90,49,45,13,70,44,79,46,48,90,69,74,63,98,47,89,65,74,77,61,69,64,90,49,66,20,29,14,12,48,29,21,18,10,46,97,53,70,96,38,91,97,15,95,59,36,18,17,24,87,66,60,12,0,55,99,26,73,70,52,61,33,71,47,78,59,14,14,30,21,25,22,82,96,56,32,16,76,74,79,61,97,34,82,48
79,58,63,100,40,74,88,21,28,76,80,57,26,33,59,78,42,92,93,13,15,70,97,63,90,49,69,29,55,45,80,84,94,50,30,98,98,31,82,49,83,94,18,26,54,68,52,61,13,87,70,56,58,18,98,59,42,98,78,85,34,32,79,38,85,85,51,50,27,20,37,65,13,83,92,43,53,69,26,24,79,72,85,77,36,48,38,55,0,18,49,69,18,33,98,29,91,65,55,77,74,89,64,50,38,22,66,86,11,14,10,42,72,76,16,76,86,18,79
97,60,87,80,68,67,38,59,89,87,14,77,80,85,41,43,18,52,62,36,48,36,90,86,100,25,24,14,12,43,16,64,42,27,41,30,56,31,92,91,91,21,28,98,39,100,24,90,83,71,87,87,84,91,38,33,75,50,87,83,90,62,44,41,66,79,20,10,79,32,34,64,52,42,36,87,94,76,11,46,85,48,47,97,41,28,41,99,18,0,54,79,22,71,26,60,10,61,63,15,52,43,58,63,59,29,12,25,37,51,47,28,64,27,92,81,55,42,97
90,80,72,54,53,87,22,64,83,67,19,56,57,85,15,63,60,50,23,61,57,73,56,100,92,45,27,54,15,95,26,36,26,89,89,58,79,89,71,26,73,83,55,51,100,53,14,92,59,50,30,37,41,65,87,37,83,25,24,57,63,12,10,45,37,13,100,54,67,49,50,76,56,63,86,64,79,91,18,96,10,44,67,66,10,26,40,26,49,54,0,88,59,40,88,40,64,76,93,66,98,21,75,86,53,29,24,88,19,61,18,30,29,81,20,44,85,74,90
25,43,90,12,76,34,79,70,97,10,39,98,66,59,64,49,52,93,69,16,30,57,92,32,75,93,53,78,18,69,81,96,21,81,44,51,87,64,67,58,53,96,57,66,12,49,97,82,39,84,58,17,54,73,98,88,74,82,65,58,85,55,22,70,15,87,46,63,96,95,95,47,53,61,94,87,83,11,55,72,53,73,52,94,58,74,77,73,69,79,88,0,33,11,93,54,63,73,49,92,65,99,11,46,23,91,68,38,96,93,44,67,85,68,64,10,12,28,25
92,86,98,72,39,10,90,53,76,75,63,99,15,32,39,35,53,23,19,60,86,65,61,22,91,85,93,100,56,76,41,47,100,86,77,58,82,65,94,26,79,77,22,92,70,99,95,24,79,70,43,31,57,24,69,15,53,98,91,35,27,58,46,78,94,68,49,38,51,75,35,98,90,48,68,23,31,19,32,93,26,99,96,58,51,19,27,70,18,22,59,33,0,79,20,54,27,84,68,70,31,30,19,97,47,33,60,22,97,67,86,72,26,75,45,56,62,54,92
14,92,71,47,88,54,67,68,15,46,19,63,68,84,59,89,56,17,51,15,19,97,96,73,63,38,98,70,32,18,99,55,44,28,60,50,55,31,94,96,55,53,83,29,15,89,90,54,25,96,69,83,42,15,41,25,90,22,54,14,31,72,81,89,100,46,60,58,56,99,76,98,48,40,90,46,24,39,58,58,78,11,16,27,44,30,41,52,33,71,40,11,79,0,63,76,46,19,48,19,31,73,45,85,26,27,32,67,56,17,98,11,67,39,88,54,20,90,14
21,35,31,99,62,91,66,60,19,28,63,38,86,84,82,17,87,61,10,32,35,18,30,35,89,88,20,46,18,32,54,15,75,39,23,83,22,59,66,45,55,96,19,46,99,21,64,89,92,43,60,14,10,24,38,21,58,20,25,18,95,78,99,14,80,90,97,45,90,33,19,45,86,16,41,25,35,72,19,28,90,68,100,69,62,39,65,61,98,26,88,93,20,63,0,33,57,96,67,18,73,36,16,28,27,27,76,42,73,52,57,91,45,19,75,24,25,33,21
15,67,39,61,43,25,56,75,21,47,26,15,89,87,18,12,28,68,24,58,71,66,30,67,58,55,77,11,52,20,70,29,91,11,34,40,92,97,37,87,67,84,59,46,64,99,64,55,72,87,24,54,78,88,62,14,43,28,17,95,24,97,22,71,70,50,37,70,26,28,80,45,38,58,31,41,74,57,95,29,79,57,62,99,80,85,60,33,29,60,40,54,54,76,33,0,60,93,49,21,12,26,12,31,70,90,24,59,12,14,68,34,70,76,19,12,80,84,15
95,25,60,82,22,100,98,48,43,56,57,47,27,91,16,96,94,53,90,69,70,71,99,74,79,78,92,61,70,59,71,54,85,96,70,55,40,91,44,11,61,63,34,28,73,23,23,55,13,52,86,35,16,59,86,73,10,63,29,17,30,18,32,69,40,66,10,11,36,85,59,51,42,79,13,32,46,60,51,30,93,18,71,100,85,79,46,71,91,10,64,63,27,46,57,60,0,88,13,26,95,47,47,24,46,33,48,49,91,20,81,14,97,22,21,84,79,98,95
86,56,36,30,18,57,48,37,46,57,68,81,40,14,24,79,23,73,11,33,59,27,82,49,41,45,74,81,60,28,53,19,61,49,47,16,85,74,35,96,43,53,56,89,63,16,86,70,69,76,35,51,70,69,24,55,56,38,52,14,24,45,64,52,69,33,74,70,90,20,33,31,80,65,81,60,44,47,88,44,39,82,95,38,21,13,65,47,65,61,76,73,84,19,96,93,88,0,81,46,44,36,53,19,72,57,75,50,84,96,16,56,15,98,33,23,25,11,86
70,70,60,25,27,78,61,75,88,12,83,68,49,54,43,30,23,42,77,58,33,33,64,36,70,10,24,14,87,60,37,30,66,66,19,56,60,31,75,41,82,12,48,36,54,53,98,20,43,75,44,87,59,51,76,47,63,28,23,100,88,14,25,88,22,86,95,26,84,41,60,32,13,27,79,63,29,56,65,34,75,92,85,51,27,69,10,78,55,63,93,49,68,48,67,49,13,81,0,77,98,65,79,59,58,40,74,65,85,71,23,92,33,14,95,34,83,56,70
36,79,99,94,21,88,56,41,82,15,73,45,73,78,37,28,80,66,59,13,67,46,100,56,94,98,45,77,33,62,15,61,92,30,58,70,90,71,72,13,10,29,58,24,22,17,41,29,36,43,84,24,37,71,43,90,44,78,49,69,36,68,45,63,94,17,50,75,71,27,91,20,12,19,76,77,29,62,47,60,48,23,38,40,73,68,69,59,77,15,66,92,70,19,18,21,26,46,77,0,24,91,72,51,47,52,47,29,24,54,20,14,35,61,23,85,74,18,36
88,73,76,34,30,87,89,67,100,53,62,35,64,93,13,39,27,40,76,12,28,75,88,39,87,15,62,79,74,17,65,51,15,22,19,84,16,52,89,11,89,58,25,68,82,61,16,33,87,43,88,27,62,29,19,13,12,70,48,66,80,54,59,45,79,47,16,99,27,91,64,46,22,43,84,34,83,63,63,12,19,17,84,20,87,93,31,14,74,52,98,65,31,31,73,12,95,44,98,24,0,11,55,21,63,87,43,70,67,68,84,86,75,26,50,14,82,27,88
71,41,26,39,65,81,13,34,72,36,90,52,19,43,76,43,47,57,13,99,72,72,86,74,14,86,48,45,21,27,19,33,26,71,45,63,89,53,76,15,39,54,86,35,26,35,12,29,97,72,38,24,91,84,92,59,76,43,39,41,66,76,50,93,95,66,56,45,52,15,74,19,27,58,37,43,53,49,51,32,26,77,39,37,93,77,90,14,89,43,21,99,30,73,36,26,47,36,65,91,11,0,66,99,83,61,50,46,67,14,51,63,20,20,11,19,24,13,71
96,74,18,44,32,98,23,48,68,80,83,44,62,42,77,65,75,23,33,63,38,67,65,79,53,86,58,90,94,47,17,42,67,95,94,46,100,53,68,82,46,84,11,43,59,24,22,37,74,33,43,75,96,92,64,64,52,46,79,96,11,89,87,23,57,24,83,74,85,17,72,30,93,43,49,21,76,49,68,22,74,10,38,12,90,21,14,30,64,58,75,11,19,45,16,12,47,53,79,72,55,66,0,16,75,10,64,28,19,83,12,55,24,71,71,44,40,94,96
99,47,32,17,54,70,21,54,61,36,70,19,31,77,96,57,81,31,49,22,26,41,53,26,14,14,87,96,49,67,76,21,90,83,69,53,50,18,75,12,39,24,25,21,44,58,77,68,96,26,63,39,15,14,10,50,95,67,52,30,90,48,73,97,36,53,28,54,99,23,43,48,14,69,89,63,60,10,78,66,88,84,14,61,23,62,88,21,50,63,86,46,97,85,28,31,24,19,59,51,21,99,16,0,73,70,36,26,77,92,41,56,37,61,12,47,10,83,99
68,68,93,100,90,39,48,13,46,51,76,72,55,75,14,49,84,29,74,99,67,98,89,33,14,21,68,77,63,39,91,58,80,89,70,21,71,74,96,63,66,36,71,48,39,56,66,21,20,11,76,46,93,58,24,60,15,65,38,49,96,54,67,47,11,43,57,35,96,61,71,92,16,22,71,68,75,63,84,15,45,62,73,94,82,15,74,25,38,59,53,23,47,26,27,70,46,72,58,47,63,83,75,73,0,30,22,97,63,32,100,24,93,67,77,52,90,50,68
94,97,28,50,24,75,72,68,13,93,39,37,62,44,90,90,69,20,47,98,49,56,36,52,99,91,86,100,53,54,34,53,96,23,87,80,95,48,35,41,55,88,37,97,88,96,82,12,26,50,75,85,35,21,41,99,20,29,24,57,82,47,65,71,90,60,21,57,76,12,50,51,39,31,55,33,31,18,43,56,83,93,31,57,96,56,16,22,22,29,29,91,33,27,27,90,33,57,40,52,87,61,10,70,30,0,19,75,71,44,69,76,65,89,69,19,62,84,94
55,89,15,74,86,100,16,29,29,44,92,32,92,27,93,28,15,16,14,84,32,58,30,11,79,20,55,89,46,34,38,98,64,26,75,81,87,38,45,70,17,28,57,24,55,12,14,37,41,61,51,25,92,73,72,63,54,85,90,16,34,89,93,25,30,37,11,79,16,26,92,93,51,98,45,57,29,63,51,38,34,67,96,85,62,48,57,82,66,12,24,68,60,32,76,24,48,75,74,47,43,50,64,36,22,19,0,41,17,12,89,80,26,59,91,17,83,54,55
96,35,31,66,41,98,96,65,32,98,59,62,94,41,91,95,63,69,36,61,75,15,16,64,35,62,30,49,54,59,66,60,25,87,17,95,46,57,54,61,12,35,39,34,96,83,23,51,50,78,89,13,10,10,28,67,86,35,29,41,83,47,84,84,25,79,26,42,29,81,31,12,12,92,52,57,28,98,67,99,100,43,79,25,72,58,49,96,86,25,88,38,22,67,42,59,49,50,65,29,70,46,28,26,97,75,41,0,53,66,75,72,93,98,20,66,22,10,96
69,71,43,32,30,27,76,22,74,53,42,16,14,27,82,35,39,76,31,42,35,92,32,80,65,75,82,18,51,34,93,63,99,19,61,46,92,47,37,30,79,62,82,49,38,92,70,19,58,14,11,98,75,86,75,40,31,10,15,54,27,67,55,40,37,65,23,94,88,20,52,11,83,63,32,62,44,28,99,99,37,64,68,98,30,31,41,56,11,37,19,96,97,56,73,12,91,84,85,24,67,67,19,77,63,71,17,53,0,19,95,83,28,93,29,24,94,63,69
63,84,26,93,98,58,83,73,39,20,22,69,21,11,36,90,49,40,71,44,98,86,93,29,11,29,97,89,86,29,20,66,20,51,88,61,41,54,26,91,70,60,71,14,80,84,13,10,29,22,90,45,34,21,58,16,71,67,79,33,33,36,20,87,39,48,54,62,25,87,33,78,79,11,35,54,83,56,63,76,48,48,43,100,44,53,22,32,14,51,61,93,67,17,52,14,20,96,71,54,68,14,83,92,32,44,12,66,19,0,17,87,73,11,93,65,41,65,63
54,74,34,67,76,78,93,98,48,36,22,96,76,54,19,38,82,54,83,55,89,63,34,85,95,61,71,68,85,54,100,95,88,12,39,73,59,52,24,32,36,55,100,46,50,99,74,23,62,64,80,65,10,46,78,54,29,77,50,50,95,34,33,41,69,40,61,42,60,42,96,61,48,38,63,99,10,34,43,37,77,68,10,88,15,63,19,16,10,47,18,44,86,98,57,68,81,16,23,20,84,51,12,41,100,69,89,75,95,17,0,43,64,32,53,60,26,30,54
68,82,13,21,85,16,14,46,60,83,95,95,65,94,33,10,14,18,10,51,59,42,86,25,34,56,23,68,50,52,32,52,44,75,72,96,46,26,47,82,42,97,50,32,96,68,32,28,12,80,20,36,50,64,22,64,19,76,19,68,84,92,77,51,18,67,73,53,96,58,11,48,78,20,28,90,98,23,33,59,50,92,79,74,97,48,97,76,42,28,30,67,72,11,91,34,14,56,92,14,86,63,55,56,24,76,80,72,83,87,43,0,54,65,31,40,46,92,68
27,22,80,17,74,19,41,78,34,73,82,63,63,77,60,41,58,90,12,39,84,12,87,51,26,69,75,88,25,84,78,99,68,57,82,52,87,22,65,38,79,62,73,55,43,95,37,26,50,79,100,42,31,69,94,10,33,30,33,78,32,21,89,66,39,53,51,73,16,17,90,97,49,63,73,21,30,28,56,27,50,73,18,91,25,45,26,74,72,64,29,85,26,67,45,70,97,15,33,35,75,20,24,37,93,65,26,93,28,73,64,54,0,70,47,18,83,39,27
90,72,90,50,46,54,20,32,73,53,57,49,79,21,31,67,32,89,40,32,38,22,13,100,31,55,95,23,77,27,100,65,66,92,74,28,88,44,100,31,71,36,82,12,16,15,24,81,87,61,16,57,84,85,95,98,85,98,75,81,54,59,47,68,42,45,83,10,24,18,27,66,37,63,26,81,36,89,25,51,29,46,53,39,59,64,27,79,76,27,81,68,75,39,19,76,22,98,14,61,26,20,71,61,67,89,59,98,93,11,32,65,70,0,66,70,50,82,90
38,40,69,90,25,99,70,88,17,41,65,97,51,91,53,67,42,70,72,59,92,23,55,45,34,52,73,82,45,37,16,51,59,66,97,17,44,79,100,79,51,31,97,19,88,68,24,30,61,71,46,56,84,75,74,70,96,37,45,100,47,43,30,22,37,68,20,88,16,77,77,60,79,54,31,29,20,75,58,54,84,91,82,24,19,94,98,61,16,92,20,64,45,88,75,19,21,33,95,23,50,11,71,12,77,69,91,20,29,93,53,31,47,66,0,51,13,80,38
