113
81,37,44,37,16,63,90,26,51,58,97,59,89,53,50,89,96,73,79,53,27,37,97,47,42,35,56,92,94,88,78,62,31,34,61,27,45,16,87,86,93,59,80,99,47,14,88,41,82,52,66,81,87,46,39,45,43,34,17,0,97,32,56,41,94,57,56,50,51,93,85,37,30,54,63,11,54,72,34,12,52,84,35,24,68,90,32,98,71,94,62,18,28,81,54,86,49,39,76,94,78,13,39,59,47,26,68,10,63,82,62,33,53,49,81
32,62,77,39,41,59,90,62,29,86,95,29,37,82,42,88,63,25,58,61,49,30,79,44,93,80,43,54,84,75,63,68,43,48,22,55,69,52,84,49,10,71,19,40,48,66,96,31,52,83,99,94,44,81,44,27,34,95,10,97,0,54,19,54,15,31,77,32,54,67,44,40,26,51,65,45,96,35,68,99,64,86,36,32,55,60,46,12,58,37,24,44,28,96,76,43,13,52,52,11,51,50,99,89,95,99,66,46,85,61,85,35,20,73,32
66,85,81,80,92,66,63,46,93,55,25,56,81,21,65,44,12,60,30,85,28,91,14,74,85,71,74,87,45,23,65,50,35,82,31,11,82,90,35,14,81,87,65,23,12,42,37,37,17,69,56,12,14,95,97,47,65,96,89,32,54,0,96,78,36,62,46,18,79,76,65,85,40,87,19,69,21,95,51,40,60,74,43,47,60,70,22,14,45,22,30,21,49,12,21,28,69,70,91,17,19,76,61,40,47,100,54,28,58,12,74,29,52,63,66
68,20,58,76,80,99,78,56,28,71,34,26,69,100,21,49,85,26,74,89,22,29,50,67,95,61,100,66,43,73,12,90,37,28,16,94,28,39,93,13,71,23,75,45,57,64,40,32,58,43,86,74,60,76,49,98,80,59,44,56,19,96,0,45,34,68,50,93,12,100,30,100,12,56,84,65,100,40,94,79,82,55,46,68,30,60,95,96,52,97,31,81,69,57,77,93,90,36,75,51,70,83,57,56,80,54,13,59,96,66,50,73,66,54,68
78,88,47,100,84,49,31,87,53,45,92,59,57,51,95,69,100,83,40,42,19,57,46,25,61,12,36,95,50,43,40,10,93,82,61,99,84,27,82,76,11,55,30,93,11,48,74,73,40,16,13,66,18,86,61,85,41,10,71,41,54,78,45,0,95,62,86,68,42,12,12,21,93,50,14,93,12,59,13,75,75,55,26,11,45,55,60,14,44,21,81,14,47,42,29,91,25,57,21,90,72,92,84,57,23,89,27,90,89,20,85,84,67,83,78
64,65,38,45,70,52,77,71,25,46,32,40,63,94,55,30,96,53,28,83,48,91,27,55,20,51,99,94,92,85,50,40,89,20,96,44,67,65,65,15,45,19,61,48,75,27,100,87,83,88,61,19,65,58,84,86,15,51,67,94,15,36,34,95,0,46,21,42,73,78,40,58,37,58,34,86,54,59,45,89,86,98,64,100,63,44,95,21,28,44,49,68,15,12,30,47,26,61,57,27,86,70,31,99,10,51,74,42,84,34,84,88,76,78,64
56,13,20,61,11,29,12,87,16,26,17,90,82,60,50,60,32,13,99,28,72,75,48,20,55,98,10,11,15,40,90,50,74,42,53,55,17,46,72,65,21,24,100,19,95,90,18,65,61,37,41,99,66,38,80,42,58,50,40,57,31,62,68,62,46,0,23,90,38,44,86,98,31,86,39,85,72,45,53,30,57,57,54,69,69,75,34,79,78,35,79,94,37,95,85,92,93,51,41,97,50,22,54,65,30,13,74,34,98,99,51,74,69,93,56
40,99,35,37,17,59,72,52,30,54,50,27,42,44,28,17,73,27,48,30,76,26,68,12,13,54,13,35,22,20,38,77,94,47,46,80,76,33,85,32,96,63,71,27,65,81,36,22,37,50,11,96,54,86,29,15,28,76,90,56,77,46,50,86,21,23,0,33,94,53,16,41,81,24,81,87,83,88,98,23,69,52,90,18,35,24,43,10,74,50,33,21,63,64,34,81,36,70,27,80,50,11,11,56,16,14,11,68,75,40,70,77,75,52,40
63,97,36,83,100,36,31,24,84,84,79,48,56,58,66,75,26,15,13,67,58,53,27,44,58,63,62,64,34,11,26,54,50,28,92,36,27,71,93,40,46,93,72,97,79,11,30,42,46,63,55,19,15,28,40,83,45,44,54,50,32,18,93,68,42,90,33,0,39,17,76,67,53,49,44,41,23,14,18,94,29,92,14,97,39,45,81,68,99,33,58,42,43,34,19,32,13,66,86,56,35,54,41,48,84,34,32,62,24,71,58,45,98,86,63
97,66,26,81,58,89,22,25,12,62,66,70,29,47,87,30,88,13,54,24,70,33,91,29,90,68,24,73,14,23,99,61,87,42,83,72,22,75,98,64,98,95,15,19,22,90,84,23,45,46,57,39,60,39,95,61,83,50,73,51,54,79,12,42,73,38,94,39,0,23,14,77,23,98,79,100,71,67,61,44,68,19,35,65,86,70,33,55,48,20,92,71,45,37,35,90,45,47,29,72,52,18,46,61,29,84,75,85,27,63,75,66,76,16,97
66,48,25,51,92,92,39,33,98,45,82,70,50,28,12,38,34,42,55,98,31,69,14,15,53,62,46,51,91,47,74,41,42,31,69,50,99,49,95,56,66,20,92,22,47,64,93,80,67,78,58,78,46,74,69,12,93,64,49,93,67,76,100,12,78,44,53,17,23,0,87,17,59,12,24,30,24,49,12,58,33,59,51,81,55,75,55,51,71,68,28,88,17,89,37,25,78,54,64,53,29,13,37,64,16,94,54,12,39,93,90,40,15,89,66
21,89,56,99,59,77,54,77,34,88,65,30,79,33,72,71,81,86,67,56,65,80,14,31,19,23,14,65,20,22,65,16,26,49,75,93,51,92,23,19,43,21,65,92,68,23,59,85,100,24,77,54,76,51,89,96,82,31,52,85,44,65,30,12,40,86,16,76,14,87,0,79,46,17,83,73,17,35,96,74,97,26,73,61,47,47,14,16,94,16,87,51,85,75,27,79,55,21,48,38,84,36,54,70,72,56,38,80,19,35,100,56,78,15,21
77,86,42,43,94,15,86,77,70,39,53,39,22,65,75,21,92,44,92,15,49,57,21,44,26,75,19,80,51,28,55,21,18,60,30,72,66,15,24,15,91,24,98,38,24,31,68,80,18,22,84,91,69,71,20,92,49,96,18,37,40,85,100,21,58,98,41,67,77,17,79,0,98,13,38,78,92,12,11,100,49,73,77,40,19,15,59,47,95,54,71,92,41,27,88,19,39,64,37,79,45,93,90,60,11,37,48,47,46,72,28,14,59,99,77
71,49,84,51,31,87,46,17,97,34,95,51,51,65,65,77,26,12,77,80,27,26,20,98,77,47,99,12,58,12,20,34,18,21,83,76,46,24,67,43,85,94,57,81,13,24,60,79,84,83,33,30,44,99,87,73,25,29,65,30,26,40,12,93,37,31,81,53,23,59,46,98,0,12,63,65,43,61,72,97,33,35,78,74,95,89,53,81,47,38,88,20,44,17,23,16,42,91,11,82,35,99,14,99,53,11,38,96,67,10,53,72,81,90,71
21,95,82,26,92,41,41,55,74,90,63,45,76,27,23,31,42,40,46,14,79,95,21,67,62,20,46,43,67,73,52,55,48,65,91,15,22,32,97,69,28,99,93,89,43,78,49,54,37,50,67,45,11,85,75,42,55,46,91,54,51,87,56,50,58,86,24,49,98,12,17,13,12,0,29,69,73,25,90,55,61,34,42,17,38,82,94,87,66,49,73,77,92,72,76,16,70,53,17,44,57,78,50,39,80,31,59,38,73,64,41,12,23,58,21
23,84,24,84,88,90,67,65,60,80,82,49,24,53,54,70,70,29,10,86,73,82,20,23,80,68,14,85,57,23,75,28,55,82,57,57,37,67,76,31,42,97,78,35,73,83,33,67,51,35,67,90,48,54,48,38,39,21,18,63,65,19,84,14,34,39,81,44,79,24,83,38,63,29,0,48,29,84,81,61,65,82,48,98,66,96,96,78,86,58,17,14,25,76,52,72,97,26,93,59,95,50,50,47,69,78,84,87,79,30,31,18,49,27,23
93,24,12,89,59,27,49,38,56,83,73,61,63,55,100,27,65,31,52,100,66,81,66,82,30,41,52,61,71,49,71,40,82,76,23,26,52,77,93,46,11,26,94,44,48,23,67,95,20,14,56,60,83,65,84,44,53,54,61,11,45,69,65,93,86,85,87,41,100,30,73,78,65,69,48,0,58,18,85,86,27,93,69,47,56,49,27,63,43,34,21,37,63,40,18,23,54,35,91,27,85,80,68,68,24,48,69,60,74,99,30,64,94,32,93
58,14,31,19,11,53,21,47,14,58,63,29,99,56,20,45,47,56,92,13,90,40,71,31,61,19,22,26,91,25,43,44,78,39,90,41,19,52,54,88,18,33,99,23,58,53,87,14,48,82,99,10,83,46,38,51,40,78,93,54,96,21,100,12,54,72,83,23,71,24,17,92,43,73,29,58,0,69,52,84,90,20,95,94,79,23,41,75,79,10,37,13,11,54,99,19,72,20,45,91,19,59,19,99,26,36,95,22,91,83,29,85,51,17,58
60,22,20,55,63,22,17,78,58,70,38,47,16,67,78,21,62,99,72,38,75,33,81,95,45,67,13,39,75,55,36,12,46,27,27,35,11,58,47,78,44,85,86,51,20,43,57,52,14,68,36,27,78,58,58,57,50,44,32,72,35,95,40,59,59,45,88,14,67,49,35,12,61,25,84,18,69,0,47,34,60,12,100,95,24,97,85,95,22,38,41,58,89,49,86,73,61,35,33,13,22,32,48,41,89,64,32,18,49,79,53,18,70,37,60
34,33,22,91,21,89,99,76,88,87,51,36,64,21,21,40,22,92,28,57,66,33,51,51,45,86,47,86,48,40,96,64,98,61,17,49,95,72,87,19,48,33,76,73,28,92,19,34,29,89,46,93,98,12,34,99,78,85,84,34,68,51,94,13,45,53,98,18,61,12,96,11,72,90,81,85,52,47,0,61,51,76,74,80,26,47,57,59,12,71,48,73,63,57,99,70,43,29,99,26,21,22,24,27,81,92,97,99,28,62,56,33,79,83,34
11,66,53,95,59,30,80,76,89,65,36,34,34,75,42,13,61,13,63,95,91,69,23,39,68,33,92,55,73,46,36,36,62,15,13,94,47,93,52,78,26,27,53,98,74,79,37,100,56,22,83,17,21,90,97,72,60,28,56,12,99,40,79,75,89,30,23,94,44,58,74,100,97,55,61,86,84,34,61,0,98,12,18,53,38,65,20,89,58,85,95,24,26,82,96,57,52,99,32,30,52,28,36,34,20,55,10,99,29,55,60,15,95,49,11
68,31,48,90,88,75,56,18,92,99,18,100,65,41,55,80,13,14,51,89,31,61,72,37,23,94,75,68,49,77,15,68,52,99,91,91,31,11,82,90,16,57,60,33,62,88,12,72,49,89,42,20,81,23,100,98,42,27,24,52,64,60,82,75,86,57,69,29,68,33,97,49,33,61,65,27,90,60,51,98,0,27,59,60,32,39,59,93,24,86,73,40,13,71,83,56,47,86,93,29,63,67,82,77,66,47,20,85,25,78,57,17,84,78,68
47,77,55,78,67,35,62,74,56,39,71,91,67,31,50,60,25,74,81,61,91,100,100,98,100,66,48,46,32,52,90,45,55,48,19,84,95,74,53,26,75,35,20,25,94,80,80,67,83,43,71,55,36,70,21,41,73,17,65,84,86,74,55,55,98,57,52,92,19,59,26,73,35,34,82,93,20,12,76,12,27,0,66,31,48,84,38,95,63,73,81,93,12,93,71,70,82,12,62,51,71,64,72,43,64,57,45,74,50,63,95,45,61,57,47
86,10,57,24,62,86,87,84,15,73,50,46,99,99,52,83,47,70,13,54,36,84,70,79,30,44,17,50,77,75,76,27,89,17,67,86,19,27,82,51,70,24,71,38,55,33,91,16,19,99,18,89,39,97,34,86,45,94,69,35,36,43,46,26,64,54,90,14,35,51,73,77,78,42,48,69,95,100,74,18,59,66,0,91,91,54,65,75,43,82,60,15,13,89,86,80,92,59,10,23,43,80,31,34,54,27,64,39,27,89,32,26,96,91,86
11,98,59,50,19,24,85,99,99,39,90,89,90,65,17,27,79,33,88,59,88,75,47,12,50,82,59,54,16,14,39,23,87,97,32,37,33,17,19,90,74,77,85,27,53,30,25,18,94,11,54,73,26,84,27,33,10,49,12,24,32,47,68,11,100,69,18,97,65,81,61,40,74,17,98,47,94,95,80,53,60,31,91,0,83,93,35,78,58,14,35,45,64,47,82,11,43,76,23,15,47,37,64,32,40,75,17,29,56,77,51,85,68,90,11
40,37,40,32,80,96,82,53,87,39,29,13,51,23,70,83,100,62,96,39,16,81,84,100,23,70,41,95,68,56,52,15,70,73,94,92,70,16,37,77,80,39,68,78,43,11,52,70,12,80,40,37,91,91,98,36,25,32,33,68,55,60,30,45,63,69,35,39,86,55,47,19,95,38,66,56,79,24,26,38,32,48,91,83,0,59,47,15,76,83,65,24,62,89,57,16,13,54,43,30,15,79,17,90,36,44,35,82,19,30,57,100,90,54,40
77,68,63,54,28,31,51,63,41,63,90,73,75,41,66,49,89,23,37,82,39,99,32,89,13,10,90,87,91,96,35,91,14,69,53,16,91,59,70,47,95,75,64,23,98,76,49,51,74,48,10,35,87,86,57,100,49,100,65,90,60,70,60,55,44,75,24,45,70,75,47,15,89,82,96,49,23,97,47,65,39,84,54,93,59,0,27,94,70,50,54,42,93,90,34,26,95,44,97,28,51,85,43,10,23,45,63,64,72,52,64,91,61,98,77
89,78,56,18,12,20,63,20,52,91,74,65,85,94,42,28,64,57,62,39,69,60,48,23,13,70,42,74,92,70,88,25,33,76,74,18,87,25,32,68,30,19,84,86,37,35,43,30,24,69,68,12,87,51,11,73,16,13,18,32,46,22,95,60,95,34,43,81,33,55,14,59,53,94,96,27,41,85,57,20,59,38,65,35,47,27,0,89,69,20,86,71,68,77,94,45,92,63,43,21,99,73,12,32,34,98,84,56,43,15,87,31,62,79,89
57,85,36,31,48,18,78,75,79,80,54,42,46,33,93,93,100,95,56,42,41,24,50,88,66,82,67,37,47,12,32,16,77,59,82,78,78,85,73,29,81,13,53,34,47,77,56,34,76,31,28,10,87,75,96,62,32,92,99,98,12,14,96,14,21,79,10,68,55,51,16,47,81,87,78,63,75,95,59,89,93,95,75,78,15,94,89,0,27,24,25,97,30,55,69,16,65,67,86,10,59,59,86,81,33,26,47,85,34,37,27,67,22,14,57
50,84,82,80,54,89,37,89,44,47,96,35,80,30,29,54,69,13,36,63,30,32,38,97,43,68,64,83,24,11,18,60,11,83,34,91,25,34,55,25,90,22,41,97,10,75,41,62,16,10,96,55,28,97,31,23,34,68,23,71,58,45,52,44,28,78,74,99,48,71,94,95,47,66,86,43,79,22,12,58,24,63,43,58,76,70,69,27,0,64,12,72,86,79,79,56,37,78,42,51,90,50,23,42,25,54,20,96,40,46,69,39,69,31,50
50,44,61,20,26,40,89,76,89,34,47,85,68,54,86,79,69,39,93,61,31,41,90,44,20,58,69,58,46,78,89,68,35,54,57,16,61,57,14,86,42,22,20,95,56,15,97,95,40,33,48,76,22,95,67,23,91,45,12,94,37,22,97,21,44,35,50,33,20,68,16,54,38,49,58,34,10,38,71,85,86,73,82,14,83,50,20,24,64,0,92,45,53,35,16,70,63,81,76,19,87,82,51,47,30,14,53,99,34,53,38,82,44,52,50
40,98,75,40,95,31,30,39,57,64,69,49,99,23,85,99,68,30,54,93,97,36,51,33,36,95,67,68,50,77,57,16,96,21,61,73,81,54,30,48,27,56,10,79,15,58,26,93,58,31,50,77,48,73,45,76,25,55,92,62,24,30,31,81,49,79,33,58,92,28,87,71,88,73,17,21,37,41,48,95,73,81,60,35,65,54,86,25,12,92,0,50,36,93,94,69,91,52,28,33,39,86,49,82,83,99,25,86,94,30,32,25,13,71,40
94,19,41,38,29,24,49,18,17,51,83,28,53,81,83,90,99,53,16,26,85,19,93,38,77,21,44,54,47,29,66,50,89,52,23,96,28,97,39,72,60,19,49,21,53,85,73,70,68,96,93,97,85,21,80,75,19,65,71,18,44,21,81,14,68,94,21,42,71,88,51,92,20,77,14,37,13,58,73,24,40,93,15,45,24,42,71,97,72,45,50,0,19,10,86,87,92,39,41,87,22,79,79,57,71,29,54,29,85,78,67,49,83,29,94
46,10,67,15,44,65,45,94,14,73,86,45,93,35,21,99,66,24,94,58,39,76,10,31,58,41,76,51,37,76,23,65,25,70,97,59,69,46,50,91,73,44,30,84,84,21,91,25,21,37,89,43,19,49,92,27,66,79,24,28,28,49,69,47,15,37,63,43,45,17,85,41,44,92,25,63,11,89,63,26,13,12,13,64,62,93,68,30,86,53,36,19,0,46,53,49,34,53,72,20,72,92,97,14,85,41,55,16,54,54,85,23,10,12,46
81,42,29,69,96,76,76,58,37,42,89,65,35,54,45,96,61,66,47,32,46,45,58,14,30,41,97,95,15,66,22,30,91,38,75,65,57,61,99,27,15,40,29,49,69,11,17,48,19,20,17,93,58,65,47,19,50,11,97,81,96,12,57,42,12,95,64,34,37,89,75,27,17,72,76,40,54,49,57,82,71,93,89,47,89,90,77,55,79,35,93,10,46,0,90,49,84,71,23,52,46,88,84,28,85,11,28,51,71,28,22,95,47,38,81
29,61,56,40,82,84,73,93,99,13,99,87,29,85,57,78,64,77,20,91,71,59,28,98,13,22,21,85,79,48,58,42,18,39,16,29,48,12,66,81,30,38,32,75,29,93,97,80,27,63,41,24,14,45,24,11,31,79,47,54,76,21,77,29,30,85,34,19,35,37,27,88,23,76,52,18,99,86,99,96,83,71,86,82,57,34,94,69,79,16,94,86,53,90,0,84,75,45,73,18,69,32,72,44,11,14,81,91,69,90,71,59,54,76,29
60,41,38,61,85,41,42,76,82,65,64,96,52,36,92,30,29,37,91,45,31,66,39,78,38,56,28,54,13,52,80,63,34,95,45,27,13,99,33,75,73,17,95,64,73,42,63,97,68,62,76,44,54,53,72,96,10,57,33,86,43,28,93,91,47,92,81,32,90,25,79,19,16,16,72,23,19,73,70,57,56,70,80,11,16,26,45,16,56,70,69,87,49,49,84,0,56,54,33,66,40,74,69,81,42,19,79,79,69,10,33,48,75,32,60
66,22,79,73,39,59,54,75,50,29,95,49,67,58,75,12,60,72,84,78,92,57,31,28,33,78,22,26,31,25,45,41,17,100,10,66,60,52,13,58,85,31,27,73,79,33,86,18,11,12,48,12,67,43,26,73,74,24,22,49,13,69,90,25,26,93,36,13,45,78,55,39,42,70,97,54,72,61,43,52,47,82,92,43,13,95,92,65,37,63,91,92,34,84,75,56,0,47,61,77,62,26,98,86,94,23,26,81,83,26,64,59,79,85,66
95,87,76,58,95,29,21,34,49,36,28,35,33,33,18,23,17,56,51,89,64,27,96,98,77,79,68,45,43,59,32,35,53,70,47,78,83,42,94,41,51,64,78,87,86,94,20,63,57,47,17,38,28,43,82,11,21,83,80,39,52,70,36,57,61,51,70,66,47,54,21,64,91,53,26,35,20,35,29,99,86,12,59,76,54,44,63,67,78,81,52,39,53,71,45,54,47,0,37,24,86,79,92,92,82,64,58,33,94,26,82,100,70,43,95
49,59,87,82,81,19,33,50,32,83,83,84,44,41,91,18,80,17,59,65,10,40,78,98,39,50,87,98,91,62,47,28,65,37,41,70,94,36,17,98,90,17,52,24,31,22,12,63,74,23,48,52,61,56,27,98,25,28,66,76,52,91,75,21,57,41,27,86,29,64,48,37,11,17,93,91,45,33,99,32,93,62,10,23,43,97,43,86,42,76,28,41,72,23,73,33,61,37,0,30,82,61,24,46,47,81,22,70,20,43,100,41,59,60,49
61,66,78,53,49,62,100,55,31,33,36,56,50,44,14,56,96,43,79,33,25,33,43,50,28,17,43,63,15,93,72,70,95,17,31,93,45,59,89,60,87,78,59,78,91,75,87,59,92,82,17,10,27,39,13,14,76,29,68,94,11,17,51,90,27,97,80,56,72,53,38,79,82,44,59,27,91,13,26,30,29,51,23,15,30,28,21,10,51,19,33,87,20,52,18,66,77,24,30,0,46,89,93,96,67,100,92,22,28,23,35,76,17,94,61
46,58,92,35,78,79,64,22,71,69,37,80,54,45,95,51,46,59,98,28,30,92,58,30,31,61,42,22,48,90,46,38,85,33,30,67,94,68,97,28,88,94,93,93,14,95,87,18,94,77,77,11,16,94,24,23,72,76,74,78,51,19,70,72,86,50,50,35,52,29,84,45,35,57,95,85,19,22,21,52,63,71,43,47,15,51,99,59,90,87,39,22,72,46,69,40,62,86,82,46,0,36,57,64,15,26,97,93,94,15,21,52,48,62,46
65,64,59,86,87,79,72,30,63,27,64,39,73,83,84,39,15,51,11,48,27,78,49,100,56,51,98,53,21,73,98,77,50,82,13,50,77,29,31,78,52,89,60,14,86,25,33,40,57,48,31,39,29,28,44,59,14,83,63,13,50,76,83,92,70,22,11,54,18,13,36,93,99,78,50,80,59,32,22,28,67,64,80,37,79,85,73,59,50,82,86,79,92,88,32,74,26,79,61,89,36,0,90,39,28,20,64,50,91,60,51,92,18,23,65
25,90,73,12,29,85,71,55,58,85,96,45,80,10,66,42,31,28,90,17,52,73,96,94,100,29,69,48,62,82,49,50,38,89,41,40,80,30,65,45,47,58,71,69,32,60,42,20,94,82,34,96,34,18,68,78,42,17,37,39,99,61,57,84,31,54,11,41,46,37,54,90,14,50,50,68,19,48,24,36,82,72,31,64,17,43,12,86,23,51,49,79,97,84,72,69,98,92,24,93,57,90,0,78,69,69,33,57,93,59,60,16,13,20,25
35,63,69,84,76,37,73,100,67,58,31,94,42,85,43,49,68,49,95,79,46,91,55,53,42,89,42,55,86,36,72,80,69,93,68,21,74,48,82,16,31,85,31,87,86,17,31,100,59,78,58,16,27,31,19,30,31,73,27,59,89,40,56,57,99,65,56,48,61,64,70,60,99,39,47,68,99,41,27,34,77,43,34,32,90,10,32,81,42,47,82,57,14,28,44,81,86,92,46,96,64,39,78,0,12,88,16,66,18,23,90,38,85,70,35
65,28,39,27,81,61,23,34,66,26,36,35,85,65,17,53,98,61,61,80,75,17,87,28,37,66,40,39,46,68,77,94,46,49,23,90,25,95,55,47,33,42,14,15,13,60,56,71,24,77,89,75,45,36,41,14,85,30,47,47,95,47,80,23,10,30,16,84,29,16,72,11,53,80,69,24,26,89,81,20,66,64,54,40,36,23,34,33,25,30,83,71,85,85,11,42,94,82,47,67,15,28,69,12,0,82,96,50,44,37,41,67,72,26,65
28,68,99,33,27,21,78,27,85,20,11,92,36,64,74,32,99,71,52,25,20,94,13,59,24,57,50,52,12,35,27,48,84,18,18,10,28,33,15,63,67,82,43,91,100,14,83,77,91,33,62,36,76,42,33,22,22,61,47,26,99,100,54,89,51,13,14,34,84,94,56,37,11,31,78,48,36,64,92,55,47,57,27,75,44,45,98,26,54,14,99,29,41,11,14,19,23,64,81,100,26,20,69,88,82,0,43,33,76,59,85,94,80,44,28
71,11,32,69,32,90,30,75,22,69,83,61,78,83,12,71,90,19,33,37,83,43,80,33,29,36,73,97,76,80,86,22,36,84,17,100,91,71,25,48,55,76,78,20,18,13,49,31,35,83,41,14,14,83,26,40,38,42,73,68,66,54,13,27,74,74,11,32,75,54,38,48,38,59,84,69,95,32,97,10,20,45,64,17,35,63,84,47,20,53,25,54,55,28,81,79,26,58,22,92,97,64,33,16,96,43,0,17,30,14,37,50,14,57,71
25,93,88,92,56,85,11,99,20,87,52,66,78,75,26,13,37,46,23,74,94,50,70,61,40,34,53,47,46,66,74,76,75,17,40,16,45,93,40,89,65,51,20,38,37,45,71,88,18,20,80,53,93,15,14,91,80,70,89,10,46,28,59,90,42,34,68,62,85,12,80,47,96,38,87,60,22,18,99,99,85,74,39,29,82,64,56,85,96,99,86,29,16,51,91,79,81,33,70,22,93,50,57,66,50,33,17,0,100,35,72,66,87,95,25
22,47,96,43,86,65,41,61,88,30,89,40,66,34,70,72,38,28,89,23,10,43,89,31,64,98,15,34,88,39,72,19,64,13,78,33,33,15,85,47,72,58,16,27,26,97,43,68,56,42,15,77,85,88,31,20,20,28,57,63,85,58,96,89,84,98,75,24,27,39,19,46,67,73,79,74,91,49,28,29,25,50,27,56,19,72,43,34,40,34,94,85,54,71,69,69,83,94,20,28,94,91,93,18,44,76,30,100,0,79,78,52,83,98,22
66,97,42,78,66,44,67,44,45,81,58,10,62,90,42,44,86,41,69,56,85,67,32,76,67,26,19,13,68,12,23,22,70,88,10,85,80,31,86,56,27,31,35,63,22,41,21,88,78,78,21,71,76,26,47,65,29,59,71,82,61,12,66,20,34,99,40,71,63,93,35,72,10,64,30,99,83,79,62,55,78,63,89,77,30,52,15,37,46,53,30,78,54,28,90,10,26,26,43,23,15,60,59,23,37,59,14,35,79,0,36,68,53,83,66
29,84,68,67,35,10,82,76,10,72,52,10,45,68,86,60,39,47,62,76,30,64,66,57,28,91,17,31,23,93,92,24,35,39,34,29,18,63,85,77,32,81,52,95,82,89,73,72,64,74,32,89,92,89,36,37,36,40,60,62,85,74,50,85,84,51,70,58,75,90,100,28,53,41,31,30,29,53,56,60,57,95,32,51,57,64,87,27,69,38,32,67,85,22,71,33,64,82,100,35,21,51,60,90,41,85,37,72,78,36,0,66,80,25,29
97,33,73,13,75,53,35,26,61,99,56,27,88,38,70,21,74,76,11,74,95,66,36,28,31,47,29,27,90,71,34,92,83,17,79,89,90,16,49,40,50,65,11,97,73,19,62,62,33,85,51,89,74,25,86,21,55,84,71,33,35,29,73,84,88,74,77,45,66,40,56,14,72,12,18,64,85,18,33,15,17,45,26,85,100,91,31,67,39,82,25,49,23,95,59,48,59,100,41,76,52,92,16,38,67,94,50,66,52,68,66,0,92,43,97
70,32,11,20,12,26,35,40,78,82,60,57,40,65,78,54,82,63,89,87,67,24,34,17,63,65,72,24,76,65,30,18,80,26,45,18,77,13,95,68,15,64,33,19,82,77,59,14,60,35,22,63,33,74,100,97,73,87,80,53,20,52,66,67,76,69,75,98,76,15,78,59,81,23,49,94,51,70,79,95,84,61,96,68,90,61,62,22,69,44,13,83,10,47,54,75,79,70,59,17,48,18,13,85,72,80,14,87,83,53,80,92,0,24,70
74,61,100,87,98,84,20,29,29,43,27,11,71,12,45,41,24,25,72,14,74,50,17,52,30,25,44,90,36,34,71,93,89,67,39,80,64,49,74,53,16,45,38,37,27,89,23,94,19,92,55,87,25,63,56,44,89,27,18,49,73,63,54,83,78,93,52,86,16,89,15,99,90,58,27,32,17,37,83,49,78,57,91,90,54,98,79,14,31,52,71,29,12,38,76,32,85,43,60,94,62,23,20,70,26,44,57,95,98,83,25,43,24,0,74
0,71,95,28,47,95,17,83,89,49,69,49,51,83,67,49,15,34,74,30,87,95,74,87,68,31,100,49,79,85,81,49,51,38,45,52,13,43,84,25,30,59,86,43,33,89,97,62,52,31,44,59,80,58,82,100,41,76,92,81,32,66,68,78,64,56,40,63,97,66,21,77,71,21,23,93,58,60,34,11,68,47,86,11,40,77,89,57,50,50,40,94,46,81,29,60,66,95,49,61,46,65,25,35,65,28,71,25,22,66,29,97,70,74,0
