111
63,76,14,42,38,41,98,72,68,86,84,75,16,84,77,34,26,52,57,21,11,46,53,58,42,40,29,70,17,55,63,52,45,77,23,89,55,16,29,45,31,16,12,22,90,20,56,64,12,58,79,34,87,43,57,16,14,76,18,73,0,34,83,63,89,12,96,92,88,53,11,59,98,89,78,21,52,77,25,35,53,74,96,57,23,26,68,86,33,32,45,70,31,23,42,45,66,53,17,65,29,56,100,37,89,93,71,90,17,41,91,49,63
80,25,15,79,75,37,46,82,15,72,35,33,50,17,48,61,53,23,67,16,36,33,82,21,38,64,81,16,90,12,21,73,34,92,52,41,68,35,63,10,30,17,27,54,90,66,16,24,31,33,83,74,65,67,72,41,43,10,85,98,34,0,31,26,31,55,41,69,40,32,88,28,57,74,53,33,59,96,24,93,55,23,52,87,16,20,48,96,86,48,39,58,22,76,100,22,42,22,74,100,95,13,21,39,74,73,70,76,28,62,24,78,80
68,21,12,10,39,69,52,91,38,73,31,35,58,48,83,54,62,99,63,82,38,11,18,74,23,13,86,51,13,85,100,96,95,14,35,53,87,66,98,66,30,48,47,90,38,24,77,39,37,31,41,92,57,14,53,83,78,27,53,94,83,31,0,40,87,68,14,52,47,52,82,75,80,43,22,10,35,10,97,67,47,18,89,70,65,11,35,82,40,73,34,14,91,52,82,61,23,23,46,24,74,93,44,68,12,41,16,25,71,14,78,96,68
95,58,19,49,40,59,80,56,70,20,65,34,65,20,47,80,33,77,86,31,52,32,26,31,57,18,44,41,16,76,29,19,94,55,100,87,81,42,88,14,93,86,66,61,49,28,82,58,62,97,52,11,30,84,69,29,100,19,43,50,63,26,40,0,26,32,74,13,51,43,89,11,33,91,20,64,57,16,13,72,55,97,45,92,15,15,31,18,55,94,88,82,95,11,36,30,79,75,15,90,71,69,49,64,93,96,37,37,53,82,13,42,95
45,78,60,20,22,98,90,56,64,76,81,40,69,63,85,72,56,27,44,84,64,19,10,83,90,52,31,21,15,26,72,70,29,91,86,22,56,87,67,100,63,91,24,80,30,70,61,14,33,42,53,82,27,97,85,87,34,69,99,19,89,31,87,26,0,48,76,24,15,92,26,98,43,25,41,71,86,81,39,46,27,40,78,71,11,74,38,92,82,79,96,75,48,70,14,25,74,92,41,59,97,44,14,54,89,13,51,52,73,92,43,75,45
38,51,86,75,29,63,76,17,83,17,88,57,15,82,95,49,96,95,92,38,25,35,95,84,80,55,33,24,100,25,55,29,61,95,87,53,56,15,96,28,28,16,12,35,86,20,93,89,60,27,24,85,23,61,46,22,74,59,66,48,12,55,68,32,48,0,84,49,86,62,58,88,39,15,41,23,96,66,89,32,44,21,13,37,28,88,55,46,80,55,64,31,28,99,42,34,95,81,91,15,49,81,23,55,93,76,66,96,77,31,77,23,38
80,96,26,31,48,93,56,81,40,48,29,96,95,26,23,53,63,40,97,45,28,12,36,91,18,26,40,97,25,82,82,11,56,34,13,27,45,85,12,69,95,47,26,47,61,31,87,56,43,90,94,17,61,77,45,88,37,16,93,41,96,41,14,74,76,84,0,70,58,46,41,15,48,52,85,35,41,92,37,95,30,58,81,96,65,10,26,48,64,27,53,63,91,14,20,25,48,86,51,44,57,93,33,94,88,24,11,73,56,53,90,88,80
91,34,42,62,17,67,35,98,63,96,38,23,100,42,91,18,96,95,75,14,36,73,20,69,52,18,32,44,16,19,68,39,31,22,19,84,69,78,25,89,19,61,75,97,38,21,78,11,84,56,61,29,66,29,41,12,66,54,28,86,92,69,52,13,24,49,70,0,98,15,14,12,20,90,41,57,62,12,49,24,30,100,36,27,89,44,10,54,53,69,97,97,65,89,33,82,49,46,85,90,28,40,28,92,40,34,51,49,56,87,43,44,91
15,97,13,73,55,92,87,50,86,56,69,49,75,93,94,52,47,64,22,18,17,64,56,25,54,75,99,23,94,30,89,90,70,46,43,78,32,76,67,71,41,28,41,11,89,46,11,68,50,12,62,74,31,81,12,38,60,80,70,39,88,40,47,51,15,86,58,98,0,98,19,32,54,50,58,80,10,17,82,87,40,33,35,54,33,69,63,81,22,38,51,92,18,92,26,41,28,12,19,79,99,38,80,35,74,28,18,33,51,36,49,82,15
51,62,59,80,62,31,17,62,34,16,97,72,72,93,59,73,21,17,84,67,83,91,72,42,83,10,61,99,11,74,54,68,54,93,98,52,15,20,95,94,49,62,100,10,80,81,79,60,69,45,94,46,79,69,89,96,98,47,84,48,53,32,52,43,92,62,46,15,98,0,100,68,98,78,74,35,39,13,32,41,11,88,44,46,13,30,42,29,36,87,87,96,32,82,36,32,27,12,23,79,78,14,32,15,73,65,50,17,75,82,67,98,51
33,54,47,35,80,48,48,90,19,61,68,81,24,22,80,48,98,82,40,34,48,15,97,18,71,25,17,11,94,96,76,97,22,50,94,69,99,97,62,68,87,20,76,19,79,17,62,38,97,20,66,32,39,75,51,45,54,27,48,27,11,88,82,89,26,58,41,14,19,100,0,31,33,64,44,77,88,48,66,56,88,64,24,14,25,69,44,13,17,70,12,93,18,50,17,35,11,71,86,74,95,56,51,62,60,36,79,82,100,51,50,70,33
71,46,60,18,22,99,77,15,71,34,94,47,91,20,85,33,78,10,71,23,29,89,23,17,90,86,59,73,92,55,62,41,49,71,62,77,62,64,43,47,22,29,39,51,43,18,52,74,12,34,40,55,42,40,42,18,66,49,77,22,59,28,75,11,98,88,15,12,32,68,31,0,76,43,96,38,11,75,69,70,34,13,21,61,15,85,83,69,66,43,89,81,34,76,79,16,62,79,21,94,82,20,47,33,94,27,93,40,69,64,53,98,71
78,56,39,83,85,18,12,78,46,50,26,25,70,81,45,77,21,100,33,62,51,16,83,26,99,60,48,59,82,36,67,56,10,29,42,10,43,91,51,95,31,95,62,62,89,62,38,62,68,91,32,34,66,75,92,66,96,13,66,16,98,57,80,33,43,39,48,20,54,98,33,76,0,39,13,70,73,24,28,55,69,74,51,41,18,37,56,65,74,16,79,11,34,86,47,10,67,16,13,62,33,45,100,14,74,13,78,74,54,93,94,99,78
78,75,88,11,39,77,16,70,13,51,58,74,72,89,80,14,31,68,63,88,17,33,35,18,19,16,92,77,60,42,10,61,79,73,100,34,81,52,79,46,21,21,58,98,49,90,25,97,95,85,14,94,34,58,40,15,12,73,50,22,89,74,43,91,25,15,52,90,50,78,64,43,39,0,52,28,32,30,69,96,22,19,71,51,86,53,65,80,85,13,58,90,15,37,61,53,51,68,14,45,77,65,40,55,35,94,20,69,12,85,44,16,78
81,32,69,85,93,74,57,17,92,98,69,10,83,26,64,62,100,26,82,75,50,91,78,44,49,66,28,39,13,67,39,50,47,63,63,99,11,49,74,45,56,39,47,37,22,79,11,46,19,38,14,79,81,47,35,75,47,41,52,78,78,53,22,20,41,41,85,41,58,74,44,96,13,52,0,11,98,60,56,35,40,98,31,51,58,88,91,12,33,75,67,20,75,29,71,86,95,55,19,80,79,78,59,34,36,79,45,52,55,96,24,10,81
40,82,56,66,29,80,95,91,75,54,52,53,88,23,53,94,25,40,39,73,78,78,47,92,23,50,99,34,16,69,51,94,16,75,15,96,47,14,91,59,72,61,92,73,25,55,42,85,64,17,26,64,27,10,92,73,71,94,100,29,21,33,10,64,71,23,35,57,80,35,77,38,70,28,11,0,72,71,75,15,97,46,91,61,31,87,80,44,77,46,64,47,28,56,67,25,33,17,29,57,28,80,90,30,79,38,38,83,84,35,93,39,40
81,73,51,50,61,33,82,82,89,17,94,85,28,24,28,23,79,79,57,64,86,28,84,85,89,96,35,52,49,22,78,43,42,94,77,95,19,25,47,88,99,17,72,94,20,11,93,91,61,14,53,24,69,45,82,83,97,17,26,54,52,59,35,57,86,96,41,62,10,39,88,11,73,32,98,72,0,71,22,92,95,49,38,37,79,28,73,75,89,54,20,59,34,81,60,29,44,13,98,28,100,63,58,69,10,19,11,99,32,12,75,26,81
53,75,35,36,99,42,85,72,30,24,41,28,66,73,60,32,23,33,26,89,63,81,62,67,20,96,78,66,17,58,60,31,38,93,64,99,18,59,33,11,54,56,22,50,47,71,70,34,11,83,73,71,53,17,54,76,84,88,13,56,77,96,10,16,81,66,92,12,17,13,48,75,24,30,60,71,71,0,33,18,86,33,24,50,85,70,81,91,59,72,32,80,34,56,13,30,73,22,66,65,29,37,28,10,62,74,87,72,96,62,81,56,53
27,92,68,84,59,77,91,76,62,79,14,75,90,16,18,90,37,83,90,29,75,64,83,55,71,52,25,87,73,47,48,47,54,55,40,21,18,42,10,40,59,67,59,88,98,86,75,79,65,69,90,97,77,94,22,70,97,19,74,37,25,24,97,13,39,89,37,49,82,32,66,69,28,69,56,75,22,33,0,35,67,31,55,45,43,81,45,92,72,97,19,72,99,50,60,69,22,90,61,29,10,52,95,21,99,49,15,59,11,96,67,97,27
72,10,76,14,60,61,98,13,21,15,31,79,71,69,48,37,62,86,37,88,49,77,57,30,10,50,65,74,37,62,19,45,86,70,66,65,28,75,34,53,66,85,99,56,23,71,51,66,100,53,70,52,84,64,37,49,39,72,87,80,35,93,67,72,46,32,95,24,87,41,56,70,55,96,35,15,92,18,35,0,60,47,65,91,34,13,85,12,17,40,15,77,41,77,76,73,62,10,21,22,77,52,60,85,79,95,51,92,46,56,28,87,72
60,67,18,89,19,68,81,93,48,61,47,11,49,74,72,44,43,99,32,48,44,21,72,65,63,81,45,39,90,89,97,57,27,16,42,99,74,26,69,40,60,40,82,59,55,100,53,77,85,28,28,15,48,17,19,95,26,17,86,88,53,55,47,55,27,44,30,30,40,11,88,34,69,22,40,97,95,86,67,60,0,86,80,42,94,40,98,89,63,93,52,63,40,75,26,52,71,50,42,91,71,81,14,47,28,49,78,59,96,66,81,17,60
37,99,90,58,34,67,10,16,35,69,84,61,74,48,72,56,91,98,92,52,47,11,90,95,38,17,75,50,81,25,55,54,100,25,44,73,19,53,22,11,94,97,39,25,37,87,61,91,41,60,95,85,43,52,71,90,79,91,74,32,74,23,18,97,40,21,58,100,33,88,64,13,74,19,98,46,49,33,31,47,86,0,50,37,98,68,97,43,17,78,27,16,47,77,91,61,46,92,12,26,39,94,31,25,40,93,50,92,51,41,71,66,37
11,21,21,23,14,100,81,44,28,21,50,91,16,40,14,62,70,14,46,59,73,64,35,77,31,44,56,44,43,22,74,33,13,57,17,48,88,24,34,55,39,30,23,39,17,61,59,65,38,89,58,75,41,72,18,47,23,58,28,10,96,52,89,45,78,13,81,36,35,44,24,21,51,71,31,91,38,24,55,65,80,50,0,73,91,94,20,18,93,34,91,31,61,66,17,51,91,57,16,91,74,48,86,59,45,58,85,24,45,39,11,25,11
52,75,92,94,15,87,77,31,92,91,44,49,10,66,53,10,44,17,18,26,51,10,74,20,43,60,60,99,48,38,59,54,59,75,85,19,38,77,46,70,33,43,83,56,90,99,98,65,92,45,15,74,49,94,49,50,99,47,83,18,57,87,70,92,71,37,96,27,54,46,14,61,41,51,51,61,37,50,45,91,42,37,73,0,29,45,71,94,87,15,40,38,32,35,58,20,15,18,46,75,77,75,26,41,81,93,92,37,73,44,93,91,52
54,87,88,10,53,57,18,35,23,52,94,77,90,56,36,91,63,96,59,61,30,87,82,97,83,52,20,12,55,20,61,37,34,50,93,63,40,97,17,65,26,86,88,61,56,67,81,59,48,18,82,40,52,83,31,96,26,100,38,87,23,16,65,15,11,28,65,89,33,13,25,15,18,86,58,31,79,85,43,34,94,98,91,29,0,50,67,21,70,37,21,83,83,81,99,85,84,87,33,49,18,63,42,76,56,89,59,19,48,26,83,40,54
100,11,35,50,96,50,42,75,16,66,67,62,53,43,92,69,71,74,90,71,70,24,49,86,14,58,46,62,46,51,31,81,25,32,79,84,31,78,26,84,22,33,90,80,56,74,74,23,87,58,58,76,58,54,30,71,63,45,41,62,26,20,11,15,74,88,10,44,69,30,69,85,37,53,88,87,28,70,81,13,40,68,94,45,50,0,36,23,71,96,34,70,72,90,77,72,62,61,10,55,64,60,85,42,15,77,64,19,33,96,57,65,100
66,11,73,23,100,83,94,80,21,82,28,89,35,66,28,64,41,76,85,47,34,61,30,10,47,59,19,17,29,35,78,40,62,18,67,63,11,68,71,57,69,81,36,70,34,50,99,61,86,21,16,45,65,80,86,10,52,96,18,99,68,48,35,31,38,55,26,10,63,42,44,83,56,65,91,80,73,81,45,85,98,97,20,71,67,36,0,36,30,72,31,95,93,28,44,79,60,28,90,32,41,22,32,32,40,80,12,25,51,77,11,87,66
44,64,10,32,14,99,21,28,25,54,50,97,89,98,87,54,11,72,55,84,63,87,60,18,24,68,98,11,66,91,85,36,50,43,96,88,98,73,61,43,73,35,64,45,78,46,56,72,93,28,13,48,17,16,14,65,50,38,74,26,86,96,82,18,92,46,48,54,81,29,13,69,65,80,12,44,75,91,92,12,89,43,18,94,21,23,36,0,29,22,31,39,91,71,49,61,15,17,82,57,87,68,98,75,65,79,21,50,26,10,96,53,44
54,17,80,54,98,91,98,90,49,38,96,46,96,87,50,98,83,26,98,17,79,42,38,65,36,86,48,84,81,90,90,37,95,80,70,52,40,11,56,79,75,76,43,99,18,43,85,28,63,64,51,70,99,32,54,28,90,94,39,51,33,86,40,55,82,80,64,53,22,36,17,66,74,85,33,77,89,59,72,17,63,17,93,87,70,71,30,29,0,10,37,65,26,20,86,45,37,84,100,64,83,34,20,86,87,44,10,36,40,61,10,91,54
84,89,53,49,94,45,46,77,70,82,14,35,77,50,71,67,23,51,49,13,13,63,71,73,42,97,96,56,29,75,45,17,19,77,89,23,36,10,54,76,27,35,28,23,52,94,61,58,15,59,72,70,11,14,71,57,23,10,39,74,32,48,73,94,79,55,27,69,38,87,70,43,16,13,75,46,54,72,97,40,93,78,34,15,37,96,72,22,10,0,12,98,43,51,96,60,91,86,85,81,83,62,97,48,32,34,46,62,71,93,59,68,84
17,79,84,42,19,21,25,71,49,91,26,100,32,45,61,54,86,78,19,77,33,62,41,41,57,83,53,41,16,88,19,59,85,86,48,33,16,63,21,17,22,79,42,37,86,46,74,95,52,42,86,19,69,22,24,11,13,29,55,27,45,39,34,88,96,64,53,97,51,87,12,89,79,58,67,64,20,32,19,15,52,27,91,40,21,34,31,31,37,12,0,84,78,98,23,81,32,29,46,60,15,83,31,93,59,37,94,27,97,27,44,70,17
35,77,32,20,20,35,97,44,68,46,98,98,77,14,49,80,86,70,99,10,68,64,65,52,69,46,70,64,52,79,75,28,92,52,20,10,41,85,83,96,88,51,35,46,44,18,21,19,25,10,52,37,24,62,89,40,75,43,96,16,70,58,14,82,75,31,63,97,92,96,93,81,11,90,20,47,59,80,72,77,63,16,31,38,83,70,95,39,65,98,84,0,73,93,27,83,42,78,37,22,88,38,94,43,83,16,53,99,98,10,91,42,35
74,56,74,78,67,15,47,32,31,22,80,16,14,77,41,83,39,67,27,24,24,23,10,78,90,39,78,47,36,22,75,67,33,55,55,86,90,94,51,13,84,93,14,88,69,77,95,42,53,77,90,38,92,20,61,17,17,18,74,90,31,22,91,95,48,28,91,65,18,32,18,34,34,15,75,28,34,34,99,41,40,47,61,32,83,72,93,91,26,43,78,73,0,87,81,22,83,58,52,59,21,20,16,19,61,94,35,24,39,87,15,52,74
19,58,32,93,39,92,97,38,62,75,44,71,25,32,60,87,41,50,52,69,24,53,58,84,100,10,27,39,70,20,53,16,28,28,70,84,99,62,91,40,49,17,60,93,14,27,23,87,75,18,61,86,80,44,95,81,60,26,97,31,23,76,52,11,70,99,14,89,92,82,50,76,86,37,29,56,81,56,50,77,75,77,66,35,81,90,28,71,20,51,98,93,87,0,95,42,42,29,100,20,40,62,25,79,76,84,71,12,23,90,33,61,19
57,75,43,83,24,75,17,47,28,86,31,13,93,39,22,13,53,60,25,56,65,10,13,100,75,83,46,88,69,73,60,55,93,97,24,76,21,85,94,52,50,60,76,39,78,34,45,57,91,82,78,99,62,68,86,23,10,36,77,35,42,100,82,36,14,42,20,33,26,36,17,79,47,61,71,67,60,13,60,76,26,91,17,58,99,77,44,49,86,96,23,27,81,95,0,18,51,25,52,34,41,86,92,48,93,36,30,31,44,51,69,96,57
58,19,34,34,82,94,64,28,20,19,94,92,35,22,86,41,67,92,46,32,79,52,86,75,83,81,60,49,69,73,33,19,91,19,52,12,29,10,24,18,80,38,84,62,57,73,42,38,48,83,71,94,81,69,56,48,34,91,31,81,45,22,61,30,25,34,25,82,41,32,35,16,10,53,86,25,29,30,69,73,52,61,51,20,85,72,79,61,45,60,81,83,22,42,18,0,85,74,39,47,77,69,34,37,93,21,16,77,37,77,34,23,58
80,43,28,60,75,75,38,43,36,21,42,46,10,39,73,73,100,13,47,32,49,44,54,94,88,28,76,39,97,61,89,59,97,73,72,20,62,34,89,96,98,34,12,49,90,53,56,69,64,64,77,46,18,56,16,20,15,27,96,53,66,42,23,79,74,95,48,49,28,27,11,62,67,51,95,33,44,73,22,62,71,46,91,15,84,62,60,15,37,91,32,42,83,42,51,85,0,31,12,71,22,78,92,69,100,85,44,35,14,56,65,11,80
90,33,83,80,42,16,87,42,14,23,76,99,70,34,18,46,67,40,36,25,36,61,22,13,76,75,37,74,51,26,73,65,36,22,27,48,60,63,90,89,83,78,47,88,23,13,93,26,37,14,20,95,83,63,84,71,94,98,78,64,53,22,23,75,92,81,86,46,12,12,71,79,16,68,55,17,13,22,90,10,50,92,57,18,87,61,28,17,84,86,29,78,58,29,25,74,31,0,48,54,42,69,11,15,58,86,14,37,14,25,36,76,90
60,98,82,86,80,14,60,35,92,11,85,43,41,80,32,65,70,11,75,86,86,38,82,83,84,35,18,60,81,51,85,35,50,58,21,61,57,65,41,61,10,95,21,20,76,28,68,20,92,92,99,79,57,49,90,41,14,76,21,79,17,74,46,15,41,91,51,85,19,23,86,21,13,14,19,29,98,66,61,21,42,12,16,46,33,10,90,82,100,85,46,37,52,100,52,39,12,48,0,39,98,48,58,76,10,92,62,29,77,62,50,70,60
34,91,46,86,99,26,43,48,74,83,19,78,19,57,34,15,82,79,47,39,98,88,27,12,52,83,71,49,39,47,37,96,36,42,79,41,18,26,27,10,58,45,58,52,59,27,51,68,11,17,38,17,28,68,66,57,78,65,41,79,65,100,24,90,59,15,44,90,79,79,74,94,62,45,80,57,28,65,29,22,91,26,91,75,49,55,32,57,64,81,60,22,59,20,34,47,71,54,39,0,97,73,37,44,72,79,33,62,12,84,67,20,34
73,28,35,32,43,81,67,93,26,86,69,92,29,45,57,64,60,21,59,25,60,65,59,82,28,19,81,81,21,61,84,57,44,69,57,67,12,59,46,93,99,30,19,65,76,88,17,16,14,78,73,64,51,29,15,41,49,17,92,30,29,95,74,71,97,49,57,28,99,78,95,82,33,77,79,28,100,29,10,77,71,39,74,77,18,64,41,87,83,83,15,88,21,40,41,77,22,42,98,97,0,76,75,51,82,64,87,57,39,25,11,44,73
88,26,84,77,84,63,12,15,95,32,50,77,14,78,97,67,86,32,27,18,49,33,47,78,75,92,21,14,57,23,33,60,50,51,17,52,92,20,23,98,24,16,36,64,31,83,67,39,67,11,47,11,29,49,95,64,10,31,74,76,56,13,93,69,44,81,93,40,38,14,56,20,45,65,78,80,63,37,52,52,81,94,48,75,63,60,22,68,34,62,83,38,20,62,86,69,78,69,48,73,76,0,64,71,26,71,12,13,63,92,85,92,88
16,51,44,55,66,60,54,11,71,38,85,31,37,65,17,37,56,23,90,20,70,54,55,61,92,59,71,74,31,38,20,38,34,14,89,100,75,20,85,76,58,99,72,47,88,14,23,39,39,78,62,86,31,38,81,32,96,57,39,76,100,21,44,49,14,23,33,28,80,32,51,47,100,40,59,90,58,28,95,60,14,31,86,26,42,85,32,98,20,97,31,94,16,25,92,34,92,11,58,37,75,64,0,34,30,20,70,88,55,27,71,18,16
45,56,10,20,90,49,36,83,51,62,89,45,79,40,19,92,62,96,60,89,80,76,78,48,46,40,56,80,49,58,94,65,80,19,82,16,59,76,58,42,66,32,20,50,80,52,17,63,14,19,84,40,60,91,35,25,42,16,53,21,37,39,68,64,54,55,94,92,35,15,62,33,14,55,34,30,69,10,21,85,47,25,59,41,76,42,32,75,86,48,93,43,19,79,48,37,69,15,76,44,51,71,34,0,97,57,43,48,88,91,92,75,45
77,78,94,80,26,82,90,71,34,93,97,84,46,31,69,93,26,35,65,53,36,54,69,95,74,51,76,73,11,66,95,56,43,71,35,19,59,94,28,20,88,14,19,36,69,60,75,21,38,18,62,57,29,93,98,76,65,59,100,38,89,74,12,93,89,93,88,40,74,73,60,94,74,35,36,79,10,62,99,79,28,40,45,81,56,15,40,65,87,32,59,83,61,76,93,93,100,58,10,72,82,26,30,97,0,18,46,59,92,53,75,75,77
18,29,46,35,53,86,12,93,91,20,94,32,87,88,48,22,93,26,85,25,31,18,29,48,29,79,63,30,52,81,96,63,27,74,68,78,77,78,81,60,60,72,45,86,34,69,11,92,32,68,98,70,54,51,31,81,73,64,73,26,93,73,41,96,13,76,24,34,28,65,36,27,13,94,79,38,19,74,49,95,49,93,58,93,89,77,80,79,44,34,37,16,94,84,36,21,85,86,92,79,64,71,20,57,18,0,16,77,73,75,21,34,18
39,28,18,79,71,71,25,60,25,71,41,75,64,99,35,10,36,24,25,17,61,23,83,70,51,23,53,25,88,28,57,39,93,55,37,20,61,59,76,34,46,73,18,64,67,60,10,29,97,27,55,35,62,39,12,46,88,47,30,13,71,70,16,37,51,66,11,51,18,50,79,93,78,20,45,38,11,87,15,51,78,50,85,92,59,64,12,21,10,46,94,53,35,71,30,16,44,14,62,33,87,12,70,43,46,16,0,60,31,12,27,86,39
91,96,16,12,54,22,21,15,41,94,47,23,83,23,95,65,46,56,68,72,81,57,98,25,42,32,34,35,96,13,52,17,40,24,51,50,32,64,72,24,56,63,43,55,88,72,71,75,59,81,25,26,45,87,62,18,28,64,21,17,90,76,25,37,52,96,73,49,33,17,82,40,74,69,52,83,99,72,59,92,59,92,24,37,19,19,25,50,36,62,27,99,24,12,31,77,35,37,29,62,57,13,88,48,59,77,60,0,65,35,93,46,91
44,81,79,19,86,38,49,60,83,53,93,73,84,26,86,62,67,76,84,53,26,10,97,91,31,87,52,53,35,19,59,38,18,10,97,26,44,98,64,88,76,74,37,10,31,78,70,55,35,34,50,74,91,76,91,84,46,52,47,86,17,28,71,53,73,77,56,56,51,75,100,69,54,12,55,84,32,96,11,46,96,51,45,73,48,33,51,26,40,71,97,98,39,23,44,37,14,14,77,12,39,63,55,88,92,73,31,65,0,85,35,39,44
93,13,84,10,77,56,13,31,83,37,86,80,65,60,26,46,99,10,46,15,68,32,33,30,12,82,93,56,70,96,66,62,12,100,73,33,82,56,32,47,78,64,52,44,71,29,36,84,94,97,47,24,15,59,16,50,15,45,74,97,41,62,14,82,92,31,53,87,36,82,51,64,93,85,96,35,12,62,96,56,66,41,39,44,26,96,77,10,61,93,27,10,87,90,51,77,56,25,62,84,25,92,27,91,53,75,12,35,85,0,99,84,93
45,59,72,95,24,26,13,17,41,20,30,98,44,91,80,32,50,11,80,70,100,72,11,85,11,33,53,83,76,29,71,72,22,60,19,82,51,65,94,62,45,61,89,73,79,40,86,50,89,92,60,97,22,55,76,94,25,31,67,23,91,24,78,13,43,77,90,43,49,67,50,53,94,44,24,93,75,81,67,28,81,71,11,93,83,57,11,96,10,59,44,91,15,33,69,34,65,36,50,67,11,85,71,92,75,21,27,93,35,99,0,63,45
36,88,19,78,52,32,12,67,21,37,98,50,94,94,27,78,10,18,52,86,67,69,88,69,32,66,40,41,59,47,20,49,50,33,42,84,16,92,69,66,17,79,24,82,93,36,48,78,40,74,40,98,100,100,87,49,87,12,98,68,49,78,96,42,75,23,88,44,82,98,70,98,99,16,10,39,26,56,97,87,17,66,25,91,40,65,87,53,91,68,70,42,52,61,96,23,11,76,70,20,44,92,18,75,75,34,86,46,39,84,63,0,36
0,71,52,79,47,14,25,22,83,17,79,20,55,67,34,17,52,11,17,48,98,88,49,52,67,19,14,29,47,21,38,82,59,11,64,24,54,21,90,11,61,90,44,58,92,90,97,22,57,100,69,21,37,17,47,46,92,22,85,74,63,80,68,95,45,38,80,91,15,51,33,71,78,78,81,40,81,53,27,72,60,37,11,52,54,100,66,44,54,84,17,35,74,19,57,58,80,90,60,34,73,88,16,45,77,18,39,91,44,93,45,36,0
