108
76,39,64,21,74,33,80,71,72,86,32,88,64,86,97,81,46,94,100,29,45,19,25,43,53,94,42,90,48,81,30,20,67,31,76,22,52,12,99,96,23,15,35,81,21,45,94,63,31,62,78,24,59,21,31,77,24,63,41,25,51,25,0,43,48,48,55,76,48,24,40,30,57,10,89,58,59,27,83,39,69,14,31,30,41,53,72,18,100,70,51,22,52,27,100,27,80,53,60,47,33,79,27,98,80,30,38,11,96,76
73,65,39,25,33,87,84,77,89,61,45,87,65,54,67,26,17,99,54,80,82,73,85,56,79,66,56,34,90,99,52,27,28,41,91,41,57,61,27,37,45,53,32,30,85,28,25,54,43,93,83,42,38,76,99,48,98,31,86,64,41,61,43,0,94,54,23,85,12,71,95,27,92,38,57,69,55,26,64,96,99,67,42,89,14,29,22,43,42,49,43,37,44,34,33,79,88,84,54,68,39,66,30,78,69,99,66,86,79,73
99,14,30,71,18,81,98,74,33,37,51,83,56,50,56,29,80,53,50,57,27,94,31,52,97,19,75,19,70,87,76,19,51,52,42,67,44,94,89,51,49,49,50,72,37,85,99,37,14,44,56,96,11,27,78,98,81,78,32,25,70,84,48,94,0,27,68,55,31,89,80,54,42,67,51,100,93,69,82,68,51,61,59,83,60,15,41,80,77,67,100,94,14,21,44,97,66,100,43,100,46,73,47,25,26,25,87,21,69,99
49,92,87,58,72,91,67,25,64,93,18,50,60,27,25,88,19,52,80,31,77,22,89,49,95,18,40,15,84,87,30,31,49,54,10,38,18,18,57,93,84,12,80,96,45,88,62,90,75,94,96,68,100,33,81,55,64,34,63,85,78,11,48,54,27,0,38,52,51,78,50,74,83,51,69,73,81,89,28,45,52,89,27,32,82,18,17,84,48,26,62,11,44,10,21,18,26,47,12,74,34,40,74,53,61,62,83,54,76,49
23,37,11,66,38,57,51,45,34,72,76,83,14,96,14,31,44,55,91,77,56,99,84,40,11,77,23,65,89,37,17,69,48,35,70,60,94,56,67,65,75,69,94,21,45,32,74,71,39,30,47,12,86,21,76,52,23,44,45,65,81,99,55,23,68,38,0,97,100,29,88,93,21,28,47,33,42,79,13,88,30,42,23,73,53,84,67,56,72,13,65,10,53,68,81,66,79,50,20,69,78,50,62,64,24,99,10,95,67,23
52,16,93,71,77,60,20,44,78,81,87,23,11,50,30,72,60,15,37,45,64,71,64,81,43,87,96,86,34,93,47,39,43,60,18,37,64,100,79,19,58,55,29,39,72,84,14,49,16,42,43,17,82,85,68,12,88,97,62,47,21,14,76,85,55,52,97,0,61,35,86,79,31,51,79,96,69,28,92,67,67,30,91,32,52,76,45,42,64,20,37,95,57,23,71,92,62,34,62,59,24,33,89,32,84,82,63,14,52,52
93,85,82,51,27,70,86,68,51,94,62,63,24,42,15,13,21,14,55,75,75,10,40,43,63,88,35,100,89,26,14,43,10,48,13,49,97,94,21,62,88,21,48,34,61,17,28,24,99,64,71,77,18,90,31,41,60,60,100,18,89,51,48,12,31,51,100,61,0,30,21,75,94,25,47,80,10,20,24,84,13,32,59,15,64,14,70,69,67,87,46,11,48,31,92,60,78,99,53,60,61,16,92,42,68,83,36,71,13,93
69,37,54,78,12,46,56,79,84,20,46,60,94,24,22,100,79,99,94,58,53,30,98,79,90,64,91,95,40,21,85,37,39,37,61,71,97,38,52,89,30,93,83,15,49,15,91,62,67,34,30,98,94,35,47,70,29,71,53,85,16,36,24,71,89,78,29,35,30,0,55,44,83,48,61,24,38,34,22,92,12,38,72,20,12,46,51,12,85,25,56,46,57,92,82,99,83,25,51,36,44,92,79,25,79,80,67,38,100,69
78,24,82,76,67,38,25,75,10,14,48,79,39,29,94,58,49,25,12,51,59,21,21,21,17,98,30,69,93,30,10,22,98,11,19,67,15,21,82,26,62,77,33,58,93,51,88,87,41,93,23,31,28,19,70,73,88,42,54,12,41,95,40,95,80,50,88,86,21,55,0,20,63,43,54,69,98,64,25,35,80,19,55,77,23,89,87,27,59,47,39,26,17,43,85,62,31,42,40,30,94,31,85,47,92,37,95,27,59,78
33,55,79,71,47,59,25,37,23,85,87,48,16,34,66,86,77,96,28,86,98,77,21,90,51,77,63,15,58,48,87,54,61,18,79,86,97,21,24,16,32,26,79,43,62,35,51,54,98,95,11,73,40,39,51,15,84,18,53,82,41,18,30,27,54,74,93,79,75,44,20,0,64,81,49,56,14,36,43,41,54,11,71,93,18,79,18,46,18,82,86,51,58,90,84,54,44,65,49,62,28,58,30,98,34,30,47,93,85,33
43,23,23,16,99,17,80,80,94,19,11,63,78,99,30,17,53,22,74,61,71,31,43,17,41,77,60,31,11,20,34,23,46,71,11,84,96,78,81,10,91,98,81,33,91,64,17,83,27,38,49,68,61,74,51,47,17,61,61,22,33,75,57,92,42,83,21,31,94,83,63,64,0,91,40,95,25,24,79,20,91,97,50,62,87,83,63,69,33,44,86,47,99,56,84,67,74,36,85,19,54,25,71,99,36,72,39,14,43,43
98,51,69,67,40,28,58,45,82,34,92,18,96,34,11,32,88,87,90,81,28,17,39,93,48,48,87,84,95,100,81,25,37,16,63,63,82,85,10,38,61,42,65,43,91,95,63,82,36,10,71,14,47,74,76,93,97,30,46,14,65,65,10,38,67,51,28,51,25,48,43,81,91,0,43,53,44,68,40,13,68,58,55,25,57,14,71,35,22,99,36,94,58,39,48,38,94,43,44,54,44,45,69,21,84,14,70,12,19,98
77,100,33,62,20,78,80,30,92,49,52,11,97,91,89,18,71,70,39,89,44,50,96,18,69,56,80,19,12,73,49,63,47,27,95,25,64,59,21,87,40,36,16,70,14,99,61,37,48,85,60,61,21,67,32,54,51,31,82,95,40,92,89,57,51,69,47,79,47,61,54,49,40,43,0,23,78,98,24,83,24,13,48,75,72,26,71,65,11,89,30,22,47,91,32,84,43,36,42,88,74,94,86,47,36,75,82,50,30,77
96,94,31,71,55,57,11,89,20,33,12,45,66,17,97,63,32,32,40,31,36,84,24,47,18,53,89,41,67,62,23,59,15,82,82,35,37,10,23,24,89,78,67,33,42,13,61,42,45,79,81,34,45,77,99,11,44,96,31,65,38,59,58,69,100,73,33,96,80,24,69,56,95,53,23,0,34,96,24,47,92,89,82,14,41,10,29,57,96,64,87,62,22,100,41,88,90,34,21,80,84,70,61,98,22,66,55,12,39,96
39,67,66,21,51,75,87,70,93,35,40,92,41,89,70,56,16,71,35,84,34,93,29,76,83,32,32,61,24,91,82,78,33,38,53,45,42,60,70,84,91,88,68,49,57,30,22,49,48,11,72,40,11,38,11,39,97,98,38,40,24,67,59,55,93,81,42,69,10,38,98,14,25,44,78,34,0,32,24,78,28,13,83,86,28,95,54,32,100,91,73,79,31,34,71,11,27,43,97,36,62,84,56,31,10,59,81,36,23,39
81,50,49,89,78,97,39,53,54,92,90,50,48,50,67,88,85,99,53,69,49,82,94,80,19,58,94,37,46,96,23,86,85,80,15,41,53,87,25,19,64,64,90,14,37,92,84,22,57,65,70,46,73,92,72,78,32,40,64,57,31,80,27,26,69,89,79,28,20,34,64,36,24,68,98,96,32,0,46,89,20,99,64,52,32,11,99,47,60,51,53,70,55,66,38,22,28,15,62,97,64,71,74,54,48,84,26,14,38,81
43,16,40,66,40,45,40,94,13,29,79,98,66,83,25,95,96,72,53,73,16,19,75,88,24,92,94,33,13,11,16,61,21,18,63,13,56,23,78,83,32,97,87,98,81,37,36,52,96,61,84,30,97,54,96,42,95,73,65,22,45,85,83,64,82,28,13,92,24,22,25,43,79,40,24,24,24,46,0,59,22,15,79,14,57,96,85,93,13,76,46,32,24,96,89,90,21,82,90,71,62,17,15,32,34,82,98,57,48,43
67,65,17,67,50,82,58,57,62,43,49,92,73,15,48,18,75,79,34,52,14,79,34,25,13,56,68,46,88,93,59,53,80,34,59,64,94,63,46,63,25,98,68,54,53,21,97,15,72,84,83,35,14,43,33,77,26,83,99,33,96,32,39,96,68,45,88,67,84,92,35,41,20,13,83,47,78,89,59,0,41,40,73,53,36,17,94,75,77,28,21,92,99,39,47,25,12,28,96,13,42,31,94,58,62,34,89,97,40,67
68,25,54,31,30,17,38,100,10,79,85,88,55,11,46,22,62,94,50,47,43,91,60,22,19,100,27,65,26,65,98,60,29,17,50,34,53,15,53,69,56,12,13,83,100,37,38,41,39,31,87,88,75,32,67,73,35,100,61,46,86,37,69,99,51,52,30,67,13,12,80,54,91,68,24,92,28,20,22,41,0,59,90,87,74,81,35,64,56,89,64,51,83,38,89,99,99,20,97,21,49,14,91,39,76,98,29,43,58,68
24,93,55,70,68,71,80,11,43,23,89,11,20,19,46,87,46,48,89,97,56,31,30,45,84,43,64,82,23,100,76,50,24,60,53,44,20,38,18,88,56,58,80,53,92,19,98,64,63,57,85,90,81,76,60,13,57,94,52,95,40,66,14,67,61,89,42,30,32,38,19,11,97,58,13,89,13,99,15,40,59,0,83,88,46,42,17,23,93,74,58,87,46,70,32,44,43,76,21,95,30,32,84,76,57,44,22,92,38,24
11,73,51,93,26,20,23,99,27,87,35,49,54,31,41,90,48,34,42,99,35,26,62,72,62,16,68,12,71,88,43,34,14,48,82,50,78,74,42,36,77,83,85,45,15,98,33,61,73,74,81,58,77,27,65,89,73,93,22,40,88,86,31,42,59,27,23,91,59,72,55,71,50,55,48,82,83,64,79,73,90,83,0,23,65,60,51,17,71,84,13,82,21,93,18,28,100,59,73,38,17,100,43,14,58,88,28,31,41,11
11,66,70,89,75,12,48,11,53,48,88,59,76,11,85,92,36,93,55,10,80,24,20,81,26,30,93,50,20,13,31,94,78,87,28,12,43,84,100,60,64,68,82,57,72,54,40,82,26,64,33,44,63,42,15,72,61,37,44,73,41,84,30,89,83,32,73,32,15,20,77,93,62,25,75,14,86,52,14,53,87,88,23,0,31,100,22,20,68,58,89,40,95,44,66,45,94,53,35,69,47,51,70,18,42,76,70,31,63,11
21,36,36,68,51,35,16,40,47,75,98,80,97,60,20,12,54,48,30,74,21,82,17,84,59,50,58,82,87,27,79,58,68,97,42,55,64,21,60,30,49,60,83,77,96,35,76,53,26,78,96,16,75,26,89,64,38,94,39,73,15,43,41,14,60,82,53,52,64,12,23,18,87,57,72,41,28,32,57,36,74,46,65,31,0,40,42,66,54,72,49,45,87,84,74,36,95,12,94,83,98,81,43,69,55,11,85,36,89,21
28,57,93,94,19,47,28,41,12,71,27,94,91,91,94,27,47,33,27,23,46,41,99,18,33,35,20,12,72,71,54,89,69,92,84,34,12,36,76,99,51,24,28,23,96,96,84,79,51,14,17,36,33,68,85,24,38,65,56,49,38,15,53,29,15,18,84,76,14,46,89,79,83,14,26,10,95,11,96,17,81,42,60,100,40,0,91,19,85,53,24,65,94,36,12,61,20,40,36,52,43,100,97,100,24,23,72,88,37,28
46,63,35,16,55,89,63,58,79,71,40,24,64,41,69,31,99,100,26,100,16,64,63,46,73,88,19,83,75,64,60,55,45,18,63,60,70,92,42,50,38,16,58,49,57,92,11,75,22,92,17,62,55,81,69,85,72,84,17,27,42,59,72,22,41,17,67,45,70,51,87,18,63,71,71,29,54,99,85,94,35,17,51,22,42,91,0,57,53,91,61,47,75,15,45,24,10,45,90,16,63,98,50,82,100,29,30,44,28,46
15,42,68,83,100,76,30,43,68,63,12,55,87,71,70,82,60,86,50,71,50,70,46,87,10,96,24,91,61,55,39,16,90,16,97,82,32,43,48,33,81,78,86,20,98,16,75,35,86,89,92,40,19,26,37,82,87,36,59,33,83,78,18,43,80,84,56,42,69,12,27,46,69,35,65,57,32,47,93,75,64,23,17,20,66,19,57,0,96,56,99,90,84,69,11,46,11,59,37,36,28,15,36,31,58,94,57,11,96,15
54,75,62,20,22,42,55,44,51,54,13,36,68,12,96,26,55,36,88,28,40,14,45,58,98,37,75,44,15,74,76,25,66,79,48,68,82,39,32,44,87,47,59,40,34,32,43,27,37,52,11,45,82,37,21,16,65,83,50,16,17,26,100,42,77,48,72,64,67,85,59,18,33,22,11,96,100,60,13,77,56,93,71,68,54,85,53,96,0,21,46,15,93,27,90,79,47,79,48,20,46,91,80,24,27,71,85,12,36,54
83,44,50,39,50,100,93,79,66,39,92,40,27,46,36,92,97,20,59,29,13,68,97,94,14,85,55,63,14,92,13,42,46,60,87,76,43,51,84,66,44,70,26,49,77,76,69,88,86,89,69,36,85,50,43,79,59,37,90,53,19,64,70,49,67,26,13,20,87,25,47,82,44,99,89,64,91,51,76,28,89,74,84,58,72,53,91,56,21,0,44,17,84,37,29,93,11,65,60,29,69,32,60,23,75,59,42,47,87,83
89,66,76,23,17,55,19,44,86,27,88,70,73,91,97,80,88,68,87,28,21,27,45,54,96,78,66,56,14,57,47,18,48,30,85,78,43,94,86,81,17,44,55,59,49,72,61,31,52,38,81,57,55,95,30,83,52,38,85,55,34,65,51,43,100,62,65,37,46,56,39,86,86,36,30,87,73,53,46,21,64,58,13,89,49,24,61,99,46,44,0,12,34,46,60,45,43,71,66,44,96,68,97,37,16,11,98,58,40,89
22,34,88,35,86,56,69,67,54,18,86,12,12,40,86,46,75,58,71,20,21,63,32,77,97,32,19,84,41,72,35,99,51,50,31,10,32,48,85,22,29,81,77,15,81,75,98,33,40,13,10,80,43,20,47,83,47,85,32,47,16,65,22,37,94,11,10,95,11,46,26,51,47,94,22,62,79,70,32,92,51,87,82,40,45,65,47,90,15,17,12,0,33,46,79,33,37,49,93,12,16,19,12,47,60,75,92,80,40,22
63,38,67,86,49,63,85,99,38,92,81,77,84,76,48,88,84,73,41,28,69,71,54,35,45,92,73,45,30,88,22,31,28,44,94,26,84,91,33,58,89,26,12,31,59,47,78,75,58,73,33,57,46,71,58,47,21,27,36,70,48,88,52,44,14,44,53,57,48,57,17,58,99,58,47,22,31,55,24,99,83,46,21,95,87,94,75,84,93,84,34,33,0,62,51,27,39,76,19,40,33,75,25,57,52,93,97,25,14,63
92,60,50,65,54,77,27,13,48,69,86,93,39,36,54,100,79,78,79,89,26,16,88,80,62,100,93,41,14,84,86,68,14,69,42,53,75,98,58,23,27,78,60,84,57,93,43,46,42,77,69,48,57,20,53,58,80,88,65,64,64,96,27,34,21,10,68,23,31,92,43,90,56,39,91,100,34,66,96,39,38,70,93,44,84,36,15,69,27,37,46,46,62,0,94,87,23,13,48,87,71,19,13,56,41,87,15,80,82,92
92,89,66,18,53,88,89,27,95,33,57,18,64,14,98,38,13,54,34,48,79,78,15,70,19,81,28,42,42,15,77,95,16,27,52,69,72,18,12,83,77,35,60,35,100,55,52,24,31,76,40,80,91,38,44,75,28,60,57,77,10,34,100,33,44,21,81,71,92,82,85,84,84,48,32,41,71,38,89,47,89,32,18,66,74,12,45,11,90,29,60,79,51,94,0,38,71,54,79,13,74,84,34,80,27,79,74,81,24,92
43,43,11,19,59,18,58,31,89,91,69,56,44,49,84,72,85,20,84,98,43,43,42,47,30,52,21,27,55,80,53,45,46,49,60,73,93,83,45,15,55,84,86,54,10,13,55,30,12,16,24,12,21,16,81,69,79,44,83,72,99,12,27,79,97,18,66,92,60,99,62,54,67,38,84,88,11,22,90,25,99,44,28,45,36,61,24,46,79,93,45,33,27,87,38,0,37,35,73,72,75,33,30,44,54,56,43,68,77,43
54,90,79,30,17,69,92,69,52,66,23,79,25,16,35,84,50,57,38,38,23,41,69,34,37,77,94,73,36,80,14,76,29,72,34,15,39,99,81,89,30,86,86,84,60,96,36,62,87,42,89,95,100,75,63,90,53,85,94,100,80,33,80,88,66,26,79,62,78,83,31,44,74,94,43,90,27,28,21,12,99,43,100,94,95,20,10,11,47,11,43,37,39,23,71,37,0,66,42,24,72,35,12,21,24,11,48,58,29,54
20,40,62,35,61,56,94,17,27,91,90,91,64,12,96,17,100,32,50,35,37,49,33,89,39,97,42,35,18,92,42,94,44,44,63,57,10,76,13,71,23,16,26,49,59,40,10,48,87,17,24,87,48,26,53,13,16,47,90,12,44,30,53,84,100,47,50,34,99,25,42,65,36,43,36,34,43,15,82,28,20,76,59,53,12,40,45,59,79,65,71,49,76,13,54,35,66,0,75,27,85,73,41,32,63,25,27,55,24,20
72,61,61,29,68,80,73,16,64,39,81,12,40,94,53,88,41,10,93,28,37,39,32,41,96,44,82,27,14,44,92,11,74,14,81,92,31,85,66,95,13,70,60,15,26,89,48,61,34,37,73,58,11,36,13,35,36,61,86,10,59,16,60,54,43,12,20,62,53,51,40,49,85,44,42,21,97,62,90,96,97,21,73,35,94,36,90,37,48,60,66,93,19,48,79,73,42,75,0,77,26,45,89,69,47,47,55,77,70,72
42,90,53,84,49,18,79,24,29,12,53,92,14,17,71,70,27,96,44,76,61,76,84,11,46,57,37,62,83,68,34,90,42,15,73,15,73,29,31,37,88,37,29,95,35,56,32,20,28,51,10,56,46,29,70,38,64,57,87,36,57,16,47,68,100,74,69,59,60,36,30,62,19,54,88,80,36,97,71,13,21,95,38,69,83,52,16,36,20,29,44,12,40,87,13,72,24,27,77,0,38,71,99,78,87,73,61,88,82,42
71,39,55,34,27,36,57,77,31,59,72,92,48,76,24,51,48,85,83,81,81,20,54,14,31,72,10,55,57,38,71,22,41,51,25,53,34,70,85,21,48,10,65,62,14,11,32,62,23,45,32,56,48,87,17,58,30,56,52,90,34,94,33,39,46,34,78,24,61,44,94,28,54,44,74,84,62,64,62,42,49,30,17,47,98,43,63,28,46,69,96,16,33,71,74,75,72,85,26,38,0,42,22,99,46,61,75,68,45,71
53,98,62,62,83,43,99,65,33,12,17,31,76,22,22,50,79,34,75,67,66,10,11,14,41,72,51,50,98,95,47,92,40,45,20,93,11,16,60,93,21,90,48,39,36,98,74,72,30,57,83,16,94,53,94,94,60,41,49,44,31,98,79,66,73,40,50,33,16,92,31,58,25,45,94,70,84,71,17,31,14,32,100,51,81,100,98,15,91,32,68,19,75,19,84,33,35,73,45,71,42,0,32,27,66,41,59,63,44,53
62,40,65,12,63,78,52,41,23,91,43,49,11,15,33,31,62,80,100,10,64,82,73,89,18,61,92,87,71,67,96,37,68,58,96,22,90,74,63,52,32,26,99,70,93,87,42,78,58,71,96,45,89,77,87,82,96,30,46,40,18,58,27,30,47,74,62,89,92,79,85,30,71,69,86,61,56,74,15,94,91,84,43,70,43,97,50,36,80,60,97,12,25,13,34,30,12,41,89,99,22,32,0,45,88,45,82,42,44,62
32,55,86,14,11,89,73,18,61,80,78,49,29,56,51,37,48,45,31,38,53,77,20,26,40,99,64,32,78,16,87,12,52,59,81,96,55,100,15,37,97,54,70,79,44,17,19,20,94,71,25,69,19,22,37,50,64,42,97,80,28,76,98,78,25,53,64,32,42,25,47,98,99,21,47,98,31,54,32,58,39,76,14,18,69,100,82,31,24,23,37,47,57,56,80,44,21,32,69,78,99,27,45,0,52,90,31,30,28,32
29,59,16,86,88,73,38,78,68,17,50,61,33,89,60,83,62,30,56,51,43,17,36,74,78,52,73,98,48,67,39,69,20,35,24,28,99,11,56,63,32,100,58,17,71,31,43,84,88,23,68,38,79,90,98,76,52,66,46,25,49,79,80,69,26,61,24,84,68,79,92,34,36,84,36,22,10,48,34,62,76,57,58,42,55,24,100,58,27,75,16,60,52,41,27,54,24,63,47,87,46,66,88,52,0,10,32,95,42,29
17,12,55,69,58,84,80,33,26,82,94,75,99,26,59,28,52,52,82,86,24,53,97,10,50,79,90,90,46,21,20,69,85,63,10,78,100,91,49,38,11,88,86,79,68,89,36,32,47,39,22,20,51,82,37,84,93,22,97,77,57,92,30,99,25,62,99,82,83,80,37,30,72,14,75,66,59,84,82,34,98,44,88,76,11,23,29,94,71,59,11,75,93,87,79,56,11,25,47,73,61,41,45,90,10,0,42,36,59,17
71,73,12,41,48,72,32,54,77,18,28,50,78,96,20,99,81,12,42,82,18,92,64,72,61,43,26,79,40,37,30,33,38,12,73,28,65,40,93,99,78,55,58,40,71,67,64,85,75,69,39,100,63,66,12,51,79,25,73,38,68,95,38,66,87,83,10,63,36,67,95,47,39,70,82,55,81,26,98,89,29,22,28,70,85,72,30,57,85,42,98,92,97,15,74,43,48,27,55,61,75,59,82,31,32,42,0,59,74,71
62,28,67,14,90,40,85,16,41,55,88,25,58,96,86,59,58,29,47,61,77,19,88,25,24,11,98,65,59,67,13,27,38,90,58,68,31,31,27,17,97,97,81,91,62,70,34,93,32,11,47,60,44,38,55,91,64,33,44,97,24,41,11,86,21,54,95,14,71,38,27,93,14,12,50,12,36,14,57,97,43,92,31,31,36,88,44,11,12,47,58,80,25,80,81,68,58,55,77,88,68,63,42,30,95,36,59,0,86,62
73,70,27,15,11,69,10,17,43,47,97,51,32,23,38,83,95,23,28,31,71,19,13,64,69,85,53,70,93,66,56,82,76,64,96,37,21,22,31,68,92,18,19,49,85,59,65,56,28,21,72,49,47,80,34,44,89,100,32,26,54,38,96,79,69,76,67,52,13,100,59,85,43,19,30,39,23,38,48,40,58,38,41,63,89,37,28,96,36,87,40,40,14,82,24,77,29,24,70,82,45,44,44,28,42,59,74,86,0,73
0,17,96,66,42,10,66,61,81,46,70,25,28,69,53,44,68,85,21,18,43,84,86,49,84,77,90,57,61,73,13,55,13,13,17,75,90,88,80,70,28,95,38,58,92,19,72,92,25,67,78,69,94,37,36,66,33,64,91,20,38,42,76,73,99,49,23,52,93,69,78,33,43,98,77,96,39,81,43,67,68,24,11,11,21,28,46,15,54,83,89,22,63,92,92,43,54,20,72,42,71,53,62,32,29,17,71,62,73,0
