105
14,72,54,72,57,53,23,50,87,80,59,66,61,84,64,32,22,77,76,27,42,54,70,58,100,60,38,95,62,42,97,90,43,60,85,45,21,76,13,13,34,27,35,80,87,43,36,85,27,51,90,89,74,78,66,47,20,83,25,73,38,97,78,36,0,82,16,80,20,76,80,68,90,65,96,95,20,58,50,100,50,19,50,45,87,88,96,73,23,65,74,25,97,79,50,28,63,59,64,50,88,13,30,27,75,76,14
93,97,69,64,86,86,14,15,45,44,80,82,86,41,49,67,82,26,22,93,64,23,40,18,100,100,19,13,73,21,80,22,10,74,44,56,58,51,86,54,78,70,89,39,63,45,60,16,15,37,44,66,23,94,45,26,13,53,57,35,78,48,17,79,82,0,17,41,27,64,47,92,85,13,99,96,66,89,12,80,15,17,25,38,26,98,16,82,86,41,38,10,29,24,56,80,47,57,38,98,50,32,25,19,19,39,93
83,13,98,73,87,56,89,80,96,65,94,34,52,99,40,33,54,10,17,49,96,29,26,32,61,70,84,38,57,58,27,55,55,86,30,44,54,43,12,20,27,93,77,34,58,87,78,70,36,25,16,20,70,47,68,67,79,23,100,84,34,69,83,16,16,17,0,33,16,10,76,14,92,98,68,89,95,78,23,19,28,64,46,28,12,25,85,54,76,47,18,39,74,83,46,39,13,45,99,74,91,54,65,84,57,50,83
66,94,93,62,26,37,97,50,100,52,77,92,18,12,45,17,66,53,48,77,97,100,96,35,64,14,43,62,76,65,33,94,70,55,12,49,62,54,82,35,42,29,58,10,43,77,78,93,16,12,78,73,82,22,88,82,68,86,62,37,10,79,43,99,80,41,33,0,61,19,64,15,28,57,54,34,20,65,88,93,26,10,47,94,47,63,87,28,34,25,89,30,73,25,20,79,75,11,100,57,67,70,56,53,24,80,66
67,44,26,14,61,98,63,57,28,27,50,76,30,66,59,38,95,19,59,91,30,27,74,39,12,44,55,25,51,38,51,98,42,35,33,26,74,44,21,14,59,69,33,64,41,73,81,60,39,13,90,98,80,59,17,27,22,87,44,68,38,50,54,15,20,27,16,61,0,95,28,36,78,80,16,99,82,52,70,11,39,89,20,60,28,54,33,82,56,32,91,32,85,84,93,57,17,99,68,74,20,59,29,46,85,82,67
93,17,82,72,21,14,44,75,31,73,81,52,56,66,58,94,93,41,73,19,77,66,54,90,12,32,23,87,73,55,61,70,16,97,66,97,99,24,76,48,86,91,61,44,97,82,23,84,71,85,11,29,81,82,96,34,88,88,50,54,88,53,100,33,76,64,10,19,95,0,28,87,74,66,11,68,99,67,87,66,31,45,42,58,71,37,30,66,55,72,35,53,99,81,31,27,39,72,65,91,34,33,46,37,84,86,93
30,43,91,47,20,19,10,82,95,44,24,73,54,65,47,33,82,44,74,45,37,100,85,32,91,27,98,67,16,40,89,51,57,71,31,27,53,15,38,62,52,39,46,42,79,50,57,54,33,46,15,20,21,91,10,53,57,58,45,92,90,16,10,61,80,47,76,64,28,28,0,38,78,52,87,62,93,84,52,72,45,59,11,67,99,77,65,33,63,64,19,49,40,25,20,29,26,48,26,10,36,48,33,34,79,87,30
79,35,81,48,92,49,69,93,89,68,14,10,15,59,96,56,32,17,38,99,84,40,49,29,70,47,95,64,19,50,71,52,36,47,84,70,26,61,86,89,67,68,45,50,51,68,29,46,98,52,62,15,14,46,49,41,21,54,31,18,44,63,50,75,68,92,14,15,36,87,38,0,93,49,70,60,81,92,34,64,76,74,11,23,66,22,51,84,48,19,21,83,72,78,85,53,97,22,50,76,40,39,52,78,47,76,79
48,54,69,32,23,80,95,82,55,56,64,47,83,37,13,35,16,80,15,57,84,100,53,95,20,80,24,72,64,86,93,81,79,62,59,25,51,32,100,41,22,89,77,58,72,42,79,94,60,27,90,63,31,74,79,64,69,82,45,84,57,24,75,13,90,85,92,28,78,74,78,93,0,14,60,69,68,98,20,88,85,37,29,10,41,31,65,95,87,24,34,91,67,30,51,13,99,13,20,87,84,22,29,51,51,72,48
32,18,10,99,52,92,79,48,35,69,77,86,17,90,14,11,39,16,55,94,30,56,20,35,19,98,48,71,59,36,72,33,74,32,70,43,13,31,76,60,66,51,35,86,38,96,65,37,16,17,44,71,89,21,21,36,68,51,85,26,86,76,34,85,65,13,98,57,80,66,52,49,14,0,46,74,29,29,12,61,42,75,31,36,17,32,26,12,50,58,53,89,32,98,34,90,39,88,14,75,81,54,10,40,20,59,32
43,26,16,76,52,58,22,46,31,32,99,48,65,75,35,74,11,51,47,53,87,75,94,37,66,43,83,97,10,14,26,76,11,87,24,17,75,56,11,12,33,99,44,33,89,11,38,100,97,56,76,97,12,46,33,47,33,78,29,23,100,31,11,37,96,99,68,54,16,11,87,70,60,46,0,35,89,74,90,36,85,69,51,49,85,76,53,93,28,15,54,47,90,67,80,94,63,46,18,54,57,24,99,52,81,52,43
65,72,92,86,27,12,63,67,50,88,76,86,73,54,75,99,52,77,18,16,64,28,48,12,56,66,47,32,21,82,31,60,60,27,98,65,50,44,77,80,93,37,28,15,20,89,28,36,17,93,65,47,46,76,63,17,41,89,56,46,13,74,57,36,95,96,89,34,99,68,62,60,69,74,35,0,47,64,17,25,33,41,99,44,72,75,90,33,53,35,70,67,52,27,13,90,45,93,97,10,29,45,67,39,26,41,65
35,18,99,11,52,11,82,36,13,43,80,33,90,15,37,91,42,21,41,80,70,12,30,86,100,27,73,23,33,98,62,18,84,74,98,55,26,79,99,37,61,34,33,52,57,22,52,95,40,81,81,53,72,94,27,12,81,54,95,32,14,92,21,63,20,66,95,20,82,99,93,81,68,29,89,47,0,72,25,63,29,16,66,40,80,75,47,42,52,65,38,19,84,60,61,43,53,53,54,28,99,90,79,81,51,63,35
89,33,76,84,73,44,92,61,50,86,47,34,90,97,37,37,58,29,94,19,14,82,58,61,86,45,16,97,28,51,37,92,58,19,71,82,83,44,87,36,81,49,95,42,90,62,29,92,61,89,27,57,74,27,46,75,48,84,54,99,67,71,28,28,58,89,78,65,52,67,84,92,98,29,74,64,72,0,47,77,97,18,54,93,90,26,55,88,47,93,84,99,46,34,73,45,33,81,16,52,77,85,75,83,15,89,89
45,18,13,79,42,70,98,98,59,85,22,63,96,19,35,37,33,21,89,25,76,75,74,33,28,86,85,22,81,52,46,58,63,37,77,93,37,11,67,21,22,40,68,12,71,73,23,33,85,27,43,96,32,68,74,51,88,26,67,83,30,67,27,38,50,12,23,88,70,87,52,34,20,12,90,17,25,47,0,89,63,20,42,67,71,54,92,96,52,65,99,72,42,12,75,40,40,99,20,22,74,67,70,100,83,68,45
45,68,95,55,18,30,36,25,26,72,55,17,22,52,62,49,35,18,51,91,70,90,64,68,73,50,54,15,12,11,14,85,12,42,12,31,58,76,100,23,14,94,70,33,71,24,63,26,77,74,84,63,79,46,95,25,57,61,86,86,41,94,56,21,100,80,19,93,11,66,72,64,88,61,36,25,63,77,89,0,13,50,61,83,87,68,67,26,65,93,14,59,76,50,10,68,90,15,31,71,43,93,59,99,73,71,45
17,69,69,96,57,48,17,38,59,80,79,53,17,12,28,17,92,58,55,53,35,37,49,75,80,27,56,22,70,66,14,22,54,57,67,18,18,66,67,47,17,73,35,41,81,87,89,60,92,57,71,60,63,19,95,96,19,37,87,16,94,27,66,68,50,15,28,26,39,31,45,76,85,42,85,33,29,97,63,13,0,27,25,93,15,75,70,56,82,22,38,53,68,43,66,56,78,89,87,36,28,27,22,54,92,17,17
50,89,83,86,31,93,72,33,37,51,28,71,68,97,47,95,69,11,33,22,38,94,90,64,72,60,83,80,29,62,77,22,72,84,26,81,27,26,21,45,31,59,93,34,19,25,37,77,78,41,20,19,16,67,56,64,88,50,77,99,29,26,26,46,19,17,64,10,89,45,59,74,37,75,69,41,16,18,20,50,27,0,11,86,54,60,57,50,40,68,74,85,29,51,87,17,19,66,43,88,74,81,14,25,68,16,50
20,50,47,49,67,54,54,34,56,62,79,86,23,73,14,76,66,37,58,51,72,83,48,92,22,81,88,56,53,40,36,23,59,45,72,14,79,72,13,28,22,31,67,20,11,66,59,36,41,76,40,42,89,33,78,41,90,99,16,91,74,25,51,55,50,25,46,47,20,42,11,11,29,31,51,99,66,54,42,61,25,11,0,76,69,70,29,67,10,60,98,51,40,17,44,26,39,63,98,98,31,55,94,13,40,91,20
87,54,53,36,14,27,80,37,36,37,13,53,20,15,48,75,24,10,63,15,76,71,23,25,65,40,56,63,11,13,33,76,73,90,48,57,27,21,58,51,64,18,37,92,76,93,45,24,32,32,15,45,60,66,31,95,89,65,22,89,21,99,46,92,45,38,28,94,60,58,67,23,10,36,49,44,40,93,67,83,93,86,76,0,56,61,70,11,13,13,27,84,38,91,23,90,55,55,23,95,46,62,89,27,21,72,87
30,65,92,19,59,91,52,60,96,80,81,100,97,57,13,92,19,61,84,62,82,54,72,14,75,57,69,69,67,27,100,82,46,60,71,82,57,76,16,37,36,43,95,26,82,52,14,79,86,89,92,24,72,41,36,43,72,74,65,38,70,15,88,85,87,26,12,47,28,71,99,66,41,17,85,72,80,90,71,87,15,54,69,56,0,26,73,40,37,21,60,77,21,84,17,69,56,24,56,23,63,18,62,67,77,12,30
32,73,63,76,50,47,51,100,87,18,33,23,29,73,88,25,13,21,31,67,51,33,33,28,53,70,63,12,27,10,11,28,32,69,71,28,34,12,40,24,98,39,72,27,14,96,47,54,99,95,94,98,85,22,38,49,24,96,61,72,42,51,74,39,88,98,25,63,54,37,77,22,31,32,76,75,75,26,54,68,75,60,70,61,26,0,92,44,38,39,42,100,58,73,93,67,26,17,39,60,56,49,35,45,80,32,32
30,50,53,92,67,26,75,84,83,38,17,20,81,67,75,77,94,16,37,42,92,61,54,48,73,41,65,90,27,93,21,19,22,40,19,93,63,24,72,28,37,40,81,69,71,68,62,70,63,38,82,80,25,38,78,31,28,82,50,57,18,41,98,31,96,16,85,87,33,30,65,51,65,26,53,90,47,55,92,67,70,57,29,70,73,92,0,62,88,10,35,41,14,44,18,50,23,79,42,25,63,35,12,68,23,95,30
82,17,48,41,37,75,50,20,76,59,24,47,21,85,42,15,85,51,65,85,66,29,49,39,45,33,66,38,97,69,44,81,65,91,15,60,91,24,78,67,68,28,16,58,37,95,66,36,59,89,90,36,19,47,80,34,54,17,72,60,45,48,36,84,73,82,54,28,82,66,33,84,95,12,93,33,42,88,96,26,56,50,67,11,40,44,62,0,64,78,62,60,83,50,25,91,84,53,51,92,57,49,15,77,65,69,82
13,86,46,21,49,44,75,23,35,29,69,81,46,79,56,57,71,72,77,61,62,53,61,39,95,16,39,72,54,59,39,33,78,25,31,69,61,55,90,12,30,13,31,22,71,43,58,65,32,19,86,43,56,68,84,64,48,29,76,70,81,73,94,82,23,86,76,34,56,55,63,48,87,50,28,53,52,47,52,65,82,40,10,13,37,38,88,64,0,83,39,23,14,48,33,32,95,21,43,27,79,96,23,20,78,24,13
10,87,62,88,73,92,60,99,18,70,45,22,21,74,30,36,58,48,20,24,73,26,37,11,40,65,81,23,95,74,21,24,53,74,98,59,26,41,65,39,17,99,46,49,15,26,75,19,73,84,24,36,79,33,91,76,90,16,49,77,81,59,46,80,65,41,47,25,32,72,64,19,24,58,15,35,65,93,65,93,22,68,60,13,21,39,10,78,83,0,16,43,11,43,23,66,71,48,49,44,28,71,19,32,31,23,10
34,64,96,29,92,93,48,70,53,10,54,66,88,50,83,36,39,12,25,28,66,81,46,16,36,24,24,82,31,70,58,24,89,58,70,85,74,23,80,17,37,34,23,68,34,45,73,54,67,81,70,77,59,85,45,41,19,99,13,89,11,71,72,71,74,38,18,89,91,35,19,21,34,53,54,70,38,84,99,14,38,74,98,27,60,42,35,62,39,16,0,94,38,59,20,19,78,69,70,75,43,95,28,36,68,88,34
28,56,53,54,60,29,67,29,71,81,12,32,27,57,47,90,13,19,17,12,30,58,54,56,86,21,99,73,74,39,55,32,48,33,75,26,65,58,69,30,68,60,23,88,69,49,45,62,11,67,90,71,10,80,54,37,39,72,34,57,35,40,32,97,25,10,39,30,32,53,49,83,91,89,47,67,19,99,72,59,53,85,51,84,77,100,41,60,23,43,94,0,87,97,77,88,80,34,98,43,85,40,93,100,83,89,28
70,79,65,26,28,66,12,73,88,30,81,69,86,67,85,67,25,69,12,27,72,50,88,35,37,58,83,24,46,23,62,30,13,22,87,57,31,71,75,98,21,81,69,88,10,96,59,80,92,58,44,13,54,75,69,51,60,35,51,75,74,91,33,22,97,29,74,73,85,99,40,72,67,32,90,52,84,46,42,76,68,29,40,38,21,58,14,83,14,11,38,87,0,57,64,50,89,58,84,71,100,19,36,64,86,94,70
57,40,51,69,65,78,63,86,73,93,74,96,34,53,56,65,31,16,68,14,78,100,64,36,47,53,35,32,74,94,76,11,70,100,82,72,68,83,84,52,82,23,74,60,48,98,76,64,25,41,21,22,88,53,55,65,77,27,91,69,56,37,35,76,79,24,83,25,84,81,25,78,30,98,67,27,60,34,12,50,43,51,17,91,84,73,44,50,48,43,59,97,57,0,82,22,53,68,79,11,98,81,81,87,26,43,57
51,45,84,62,58,51,62,12,83,99,56,81,84,72,11,64,100,98,28,68,48,99,36,14,82,72,41,33,92,50,85,12,60,43,100,86,90,92,18,95,81,84,29,19,30,96,13,82,91,12,93,25,87,82,79,39,39,83,36,16,39,59,32,50,50,56,46,20,93,31,20,85,51,34,80,13,61,73,75,10,66,87,44,23,17,93,18,25,33,23,20,77,64,82,0,56,28,80,31,10,51,94,54,41,59,37,51
44,93,20,52,52,78,88,90,84,81,75,81,80,90,72,97,67,36,49,44,51,65,63,13,77,32,55,67,36,30,37,87,25,97,42,25,30,93,68,94,24,30,84,71,67,100,38,29,95,23,26,83,42,12,100,15,93,38,56,89,80,54,60,15,28,80,39,79,57,27,29,53,13,90,94,90,43,45,40,68,56,17,26,90,69,67,50,91,32,66,19,88,50,22,56,0,16,85,95,10,91,37,61,15,59,17,44
79,20,68,87,51,48,14,94,96,14,20,11,55,32,33,96,85,12,53,15,89,65,29,30,66,67,25,53,88,68,22,50,90,34,14,49,73,28,37,17,89,59,42,92,62,40,93,98,63,61,44,18,63,30,46,70,33,73,47,33,76,53,87,35,63,47,13,75,17,39,26,97,99,39,63,45,53,33,40,90,78,19,39,55,56,26,23,84,95,71,78,80,89,53,28,16,0,67,89,59,69,99,59,84,49,68,79
20,46,26,61,97,79,26,81,89,22,98,13,30,97,96,22,51,81,48,60,23,24,79,82,37,72,75,49,48,31,14,27,45,39,15,19,81,69,52,40,18,51,95,44,84,87,22,24,64,94,23,28,55,33,78,98,56,20,72,15,26,55,15,100,59,57,45,11,99,72,48,22,13,88,46,93,53,81,99,15,89,66,63,55,24,17,79,53,21,48,69,34,58,68,80,85,67,0,22,75,30,28,66,36,99,16,20
33,16,57,35,99,60,14,43,62,60,42,74,19,71,82,74,94,84,36,93,75,51,43,17,26,65,86,24,82,33,32,54,94,26,62,77,11,12,97,18,11,31,94,91,92,91,30,73,95,45,82,35,89,72,38,22,82,55,25,59,55,15,80,12,64,38,99,100,68,65,26,50,20,14,18,97,54,16,20,31,87,43,98,23,56,39,42,51,43,49,70,98,84,79,31,95,89,22,0,88,32,97,49,41,18,40,33
59,69,49,59,69,90,29,41,62,34,21,21,85,65,99,47,84,31,28,93,58,32,30,80,52,86,11,52,45,54,55,52,54,21,68,28,25,74,33,82,75,96,87,94,62,86,61,24,50,45,72,47,10,90,76,11,92,100,21,31,65,70,44,68,50,98,74,57,74,91,10,76,87,75,54,10,28,52,22,71,36,88,98,95,23,60,25,92,27,44,75,43,71,11,10,10,59,75,88,0,55,97,23,19,27,63,59
29,86,19,28,15,64,64,28,98,72,74,34,10,85,49,48,96,66,41,41,79,43,78,37,75,28,88,28,43,48,35,49,49,84,24,64,32,20,12,43,32,38,93,37,21,47,40,41,19,72,46,74,70,44,89,73,91,94,96,14,23,78,60,44,88,50,91,67,20,34,36,40,84,81,57,29,99,77,74,43,28,74,31,46,63,56,63,57,79,28,43,85,100,98,51,91,69,30,32,55,0,83,85,38,86,24,29
50,70,97,75,69,93,89,50,38,56,83,70,38,23,95,60,99,90,93,93,22,51,90,15,76,97,14,80,60,77,41,87,81,26,15,27,39,66,70,63,64,13,12,29,23,37,40,56,64,56,30,68,70,76,96,72,96,53,64,12,17,57,52,22,13,32,54,70,59,33,48,39,22,54,24,45,90,85,67,93,27,81,55,62,18,49,35,49,96,71,95,40,19,81,94,37,99,28,97,97,83,0,54,85,29,36,50
100,87,64,94,85,33,25,100,35,52,93,43,42,92,32,16,15,30,55,75,15,95,53,98,35,49,71,76,86,48,50,14,37,55,24,82,97,91,49,59,30,18,35,95,55,25,94,75,69,25,60,73,87,65,45,10,30,74,97,39,55,70,37,10,30,25,65,56,29,46,33,52,29,10,99,67,79,75,70,59,22,14,94,89,62,35,12,15,23,19,28,93,36,81,54,61,59,66,49,23,85,54,0,39,53,89,100
87,14,43,36,57,73,76,16,22,23,10,31,45,31,12,11,73,20,73,70,88,47,28,66,23,43,56,65,23,77,80,49,35,32,76,75,72,57,58,21,92,96,62,91,63,23,48,26,97,41,22,98,83,40,23,13,17,34,88,28,36,50,62,57,27,19,84,53,46,37,34,78,51,40,52,39,81,83,100,99,54,25,13,27,67,45,68,77,20,32,36,100,64,87,41,15,84,36,41,19,38,85,39,0,71,80,87
55,67,76,30,70,97,98,13,51,49,77,84,42,27,79,23,39,33,75,85,26,60,97,48,96,70,52,96,46,23,49,64,21,36,12,59,14,50,58,87,94,61,57,67,74,84,33,59,51,65,89,85,71,37,81,92,79,99,84,62,47,74,21,36,75,19,57,24,85,84,79,47,51,20,81,26,51,15,83,73,92,68,40,21,77,80,23,65,78,31,68,83,86,26,59,59,49,99,18,27,86,29,53,71,0,83,55
23,66,84,29,31,45,50,95,55,90,36,94,54,12,80,81,50,42,91,46,98,30,32,63,59,38,81,14,33,24,94,74,72,99,93,84,16,73,94,56,27,87,17,30,46,99,59,26,38,65,24,29,15,11,99,10,55,31,66,55,37,24,79,24,76,39,50,80,82,86,87,76,72,59,52,41,63,89,68,71,17,16,91,72,12,32,95,69,24,23,88,89,94,43,37,17,68,16,40,63,24,36,89,80,83,0,23
0,41,48,85,75,28,99,92,33,31,61,20,92,45,60,74,84,60,94,84,43,68,24,78,35,56,63,87,62,66,42,30,85,36,90,92,88,63,95,64,43,26,41,56,55,32,100,22,90,91,34,74,48,79,62,45,76,88,43,46,53,16,81,68,14,93,83,66,67,93,30,79,48,32,43,65,35,89,45,45,17,50,20,87,30,32,30,82,13,10,34,28,70,57,51,44,79,20,33,59,29,50,100,87,55,23,0
