119
35,83,38,68,71,39,84,62,73,37,28,11,50,96,91,44,76,54,91,91,28,16,81,18,41,42,36,84,20,61,78,61,95,84,57,45,80,96,49,23,62,94,44,64,17,88,38,23,59,84,19,29,50,12,11,41,0,13,70,13,76,59,79,74,18,50,44,88,45,45,44,21,13,44,95,16,82,71,43,33,39,90,63,63,32,95,64,15,18,11,15,26,12,23,15,67,61,28,28,23,95,89,70,38,33,47,35,47,37,94,35,17,14,73,46,49,45,31,97,14,35
10,35,36,39,37,25,49,85,18,84,62,67,35,66,77,37,92,56,93,48,51,68,12,59,46,60,81,57,54,80,97,96,24,36,32,25,19,84,91,74,15,32,36,70,19,69,60,73,82,56,17,83,88,20,95,26,13,0,32,47,79,98,100,23,83,19,77,54,79,40,84,25,94,93,56,80,41,80,67,53,69,13,79,32,59,21,79,24,42,73,58,21,26,66,49,34,56,89,52,69,87,49,77,86,52,57,87,80,97,26,73,89,39,76,32,63,97,43,96,99,10
11,64,68,70,18,10,13,16,18,13,31,84,84,82,10,30,42,55,64,73,59,51,88,22,87,63,16,66,15,41,39,20,56,86,32,55,15,63,37,37,86,22,20,96,51,68,74,77,41,41,20,84,57,92,69,36,70,32,0,84,65,56,35,47,55,96,44,28,52,26,32,69,31,56,11,14,76,84,74,84,56,45,44,47,68,97,83,20,57,89,20,23,92,21,27,43,53,42,90,13,16,73,10,98,17,73,13,52,38,23,76,68,33,73,27,29,33,74,13,18,11
93,29,46,78,45,46,25,11,83,21,86,34,59,63,65,76,38,15,49,61,89,90,24,69,67,51,10,82,91,65,27,62,81,49,42,35,82,21,76,66,51,74,93,98,78,93,23,96,80,11,44,44,100,100,93,94,13,47,84,0,83,63,37,13,48,59,58,45,90,97,26,59,76,37,16,37,76,94,74,53,44,61,93,69,10,29,86,24,100,14,29,95,92,47,13,64,68,71,19,29,35,19,86,94,83,11,60,93,60,52,55,78,14,65,15,53,32,98,37,89,93
29,99,12,92,82,58,79,94,79,99,20,78,27,65,35,52,25,96,90,12,27,65,70,12,73,60,85,29,86,44,13,43,37,99,31,20,39,100,54,97,50,51,56,26,72,58,77,58,86,39,72,19,74,51,69,61,76,79,65,83,0,98,57,59,46,36,95,79,81,51,84,68,92,42,89,10,76,41,29,23,48,67,13,47,48,83,40,67,99,42,19,62,26,15,13,60,53,89,55,47,32,22,77,83,35,48,82,94,24,72,24,29,71,88,48,100,79,66,31,76,29
27,31,99,94,15,41,60,80,71,51,91,79,32,88,46,90,83,94,88,50,77,62,40,17,79,99,43,45,23,15,23,77,34,37,68,48,88,26,94,43,94,59,80,73,37,67,73,13,88,90,14,24,46,71,24,91,59,98,56,63,98,0,67,51,64,79,67,58,16,45,66,72,76,21,96,11,25,98,39,29,87,22,99,17,16,89,86,62,21,42,40,98,38,73,62,16,89,79,27,28,77,96,72,87,64,94,17,42,71,90,74,24,44,23,83,28,86,43,91,68,27
64,44,71,51,50,49,18,56,20,61,44,53,38,20,47,85,45,65,99,54,36,83,95,68,67,99,56,35,19,38,41,10,89,77,78,71,88,59,97,22,28,21,100,11,37,60,63,49,21,41,23,95,39,27,23,98,79,100,35,37,57,67,0,88,42,59,25,63,97,34,81,35,44,99,63,93,61,60,17,79,55,57,14,13,89,44,17,96,19,18,36,86,11,58,18,49,52,45,68,67,78,87,61,92,76,100,97,71,59,41,73,30,88,61,48,80,32,21,65,40,64
44,71,11,14,16,81,56,50,16,64,38,23,89,88,22,38,77,72,43,30,29,82,42,97,96,18,92,21,74,63,25,78,48,43,99,17,69,66,21,49,47,59,48,73,26,66,87,19,81,33,18,70,74,85,60,18,74,23,47,13,59,51,88,0,20,98,98,96,49,24,68,28,69,49,19,76,94,14,35,13,20,87,79,60,43,69,88,23,10,38,84,49,91,59,37,57,52,37,78,37,46,43,87,34,92,37,34,40,99,68,21,93,10,56,29,39,88,54,45,20,44
17,94,75,90,68,36,66,35,61,44,51,15,90,91,32,50,31,67,48,20,43,15,21,34,52,14,90,23,61,86,70,15,93,48,80,52,31,99,73,90,81,52,100,60,34,66,28,75,16,51,47,79,73,62,89,32,18,83,55,48,46,64,42,20,0,92,29,16,95,90,37,10,16,88,50,71,91,54,78,29,20,100,55,34,61,87,22,26,63,24,45,26,52,75,58,83,91,56,63,99,99,70,15,77,33,76,81,28,58,14,42,72,90,33,21,42,86,51,37,20,17
77,90,85,70,88,63,47,19,96,76,42,71,55,44,72,49,88,90,35,81,16,38,46,89,87,90,47,21,22,30,68,91,69,47,35,66,47,57,38,65,36,14,41,26,51,61,51,51,37,59,21,35,80,90,15,84,50,19,96,59,36,79,59,98,92,0,42,67,29,28,89,19,49,81,66,51,98,44,91,36,73,72,75,93,87,20,100,44,80,44,25,99,48,19,53,89,80,62,33,57,40,69,25,26,80,71,63,94,18,98,50,88,74,28,73,29,78,50,87,93,77
87,73,66,21,73,48,60,89,53,75,68,61,72,35,78,29,57,10,45,35,90,21,37,15,78,94,46,45,74,16,66,46,47,94,82,61,95,84,49,82,34,11,100,15,60,58,40,75,86,81,100,30,82,71,17,36,44,77,44,58,95,67,25,98,29,42,0,98,15,10,21,12,94,20,66,93,50,39,85,34,50,10,74,50,12,36,100,78,93,99,96,31,62,92,36,45,24,15,50,45,97,44,36,99,83,100,36,43,43,35,82,88,22,17,83,59,84,69,49,39,87
91,15,52,20,11,89,29,97,75,90,56,34,27,65,79,70,26,70,100,45,10,87,96,62,85,27,57,81,93,73,15,46,54,94,45,38,83,64,93,56,96,57,68,52,80,74,85,73,100,38,68,71,44,19,33,92,88,54,28,45,79,58,63,96,16,67,98,0,41,57,46,58,24,66,56,35,63,68,91,34,80,29,31,15,22,12,16,99,66,34,81,26,88,80,33,72,44,92,14,73,100,39,11,33,86,42,88,99,65,63,31,90,69,83,33,83,49,20,69,55,91
14,90,35,68,16,67,37,91,92,100,54,94,75,31,54,53,46,36,90,35,19,11,31,42,27,74,89,96,28,40,19,48,37,28,53,91,19,44,100,90,75,66,89,30,21,73,56,12,90,31,88,62,70,38,71,86,45,79,52,90,81,16,97,49,95,29,15,41,0,34,85,61,29,82,63,91,89,24,87,86,22,50,44,34,75,39,100,57,25,46,85,12,11,20,96,68,70,15,56,90,54,48,86,46,92,28,58,98,74,100,86,56,94,96,84,36,51,21,20,79,14
99,24,32,85,53,97,23,31,96,83,93,45,40,29,45,23,84,62,72,52,23,84,61,55,12,62,60,84,61,98,35,38,26,16,70,20,56,57,93,100,35,66,11,74,56,35,67,17,36,91,20,82,20,86,88,82,45,40,26,97,51,45,34,24,90,28,10,57,34,0,70,84,92,87,92,59,93,54,39,77,11,22,20,49,95,90,99,44,98,92,89,51,80,70,37,78,81,36,24,71,73,57,75,93,25,33,48,64,88,76,41,17,69,50,31,31,100,14,65,38,99
95,83,62,13,48,64,61,39,10,87,44,34,35,34,26,85,56,78,25,89,88,48,89,86,25,10,66,65,91,88,58,86,26,85,73,33,53,46,64,43,71,85,56,55,13,59,63,64,61,72,34,57,27,61,10,51,44,84,32,26,84,66,81,68,37,89,21,46,85,70,0,56,92,42,51,65,71,91,45,78,75,55,89,79,93,27,57,70,12,43,96,70,28,22,83,65,58,29,64,64,14,96,72,95,20,71,88,56,43,21,62,27,56,98,50,13,68,84,55,55,95
42,60,51,37,24,50,33,50,58,73,19,25,50,39,19,92,67,67,73,48,37,58,62,71,65,81,73,11,53,18,99,35,19,97,91,39,26,60,56,26,96,26,75,17,17,80,56,78,56,54,86,83,45,59,67,100,21,25,69,59,68,72,35,28,10,19,12,58,61,84,56,0,55,89,83,43,24,26,10,33,60,84,98,14,79,36,11,57,65,33,17,96,61,68,19,97,49,74,27,99,49,43,55,78,62,76,38,69,31,62,51,57,89,64,44,12,65,64,98,43,42
42,30,73,51,99,56,31,29,74,39,82,69,93,68,33,52,72,20,54,94,60,33,95,94,64,75,84,57,28,16,94,77,99,22,69,90,10,64,50,68,86,88,57,37,97,100,46,37,91,56,41,58,66,33,29,96,13,94,31,76,92,76,44,69,16,49,94,24,29,92,92,55,0,80,48,74,71,48,64,61,67,98,23,78,98,34,98,14,19,83,22,30,52,93,71,51,45,85,48,99,50,73,96,85,20,27,17,68,58,55,79,37,68,10,15,65,96,12,37,18,42
90,55,39,43,42,85,15,21,87,84,75,75,29,18,44,12,47,20,38,86,66,24,14,35,31,33,28,26,31,70,30,25,99,80,26,65,69,83,56,39,68,81,97,57,72,19,47,14,60,71,78,98,38,52,63,22,44,93,56,37,42,21,99,49,88,81,20,66,82,87,42,89,80,0,33,41,63,12,11,28,20,100,72,26,98,43,25,63,36,40,38,60,22,83,100,21,21,38,91,33,73,41,71,81,34,99,28,55,42,13,50,23,74,52,80,48,49,30,46,30,90
17,52,51,60,52,10,55,89,80,64,11,58,95,36,62,78,34,23,27,92,99,90,90,28,19,15,21,90,40,88,92,69,90,19,32,28,74,63,75,60,69,61,24,48,97,53,52,78,56,82,80,65,76,87,20,24,95,56,11,16,89,96,63,19,50,66,66,56,63,92,51,83,48,33,0,74,49,20,53,22,68,58,97,31,23,29,43,61,38,100,78,16,77,95,86,38,25,99,64,89,44,35,47,56,40,94,10,78,14,17,70,23,21,59,74,66,34,23,53,51,17
94,85,59,93,14,68,73,35,68,79,38,17,17,31,22,40,42,36,72,33,88,18,60,68,61,22,81,77,13,41,64,51,44,93,28,61,94,23,78,52,34,92,15,47,61,62,75,69,62,46,79,41,52,11,42,50,16,80,14,37,10,11,93,76,71,51,93,35,91,59,65,43,74,41,74,0,36,31,11,54,88,68,33,81,65,70,29,75,10,87,33,38,26,74,73,14,50,72,53,40,80,55,32,63,71,93,19,80,70,54,47,62,17,59,21,22,32,24,50,66,94
77,62,91,31,11,72,50,67,42,57,70,100,21,12,68,13,90,61,61,41,64,52,71,14,88,34,47,36,78,58,70,90,23,41,76,13,30,27,76,40,71,61,25,81,20,54,17,66,88,70,48,92,29,48,46,39,82,41,76,76,76,25,61,94,91,98,50,63,89,93,71,24,71,63,49,36,0,18,51,78,93,25,88,37,66,77,35,100,12,38,98,26,30,93,95,73,54,100,69,97,10,51,12,61,88,77,15,52,95,73,60,60,45,85,94,85,42,30,61,48,77
78,15,63,29,47,82,85,53,41,90,88,93,63,68,83,81,78,65,30,34,63,82,100,73,77,60,56,86,31,69,30,42,43,21,50,51,97,75,23,88,29,44,53,42,71,16,68,15,40,35,91,17,41,83,39,13,71,80,84,94,41,98,60,14,54,44,39,68,24,54,91,26,48,12,20,31,18,0,54,99,59,12,66,28,39,50,100,10,40,51,42,79,97,75,81,53,12,52,84,61,62,24,19,63,55,65,31,74,46,50,91,79,82,36,28,99,98,91,88,81,78
14,69,22,14,54,89,45,86,30,42,85,37,55,80,25,34,70,20,30,44,93,43,51,37,87,71,100,23,22,95,88,44,30,12,83,90,97,96,92,47,44,23,21,79,65,87,37,14,68,23,14,76,29,22,63,93,43,67,74,74,29,39,17,35,78,91,85,91,87,39,45,10,64,11,53,11,51,54,0,72,68,10,52,20,23,99,31,63,78,70,46,77,92,76,17,14,17,59,20,86,85,15,13,29,86,42,18,77,12,26,50,37,30,64,27,92,42,15,82,79,14
99,89,20,79,84,71,30,10,65,45,83,19,38,29,92,66,53,26,56,71,98,78,30,22,66,14,62,52,43,33,28,52,38,37,52,74,84,17,96,47,32,79,98,68,44,23,95,54,40,59,44,48,39,97,69,58,33,53,84,53,23,29,79,13,29,36,34,34,86,77,78,33,61,28,22,54,78,99,72,0,51,75,65,82,88,99,67,34,65,54,90,80,33,95,48,48,80,53,38,80,78,18,76,93,32,86,46,16,63,72,88,24,90,25,20,54,75,32,66,20,99
70,10,36,52,96,76,99,82,11,94,66,23,59,20,24,48,54,20,16,67,40,20,41,23,63,62,57,23,42,99,51,20,49,78,53,33,11,32,26,60,22,89,16,72,18,14,58,21,58,42,27,100,66,30,50,16,39,69,56,44,48,87,55,20,20,73,50,80,22,11,75,60,67,20,68,88,93,59,68,51,0,57,23,94,77,55,93,14,40,31,87,62,26,72,11,99,60,38,54,57,64,16,41,78,55,33,53,27,57,30,40,61,16,49,80,85,39,33,64,39,70
38,27,59,35,51,61,41,84,54,12,96,71,67,94,68,56,21,51,57,86,30,24,36,91,46,13,36,85,64,69,64,15,67,31,39,37,64,55,20,93,96,45,51,28,76,65,97,58,17,19,87,41,29,79,31,95,90,13,45,61,67,22,57,87,100,72,10,29,50,22,55,84,98,100,58,68,25,12,10,75,57,0,75,31,89,20,55,77,25,60,99,76,54,36,78,92,92,49,29,66,15,93,83,57,73,62,69,55,52,58,21,81,92,81,12,57,68,85,60,76,38
29,31,31,20,12,23,22,88,34,92,44,26,39,74,11,92,11,14,39,39,77,59,46,54,26,46,35,57,12,51,91,59,62,20,47,67,43,99,81,58,24,40,91,86,84,39,66,14,19,31,38,40,58,54,88,56,63,79,44,93,13,99,14,79,55,75,74,31,44,20,89,98,23,72,97,33,88,66,52,65,23,75,0,63,88,67,61,39,27,29,29,66,83,87,94,67,86,80,82,89,34,62,97,18,59,18,68,67,13,82,93,75,84,52,68,46,93,34,31,45,29
49,52,62,86,15,28,66,87,90,46,18,48,20,96,60,93,79,68,54,37,54,62,100,86,51,90,94,43,68,26,44,24,97,75,49,27,86,30,78,87,53,32,11,56,38,89,90,31,31,94,87,96,75,13,54,65,63,32,47,69,47,17,13,60,34,93,50,15,34,49,79,14,78,26,31,81,37,28,20,82,94,31,63,0,16,71,37,94,54,17,40,60,42,80,40,78,26,34,82,39,89,42,52,45,97,73,58,98,69,80,90,93,43,59,99,23,47,35,77,61,49
87,21,40,60,73,68,36,36,52,26,84,39,80,73,46,92,31,75,10,63,96,56,25,13,13,20,98,34,97,81,53,57,20,98,63,96,28,43,70,49,40,79,13,48,73,75,57,17,84,98,54,22,63,33,68,92,32,59,68,10,48,16,89,43,61,87,12,22,75,95,93,79,98,98,23,65,66,39,23,88,77,89,88,16,0,19,62,31,84,35,41,83,62,24,79,39,12,13,41,72,47,77,17,89,38,59,58,21,98,16,38,73,49,22,53,27,54,19,21,21,87
46,44,54,51,92,62,49,30,25,66,31,75,13,71,54,59,49,48,93,17,12,87,77,83,13,67,61,62,82,52,47,23,64,18,47,56,98,47,30,38,50,64,29,55,68,12,50,23,30,29,75,62,25,47,50,33,95,21,97,29,83,89,44,69,87,20,36,12,39,90,27,36,34,43,29,70,77,50,99,99,55,20,67,71,19,0,27,51,74,21,32,14,77,30,83,87,55,44,83,78,27,76,95,30,76,11,41,81,57,44,25,44,66,41,11,32,49,72,56,51,46
97,44,84,70,35,68,33,15,66,63,17,17,83,33,70,33,13,39,32,26,21,43,51,29,89,53,15,98,100,96,29,80,83,50,99,15,77,29,55,54,38,39,44,26,61,98,35,96,27,68,42,41,58,61,32,84,64,79,83,86,40,86,17,88,22,100,100,16,100,99,57,11,98,25,43,29,35,100,31,67,93,55,61,37,62,27,0,58,95,60,85,89,19,84,59,95,88,60,59,66,64,56,98,97,12,72,56,93,60,93,99,31,37,39,37,50,82,90,16,10,97
44,70,71,92,18,14,54,90,41,16,72,94,21,25,100,12,18,84,28,45,97,12,68,39,96,56,99,70,80,86,61,26,65,65,68,68,55,93,90,94,45,74,31,76,80,43,42,72,88,92,88,79,79,74,48,55,15,24,20,24,67,62,96,23,26,44,78,99,57,44,70,57,14,63,61,75,100,10,63,34,14,77,39,94,31,51,58,0,87,69,49,19,26,94,28,40,27,31,93,66,28,93,56,24,83,49,15,64,84,97,32,31,91,68,98,99,51,38,32,100,44
26,31,95,28,76,97,78,10,26,92,85,23,63,82,34,60,69,11,16,100,12,29,23,28,64,94,56,88,95,97,74,66,48,22,45,33,58,66,79,55,99,13,92,63,30,42,27,21,79,69,97,57,10,76,21,94,18,42,57,100,99,21,19,10,63,80,93,66,25,98,12,65,19,36,38,10,12,40,78,65,40,25,27,54,84,74,95,87,0,59,88,44,66,58,23,70,77,72,30,64,64,37,96,90,30,45,13,75,59,28,72,70,71,51,46,71,94,45,71,61,26
17,67,52,51,72,80,34,85,53,41,75,62,35,30,23,31,58,17,40,75,15,58,43,83,88,36,25,72,26,45,91,51,16,73,66,23,60,18,74,35,54,76,71,96,53,84,94,97,67,75,37,100,54,76,40,16,11,73,89,14,42,42,18,38,24,44,99,34,46,92,43,33,83,40,100,87,38,51,70,54,31,60,29,17,35,21,60,69,59,0,58,21,35,84,90,18,81,43,98,91,60,69,60,25,76,61,36,74,97,39,85,35,90,50,10,53,28,46,40,43,17
82,28,50,96,12,13,33,58,75,75,64,77,18,23,29,23,39,50,41,65,10,82,95,44,41,57,60,91,96,22,38,24,57,49,59,57,21,66,22,25,81,54,47,14,95,80,15,31,96,78,85,67,91,54,33,97,15,58,20,29,19,40,36,84,45,25,96,81,85,89,96,17,22,38,78,33,98,42,46,90,87,99,29,40,41,32,85,49,88,58,0,37,46,90,29,63,15,61,10,13,39,51,32,17,27,53,78,18,40,48,75,90,59,58,77,34,15,94,69,67,82
67,68,49,96,58,66,61,68,50,70,71,39,61,27,49,63,65,91,98,73,87,69,11,80,82,61,19,88,18,32,69,93,98,67,45,33,19,54,33,99,23,57,99,35,78,78,77,94,96,85,30,100,78,24,40,73,26,21,23,95,62,98,86,49,26,99,31,26,12,51,70,96,30,60,16,38,26,79,77,80,62,76,66,60,83,14,89,19,44,21,37,0,57,37,41,50,23,48,52,27,88,80,77,18,40,70,21,59,23,11,68,17,78,93,15,67,92,59,95,24,67
53,95,50,77,47,13,26,46,96,95,92,64,62,64,81,95,94,88,89,98,47,42,52,52,16,26,88,83,52,72,20,86,83,44,57,86,79,28,20,11,68,30,80,81,11,42,81,53,93,81,88,80,74,73,36,56,12,26,92,92,26,38,11,91,52,48,62,88,11,80,28,61,52,22,77,26,30,97,92,33,26,54,83,42,62,77,19,26,66,35,46,57,0,43,59,12,89,14,98,33,57,85,39,84,20,64,93,86,62,58,57,55,17,76,75,72,63,62,83,70,53
100,12,76,17,86,17,80,51,88,82,17,44,75,89,55,90,91,54,23,54,87,26,58,50,11,68,85,82,54,53,29,54,80,78,77,29,43,74,88,27,27,27,50,39,35,93,95,62,18,100,37,25,74,25,63,40,23,66,21,47,15,73,58,59,75,19,92,80,20,70,22,68,93,83,95,74,93,75,76,95,72,36,87,80,24,30,84,94,58,84,90,37,43,0,93,21,24,38,79,27,47,37,71,61,91,79,26,57,14,17,72,80,42,59,14,52,25,44,35,87,100
82,95,99,60,14,94,36,24,96,46,97,77,61,99,77,90,93,28,88,64,42,48,33,14,11,92,93,78,53,35,37,38,21,83,83,83,93,52,81,79,22,49,89,60,88,92,12,75,86,34,37,52,60,50,86,37,15,49,27,13,13,62,18,37,58,53,36,33,96,37,83,19,71,100,86,73,95,81,17,48,11,78,94,40,79,83,59,28,23,90,29,41,59,93,0,48,29,53,12,51,39,44,92,51,12,76,84,88,72,37,84,84,68,51,25,63,78,99,42,40,82
10,63,54,60,84,13,77,99,94,99,61,22,64,75,75,80,85,61,59,19,18,94,79,72,67,77,10,53,80,96,70,79,89,87,46,67,100,28,78,58,71,56,87,12,26,52,14,62,46,81,13,53,56,76,77,97,67,34,43,64,60,16,49,57,83,89,45,72,68,78,65,97,51,21,38,14,73,53,14,48,99,92,67,78,39,87,95,40,70,18,63,50,12,21,48,0,72,26,23,58,85,62,21,25,53,23,83,42,99,97,42,42,77,97,41,74,74,14,56,79,10
98,50,70,80,51,84,23,60,69,45,49,37,13,82,60,70,77,31,26,57,19,64,60,63,32,23,33,46,28,91,59,66,73,31,59,98,48,70,12,58,44,10,90,54,30,33,27,78,22,66,16,33,99,72,36,97,61,56,53,68,53,89,52,52,91,80,24,44,70,81,58,49,45,21,25,50,54,12,17,80,60,92,86,26,12,55,88,27,77,81,15,23,89,24,29,72,0,42,14,63,98,81,33,10,70,67,86,88,82,76,22,33,64,27,85,54,92,59,22,22,98
50,67,31,90,13,82,69,56,50,83,77,31,33,98,35,85,82,100,72,39,14,96,25,64,93,42,81,50,36,39,21,30,73,35,49,75,79,79,40,10,63,96,42,81,90,16,77,38,11,66,24,20,92,91,47,96,28,89,42,71,89,79,45,37,56,62,15,92,15,36,29,74,85,38,99,72,100,52,59,53,38,49,80,34,13,44,60,31,72,43,61,48,14,38,53,26,42,0,96,87,11,39,58,70,41,42,26,25,63,91,24,39,31,79,90,57,76,75,61,46,50
57,44,71,85,81,85,62,17,58,10,90,44,93,57,33,72,20,95,24,34,46,74,25,81,93,92,66,22,48,47,82,11,48,46,41,36,23,58,31,98,90,93,66,69,100,86,60,59,28,59,39,30,40,42,37,41,28,52,90,19,55,27,68,78,63,33,50,14,56,24,64,27,48,91,64,53,69,84,20,38,54,29,82,82,41,83,59,93,30,98,10,52,98,79,12,23,14,96,0,51,72,94,76,65,85,52,19,70,59,97,16,76,56,57,12,99,22,63,43,41,57
33,26,84,38,77,97,74,86,51,15,24,39,48,35,38,77,65,85,10,50,92,31,74,82,43,64,23,90,32,78,18,58,80,66,21,36,22,99,30,45,67,67,12,14,62,85,89,45,61,38,48,73,62,64,92,17,23,69,13,29,47,28,67,37,99,57,45,73,90,71,64,99,99,33,89,40,97,61,86,80,57,66,89,39,72,78,66,66,64,91,13,27,33,27,51,58,63,87,51,0,37,31,69,10,94,49,60,81,84,35,44,59,35,69,68,67,71,12,91,96,33
27,82,70,85,19,74,30,61,75,87,65,74,75,92,66,11,69,68,15,30,42,36,65,46,77,59,39,81,46,50,48,90,79,82,56,24,24,60,31,33,30,45,46,18,65,92,43,77,35,81,38,39,72,81,27,92,95,87,16,35,32,77,78,46,99,40,97,100,54,73,14,49,50,73,44,80,10,62,85,78,64,15,34,89,47,27,64,28,64,60,39,88,57,47,39,85,98,11,72,37,0,48,26,85,63,20,19,28,33,84,65,92,84,66,96,28,68,37,67,95,27
65,66,13,70,75,75,64,10,80,35,16,56,70,59,54,31,69,30,73,45,47,54,82,11,42,59,22,29,23,20,78,38,34,92,24,52,27,75,24,24,30,79,31,16,76,66,91,71,57,73,30,88,61,49,12,12,89,49,73,19,22,96,87,43,70,69,44,39,48,57,96,43,73,41,35,55,51,24,15,18,16,93,62,42,77,76,56,93,37,69,51,80,85,37,44,62,81,39,94,31,48,0,12,51,20,60,23,29,54,70,77,17,13,89,30,45,81,63,70,57,65
62,93,11,27,96,28,19,48,84,87,60,35,72,17,73,21,51,31,66,70,15,31,71,12,12,14,81,59,40,67,83,67,63,91,15,92,38,62,15,45,64,33,73,50,89,18,78,19,84,44,30,94,66,80,65,12,70,77,10,86,77,72,61,87,15,25,36,11,86,75,72,55,96,71,47,32,12,19,13,76,41,83,97,52,17,95,98,56,96,60,32,77,39,71,92,21,33,58,76,69,26,12,0,24,61,45,42,96,23,63,79,90,70,14,58,38,13,40,22,76,62
96,26,50,63,57,87,56,94,65,43,84,44,17,89,29,42,78,48,16,37,28,46,69,96,87,100,57,30,24,67,54,29,53,31,57,24,70,52,18,42,94,35,70,15,100,50,80,13,50,79,72,79,18,31,50,20,38,86,98,94,83,87,92,34,77,26,99,33,46,93,95,78,85,81,56,63,61,63,29,93,78,57,18,45,89,30,97,24,90,25,17,18,84,61,51,25,10,70,65,10,85,51,24,0,73,24,23,74,93,96,32,51,63,17,63,28,60,82,79,98,96
62,90,79,38,59,89,70,14,36,44,70,88,71,87,92,59,48,72,32,44,17,43,77,66,53,69,70,34,93,55,31,85,89,73,83,71,92,68,41,32,76,42,85,21,61,72,42,39,64,18,19,40,17,81,59,35,33,52,17,83,35,64,76,92,33,80,83,86,92,25,20,62,20,34,40,71,88,55,86,32,55,73,59,97,38,76,12,83,30,76,27,40,20,91,12,53,70,41,85,94,63,20,61,73,0,61,95,61,99,82,62,62,64,96,65,51,76,88,13,29,62
20,30,78,49,17,82,82,13,70,91,61,41,69,100,77,47,91,94,96,39,75,58,77,42,59,37,16,88,20,44,39,18,61,88,72,20,43,64,45,16,84,100,79,95,70,61,32,60,100,41,30,94,66,36,78,50,47,57,73,11,48,94,100,37,76,71,100,42,28,33,71,76,27,99,94,93,77,65,42,86,33,62,18,73,59,11,72,49,45,61,53,70,64,79,76,23,67,42,52,49,20,60,45,24,61,0,100,85,34,95,66,29,22,28,44,94,57,18,73,99,20
44,68,55,84,96,69,31,85,63,35,62,41,25,51,73,23,61,85,49,53,24,84,66,99,62,68,35,26,58,82,69,94,31,15,75,55,73,11,37,41,93,17,30,53,84,35,85,17,41,14,20,16,66,20,68,77,35,87,13,60,82,17,97,34,81,63,36,88,58,48,88,38,17,28,10,19,15,31,18,46,53,69,68,58,58,41,56,15,13,36,78,21,93,26,84,83,86,26,19,60,19,23,42,23,95,100,0,86,38,87,92,46,49,61,29,68,57,45,91,64,44
34,73,16,88,30,55,63,34,79,38,86,12,45,97,69,72,11,54,50,49,61,94,80,89,17,40,43,88,77,79,84,68,94,92,65,48,75,72,89,76,71,95,28,51,14,75,91,100,43,75,82,81,17,26,70,14,47,80,52,93,94,42,71,40,28,94,43,99,98,64,56,69,68,55,78,80,52,74,77,16,27,55,67,98,21,81,93,64,75,74,18,59,86,57,88,42,88,25,70,81,28,29,96,74,61,85,86,0,97,100,43,48,33,85,20,93,88,97,63,59,34
80,59,99,18,24,57,93,29,78,65,81,18,77,81,51,83,41,24,19,77,62,78,55,28,14,72,18,90,70,82,85,15,81,66,12,40,43,31,67,15,84,71,18,74,47,63,74,38,68,13,49,13,52,18,41,36,37,97,38,60,24,71,59,99,58,18,43,65,74,88,43,31,58,42,14,70,95,46,12,63,57,52,13,69,98,57,60,84,59,97,40,23,62,14,72,99,82,63,59,84,33,54,23,93,99,34,38,97,0,43,22,38,60,93,28,35,19,91,34,18,80
79,97,99,30,94,82,82,50,42,12,46,27,39,57,62,79,44,55,63,65,85,30,73,78,62,66,13,11,66,24,66,81,25,86,77,47,71,21,72,95,44,64,62,31,50,42,98,25,91,11,28,100,60,61,55,23,94,26,23,52,72,90,41,68,14,98,35,63,100,76,21,62,55,13,17,54,73,50,26,72,30,58,82,80,16,44,93,97,28,39,48,11,58,17,37,97,76,91,97,35,84,70,63,96,82,95,87,100,43,0,47,59,41,76,48,82,89,95,66,46,79
49,86,41,31,50,78,80,36,98,50,18,16,20,100,20,10,97,47,89,26,53,31,71,98,41,81,55,90,70,66,99,16,36,62,58,10,65,82,36,86,61,14,87,24,62,31,99,72,72,46,27,19,89,45,59,59,35,73,76,55,24,74,73,21,42,50,82,31,86,41,62,51,79,50,70,47,60,91,50,88,40,21,93,90,38,25,99,32,72,85,75,68,57,72,84,42,22,24,16,44,65,77,79,32,62,66,92,43,22,47,0,68,78,22,71,30,26,11,71,41,49
90,75,38,75,21,56,52,82,49,88,16,44,88,17,98,39,13,60,62,39,69,48,31,24,84,79,97,22,66,55,34,27,68,21,73,17,38,81,92,76,58,84,11,27,89,62,80,61,78,45,27,51,89,94,97,31,17,89,68,78,29,24,30,93,72,88,88,90,56,17,27,57,37,23,23,62,60,79,37,24,61,81,75,93,73,44,31,31,70,35,90,17,55,80,84,42,33,39,76,59,92,17,90,51,62,29,46,48,38,59,68,0,24,33,83,67,69,96,46,28,90
95,69,51,77,38,50,71,18,73,44,92,97,35,42,66,92,26,38,38,12,24,95,56,87,32,52,69,71,63,24,23,49,66,72,19,45,11,53,47,34,63,78,28,46,76,93,89,83,92,70,35,67,67,61,31,70,14,39,33,14,71,44,88,10,90,74,22,69,94,69,56,89,68,74,21,17,45,82,30,90,16,92,84,43,49,66,37,91,71,90,59,78,17,42,68,77,64,31,56,35,84,13,70,63,64,22,49,33,60,41,78,24,0,62,68,94,71,46,18,65,95
