114
87,31,56,40,68,85,41,54,43,35,97,62,78,40,27,11,72,60,100,75,49,71,96,52,46,50,47,74,44,73,18,63,51,45,23,36,71,96,58,75,97,98,27,83,45,70,95,77,69,79,35,55,32,52,24,87,14,96,79,0,53,49,100,67,52,73,19,42,26,46,100,58,37,43,91,89,66,27,60,40,67,91,74,87,79,81,13,91,98,83,80,51,72,84,84,53,45,29,22,77,40,20,73,82,72,78,51,96,37,53,30,49,88,93,47,87
36,92,44,19,65,38,18,50,61,17,47,49,19,21,82,21,57,81,26,60,78,93,92,12,22,37,14,67,100,38,68,96,74,45,66,55,84,79,97,33,11,94,32,82,94,64,41,21,17,60,29,50,50,100,71,99,69,93,66,53,0,46,89,93,81,23,72,92,64,89,36,42,68,83,85,16,56,65,96,86,45,41,74,35,30,80,100,88,33,71,39,11,47,100,47,25,74,12,30,73,13,19,91,98,70,98,49,94,81,23,100,30,78,54,51,36
54,85,27,46,84,28,95,81,93,17,59,21,64,75,54,18,96,70,100,67,78,45,62,35,31,28,73,70,24,78,92,62,81,23,15,28,19,63,26,44,29,35,68,89,36,48,61,13,77,54,25,99,52,63,26,50,49,22,41,49,46,0,44,15,92,97,81,76,87,34,22,14,31,38,19,76,47,54,14,68,32,56,67,80,57,74,39,29,78,30,19,85,10,88,48,42,77,10,55,87,92,53,12,57,73,10,66,61,37,83,15,17,96,58,62,54
47,39,56,70,69,54,12,35,76,92,35,47,76,19,21,33,93,97,84,26,11,84,77,34,21,59,53,14,67,29,99,58,30,13,92,11,55,51,51,90,72,26,24,64,23,72,80,27,46,57,100,83,32,85,21,48,89,11,35,100,89,44,0,13,81,91,95,76,60,71,80,30,19,19,31,31,30,55,16,33,85,48,96,87,32,65,39,18,70,27,33,88,51,55,64,61,26,50,33,53,91,10,10,56,27,11,78,90,72,49,60,35,17,37,87,47
41,62,43,99,91,56,22,37,19,47,46,53,17,17,24,34,86,77,57,52,61,23,41,54,43,24,60,49,49,16,31,40,10,47,93,26,33,16,26,17,92,37,33,64,63,79,28,24,20,14,14,17,100,71,29,15,97,40,82,67,93,15,13,0,81,33,88,63,83,36,71,47,97,81,68,96,92,25,61,21,36,64,94,42,75,93,75,65,35,54,19,15,63,60,27,81,14,98,47,41,77,58,98,63,98,36,83,17,22,29,44,81,78,77,95,41
50,35,84,25,54,38,52,55,76,88,26,46,69,38,78,38,31,73,90,90,12,11,83,23,78,59,76,60,32,82,36,62,66,11,34,56,66,15,58,76,54,27,40,40,91,75,31,48,18,43,93,84,59,13,49,80,66,31,42,52,81,92,81,81,0,97,27,10,30,45,52,74,87,88,92,95,83,35,76,48,23,71,93,52,90,51,17,76,82,47,62,93,24,36,34,62,87,21,31,61,80,33,95,73,42,24,62,81,64,75,10,23,60,38,73,50
36,51,42,18,99,59,48,89,22,100,23,12,97,51,18,81,28,40,91,27,13,98,23,30,87,67,21,15,17,64,28,17,19,77,23,17,11,48,34,10,96,34,89,14,68,41,36,94,48,66,64,83,100,67,69,94,80,39,19,73,23,97,91,33,97,0,91,50,90,55,55,96,49,55,48,62,84,56,39,98,70,50,42,19,55,13,57,60,14,27,12,30,23,26,17,15,21,99,94,78,61,80,48,58,18,34,28,25,78,99,41,99,74,25,25,36
39,73,88,74,72,59,99,92,86,73,13,73,12,49,96,21,75,27,60,91,93,98,78,23,87,41,71,92,72,25,91,37,38,45,47,22,75,75,99,87,15,81,41,82,60,100,34,26,73,64,89,15,78,97,61,73,99,42,20,19,72,81,95,88,27,91,0,76,42,32,49,12,45,55,30,83,42,84,10,71,52,91,59,72,67,58,48,65,24,50,87,78,23,13,16,56,64,28,27,49,98,63,74,56,93,45,64,81,32,80,35,40,76,26,99,39
17,73,10,88,70,79,75,21,39,90,49,87,38,63,22,34,54,31,65,45,43,24,13,73,52,97,97,70,73,89,58,92,61,48,83,35,87,51,99,79,30,21,100,93,44,45,12,76,75,86,99,54,29,25,83,73,92,12,58,42,92,76,76,63,10,50,76,0,42,32,56,48,65,89,63,18,37,91,85,54,30,34,54,10,43,38,80,18,86,34,14,86,26,56,34,15,28,67,93,77,87,13,52,98,60,99,36,99,40,97,85,83,53,58,11,17
28,77,28,47,51,43,80,11,38,38,68,99,40,97,84,27,16,73,93,79,89,98,75,29,62,73,35,44,16,61,18,59,69,79,69,65,26,50,53,73,60,69,19,14,59,12,85,26,38,54,77,24,96,83,91,97,37,46,60,26,64,87,60,83,30,90,42,42,0,20,31,17,78,23,44,33,57,25,15,37,61,22,23,82,50,57,28,86,49,33,68,57,66,97,68,50,29,33,32,96,97,20,20,22,35,73,91,12,50,62,85,97,19,20,24,28
83,89,34,24,86,53,46,50,54,51,90,97,43,23,83,26,94,36,28,89,40,54,55,24,25,70,45,64,46,29,91,69,83,83,31,65,69,37,18,93,84,12,46,28,15,68,52,67,57,70,60,37,22,16,69,47,37,11,59,46,89,34,71,36,45,55,32,32,20,0,70,81,33,75,39,47,17,10,19,20,27,62,30,97,14,98,49,62,59,19,55,59,74,63,55,84,44,75,94,70,84,73,92,76,77,47,45,81,39,12,31,36,34,65,35,83
66,14,17,21,44,14,38,91,38,44,15,34,49,93,57,11,75,19,95,81,92,96,76,29,64,46,31,11,24,89,26,67,72,29,79,90,15,29,68,78,62,100,17,97,49,53,98,75,14,95,65,61,31,22,89,97,97,38,35,100,36,22,80,71,52,55,49,56,31,70,0,88,12,64,26,60,78,30,33,24,68,47,91,48,57,90,74,45,70,11,14,29,23,41,80,66,81,99,56,44,89,13,65,21,22,80,81,67,69,18,55,31,51,71,43,66
44,34,27,19,38,36,97,66,54,53,66,15,98,64,39,51,27,93,72,18,39,86,90,98,68,74,27,87,23,89,51,28,26,80,76,13,43,10,97,32,89,88,91,61,50,13,16,26,34,25,71,11,89,25,15,52,96,35,85,58,42,14,30,47,74,96,12,48,17,81,88,0,97,11,74,69,31,97,97,59,26,50,62,97,80,29,100,25,99,95,43,98,57,82,12,53,95,51,12,24,86,49,55,76,35,44,59,97,76,84,96,70,91,80,34,44
66,35,55,92,66,89,65,86,95,95,78,43,89,11,64,36,62,77,76,88,100,77,65,50,50,72,69,88,72,95,34,37,82,82,19,75,22,36,35,92,90,16,77,96,92,82,26,83,93,51,88,11,78,36,58,86,49,66,25,37,68,31,19,97,87,49,45,65,78,33,12,97,0,40,82,82,37,36,33,86,78,36,36,93,59,43,28,65,51,47,11,20,21,78,68,87,72,93,22,28,67,56,56,59,87,64,50,55,91,23,38,74,27,92,42,66
100,85,47,49,43,82,65,82,79,26,85,39,60,75,73,92,27,50,77,96,36,17,51,18,37,91,88,66,21,57,96,21,93,80,44,19,97,56,10,30,11,54,17,17,74,54,100,66,99,58,88,75,79,65,83,77,91,34,70,43,83,38,19,81,88,55,55,89,23,75,64,11,40,0,55,32,89,64,77,30,87,60,86,42,11,35,33,76,87,52,11,21,50,26,67,83,31,96,42,96,74,60,39,10,91,39,27,56,85,81,38,31,79,82,29,100
97,78,82,48,79,45,38,82,48,44,21,97,35,22,28,27,47,42,31,19,88,72,83,37,33,26,39,42,37,55,16,80,23,11,34,34,98,64,69,94,18,64,80,12,70,69,95,79,49,34,23,62,34,90,75,73,26,22,55,91,85,19,31,68,92,48,30,63,44,39,26,74,82,55,0,80,50,42,37,55,88,48,23,57,38,89,53,59,69,80,97,16,12,81,49,44,72,47,35,100,76,17,43,49,90,35,37,56,37,30,12,33,21,13,29,97
49,21,30,94,60,49,86,36,86,30,38,36,53,37,12,33,59,52,55,42,99,40,93,22,89,80,72,36,71,69,73,75,32,87,90,82,37,92,10,70,70,27,54,21,39,27,28,32,46,40,98,65,76,71,58,100,90,31,74,89,16,76,31,96,95,62,83,18,33,47,60,69,82,32,80,0,94,68,24,87,16,63,72,46,12,97,68,98,57,87,10,65,51,65,42,25,77,24,66,87,91,89,85,70,15,32,38,31,74,81,59,56,76,20,52,49
97,65,11,91,71,82,56,47,46,26,73,69,51,23,64,85,76,69,19,51,58,76,80,31,99,97,35,80,100,87,74,16,75,73,71,80,71,96,15,96,90,40,16,60,86,31,34,39,41,83,89,90,64,16,48,36,13,88,58,66,56,47,30,92,83,84,42,37,57,17,78,31,37,89,50,94,0,29,96,91,74,13,88,76,25,55,18,30,37,40,37,53,57,97,36,92,86,54,77,69,67,56,32,36,83,84,67,100,73,79,43,41,88,39,99,97
41,46,38,75,54,39,55,16,67,44,75,75,12,59,39,72,96,88,65,40,91,85,77,35,98,52,58,32,72,63,43,26,36,71,86,63,55,85,93,13,83,61,23,51,60,39,89,37,60,65,31,19,99,98,42,16,75,65,72,27,65,54,55,25,35,56,84,91,25,10,30,97,36,64,42,68,29,0,31,92,62,49,64,29,33,69,90,20,76,93,92,68,45,44,79,28,50,47,70,18,19,68,41,77,15,99,30,98,44,30,70,18,32,32,22,41
23,68,99,90,31,75,86,97,16,32,95,26,63,49,60,42,40,34,85,79,39,77,33,88,64,43,47,71,65,81,58,70,80,63,23,51,59,50,70,22,25,12,89,26,98,13,76,85,12,28,14,41,57,44,63,22,89,98,51,60,96,14,16,61,76,39,10,85,15,19,33,97,33,77,37,24,96,31,0,62,96,33,91,86,46,19,26,99,56,38,10,39,36,84,90,72,12,86,27,10,11,50,67,42,63,49,85,35,45,85,19,11,93,56,94,23
33,89,39,42,49,30,97,43,52,100,97,38,34,18,73,25,71,88,70,33,17,72,59,23,75,81,30,95,61,17,55,59,96,80,31,27,51,100,98,87,10,15,55,32,51,99,49,84,82,13,83,90,30,40,75,59,80,95,84,40,86,68,33,21,48,98,71,54,37,20,24,59,86,30,55,87,91,92,62,0,90,25,49,77,25,89,27,17,15,23,77,45,64,83,97,73,50,38,31,44,61,81,55,11,63,47,84,28,11,53,32,89,97,23,64,33
50,20,72,53,18,83,28,94,75,26,65,36,49,11,72,84,46,53,32,75,25,23,45,10,69,38,83,57,30,22,44,52,36,56,91,76,43,77,48,63,50,45,82,55,44,96,92,18,14,97,77,46,38,18,88,24,53,66,33,67,45,32,85,36,23,70,52,30,61,27,68,26,78,87,88,16,74,62,96,90,0,33,56,70,19,42,65,89,11,57,84,96,35,42,70,31,38,96,38,57,95,89,96,45,68,36,21,28,53,92,52,36,27,53,83,50
86,72,41,39,64,96,22,84,51,90,70,66,86,39,70,55,99,19,67,87,18,42,79,87,14,69,32,20,71,74,61,50,50,78,76,97,79,60,60,63,99,59,26,86,71,10,73,73,33,54,64,19,81,65,19,36,47,96,12,91,41,56,48,64,71,50,91,34,22,62,47,50,36,60,48,63,13,49,33,25,33,0,17,73,71,64,28,76,81,93,12,80,13,17,53,54,34,87,32,92,70,16,97,95,60,82,75,64,65,92,52,71,56,67,46,86
18,38,12,63,73,82,31,33,40,39,71,46,88,99,29,30,12,36,72,49,31,25,29,98,86,24,94,86,21,72,79,12,53,14,28,35,74,57,81,88,78,26,34,40,11,20,38,41,48,55,51,88,96,43,70,25,83,20,24,74,74,67,96,94,93,42,59,54,23,30,91,62,36,86,23,72,88,64,91,49,56,17,0,46,13,99,57,37,81,65,35,15,95,93,23,18,88,12,72,43,14,33,63,60,54,79,16,70,80,90,93,86,29,81,31,18
53,70,51,45,77,14,19,74,55,24,28,45,22,61,42,25,22,49,26,76,96,22,20,95,55,15,90,35,46,33,72,64,50,21,48,44,14,55,87,34,27,80,52,56,29,59,60,40,69,58,32,78,72,83,67,50,46,25,32,87,35,80,87,42,52,19,72,10,82,97,48,97,93,42,57,46,76,29,86,77,70,73,46,0,55,76,22,53,75,36,60,15,98,26,97,22,19,67,49,85,88,91,62,56,38,63,55,92,20,43,16,27,61,82,22,53
58,47,85,97,80,90,55,17,12,23,52,28,66,20,80,55,18,38,29,91,100,44,12,37,88,62,47,99,39,54,82,75,44,99,19,21,90,78,73,83,60,21,48,45,85,58,82,18,72,52,71,24,33,81,20,91,57,38,65,79,30,57,32,75,90,55,67,43,50,14,57,80,59,11,38,12,25,33,46,25,19,71,13,55,0,67,10,71,91,52,12,86,59,83,23,96,38,98,55,25,88,47,37,50,60,42,59,88,94,82,96,11,60,42,16,58
100,29,37,81,53,91,91,29,22,57,68,66,60,97,77,92,28,66,89,82,22,73,54,48,55,77,97,17,99,32,31,60,10,13,73,40,41,35,59,92,20,60,64,84,57,86,54,71,55,43,100,96,38,87,76,60,78,37,77,81,80,74,65,93,51,13,58,38,57,98,90,29,43,35,89,97,55,69,19,89,42,64,99,76,67,0,25,78,98,13,21,50,30,57,60,46,30,38,54,90,49,21,91,75,64,55,59,53,14,27,26,25,82,41,28,100
81,63,84,48,52,13,76,71,86,18,68,100,89,88,32,95,93,39,95,77,53,45,58,94,68,45,62,58,11,69,95,79,73,20,28,83,50,64,36,88,85,40,37,23,73,50,87,48,58,32,69,72,99,99,36,78,52,52,29,13,100,39,39,75,17,57,48,80,28,49,74,100,28,33,53,68,18,90,26,27,65,28,57,22,10,25,0,91,99,78,61,19,67,19,63,28,15,56,93,98,77,16,50,99,74,77,52,14,57,26,61,17,36,32,27,81
70,24,76,97,17,39,44,22,77,87,61,66,19,45,23,52,33,16,100,40,44,56,94,77,75,18,69,21,79,87,85,73,37,44,40,52,78,95,55,20,13,93,57,63,40,33,100,77,63,46,52,82,34,82,49,29,11,12,15,91,88,29,18,65,76,60,65,18,86,62,45,25,65,76,59,98,30,20,99,17,89,76,37,53,71,78,91,0,61,91,40,11,63,81,65,48,95,61,72,25,62,18,34,50,83,46,67,38,36,89,23,89,41,49,27,70
73,24,45,42,31,70,58,64,96,42,79,78,95,73,84,22,76,58,45,56,21,37,62,44,34,95,26,18,59,32,92,73,88,38,77,58,46,47,69,33,15,92,55,65,51,40,67,46,27,21,53,54,69,19,23,36,81,76,99,98,33,78,70,35,82,14,24,86,49,59,70,99,51,87,69,57,37,76,56,15,11,81,81,75,91,98,99,61,0,15,88,76,66,51,86,22,56,59,16,21,44,82,53,97,63,64,23,67,11,48,71,28,81,17,35,73
15,75,73,29,70,11,83,19,59,28,75,11,37,32,67,86,86,13,63,17,27,15,19,100,17,44,15,59,31,13,80,72,71,22,27,16,60,92,53,98,89,73,24,44,97,98,67,39,36,76,12,52,26,93,52,39,91,29,26,83,71,30,27,54,47,27,50,34,33,19,11,95,47,52,80,87,40,93,38,23,57,93,65,36,52,13,78,91,15,0,87,75,92,96,18,43,15,99,81,88,25,33,37,84,63,42,93,53,90,85,50,11,13,23,14,15
59,35,62,13,24,83,60,20,86,16,94,80,75,58,97,10,92,72,71,57,94,33,89,73,95,95,61,21,56,99,43,45,29,70,62,87,57,54,39,70,86,93,97,67,46,40,71,43,72,65,39,67,53,74,59,40,41,65,48,80,39,19,33,19,62,12,87,14,68,55,14,43,11,11,97,10,37,92,10,77,84,12,35,60,12,21,61,40,88,87,0,94,17,75,16,49,86,97,42,44,25,71,77,24,91,73,85,39,69,13,58,16,35,21,54,59
77,13,90,52,86,68,61,28,31,72,14,70,33,72,58,91,95,90,59,11,48,46,22,92,48,90,83,42,14,35,66,94,84,73,66,93,83,87,16,14,30,90,91,79,81,16,98,23,46,55,26,30,21,57,82,98,97,55,48,51,11,85,88,15,93,30,78,86,57,59,29,98,20,21,16,65,53,68,39,45,96,80,15,15,86,50,19,11,76,75,94,0,17,20,69,53,40,19,16,50,45,41,74,62,89,11,39,93,30,19,27,83,37,40,36,77
15,27,20,19,42,55,28,94,38,22,59,15,52,58,50,99,39,13,40,49,99,15,45,89,93,51,80,71,97,67,99,11,55,77,77,63,74,27,33,98,43,10,87,18,12,85,15,57,75,57,15,97,99,43,73,33,80,99,60,72,47,10,51,63,24,23,23,26,66,74,23,57,21,50,12,51,57,45,36,64,35,13,95,98,59,30,67,63,66,92,17,17,0,24,61,67,11,82,88,47,93,45,71,75,51,99,56,67,31,22,31,45,65,43,48,15
39,69,48,56,23,33,19,23,17,29,24,73,97,86,68,94,64,60,21,35,35,67,13,56,54,69,55,73,53,55,41,25,46,49,13,69,56,19,29,23,91,52,37,22,85,78,62,15,76,87,16,86,14,73,83,92,79,96,17,84,100,88,55,60,36,26,13,56,97,63,41,82,78,26,81,65,97,44,84,83,42,17,93,26,83,57,19,81,51,96,75,20,24,0,17,26,99,97,31,11,36,73,21,32,76,64,52,42,73,90,66,10,48,36,54,39
40,27,67,59,79,65,62,12,27,77,61,37,44,58,43,82,88,79,59,22,90,57,100,48,38,92,83,76,53,54,83,87,85,18,27,57,95,59,63,14,59,57,74,19,96,42,26,99,93,98,78,70,21,25,21,32,76,57,26,84,47,48,64,27,34,17,16,34,68,55,80,12,68,67,49,42,36,79,90,97,70,53,23,97,23,60,63,65,86,18,16,69,61,17,0,44,39,14,24,30,41,78,63,15,31,79,27,15,50,99,60,84,31,67,55,40
64,51,93,50,12,51,62,44,79,76,10,93,69,83,55,26,23,81,18,99,54,69,69,68,16,19,69,29,26,53,43,49,86,57,77,41,20,95,86,19,96,67,45,25,75,33,88,73,55,65,33,67,20,86,32,43,77,29,61,53,25,42,61,81,62,15,56,15,50,84,66,53,87,83,44,25,92,28,72,73,31,54,18,22,96,46,28,48,22,43,49,53,67,26,44,0,34,33,92,44,69,67,18,19,45,37,92,37,11,87,15,93,90,36,40,64
87,21,40,14,71,96,96,12,60,14,28,56,31,39,58,47,53,26,23,79,67,90,18,44,42,47,79,63,54,77,71,23,86,39,94,57,18,19,22,55,20,79,58,35,25,50,45,26,64,49,46,16,38,85,100,83,68,88,52,45,74,77,26,14,87,21,64,28,29,44,81,95,72,31,72,77,86,50,12,50,38,34,88,19,38,30,15,95,56,15,86,40,11,99,39,34,0,99,54,71,67,66,97,52,69,56,10,92,11,97,88,48,73,96,31,87
77,23,34,23,29,64,48,54,27,41,80,74,20,49,52,85,24,16,86,97,75,84,47,67,77,12,90,25,78,78,97,72,66,28,69,59,67,35,60,67,65,79,80,55,78,74,85,24,30,53,88,49,39,30,12,53,37,28,41,29,12,10,50,98,21,99,28,67,33,75,99,51,93,96,47,24,54,47,86,38,96,87,12,67,98,38,56,61,59,99,97,19,82,97,14,33,99,0,47,43,44,93,100,91,64,44,24,76,46,26,51,64,44,96,45,77
75,15,14,45,85,20,30,60,81,56,84,71,86,24,19,35,41,29,65,94,47,24,81,93,51,18,93,94,67,15,70,41,33,38,91,61,65,93,56,63,54,98,38,56,40,42,26,71,16,87,73,19,11,82,64,89,91,28,22,22,30,55,33,47,31,94,27,93,32,94,56,12,22,42,35,66,77,70,27,31,38,32,72,49,55,54,93,72,16,81,42,16,88,31,24,92,54,47,0,57,51,97,90,27,16,64,18,85,21,29,90,63,34,57,62,75
80,36,17,34,51,51,20,53,39,21,36,28,83,75,91,34,75,91,47,74,95,97,59,28,68,28,49,78,68,18,93,63,88,44,91,22,13,63,84,98,56,23,15,61,60,26,46,75,51,54,36,70,29,75,75,77,56,92,55,77,73,87,53,41,61,78,49,77,96,70,44,24,28,96,100,87,69,18,10,44,57,92,43,85,25,90,98,25,21,88,44,50,47,11,30,44,71,43,57,0,18,82,21,52,19,31,14,71,81,63,51,12,62,97,68,80
98,45,36,63,53,84,65,86,30,92,10,56,89,62,91,72,12,10,31,76,83,26,12,28,15,65,37,41,28,90,25,69,35,65,94,54,83,76,37,17,79,26,96,12,67,54,55,32,10,16,65,28,37,100,86,69,34,16,61,40,13,92,91,77,80,61,98,87,97,84,89,86,67,74,76,91,67,19,11,61,95,70,14,88,88,49,77,62,44,25,25,45,93,36,41,69,67,44,51,18,0,83,25,94,30,26,20,97,20,93,78,39,82,91,32,98
81,16,26,10,85,37,66,56,58,24,61,69,98,25,98,76,33,78,12,89,87,52,67,85,91,94,38,64,25,53,64,10,52,90,15,41,43,36,38,96,63,61,18,49,36,40,16,69,32,54,83,73,81,73,98,44,19,37,36,20,19,53,10,58,33,80,63,13,20,73,13,49,56,60,17,89,56,68,50,81,89,16,33,91,47,21,16,18,82,33,71,41,45,73,78,67,66,93,97,82,83,0,21,16,78,23,53,87,76,21,68,46,56,91,79,81
82,88,43,87,99,77,30,29,77,54,25,27,16,10,18,95,41,54,70,47,36,20,51,39,62,91,50,26,60,62,31,63,56,55,60,59,16,38,83,77,89,34,45,58,78,13,96,53,33,33,83,39,73,53,61,95,76,48,49,73,91,12,10,98,95,48,74,52,20,92,65,55,56,39,43,85,32,41,67,55,96,97,63,62,37,91,50,34,53,37,77,74,71,21,63,18,97,100,90,21,25,21,0,100,27,95,99,62,16,59,28,23,70,18,32,82
16,99,20,33,72,28,96,76,12,14,87,54,90,27,97,56,48,54,86,19,11,41,34,13,41,57,79,56,11,42,50,84,63,49,82,79,93,42,36,75,10,24,22,59,48,62,31,84,29,22,47,63,52,64,31,25,25,22,72,82,98,57,56,63,73,58,56,98,22,76,21,76,59,10,49,70,36,77,42,11,45,95,60,56,50,75,99,50,97,84,24,62,75,32,15,19,52,91,27,52,94,16,100,0,93,97,36,51,77,29,75,44,42,73,26,16
99,64,97,79,65,44,30,98,43,73,25,22,88,61,97,45,17,21,45,72,96,63,99,44,30,81,43,90,96,71,74,20,54,75,66,34,70,69,52,33,38,44,24,42,39,91,13,89,42,25,93,91,19,80,52,66,60,49,17,72,70,73,27,98,42,18,93,60,35,77,22,35,87,91,90,15,83,15,63,63,68,60,54,38,60,64,74,83,63,63,91,89,51,76,31,45,69,64,16,19,30,78,27,93,0,59,62,41,46,19,43,92,63,76,21,99
18,67,91,16,22,26,30,32,65,18,90,85,98,26,86,42,39,69,64,55,40,96,34,86,25,43,18,17,18,96,50,65,77,20,81,95,61,61,62,23,50,37,74,53,65,65,27,48,62,85,76,40,18,65,16,42,85,14,93,78,98,10,11,36,24,34,45,99,73,47,80,44,64,39,35,32,84,99,49,47,36,82,79,63,42,55,77,46,64,42,73,11,99,64,79,37,56,44,64,31,26,23,95,97,59,0,52,11,21,91,79,55,83,17,29,18
23,16,88,66,77,48,13,78,66,24,76,31,45,54,99,32,30,73,14,56,96,25,19,59,53,94,97,46,47,25,74,26,26,24,85,34,31,13,85,100,78,30,63,36,31,23,97,60,22,75,12,38,22,15,49,34,62,42,73,51,49,66,78,83,62,28,64,36,91,45,81,59,50,27,37,38,67,30,85,84,21,75,16,55,59,59,52,67,23,93,85,39,56,52,27,92,10,24,18,14,20,53,99,36,62,52,0,47,83,88,14,90,37,50,38,23
93,97,39,83,76,70,44,23,44,81,26,83,30,93,66,95,54,37,91,84,27,93,94,81,38,30,29,46,19,17,20,71,38,11,73,99,30,32,64,61,53,55,76,10,84,51,59,84,97,55,75,26,57,17,92,80,14,21,95,96,94,61,90,17,81,25,81,99,12,81,67,97,55,56,56,31,100,98,35,28,28,64,70,92,88,53,14,38,67,53,39,93,67,42,15,37,92,76,85,71,97,87,62,51,41,11,47,0,23,26,87,94,78,45,37,93
19,38,24,13,16,48,97,67,73,68,19,53,12,88,100,93,25,20,77,24,55,20,11,81,14,100,50,60,73,75,42,54,80,13,26,61,33,41,97,85,76,83,100,60,30,88,15,19,85,84,29,14,100,20,79,11,17,35,29,37,81,37,72,22,64,78,32,40,50,39,69,76,91,85,37,74,73,44,45,11,53,65,80,20,94,14,57,36,11,90,69,30,31,73,50,11,11,46,21,81,20,76,16,77,46,21,83,23,0,50,61,59,53,75,87,19
50,97,41,35,32,58,95,43,84,82,63,81,51,58,48,36,47,45,61,51,56,14,47,85,25,16,17,97,86,65,61,11,88,96,76,48,98,87,92,10,60,35,33,35,33,36,47,36,56,92,41,55,95,85,81,65,55,68,43,53,23,83,49,29,75,99,80,97,62,12,18,84,23,81,30,81,79,30,85,53,92,92,90,43,82,27,26,89,48,85,13,19,22,90,99,87,97,26,29,63,93,21,59,29,19,91,88,26,50,0,83,67,53,38,14,50
66,58,85,45,77,85,14,33,51,20,42,73,86,53,89,79,88,57,30,71,78,87,76,33,63,76,73,59,16,37,97,29,82,35,23,38,61,61,22,54,84,46,57,11,48,38,94,63,63,37,84,62,70,12,21,75,24,28,67,30,100,15,60,44,10,41,35,85,85,31,55,96,38,38,12,59,43,70,19,32,52,52,93,16,96,26,61,23,71,50,58,27,31,66,60,15,88,51,90,51,78,68,28,75,43,79,14,87,61,83,0,92,86,44,28,66
21,20,66,64,43,68,90,20,79,69,30,22,93,59,51,73,20,37,60,70,87,15,77,50,51,80,11,99,88,21,76,34,62,55,98,98,41,47,85,68,73,48,84,50,34,73,68,92,42,64,79,18,89,41,15,87,100,84,53,49,30,17,35,81,23,99,40,83,97,36,31,70,74,31,33,56,41,18,11,89,36,71,86,27,11,25,17,89,28,11,16,83,45,10,84,93,48,64,63,12,39,46,23,44,92,55,90,94,59,67,92,0,17,27,38,21
27,56,24,87,41,69,79,75,61,56,17,99,49,52,71,99,40,22,10,76,59,17,89,84,60,71,16,94,58,19,95,74,72,14,45,63,21,17,57,31,33,96,55,42,77,57,58,49,20,69,13,88,35,89,71,32,41,21,100,88,78,96,17,78,60,74,76,53,19,34,51,91,27,79,21,76,88,32,93,97,27,56,29,61,60,82,36,41,81,13,35,37,65,48,31,90,73,44,34,62,82,56,70,42,63,83,37,78,53,53,86,17,0,16,59,27
55,36,84,29,22,13,70,29,64,57,17,14,51,91,58,89,30,23,67,44,16,76,91,13,33,57,77,17,69,33,57,49,57,28,96,99,81,77,63,35,26,14,93,76,88,20,38,18,89,40,48,42,95,74,78,90,75,48,93,93,54,58,37,77,38,25,26,58,20,65,71,80,92,82,13,20,39,32,56,23,53,67,81,82,42,41,32,49,17,23,21,40,43,36,67,36,96,96,57,97,91,91,18,73,76,17,50,45,75,38,44,27,16,0,38,55
90,48,26,42,44,65,83,46,30,45,47,42,79,56,14,86,39,25,73,54,74,21,36,39,44,90,21,35,80,44,56,55,21,98,34,41,14,17,25,18,92,74,68,61,33,99,42,25,99,41,100,20,75,70,39,32,73,35,49,47,51,62,87,95,73,25,99,11,24,35,43,34,42,29,29,52,99,22,94,64,83,46,31,22,16,28,27,27,35,14,54,36,48,54,55,40,31,45,62,68,32,79,32,26,21,29,38,37,87,14,28,38,59,38,0,90
0,68,97,29,40,72,54,71,13,17,75,94,47,13,55,16,82,73,54,76,75,77,64,23,12,96,64,45,23,87,23,91,95,22,59,32,85,59,73,94,56,62,48,75,64,72,91,94,78,81,83,61,68,92,81,34,15,13,36,87,36,54,47,41,50,36,39,17,28,83,66,44,66,100,97,49,97,41,23,33,50,86,18,53,58,100,81,70,73,15,59,77,15,39,40,64,87,77,75,80,98,81,82,16,99,18,23,93,19,50,66,21,27,55,90,0
