109
58,84,45,57,26,23,97,93,64,38,93,86,60,83,50,34,47,51,37,54,14,13,62,16,32,16,25,22,13,84,68,51,66,81,29,52,42,55,59,48,47,57,25,40,49,15,57,83,35,63,74,30,93,19,68,74,14,12,77,43,74,91,0,56,28,73,75,64,49,35,84,43,12,77,78,42,72,23,97,57,98,67,18,90,62,26,40,92,84,99,34,49,40,40,49,95,27,28,27,38,83,61,49,65,93,38,68,59,26,96,58
73,13,36,51,55,27,100,84,65,43,38,82,30,23,69,54,21,38,55,89,79,37,41,19,95,16,85,25,83,72,71,10,39,66,91,26,100,39,17,59,49,62,85,60,28,95,97,33,74,96,40,61,22,76,34,84,100,100,21,34,61,83,56,0,54,69,64,39,55,65,85,42,33,40,68,88,22,41,65,74,40,70,43,71,93,19,89,52,15,66,92,25,73,12,21,99,76,81,29,65,85,34,42,37,51,36,43,93,72,26,73
22,85,86,38,42,92,67,43,24,10,27,73,29,100,47,46,18,36,30,47,62,18,58,52,38,33,90,70,25,46,48,68,96,45,99,19,36,55,56,16,12,15,51,54,18,57,52,94,89,68,35,90,88,63,85,80,21,86,32,96,21,42,28,54,0,84,16,80,54,13,99,33,95,18,37,70,15,93,84,69,62,98,18,15,35,69,14,23,69,21,12,55,65,55,18,63,65,54,15,74,63,77,32,80,47,57,14,61,30,55,22
60,29,98,94,37,84,15,21,45,77,88,17,22,28,23,49,38,74,47,91,22,63,31,52,14,77,67,15,69,35,85,50,58,81,79,16,43,25,87,78,87,56,27,26,70,92,28,27,71,55,14,93,62,48,40,19,55,27,61,15,28,60,73,69,84,0,70,72,25,95,18,25,22,32,37,55,47,71,32,36,55,62,56,95,46,83,44,59,82,63,87,61,29,25,56,23,82,35,84,54,63,82,19,32,93,54,83,95,80,69,60
76,96,69,21,79,22,70,69,33,18,68,31,53,15,32,50,91,84,39,97,13,34,67,94,78,79,40,47,34,58,15,98,22,58,76,47,70,31,79,82,73,46,45,35,67,51,23,57,37,50,46,19,67,55,67,44,78,49,47,14,56,35,75,64,16,70,0,21,49,34,17,17,60,95,15,14,56,15,97,29,12,14,27,14,63,90,19,83,26,61,78,77,72,25,27,41,94,91,60,66,59,89,99,60,74,50,24,26,40,82,76
84,87,100,74,78,100,25,71,23,85,66,49,54,11,47,26,89,23,71,29,18,17,28,34,28,53,66,68,27,63,90,15,38,95,35,90,86,92,47,83,36,61,31,45,17,83,72,85,61,88,67,16,57,59,18,91,36,12,39,95,12,43,64,39,80,72,21,0,34,41,97,12,51,64,77,26,72,29,75,37,63,73,100,85,53,16,65,62,29,51,74,76,62,93,99,41,78,87,14,19,39,58,27,58,59,77,40,89,16,35,84
100,51,93,22,75,85,15,18,99,94,11,31,50,93,34,51,84,86,78,52,44,38,15,90,15,97,76,15,77,58,87,44,81,55,61,61,74,84,33,61,10,87,60,93,67,10,40,95,58,27,100,37,72,46,43,61,67,10,69,18,21,43,49,55,54,25,49,34,0,75,51,63,17,41,41,84,41,10,99,27,46,94,58,88,61,58,46,79,62,52,51,90,21,66,14,37,39,39,72,93,29,86,98,61,44,22,51,82,84,50,100
39,46,82,76,24,67,90,65,73,97,76,74,28,41,100,34,86,14,27,92,62,60,73,63,80,15,15,25,98,47,79,94,24,76,70,16,94,60,41,13,38,85,92,47,91,10,20,84,54,65,91,90,63,34,37,91,85,91,61,46,18,25,35,65,13,95,34,41,75,0,42,19,28,24,42,65,40,66,79,34,35,89,92,73,52,61,10,96,58,33,54,98,86,80,50,14,32,55,29,41,54,29,24,64,35,68,63,43,61,93,39
77,24,28,64,88,10,18,24,24,94,78,53,96,48,96,84,71,31,37,82,52,43,40,62,87,26,46,90,43,82,22,14,19,75,52,69,44,29,62,40,51,79,73,93,60,32,30,93,81,32,32,87,61,68,58,68,85,85,65,16,99,14,84,85,99,18,17,97,51,42,0,68,46,59,100,66,58,82,47,32,75,99,45,34,83,65,22,70,24,85,74,48,66,52,12,61,90,54,46,100,66,82,51,98,24,88,81,76,49,17,77
65,14,69,21,92,64,61,54,21,83,12,28,40,46,36,38,61,100,88,11,92,83,54,80,52,25,55,92,62,68,98,67,90,30,48,62,56,67,63,69,74,92,58,20,45,25,78,37,58,58,49,53,78,57,42,84,14,29,42,17,62,69,43,42,33,25,17,12,63,19,68,0,13,66,75,45,37,68,94,31,20,24,46,26,31,61,30,87,39,18,62,26,51,87,60,12,20,65,15,25,99,99,40,52,95,26,56,43,19,32,65
44,83,46,19,72,48,97,16,20,62,70,62,10,42,60,88,21,49,37,31,73,91,28,56,19,83,21,20,12,27,71,88,20,47,97,42,84,64,64,39,13,68,72,63,43,97,14,70,88,81,10,96,98,31,46,71,17,66,21,48,95,66,12,33,95,22,60,51,17,28,46,13,0,72,37,15,80,48,83,61,67,64,18,22,42,40,68,34,16,68,27,77,34,15,74,69,33,23,24,82,41,37,17,10,65,38,29,36,93,44,44
44,29,87,70,60,39,95,17,29,66,48,41,18,74,59,22,41,83,85,27,38,26,97,60,67,74,98,43,48,40,49,70,83,57,65,47,76,60,14,11,17,80,89,44,63,23,36,49,94,83,75,42,25,63,45,78,20,23,18,27,16,13,77,40,18,32,95,64,41,24,59,66,72,0,10,79,46,68,57,18,35,92,12,41,79,84,77,77,16,12,32,29,55,78,16,51,61,78,60,53,77,83,47,11,23,56,17,84,16,99,44
86,100,28,53,78,50,31,37,62,91,36,78,97,17,11,50,43,33,94,43,97,35,92,84,58,45,58,82,21,34,21,51,23,61,96,37,16,46,11,27,78,56,25,95,50,88,71,88,42,46,23,18,39,17,99,40,59,44,71,82,42,75,78,68,37,37,15,77,41,42,100,75,37,10,0,68,41,28,65,11,77,41,42,11,37,54,69,93,55,13,63,38,12,89,55,10,59,88,67,15,37,91,36,83,72,18,20,31,93,52,86
60,80,28,55,55,45,18,69,89,82,57,58,53,26,18,80,43,90,15,95,35,83,99,80,85,82,82,13,44,63,74,40,28,10,82,36,56,61,15,13,30,92,96,46,65,36,32,62,97,15,81,96,21,17,96,56,79,10,41,87,95,16,42,88,70,55,14,26,84,65,66,45,15,79,68,0,24,74,57,95,13,36,34,28,31,22,54,28,57,42,66,53,67,76,52,96,63,61,18,73,84,46,12,25,31,22,64,16,45,29,60
49,24,25,15,53,71,94,96,100,66,42,54,96,57,77,23,71,87,58,73,84,75,69,56,67,82,24,80,27,95,67,92,73,82,32,19,58,97,46,90,48,52,32,78,92,37,10,19,59,81,68,12,14,51,22,28,87,20,89,71,49,43,72,22,15,47,56,72,41,40,58,37,80,46,41,24,0,24,24,91,54,85,77,63,79,29,65,27,37,19,57,28,56,57,44,22,86,11,79,34,95,80,35,79,60,84,42,34,23,23,49
44,35,98,87,69,33,70,27,77,43,99,18,44,57,75,70,84,61,86,73,59,26,92,21,27,78,61,55,26,22,30,69,99,89,46,23,85,66,98,82,53,42,18,51,98,69,32,21,13,86,15,68,45,70,60,46,98,46,51,75,24,43,23,41,93,71,15,29,10,66,82,68,48,68,28,74,24,0,30,93,31,94,34,91,35,34,87,52,28,96,11,23,94,65,29,98,91,12,70,31,37,96,66,60,48,19,54,64,37,46,44
40,18,78,80,36,58,72,35,42,69,20,91,11,83,55,76,60,76,41,93,62,35,17,41,68,69,86,29,14,30,29,91,84,16,97,73,83,21,61,63,97,99,59,19,18,97,32,99,95,100,94,80,83,45,29,57,78,54,16,64,26,63,97,65,84,32,97,75,99,79,47,94,83,57,65,57,24,30,0,48,36,16,38,99,47,17,42,19,18,29,95,66,93,97,84,70,66,47,19,34,23,13,72,39,31,76,33,64,73,87,40
44,95,30,39,87,20,48,72,71,38,59,39,92,22,32,27,58,85,12,81,56,89,18,54,68,63,63,17,80,89,26,94,67,29,41,11,39,100,40,59,71,95,17,90,79,24,46,52,74,40,27,74,99,57,95,34,24,19,64,57,74,32,57,74,69,36,29,37,27,34,32,31,61,18,11,95,91,93,48,0,41,66,20,10,44,59,81,69,39,93,80,72,69,13,70,100,91,73,58,30,55,30,42,38,81,90,29,37,89,53,44
63,38,86,50,31,76,32,35,28,29,13,33,16,15,17,56,35,56,53,85,65,54,98,79,28,90,84,54,99,89,78,28,77,87,85,68,96,74,27,91,92,86,18,35,63,40,60,64,87,21,69,88,37,21,79,47,46,14,51,69,42,22,98,40,62,55,12,63,46,35,75,20,67,35,77,13,54,31,36,41,0,87,62,74,71,11,72,53,33,49,99,82,23,12,79,27,87,90,41,62,46,53,28,73,63,99,65,44,49,82,63
95,41,40,33,32,39,97,21,85,50,100,88,22,36,98,10,43,46,36,68,32,88,70,14,89,59,60,64,40,100,89,78,91,55,15,42,74,51,92,29,14,20,68,70,14,16,33,80,53,71,46,79,67,48,55,63,32,24,87,99,32,86,67,70,98,62,14,73,94,89,99,24,64,92,41,36,85,94,16,66,87,0,62,34,37,39,96,46,19,86,38,88,42,57,46,64,39,68,43,19,11,42,95,44,67,76,37,59,36,57,95
90,87,93,34,13,55,58,12,82,20,33,49,13,36,99,84,92,91,66,63,68,88,30,10,74,28,35,43,75,48,15,52,28,74,33,45,10,84,55,67,79,69,68,75,29,39,17,47,51,55,91,72,70,18,15,95,36,94,95,12,66,34,18,43,18,56,27,100,58,92,45,46,18,12,42,34,77,34,38,20,62,62,0,14,95,88,32,16,90,21,14,53,12,81,46,43,17,38,82,26,51,48,71,35,27,91,10,24,55,59,90
69,33,98,46,39,67,79,59,44,33,72,38,84,40,71,13,62,90,52,51,38,45,34,63,92,83,100,30,86,76,35,65,74,70,78,74,52,97,65,66,17,45,80,76,12,90,50,65,36,14,11,62,66,66,57,93,71,99,20,45,69,52,90,71,15,95,14,85,88,73,34,26,22,41,11,28,63,91,99,10,74,34,14,0,99,32,78,16,27,30,12,77,33,30,80,39,84,56,73,61,97,98,74,97,18,59,46,82,11,50,69
26,13,63,96,18,30,90,35,22,29,50,11,99,31,49,38,83,10,16,47,56,92,74,68,86,51,86,80,91,19,40,71,23,50,86,18,62,92,96,81,42,78,42,32,92,86,62,46,42,17,56,14,22,38,18,95,83,70,90,87,89,80,62,93,35,46,63,53,61,52,83,31,42,79,37,31,79,35,47,44,71,37,95,99,0,40,48,33,64,100,23,17,76,23,94,70,19,56,74,90,86,22,48,73,13,78,74,99,71,90,26
74,45,91,50,84,88,53,70,50,70,10,13,74,15,16,11,22,68,94,36,60,51,77,55,87,93,82,54,13,66,13,18,52,67,17,36,93,29,22,77,73,57,50,81,89,23,39,51,98,45,27,95,79,61,17,66,77,100,84,89,95,18,26,19,69,83,90,16,58,61,65,61,40,84,54,22,29,34,17,59,11,39,88,32,40,0,17,97,97,100,45,34,92,19,75,73,79,59,48,29,72,72,91,60,25,96,40,48,29,79,74
21,10,95,22,34,88,97,100,58,14,93,76,88,56,22,76,55,20,65,59,18,35,59,27,54,52,93,31,92,11,13,30,57,63,92,14,30,12,37,90,32,11,19,76,53,95,43,91,99,53,32,51,61,21,16,40,13,41,98,27,85,86,40,89,14,44,19,65,46,10,22,30,68,77,69,54,65,87,42,81,72,96,32,78,48,17,0,56,74,18,26,14,80,68,58,56,37,82,91,73,60,41,21,92,89,57,67,43,69,73,21
17,27,36,96,19,22,75,82,77,55,87,12,39,44,92,49,22,50,30,27,33,93,47,51,64,90,77,62,73,12,42,94,70,30,68,55,75,100,95,51,69,70,26,75,14,32,85,40,14,98,54,65,58,31,20,19,19,14,19,96,97,47,92,52,23,59,83,62,79,96,70,87,34,77,93,28,27,52,19,69,53,46,16,16,33,97,56,0,73,63,71,51,24,12,16,60,95,94,36,26,53,27,81,67,95,97,78,56,89,92,17
84,35,86,54,42,97,97,55,98,23,95,63,36,60,100,72,100,27,37,10,37,70,69,39,10,53,77,32,23,72,45,68,38,96,17,31,86,95,39,77,44,52,79,88,81,22,10,42,88,87,68,16,97,54,35,56,60,44,91,51,52,72,84,15,69,82,26,29,62,58,24,39,16,16,55,57,37,28,18,39,33,19,90,27,64,97,74,73,0,46,82,21,53,11,65,79,38,96,49,10,28,54,83,79,94,51,64,94,62,10,84
28,15,35,36,45,67,58,66,55,55,22,64,43,44,78,34,35,78,53,20,82,26,27,46,81,48,58,37,40,13,50,48,38,43,87,46,71,29,17,20,32,70,42,55,28,62,53,77,10,83,47,75,12,23,53,39,20,95,38,73,50,47,99,66,21,63,61,51,52,33,85,18,68,12,13,42,19,96,29,93,49,86,21,30,100,100,18,63,46,0,73,55,92,40,14,92,100,51,76,96,22,81,66,68,26,27,76,48,45,10,28
32,11,86,88,82,97,77,68,68,79,40,18,33,88,71,48,58,41,99,90,52,66,78,42,97,31,91,80,16,94,47,67,49,37,58,41,19,54,83,70,16,56,99,10,98,12,23,58,92,17,96,93,89,30,20,39,34,43,49,26,38,91,34,92,12,87,78,74,51,54,74,62,27,32,63,66,57,11,95,80,99,38,14,12,23,45,26,71,82,73,0,10,16,51,36,72,48,14,71,68,32,18,80,84,21,93,85,11,34,46,32
43,60,78,68,30,81,19,50,76,76,81,92,87,53,20,97,100,72,56,76,19,50,100,15,20,94,52,81,90,90,91,24,99,54,65,80,32,50,25,66,99,44,44,33,94,30,22,83,61,69,79,13,38,20,82,76,14,92,70,40,91,26,49,25,55,61,77,76,90,98,48,26,77,29,38,53,28,23,66,72,82,88,53,77,17,34,14,51,21,55,10,0,19,67,33,61,98,83,88,99,37,97,78,70,54,71,81,62,37,23,43
83,14,69,94,57,47,84,67,15,77,47,97,42,88,30,40,30,27,31,74,66,29,100,95,27,93,98,76,82,92,13,92,20,72,66,11,96,12,89,79,10,10,37,78,26,57,91,38,46,17,53,38,75,34,94,58,28,52,52,54,26,68,40,73,65,29,72,62,21,86,66,51,34,55,12,67,56,94,93,69,23,42,12,33,76,92,80,24,53,92,16,19,0,84,61,68,72,37,25,96,20,63,35,63,50,54,70,52,52,70,83
33,49,84,23,47,41,75,20,34,89,84,41,27,84,23,67,88,65,28,96,36,60,97,26,39,49,25,70,90,30,55,37,78,16,36,79,73,47,31,21,45,14,10,58,68,88,43,90,30,36,89,69,69,25,16,55,51,80,77,56,22,86,40,12,55,25,25,93,66,80,52,87,15,78,89,76,57,65,97,13,12,57,81,30,23,19,68,12,11,40,51,67,84,0,38,74,96,34,52,31,78,57,18,29,47,62,81,42,62,100,33
95,72,93,61,89,80,68,26,47,13,69,74,33,61,83,38,44,87,58,20,33,32,74,74,24,46,59,33,46,82,50,59,46,86,65,70,32,54,31,31,91,62,27,85,36,13,96,79,92,30,99,96,16,85,88,60,58,52,97,36,30,80,49,21,18,56,27,99,14,50,12,60,74,16,55,52,44,29,84,70,79,46,46,80,94,75,58,16,65,14,36,33,61,38,0,30,31,15,82,28,62,42,75,43,79,73,36,39,62,89,95
36,83,48,93,43,20,63,74,68,29,53,59,15,85,77,83,12,60,24,63,74,84,11,92,13,71,98,55,15,84,38,82,11,82,95,86,27,36,65,79,94,13,81,18,81,33,10,55,48,35,87,28,65,93,15,61,29,43,26,86,47,89,95,99,63,23,41,41,37,14,61,12,69,51,10,96,22,98,70,100,27,64,43,39,70,73,56,60,79,92,72,61,68,74,30,0,69,87,76,34,97,27,27,10,50,70,37,19,42,59,36
21,70,54,16,43,44,32,87,90,93,94,61,33,36,15,51,50,56,70,62,34,33,35,70,78,69,29,75,53,12,31,23,92,43,51,96,83,90,30,92,25,31,85,52,16,11,50,19,34,22,13,92,27,53,29,68,57,93,68,88,94,68,27,76,65,82,94,78,39,32,90,20,33,61,59,63,86,91,66,91,87,39,17,84,19,79,37,95,38,100,48,98,72,96,31,69,0,37,29,70,16,11,94,25,89,24,63,19,53,66,21
100,36,53,34,68,59,76,94,13,47,27,53,44,46,89,89,21,62,43,67,56,35,95,51,88,18,49,66,54,83,97,75,11,25,58,10,10,44,51,12,65,14,80,64,25,63,93,69,21,23,88,97,79,48,56,44,83,70,76,43,23,45,28,81,54,35,91,87,39,55,54,65,23,78,88,61,11,12,47,73,90,68,38,56,56,59,82,94,96,51,14,83,37,34,15,87,37,0,20,93,98,91,100,85,59,63,27,58,56,40,100
59,49,99,23,80,83,25,36,49,80,87,35,94,40,39,75,65,10,21,100,32,43,63,83,14,14,71,12,99,34,37,84,29,23,57,47,96,22,25,100,30,98,61,86,35,32,27,87,59,36,87,85,70,47,84,55,19,14,86,52,94,97,27,29,15,84,60,14,72,29,46,15,24,60,67,18,79,70,19,58,41,43,82,73,74,48,91,36,49,76,71,88,25,52,82,76,29,20,0,31,76,63,88,22,48,91,54,34,11,62,59
93,17,77,100,68,64,31,86,19,44,55,81,18,75,29,80,60,26,73,50,23,73,100,92,56,23,52,45,11,96,68,76,52,71,25,28,10,55,35,33,97,42,81,100,41,30,27,96,31,52,53,17,33,44,49,27,18,69,86,53,18,96,38,65,74,54,66,19,93,41,100,25,82,53,15,73,34,31,34,30,62,19,26,61,90,29,73,26,10,96,68,99,96,31,28,34,70,93,31,0,51,98,57,63,62,11,82,12,34,82,93
49,61,81,86,96,74,47,31,49,100,74,60,64,80,67,87,47,11,82,54,95,53,34,76,60,20,80,89,99,60,59,87,86,55,12,55,98,26,76,71,51,91,79,85,77,99,55,64,98,29,44,25,67,17,54,67,68,55,41,93,82,74,83,85,63,63,59,39,29,54,66,99,41,77,37,84,95,37,23,55,46,11,51,97,86,72,60,53,28,22,32,37,20,78,62,97,16,98,76,51,0,97,71,83,51,78,81,29,33,33,49
75,50,58,18,37,31,18,92,71,99,67,21,30,57,94,32,13,87,20,70,21,89,94,87,30,71,39,84,88,36,77,90,100,90,55,36,26,37,55,15,99,27,71,89,26,59,35,83,76,90,97,57,93,90,69,19,55,19,95,19,98,29,61,34,77,82,89,58,86,29,82,99,37,83,91,46,80,96,13,30,53,42,48,98,22,72,41,27,54,81,18,97,63,57,42,27,11,91,63,98,97,0,74,43,58,76,92,22,28,68,75
43,75,62,64,99,98,91,94,33,90,52,60,52,67,57,80,56,34,39,23,64,39,69,68,94,93,32,92,96,11,34,49,28,51,76,34,89,83,11,67,68,24,33,37,80,32,19,22,44,35,69,91,44,71,99,83,40,57,39,74,96,96,49,42,32,19,99,27,98,24,51,40,17,47,36,12,35,66,72,42,28,95,71,74,48,91,21,81,83,66,80,78,35,18,75,27,94,100,88,57,71,74,0,43,20,57,69,48,96,23,43
20,78,84,99,19,59,19,10,17,99,87,56,20,10,61,22,15,97,98,62,12,90,24,32,23,29,84,24,35,99,54,35,99,40,64,23,11,34,47,36,57,17,91,13,46,45,63,74,54,86,76,14,19,57,77,79,27,62,67,60,43,28,65,37,80,32,60,58,61,64,98,52,10,11,83,25,79,60,39,38,73,44,35,97,73,60,92,67,79,68,84,70,63,29,43,10,25,85,22,63,83,43,43,0,52,84,94,36,52,33,20
94,31,33,27,73,10,93,68,37,15,45,24,37,80,72,76,11,26,44,64,88,34,94,93,95,52,87,94,97,84,97,11,13,48,15,97,55,91,90,20,57,81,61,46,25,10,45,10,60,49,69,12,39,93,76,96,45,97,59,25,10,50,93,51,47,93,74,59,44,35,24,95,65,23,72,31,60,48,31,81,63,67,27,18,13,25,89,95,94,26,21,54,50,47,79,50,89,59,48,62,51,58,20,52,0,30,90,35,44,34,94
57,79,99,53,42,69,56,82,71,97,54,80,96,45,93,67,34,92,67,40,35,79,92,22,41,92,28,78,59,77,97,22,84,91,66,45,66,27,38,71,19,68,40,37,66,64,59,59,73,42,34,62,100,66,82,47,44,51,58,30,64,79,38,36,57,54,50,77,22,68,88,26,38,56,18,22,84,19,76,90,99,76,91,59,78,96,57,97,51,27,93,71,54,62,73,70,24,63,91,11,78,76,57,84,30,0,50,32,81,93,57
96,38,31,84,69,60,76,12,89,95,18,45,45,85,59,54,26,82,77,14,52,33,18,91,97,100,73,31,66,56,81,35,50,40,70,12,37,25,22,36,75,22,16,82,48,40,64,38,29,53,91,48,51,76,15,26,12,66,39,94,25,19,68,43,14,83,24,40,51,63,81,56,29,17,20,64,42,54,33,29,65,37,10,46,74,40,67,78,64,76,85,81,70,81,36,37,63,27,54,82,81,92,69,94,90,50,0,42,26,31,96
20,95,93,73,93,82,98,15,34,78,59,74,32,57,69,64,74,65,78,25,66,71,29,61,80,17,87,52,53,60,28,72,91,40,23,65,100,94,78,33,62,80,12,57,84,71,61,22,51,32,41,20,51,64,62,22,13,34,42,25,24,41,59,93,61,95,26,89,82,43,76,43,36,84,31,16,34,64,64,37,44,59,24,82,99,48,43,56,94,48,11,62,52,42,39,19,19,58,34,12,29,22,48,36,35,32,42,0,71,92,20
33,37,84,88,80,99,37,100,44,18,66,93,76,73,29,48,88,64,43,58,19,44,35,80,95,11,86,38,26,16,44,19,23,18,34,76,42,62,60,60,39,67,15,95,31,39,100,91,50,10,96,87,13,44,91,14,78,69,21,81,14,90,26,72,30,80,40,16,84,61,49,19,93,16,93,45,23,37,73,89,49,36,55,11,71,29,69,89,62,45,34,37,52,62,62,42,53,56,11,34,33,28,96,52,44,81,26,71,0,15,33
45,100,61,37,79,20,77,67,20,10,51,46,38,93,36,27,99,16,97,96,82,23,65,64,84,90,87,12,70,93,45,87,94,16,42,60,56,32,22,86,75,89,50,74,92,44,83,14,42,40,75,94,60,70,25,27,28,44,79,100,16,65,96,26,55,69,82,35,50,93,17,32,44,99,52,29,23,46,87,53,82,57,59,50,90,79,73,92,10,10,46,23,70,100,89,59,66,40,62,82,33,68,23,33,34,93,31,92,15,0,45
0,65,55,79,49,11,94,100,55,12,30,32,63,92,25,61,87,29,11,49,93,31,29,84,44,67,60,21,98,14,39,99,78,51,74,83,48,40,20,55,91,38,98,18,51,58,11,36,35,18,67,62,68,13,45,37,62,96,22,64,98,85,58,73,22,60,76,84,100,39,77,65,44,44,86,60,49,44,40,44,63,95,90,69,26,74,21,17,84,28,32,43,83,33,95,36,21,100,59,93,49,75,43,20,94,57,96,20,33,45,0
