116
20,38,87,42,25,88,21,12,40,14,36,29,25,10,56,62,10,56,35,34,67,75,58,53,18,59,74,73,96,90,94,50,32,27,61,59,61,29,68,82,53,40,86,46,40,61,100,58,63,60,52,41,42,83,38,14,57,98,0,53,32,87,77,49,61,96,51,95,84,70,23,55,95,15,87,12,86,24,65,29,22,94,44,33,26,22,61,37,27,98,31,93,47,30,99,30,65,80,64,30,54,67,38,81,39,16,92,20,37,58,52,88,79,29,65,97,16,20
31,54,89,42,45,94,78,100,84,37,70,37,12,95,35,47,74,77,79,31,19,100,21,31,10,27,47,79,36,20,53,75,30,99,44,96,87,85,33,12,28,49,45,88,90,93,15,90,15,66,46,22,33,39,91,55,27,42,53,0,24,25,15,61,92,25,11,63,86,100,30,96,35,31,90,69,85,51,79,87,42,72,59,17,14,88,70,17,94,37,82,25,70,24,47,85,85,55,85,80,98,34,66,85,65,37,66,58,54,30,87,42,63,82,66,11,77,31
92,78,11,18,51,50,68,90,56,55,58,23,48,30,64,80,11,20,36,63,30,80,76,42,29,25,48,88,53,24,33,46,29,51,20,36,79,42,85,46,28,90,88,91,45,27,100,55,97,72,69,45,79,67,84,16,66,14,32,24,0,96,82,74,17,44,65,86,29,98,17,60,60,45,98,17,93,76,23,16,82,15,22,32,46,100,38,25,75,75,70,91,29,19,87,53,17,80,69,93,96,46,76,49,32,86,55,94,59,90,12,58,86,82,14,18,50,92
39,60,11,17,97,44,47,21,53,80,82,27,94,43,43,94,31,32,47,68,74,73,45,59,17,95,71,81,65,75,12,41,87,98,43,66,73,10,92,13,55,90,68,75,11,28,89,38,18,14,13,40,41,39,64,17,18,79,87,25,96,0,47,21,46,40,88,99,14,61,95,83,14,71,19,15,12,75,41,94,87,35,58,13,38,31,67,83,58,46,26,90,65,78,96,82,74,70,72,60,52,31,99,13,49,48,56,79,58,64,58,70,14,91,78,40,46,39
17,20,43,93,29,18,70,85,50,68,98,70,66,53,21,94,44,60,100,59,38,73,18,47,89,100,90,33,86,93,53,97,26,99,97,51,65,73,29,16,76,43,13,68,49,61,76,23,17,54,40,28,16,37,84,25,27,21,77,15,82,47,0,92,64,62,41,45,56,84,32,14,62,97,94,23,11,43,58,81,73,44,48,31,30,33,37,76,12,52,52,70,87,77,36,15,80,56,10,32,79,84,85,31,80,99,32,90,61,52,58,22,42,47,64,61,10,17
59,82,90,17,66,40,64,41,90,36,88,58,93,28,22,46,30,61,94,38,55,17,23,31,45,98,35,79,55,67,46,29,28,21,31,70,97,85,85,82,33,44,85,52,14,92,74,92,77,24,11,55,12,43,31,78,80,80,49,61,74,21,92,0,45,46,33,12,39,52,38,46,100,90,80,48,68,41,76,43,82,26,42,58,49,10,86,92,88,53,95,22,98,14,57,65,85,39,35,77,29,57,11,10,79,99,62,20,50,59,52,26,16,34,89,81,39,59
82,75,38,36,47,82,76,99,34,44,43,57,83,91,69,18,10,61,85,32,100,30,29,44,85,19,45,92,93,98,93,86,58,99,93,80,65,63,50,76,17,78,73,68,94,81,95,16,50,59,10,29,42,74,24,66,65,79,61,92,17,46,64,45,0,31,14,71,52,96,15,62,70,45,79,48,32,60,98,17,96,67,86,24,37,86,79,26,20,25,92,83,18,52,49,29,82,87,52,33,36,80,31,97,82,16,52,43,100,18,88,40,73,22,14,76,89,82
89,64,66,47,74,17,48,77,86,30,10,86,27,65,81,92,70,31,33,70,54,44,98,62,23,85,72,99,16,83,16,38,75,72,46,41,87,87,23,59,95,84,44,26,81,91,11,70,79,72,66,63,12,16,39,81,93,79,96,25,44,40,62,46,31,0,86,11,89,22,76,10,73,62,78,42,10,21,62,35,55,18,33,29,34,51,86,56,79,61,89,46,28,35,100,25,88,95,88,28,12,45,100,19,38,88,62,50,79,62,51,56,60,35,76,67,38,89
42,62,13,85,69,56,100,74,59,80,89,92,89,21,61,92,19,26,77,90,46,51,85,54,77,96,39,90,52,82,83,42,87,14,65,22,39,89,53,23,73,90,29,51,27,99,29,25,95,96,65,29,72,55,70,38,62,80,51,11,65,88,41,33,14,86,0,20,91,59,71,51,25,62,55,13,52,70,93,29,61,58,77,78,39,29,95,84,23,52,95,100,57,27,19,38,73,36,93,99,60,14,19,93,77,28,30,60,40,92,22,71,82,57,100,22,95,42
14,59,41,54,67,40,62,57,18,54,98,88,88,57,77,37,13,23,73,87,28,19,96,91,48,65,45,52,38,86,79,59,53,71,25,58,78,51,74,100,76,95,25,73,72,23,20,43,88,50,82,26,81,89,32,86,84,95,95,63,86,99,45,12,71,11,20,0,98,64,48,43,47,41,96,13,62,33,19,28,70,36,14,53,77,38,90,38,65,96,70,36,55,62,20,29,47,60,48,17,19,58,92,29,15,89,89,75,19,24,43,48,60,19,30,32,57,14
73,12,84,63,22,70,57,87,54,48,70,34,48,38,47,98,79,100,37,66,96,31,13,62,66,58,29,20,49,56,56,95,29,94,34,13,17,78,65,35,65,81,93,89,50,73,81,89,42,44,54,80,18,46,70,19,62,74,84,86,29,14,56,39,52,89,91,98,0,100,47,78,21,22,96,81,48,63,71,40,31,46,31,13,57,84,57,100,100,63,96,80,80,94,18,22,76,73,57,10,99,54,52,64,17,66,71,54,41,38,17,88,66,47,76,67,49,73
70,33,84,67,62,93,100,49,51,45,33,20,20,36,46,97,71,90,10,100,63,57,57,95,74,38,75,45,38,13,55,63,16,80,41,26,96,39,54,21,59,64,52,22,28,83,48,49,47,38,22,60,33,20,36,83,83,48,70,100,98,61,84,52,96,22,59,64,100,0,49,68,10,34,98,87,24,13,76,91,20,30,59,39,80,73,69,74,88,22,87,30,58,17,88,99,91,75,54,48,74,18,81,100,83,86,13,44,29,28,29,22,56,19,75,46,79,70
55,80,84,31,17,92,57,71,11,57,43,79,24,39,10,88,17,87,33,87,46,88,79,39,25,38,59,95,96,63,41,79,80,58,17,45,85,53,54,84,47,93,48,63,49,38,45,14,24,62,13,69,83,16,91,28,35,14,23,30,17,95,32,38,15,76,71,48,47,49,0,48,92,53,21,67,51,86,16,48,68,49,15,79,49,100,61,52,67,58,30,97,31,75,17,35,48,24,29,33,38,89,31,99,65,60,90,55,89,47,77,99,81,17,78,70,78,55
89,75,59,36,62,17,13,38,25,85,21,53,92,15,92,93,31,29,50,50,73,23,44,21,98,82,89,84,85,20,41,95,47,61,77,75,53,34,80,96,98,77,70,84,92,19,49,45,32,29,68,74,53,98,53,92,93,68,55,96,60,83,14,46,62,10,51,43,78,68,48,0,89,17,90,45,33,29,28,43,98,59,79,53,87,48,67,22,85,20,36,20,47,77,95,64,81,49,37,14,41,69,90,83,90,16,29,15,44,95,74,88,33,36,26,42,33,89
90,80,78,82,34,33,30,79,82,57,99,21,46,59,62,39,32,14,74,12,64,51,96,97,55,85,81,62,14,82,14,69,34,47,58,42,76,51,83,32,93,65,83,54,26,38,87,95,31,77,44,66,75,84,83,38,83,86,95,35,60,14,62,100,70,73,25,47,21,10,92,89,0,23,22,40,83,88,16,45,74,69,54,98,53,41,36,18,72,53,89,54,41,30,34,67,27,90,77,24,100,31,75,88,10,29,69,97,87,79,88,94,67,45,62,63,89,90
52,27,91,53,47,88,28,47,80,33,71,53,10,25,92,98,27,25,47,59,27,92,100,65,90,48,36,73,63,67,56,67,37,48,95,40,51,33,70,75,35,31,26,48,26,77,32,85,74,73,87,50,96,76,11,78,32,80,15,31,45,71,97,90,45,62,62,41,22,34,53,17,23,0,61,64,73,42,45,46,23,68,49,70,37,41,59,92,77,79,48,61,17,36,44,18,32,85,74,62,60,70,65,13,47,70,32,81,46,63,95,21,69,19,70,77,22,52
38,17,34,86,59,54,42,87,28,48,13,58,36,53,62,98,42,97,100,72,38,84,84,17,81,39,99,18,86,99,26,50,34,73,45,55,57,81,39,36,60,31,40,32,11,27,69,62,70,64,95,29,36,56,59,83,92,80,87,90,98,19,94,80,79,78,55,96,96,98,21,90,22,61,0,33,36,34,67,68,51,59,87,89,27,25,53,50,75,16,95,57,84,64,90,56,47,17,88,88,10,51,53,61,91,71,85,83,48,90,32,11,13,83,57,18,97,38
40,28,13,59,31,63,80,100,60,36,54,26,11,56,58,37,40,56,34,67,81,55,49,48,60,76,13,14,90,46,78,82,22,88,53,67,60,22,16,28,19,32,17,85,89,56,42,12,61,89,13,63,59,62,74,19,77,48,12,69,17,15,23,48,48,42,13,13,81,87,67,45,40,64,33,0,18,82,25,39,52,48,16,47,42,48,66,21,16,76,63,79,42,38,46,11,86,63,14,33,38,31,71,25,53,40,42,63,89,12,77,23,88,65,42,51,81,40
19,60,33,52,88,66,32,92,46,95,92,28,96,66,41,74,43,71,90,59,66,17,55,34,82,30,97,67,24,31,48,44,48,78,68,54,64,13,25,89,75,43,100,21,95,92,43,79,34,97,16,75,10,82,23,88,33,53,86,85,93,12,11,68,32,10,52,62,48,24,51,33,83,73,36,18,0,57,41,87,11,80,52,65,50,15,15,100,61,79,94,97,33,85,94,13,42,68,100,90,71,24,26,71,38,19,47,48,41,12,96,44,45,15,77,15,61,19
50,16,39,67,19,31,20,97,12,63,30,72,55,41,81,29,64,86,12,68,94,25,97,55,71,49,73,87,53,45,50,25,60,18,93,24,68,16,12,93,48,42,66,46,88,10,42,13,42,35,22,67,76,53,26,59,51,93,24,51,76,75,43,41,60,21,70,33,63,13,86,29,88,42,34,82,57,0,88,82,28,29,64,10,97,16,14,77,65,31,81,74,93,28,58,11,13,64,45,63,18,51,78,57,27,67,66,35,82,73,49,39,53,87,94,70,30,50
65,48,64,49,67,32,54,17,67,99,67,80,50,43,82,21,57,47,80,47,11,81,51,84,76,71,61,52,11,47,79,59,66,27,93,20,45,87,74,69,23,47,10,30,77,80,60,30,25,36,58,90,38,20,51,46,39,17,65,79,23,41,58,76,98,62,93,19,71,76,16,28,16,45,67,25,41,88,0,40,88,72,26,95,11,99,84,29,77,78,19,14,79,21,74,67,70,57,86,80,23,59,67,32,58,79,15,16,55,78,82,88,31,32,32,78,58,65
28,57,22,12,67,15,42,90,87,21,36,97,59,90,48,96,26,45,12,50,59,86,84,24,93,54,88,13,41,68,16,78,35,83,59,31,29,17,62,20,47,79,19,77,28,36,24,88,81,82,55,39,69,88,90,47,96,56,29,87,16,94,81,43,17,35,29,28,40,91,48,43,45,46,68,39,87,82,40,0,90,100,47,16,32,83,85,35,80,63,37,40,39,73,19,35,48,60,13,88,53,68,25,21,43,65,59,29,41,59,86,64,85,62,75,41,70,28
56,44,31,78,76,88,72,29,14,41,25,99,42,16,68,13,46,89,36,89,92,31,95,17,54,14,31,72,31,78,72,63,76,58,76,48,35,25,95,77,73,79,10,32,68,69,51,15,19,52,64,29,27,13,98,13,66,58,22,42,82,87,73,82,96,55,61,70,31,20,68,98,74,23,51,52,11,28,88,90,0,69,25,87,34,38,78,52,76,34,89,10,30,94,84,77,34,21,70,50,30,39,27,50,28,100,45,45,42,82,55,91,49,37,26,43,11,56
43,67,11,100,27,77,92,11,32,89,21,73,28,15,90,61,26,98,65,45,54,33,19,54,69,37,90,13,50,13,75,74,18,71,51,71,47,18,41,78,27,51,93,69,73,63,20,18,25,42,43,39,62,60,16,68,50,51,94,72,15,35,44,26,67,18,58,36,46,30,49,59,69,68,59,48,80,29,72,100,69,0,28,81,95,69,81,70,98,34,82,78,83,44,25,85,20,20,31,53,89,55,40,96,66,59,70,68,24,20,69,100,26,76,94,37,77,43
31,19,79,14,64,46,65,43,55,74,39,83,58,90,13,75,38,88,16,97,66,16,35,60,37,28,90,58,59,67,68,80,85,66,18,86,43,11,72,70,88,84,49,39,87,59,16,70,75,53,24,71,13,64,96,45,93,53,44,59,22,58,48,42,86,33,77,14,31,59,15,79,54,49,87,16,52,64,26,47,25,28,0,10,64,64,16,73,29,42,29,17,96,68,53,77,40,22,71,68,61,26,63,93,48,27,87,54,27,37,25,60,68,68,54,14,69,31
86,57,64,17,94,29,13,65,38,61,56,20,41,93,88,51,49,66,26,60,40,21,76,68,18,52,70,47,67,58,93,88,79,94,99,95,14,98,93,57,56,26,28,73,60,50,50,64,19,32,21,22,19,92,48,66,63,96,33,17,32,13,31,58,24,29,78,53,13,39,79,53,98,70,89,47,65,10,95,16,87,81,10,0,76,20,86,43,67,21,14,75,93,79,39,98,45,75,14,81,35,85,39,14,27,33,52,86,25,97,36,46,90,29,66,60,46,86
90,53,53,55,20,13,14,24,32,55,88,59,97,77,59,36,58,52,43,41,76,87,25,61,65,78,71,80,96,36,32,88,60,75,69,72,74,35,70,81,63,56,94,42,28,31,54,48,26,13,100,96,54,20,40,34,19,79,26,14,46,38,30,49,37,34,39,77,57,80,49,87,53,37,27,42,50,97,11,32,34,95,64,76,0,87,72,44,51,55,60,51,63,57,52,47,54,24,66,83,25,12,26,64,72,23,39,45,97,44,13,81,80,26,84,80,82,90
66,11,13,74,26,100,60,22,31,31,11,52,18,75,93,32,27,37,49,95,68,42,79,23,60,47,88,64,10,31,84,74,65,87,55,47,18,35,78,14,56,12,44,36,77,71,27,15,87,57,59,82,46,61,52,59,15,52,22,88,100,31,33,10,86,51,29,38,84,73,100,48,41,41,25,48,15,16,99,83,38,69,64,20,87,0,57,30,52,96,13,91,36,10,53,21,93,22,100,10,91,70,11,95,76,82,85,45,24,40,53,44,67,43,58,57,61,66
50,77,48,36,69,86,80,18,27,82,83,14,17,79,78,67,95,61,55,86,57,54,10,86,40,42,19,62,19,29,68,72,83,62,44,24,99,47,19,74,20,98,29,49,35,47,42,29,14,100,95,17,74,73,17,35,25,70,61,70,38,67,37,86,79,86,95,90,57,69,61,67,36,59,53,66,15,14,84,85,78,81,16,86,72,57,0,59,28,83,50,49,10,48,66,77,82,72,83,86,58,31,65,60,57,82,88,84,93,86,66,35,60,78,46,54,97,50
22,63,25,59,100,67,11,27,41,98,20,31,36,23,47,75,53,97,38,55,13,71,44,59,48,22,23,52,76,19,56,72,90,56,46,26,51,34,58,81,45,44,77,63,95,87,78,41,56,43,12,10,50,57,76,10,50,40,37,17,25,83,76,92,26,56,84,38,100,74,52,22,18,92,50,21,100,77,29,35,52,70,73,43,44,30,59,0,66,83,30,19,95,86,22,80,20,46,48,21,24,64,45,44,56,48,68,93,36,58,58,34,78,72,94,66,33,22
36,19,57,82,22,86,26,35,88,58,34,79,30,100,24,45,70,13,61,83,82,33,63,84,95,33,41,26,39,31,66,78,92,43,38,24,82,29,25,23,13,58,84,67,87,70,35,88,52,63,59,60,17,42,68,53,66,61,27,94,75,58,12,88,20,79,23,65,100,88,67,85,72,77,75,16,61,65,77,80,76,98,29,67,51,52,28,66,0,76,69,27,82,12,98,29,83,50,40,66,84,85,79,14,98,66,30,72,62,52,90,80,54,31,65,48,11,36
15,94,34,22,71,31,72,33,27,53,97,27,59,42,58,20,76,70,96,85,19,30,60,78,82,72,20,81,30,76,92,28,81,36,88,61,53,37,16,80,62,20,42,40,20,73,45,63,18,75,14,44,32,75,33,27,72,29,98,37,75,46,52,53,25,61,52,96,63,22,58,20,53,79,16,76,79,31,78,63,34,34,42,21,55,96,83,83,76,0,26,60,83,11,33,72,23,56,49,25,39,68,78,46,14,81,94,23,12,39,75,73,63,47,35,55,32,15
39,90,98,46,37,78,91,38,44,45,92,27,41,70,60,30,32,82,91,21,52,40,95,21,99,17,41,100,19,65,69,92,69,95,38,69,87,85,52,34,15,97,54,40,54,43,32,77,47,15,62,94,81,43,35,38,32,46,31,82,70,26,52,95,92,89,95,70,96,87,30,36,89,48,95,63,94,81,19,37,89,82,29,14,60,13,50,30,69,26,0,72,73,95,84,100,84,17,55,14,61,65,49,26,90,22,27,81,77,58,83,48,93,48,26,20,12,39
20,12,25,83,60,97,37,15,55,21,39,63,56,88,73,63,19,80,89,75,49,67,37,25,13,50,66,60,59,21,16,44,24,80,26,23,100,27,23,83,20,43,48,45,28,91,31,43,45,86,86,32,76,24,74,93,27,53,93,25,91,90,70,22,83,46,100,36,80,30,97,20,54,61,57,79,97,74,14,40,10,78,17,75,51,91,49,19,27,60,72,0,16,34,67,56,35,43,47,26,26,100,18,55,38,70,69,80,58,74,61,91,49,100,16,91,14,20
77,27,20,16,98,77,42,75,39,71,63,59,65,60,82,26,52,48,29,89,93,54,57,90,53,94,17,35,82,74,61,26,96,67,32,51,37,32,31,38,34,50,61,86,71,66,20,84,63,91,79,81,73,48,94,93,99,36,47,70,29,65,87,98,18,28,57,55,80,58,31,47,41,17,84,42,33,93,79,39,30,83,96,93,63,36,10,95,82,83,73,16,0,83,23,35,38,45,95,12,85,26,75,61,34,53,87,77,84,25,21,46,85,88,32,63,82,77
24,34,71,42,59,11,98,24,89,70,64,33,18,100,73,48,99,41,62,27,85,82,17,69,76,77,85,60,93,74,60,49,87,65,91,58,96,29,97,23,22,62,66,96,50,51,82,77,64,100,87,58,34,11,38,49,69,100,30,24,19,78,77,14,52,35,27,62,94,17,75,77,30,36,64,38,85,28,21,73,94,44,68,79,57,10,48,86,12,11,95,34,83,0,59,58,79,16,75,19,26,36,88,80,89,66,22,50,74,45,42,98,59,42,91,71,87,24
93,13,81,81,74,74,74,73,59,62,46,50,100,79,38,33,35,15,69,89,68,25,73,29,85,17,60,81,58,66,73,46,38,52,61,82,83,11,44,44,21,25,82,51,61,29,86,53,50,44,27,31,30,18,56,30,43,93,99,47,87,96,36,57,49,100,19,20,18,88,17,95,34,44,90,46,94,58,74,19,84,25,53,39,52,53,66,22,98,33,84,67,23,59,0,55,99,76,44,15,16,52,96,28,43,27,12,45,46,20,89,75,73,19,26,68,49,93
19,13,37,12,94,33,13,13,35,100,45,43,64,89,78,77,87,31,42,13,37,99,68,42,72,69,30,76,23,48,50,39,63,24,61,45,73,67,50,19,81,100,19,35,53,86,28,11,37,24,85,75,87,72,78,65,38,71,30,85,53,82,15,65,29,25,38,29,22,99,35,64,67,18,56,11,13,11,67,35,77,85,77,98,47,21,77,80,29,72,100,56,35,58,55,0,83,60,15,28,21,47,62,99,58,83,80,36,15,32,81,64,57,75,24,17,77,19
35,44,91,60,59,18,53,20,76,53,62,65,50,39,69,22,13,44,93,19,36,64,44,12,12,14,64,26,28,43,18,27,12,56,70,67,44,19,32,31,66,95,62,29,98,90,31,92,72,62,29,13,64,89,38,52,73,18,65,85,17,74,80,85,82,88,73,47,76,91,48,81,27,32,47,86,42,13,70,48,34,20,40,45,54,93,82,20,83,23,84,35,38,79,99,83,0,94,33,74,14,54,93,31,17,74,51,92,64,99,64,44,92,77,39,75,91,35
43,92,22,36,15,10,51,20,89,92,68,37,90,20,83,56,55,65,80,68,43,34,45,30,95,74,18,91,17,67,33,18,10,14,74,25,72,89,51,10,16,83,88,26,10,22,54,58,28,94,28,20,63,24,42,16,87,30,80,55,80,70,56,39,87,95,36,60,73,75,24,49,90,85,17,63,68,64,57,60,21,20,22,75,24,22,72,46,50,56,17,43,45,16,76,60,94,0,57,14,37,78,14,13,33,20,27,58,49,74,17,43,94,84,74,54,60,43
83,96,56,79,20,63,83,96,73,90,57,35,45,85,41,32,61,63,94,49,76,14,19,61,76,58,60,68,28,23,59,72,72,82,82,55,73,87,15,83,19,43,31,15,14,89,46,70,84,38,37,12,64,36,90,65,22,71,64,85,69,72,10,35,52,88,93,48,57,54,29,37,77,74,88,14,100,45,86,13,70,31,71,14,66,100,83,48,40,49,55,47,95,75,44,15,33,57,0,79,70,48,61,47,16,86,35,49,71,76,15,99,63,22,68,41,20,83
90,42,87,38,13,69,94,84,50,16,93,19,34,10,41,99,54,34,19,40,22,70,28,40,48,72,78,60,70,75,22,100,50,58,73,61,63,53,65,99,45,65,53,86,39,76,79,50,25,27,45,27,72,64,92,86,48,46,30,80,93,60,32,77,33,28,99,17,10,48,33,14,24,62,88,33,90,63,80,88,50,53,68,81,83,10,86,21,66,25,14,26,12,19,15,28,74,14,79,0,75,78,63,65,50,73,27,67,73,85,74,96,86,72,85,85,27,90
50,27,43,28,27,50,40,32,22,70,53,22,71,49,48,19,64,98,56,99,94,34,77,11,77,77,84,40,31,90,28,61,72,44,91,74,62,61,31,99,10,19,44,76,94,45,22,97,55,68,49,51,20,45,11,95,52,65,54,98,96,52,79,29,36,12,60,19,99,74,38,41,100,60,10,38,71,18,23,53,30,89,61,35,25,91,58,24,84,39,61,26,85,26,16,21,14,37,70,75,0,86,37,44,87,17,58,18,10,24,40,64,50,55,99,12,25,50
40,68,36,99,31,17,57,20,21,31,53,82,59,24,20,10,58,60,58,74,98,47,26,11,45,23,67,23,44,70,82,51,40,74,46,38,42,72,45,88,33,10,87,86,18,25,28,97,20,55,60,12,50,100,51,11,20,59,67,34,46,31,84,57,80,45,14,58,54,18,89,69,31,70,51,31,24,51,59,68,39,55,26,85,12,70,31,64,85,68,65,100,26,36,52,47,54,78,48,78,86,0,36,68,24,68,11,43,50,18,33,69,99,95,20,47,53,40
31,17,92,100,17,42,81,58,87,27,11,33,69,64,44,27,48,83,21,68,15,32,87,35,61,85,51,16,37,95,50,92,73,96,84,90,99,75,13,23,68,61,24,47,18,39,88,65,24,73,32,14,37,99,52,59,50,71,38,66,76,99,85,11,31,100,19,92,52,81,31,90,75,65,53,71,26,78,67,25,27,40,63,39,26,11,65,45,79,78,49,18,75,88,96,62,93,14,61,63,37,36,0,94,66,84,81,49,45,55,38,87,84,93,79,68,62,31
47,75,44,68,23,75,49,69,18,72,21,84,49,19,15,39,32,17,51,37,34,100,24,26,38,85,62,53,92,93,31,97,37,90,22,20,44,77,39,90,11,85,55,86,88,96,58,22,89,32,33,36,99,12,75,16,66,47,81,85,49,13,31,10,97,19,93,29,64,100,99,83,88,13,61,25,71,57,32,21,50,96,93,14,64,95,60,44,14,46,26,55,61,80,28,99,31,13,47,65,44,68,94,0,38,29,55,99,70,42,96,22,57,74,44,60,100,47
93,44,60,92,21,22,77,38,31,72,70,60,36,19,30,21,24,77,87,51,46,15,62,32,40,76,26,19,73,90,89,88,15,41,73,47,62,29,90,50,30,28,76,100,21,49,39,65,12,37,71,20,62,53,74,19,91,91,39,65,32,49,80,79,82,38,77,15,17,83,65,90,10,47,91,53,38,27,58,43,28,66,48,27,72,76,57,56,98,14,90,38,34,89,43,58,17,33,16,50,87,24,66,38,0,85,31,73,57,74,13,68,22,99,33,39,46,93
94,97,38,74,46,26,79,67,11,31,96,48,94,74,11,38,42,41,61,65,75,27,64,33,99,73,50,37,32,90,58,91,78,37,87,53,14,80,91,31,66,45,50,76,69,70,44,98,16,82,55,46,74,81,59,41,22,26,16,37,86,48,99,99,16,88,28,89,66,86,60,16,29,70,71,40,19,67,79,65,100,59,27,33,23,82,82,48,66,81,22,70,53,66,27,83,74,20,86,73,17,68,84,29,85,0,38,18,26,41,93,89,17,62,42,17,46,94
88,33,36,77,54,100,76,92,39,75,40,99,26,16,61,19,65,12,91,31,100,59,77,15,42,30,99,92,39,48,27,91,15,14,35,64,51,70,19,67,29,60,91,91,82,65,68,59,86,72,95,69,33,49,20,53,62,88,92,66,55,56,32,62,52,62,30,89,71,13,90,29,69,32,85,42,47,66,15,59,45,70,87,52,39,85,88,68,30,94,27,69,87,22,12,80,51,27,35,27,58,11,81,55,31,38,0,28,78,48,83,37,58,75,45,71,84,88
57,33,99,96,79,65,72,36,76,58,47,43,21,11,68,56,38,63,40,14,11,19,38,79,41,61,46,28,91,56,50,49,66,60,16,35,83,23,39,15,75,74,27,16,68,30,65,73,80,29,91,58,84,50,63,85,12,75,20,58,94,79,90,20,43,50,60,75,54,44,55,15,97,81,83,63,48,35,16,29,45,68,54,86,45,45,84,93,72,23,81,80,77,50,45,36,92,58,49,67,18,43,49,99,73,18,28,0,77,99,100,73,66,23,14,100,61,57
86,91,96,35,68,96,18,29,62,36,14,38,10,98,15,54,25,25,77,12,93,58,78,79,58,25,32,58,59,20,89,69,69,85,51,92,29,35,88,48,16,86,94,95,75,20,46,10,25,82,83,89,23,51,31,81,21,62,37,54,59,58,61,50,100,79,40,19,41,29,89,44,87,46,48,89,41,82,55,41,42,24,27,25,97,24,93,36,62,12,77,58,84,74,46,15,64,49,71,73,10,50,45,70,57,26,78,77,0,12,45,39,99,13,21,79,63,86
35,89,68,58,63,50,10,35,19,68,91,29,70,90,81,18,65,58,33,27,72,36,16,94,41,68,30,92,63,28,82,87,11,45,48,83,41,33,17,36,37,100,93,65,91,38,11,35,47,36,62,68,41,84,37,25,45,51,58,30,90,64,52,59,18,62,92,24,38,28,47,95,79,63,90,12,12,73,78,59,82,20,37,97,44,40,86,58,52,39,58,74,25,45,20,32,99,74,76,85,24,18,55,42,74,41,48,99,12,0,60,12,40,96,11,45,60,35
85,59,96,72,82,50,35,57,39,52,60,65,85,32,90,46,55,74,88,71,83,39,86,22,50,60,74,48,80,43,28,69,49,40,88,87,39,10,13,40,46,62,100,34,62,55,59,72,52,25,65,95,76,31,66,55,53,79,52,87,12,58,58,52,88,51,22,43,17,29,77,74,88,95,32,77,96,49,82,86,55,69,25,36,13,53,66,58,90,75,83,61,21,42,89,81,64,17,15,74,40,33,38,96,13,93,83,100,45,60,0,74,30,35,99,85,92,85
56,63,82,72,87,92,75,46,91,72,58,37,26,61,51,17,20,64,64,32,14,34,54,35,74,81,21,49,13,37,84,45,58,97,75,62,50,93,44,84,23,89,37,60,72,93,29,90,22,40,22,31,16,56,10,59,40,61,88,42,58,70,22,26,40,56,71,48,88,22,99,88,94,21,11,23,44,39,88,64,91,100,60,46,81,44,35,34,80,73,48,91,46,98,75,64,44,43,99,96,64,69,87,22,68,89,37,73,39,12,74,0,90,65,10,52,71,56
67,68,66,55,10,83,82,49,45,94,47,20,21,49,60,36,95,40,16,38,44,29,37,74,25,40,53,96,17,94,81,51,16,18,40,49,14,80,87,95,55,83,72,20,78,88,79,64,63,73,77,20,73,15,25,100,37,70,79,63,86,14,42,16,73,60,82,60,66,56,81,33,67,69,13,88,45,53,31,85,49,26,68,90,80,67,60,78,54,63,93,49,85,59,73,57,92,94,63,86,50,99,84,57,22,17,58,66,99,40,30,90,0,97,47,92,57,67
52,76,87,80,74,85,91,48,52,66,44,41,15,42,96,59,94,67,61,56,28,79,33,89,20,76,68,37,21,54,40,50,53,83,85,29,24,23,21,41,97,63,77,42,100,50,78,74,20,99,56,53,85,79,63,95,24,13,29,82,82,91,47,34,22,35,57,19,47,19,17,36,45,19,83,65,15,87,32,62,37,76,68,29,26,43,78,72,31,47,48,100,88,42,19,75,77,84,22,72,55,95,93,74,99,62,75,23,13,96,35,65,97,0,89,10,40,52
10,31,92,65,72,73,40,65,21,98,13,53,88,88,97,84,86,87,88,32,86,31,34,86,74,53,31,58,28,61,97,23,64,42,85,13,59,40,14,55,52,25,17,99,98,56,56,35,22,74,62,25,69,67,29,91,24,15,65,66,14,78,64,89,14,76,100,30,76,75,78,26,62,70,57,42,77,94,32,75,26,94,54,66,84,58,46,94,65,35,26,16,32,91,26,24,39,74,68,85,99,20,79,44,33,42,45,14,21,11,99,10,47,89,0,82,16,10
65,97,19,61,57,88,91,98,95,98,55,92,83,54,96,77,10,31,12,89,76,49,84,76,31,56,96,96,15,27,77,83,27,84,65,15,79,39,61,27,80,82,20,20,48,55,89,12,57,61,25,12,79,51,56,27,33,46,97,11,18,40,61,81,76,67,22,32,67,46,70,42,63,77,18,51,15,70,78,41,43,37,14,60,80,57,54,66,48,55,20,91,63,71,68,17,75,54,41,85,12,47,68,60,39,17,71,100,79,45,85,52,92,10,82,0,66,65
61,41,42,65,83,63,54,94,34,16,71,32,44,64,26,93,78,55,81,58,19,30,74,31,30,32,34,67,53,16,55,29,71,95,74,78,30,50,99,87,50,98,54,75,92,56,34,76,83,98,100,75,23,80,75,59,71,44,16,77,50,46,10,39,89,38,95,57,49,79,78,33,89,22,97,81,61,30,58,70,11,77,69,46,82,61,97,33,11,32,12,14,82,87,49,77,91,60,20,27,25,53,62,100,46,46,84,61,63,60,92,71,57,40,16,66,0,61
